Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
23,DeAndre Hopkins,HOU,WR,1,OAK,8.45,5,62.5,65,0,0,8.1,13,0,0,0,0,0,0,9,9
24,Tyreek Hill,KC,WR,2,PIT,5.64,4,66.7,44,0,0,7.3,11,3,18,6,0,0,0,8.2,8.2
25,Mohamed Sanu,ATL,WR,4,NE,7.08,4,57.1,56,0,0,8,14,1,3,3,0,0,0,7.9,7.9
25,Michael Crabtree,OAK,WR,1,HOU,7.65,5,62.5,53,0,0,6.6,10.6,0,1,0,0,0,0,7.9,7.9
27,Amari Cooper,OAK,WR,1,HOU,5.56,4,66.7,56,0,0,9.3,14,0,0,0,0,0,0,7.6,7.6
27,Taylor Gabriel,ATL,WR,4,NE,7.04,4,57.1,52,0,0,7.4,13,1,4,4,0,0,0,7.6,7.6
29,Davante Adams,GB,WR,1,NYG,5.32,4,80,53,0,0,10.6,13.2,0,0,0,0,0,0,7.3,7.3
30,Taylor Gabriel,ATL,WR,3,GB,7.04,4,57.1,49,0,0,7,12.2,1,3,3,0,0,0,7.2,7.2
31,Marvin Jones,DET,WR,1,SEA,6.72,4,57.1,49,0,0,7,12.2,0,1,0,0,0,0,7,7
31,Mohamed Sanu,ATL,WR,3,GB,7.08,4,57.1,48,0,0,6.9,12,1,2,2,0,0,0,7,7
33,Sterling Shepard,NYG,WR,1,GB,5.2,4,80,46,0,0,9.2,11.5,0,0,0,0,0,0,6.6,6.6
34,Jordy Nelson,GB,WR,3,ATL,6.96,4,57.1,45,0,0,6.4,11.2,0,0,0,0,0,0,6.5,6.5
34,Jeremy Maclin,KC,WR,2,PIT,6.44,4,66.7,45,0,0,7.5,11.2,0,0,0,0,0,0,6.5,6.5
36,Randall Cobb,GB,WR,1,NYG,6.88,4,57.1,44,0,0,6.3,11,0,0,0,0,0,0,6.4,6.4
37,Anquan Boldin,DET,WR,1,SEA,5.92,4,66.7,43,0,0,7.2,10.8,0,0,0,0,0,0,6.3,6.3
37,Mohamed Sanu,ATL,WR,2,SEA,7.08,4,57.1,42,0,0,6,10.5,0,1,0,0,0,0,6.3,6.3
39,Cole Beasley,DAL,WR,2,GB,5.88,4,66.7,41,0,0,6.8,10.2,0,0,0,0,0,0,6.1,6.1
40,Devante Parker,MIA,WR,1,PIT,4.5,3,75,43,0,0,10.8,14.3,0,0,0,0,0,0,5.8,5.8
41,Taylor Gabriel,ATL,WR,2,SEA,5.28,3,60,42,0,0,8.4,14,0,0,0,0,0,0,5.7,5.7
42,Kenny Stills,MIA,WR,1,PIT,4.65,3,60,39,0,0,7.8,13,0,0,0,0,0,0,5.4,5.4
42,Will Fuller,HOU,WR,1,OAK,4.62,3,60,39,0,0,7.8,13,0,0,0,0,0,0,5.4,5.4
42,Chris Hogan,NE,WR,2,HOU,4.26,3,75,39,0,0,9.8,13,0,0,0,0,0,0,5.4,5.4
45,Eli Rogers,PIT,WR,1,MIA,4.98,3,60,37,0,0,7.4,12.3,0,0,0,0,0,0,5.2,5.2
45,Malcolm Mitchell,NE,WR,2,HOU,4.11,3,75,37,0,0,9.2,12.3,0,0,0,0,0,0,5.2,5.2
47,Chris Hogan,NE,WR,3,PIT,4.26,3,75,36,0,0,9,12,0,0,0,0,0,0,5.1,5.1
48,Jermaine Kearse,SEA,WR,2,ATL,5.34,3,60,34,0,0,6.8,11.3,0,0,0,0,0,0,4.9,4.9
48,Paul Richardson,SEA,WR,2,ATL,4.02,3,75,34,0,0,8.5,11.3,0,0,0,0,0,0,4.9,4.9
50,Jermaine Kearse,SEA,WR,1,DET,5.34,3,60,33,0,0,6.6,11,0,0,0,0,0,0,4.8,4.8
51,Eli Rogers,PIT,WR,2,KC,4.98,3,60,30,0,0,6,10,0,0,0,0,0,0,4.5,4.5
52,Eli Rogers,PIT,WR,3,NE,4.98,3,60,29,0,0,5.8,9.7,0,0,0,0,0,0,4.4,4.4
53,Victor Cruz,NYG,WR,1,GB,2.94,2,66.7,33,0,0,11,16.5,0,0,0,0,0,0,4.3,4.3
54,Danny Amendola,NE,WR,4,ATL,5.19,3,60,26,0,0,5.2,8.7,0,0,0,0,0,0,4.1,4.1
55,Will Fuller,HOU,WR,2,NE,4.62,3,60,25,0,0,5,8.3,0,0,0,0,0,0,4,4
56,Michael Floyd,NE,WR,4,ATL,2.98,2,66.7,29,0,0,9.7,14.5,0,0,0,0,0,0,3.9,3.9
57,Terrance Williams,DAL,WR,2,GB,2.66,2,66.7,28,0,0,9.3,14,0,0,0,0,0,0,3.8,3.8
58,Michael Floyd,NE,WR,3,PIT,2.98,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,3.5,3.5
58,Malcolm Mitchell,NE,WR,3,PIT,2.74,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,3.5,3.5
60,Paul Richardson,SEA,WR,1,DET,2.68,2,66.7,24,0,0,8,12,0,0,0,0,0,0,3.4,3.4
60,Geronimo Allison,GB,WR,3,ATL,3.5,2,50,24,0,0,6,12,0,0,0,0,0,0,3.4,3.4
62,Chris Conley,KC,WR,2,PIT,3.4,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,3.3,3.3
63,Danny Amendola,NE,WR,3,PIT,3.46,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,3.2,3.2
64,Danny Amendola,NE,WR,2,HOU,3.46,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,3.1,3.1
64,Geronimo Allison,GB,WR,2,DAL,3.5,2,50,21,0,0,5.2,10.5,0,0,0,0,0,0,3.1,3.1
64,Malcolm Mitchell,NE,WR,4,ATL,2.74,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,3.1,3.1
67,Justin Hardy,ATL,WR,3,GB,3.58,2,50,20,0,0,5,10,0,0,0,0,0,0,3,3
67,Justin Hardy,ATL,WR,2,SEA,3.58,2,50,20,0,0,5,10,0,0,0,0,0,0,3,3
69,Sammie Coates,PIT,WR,1,MIA,1.57,1,50,23,0,0,11.5,23,0,1,0,0,0,0,2.9,2.9
69,Seth Roberts,OAK,WR,1,HOU,3.44,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,2.9,2.9
71,Justin Hardy,ATL,WR,4,NE,3.58,2,50,17,0,0,4.2,8.5,0,0,0,0,0,0,2.7,2.7
72,Sammie Coates,PIT,WR,3,NE,1.57,1,50,18,0,0,9,18,0,0,0,0,0,0,2.3,2.3
72,Michael Floyd,NE,WR,2,HOU,1.49,1,100,18,0,0,18,18,0,0,0,0,0,0,2.3,2.3
74,Tanner McEvoy,SEA,WR,1,DET,1.74,1,50,17,0,0,8.5,17,0,0,0,0,0,0,2.2,2.2
74,Sammie Coates,PIT,WR,2,KC,1.57,1,50,17,0,0,8.5,17,0,0,0,0,0,0,2.2,2.2
74,Albert Wilson,KC,WR,2,PIT,3.02,2,66.7,12,0,0,4,6,0,0,0,0,0,0,2.2,2.2
77,Andre Roberts,DET,WR,1,SEA,1.58,1,50,14,0,0,7,14,0,0,0,0,0,0,1.9,1.9
78,Andre Holmes,OAK,WR,1,HOU,1.38,1,100,12,0,0,12,12,0,0,0,0,0,0,1.7,1.7
78,Geronimo Allison,GB,WR,1,NYG,1.75,1,50,12,0,0,6,12,0,0,0,0,0,0,1.7,1.7
78,Aldrick Robinson,ATL,WR,3,GB,1.59,1,50,12,0,0,6,12,0,0,0,0,0,0,1.7,1.7
81,Darrius Heyward-Bey,PIT,WR,3,NE,1.75,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.6,1.6
81,Cobi Hamilton,PIT,WR,3,NE,1.45,1,100,11,0,0,11,11,0,0,0,0,0,0,1.6,1.6
81,Aldrick Robinson,ATL,WR,2,SEA,1.59,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.6,1.6
81,Darrius Heyward-Bey,PIT,WR,2,KC,1.75,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.6,1.6
85,Darrius Heyward-Bey,PIT,WR,1,MIA,1.75,1,50,10,0,0,5,10,0,0,0,0,0,0,1.5,1.5
85,Jeff Janis,GB,WR,1,NYG,1.44,1,100,10,0,0,10,10,0,0,0,0,0,0,1.5,1.5
85,Aldrick Robinson,ATL,WR,4,NE,1.59,1,50,10,0,0,5,10,0,0,0,0,0,0,1.5,1.5
88,Wendall Williams,HOU,WR,1,OAK,1.36,1,100,9,0,0,9,9,0,0,0,0,0,0,1.4,1.4
88,Jeff Janis,GB,WR,3,ATL,1.44,1,100,9,0,0,9,9,0,0,0,0,0,0,1.4,1.4
88,Brice Butler,DAL,WR,2,GB,1.59,1,50,9,0,0,4.5,9,0,0,0,0,0,0,1.4,1.4
88,Jeff Janis,GB,WR,2,DAL,1.44,1,100,9,0,0,9,9,0,0,0,0,0,0,1.4,1.4
92,Cobi Hamilton,PIT,WR,1,MIA,1.45,1,100,8,0,0,8,8,0,0,0,0,0,0,1.3,1.3
92,Roger Lewis,NYG,WR,1,GB,1.43,1,100,8,0,0,8,8,0,0,0,0,0,0,1.3,1.3
92,Cobi Hamilton,PIT,WR,2,KC,1.45,1,100,8,0,0,8,8,0,0,0,0,0,0,1.3,1.3
95,Keith Mumphery,HOU,WR,1,OAK,1.79,1,50,7,0,0,3.5,7,0,0,0,0,0,0,1.2,1.2
95,Demarcus Ayers,PIT,WR,3,NE,1.36,1,100,6,0,0,6,6,0,1,0,0,0,0,1.2,1.2
95,Tanner McEvoy,SEA,WR,2,ATL,1.74,1,50,7,0,0,3.5,7,0,0,0,0,0,0,1.2,1.2
98,Devin Hester,SEA,WR,2,ATL,1.57,1,50,6,0,0,3,6,0,0,0,0,0,0,1.1,1.1
98,Keith Mumphery,HOU,WR,2,NE,1.79,1,50,6,0,0,3,6,0,0,0,0,0,0,1.1,1.1
100,Wendall Williams,HOU,WR,2,NE,1.36,1,100,5,0,0,5,5,0,0,0,0,0,0,1,1
101,Trevor Davis,GB,WR,3,ATL,1.38,1,100,4,0,0,4,4,0,0,0,0,0,0,0.9,0.9
102,Eric Weems,ATL,WR,3,GB,1.78,1,50,3,0,0,1.5,3,0,0,0,0,0,0,0.8,0.8
103,Eric Weems,ATL,WR,4,NE,1.78,1,50,2,0,0,1,2,0,0,0,0,0,0,0.7,0.7
104,Demarcus Ayers,PIT,WR,2,KC,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.5,0.5
105,Demarcus Robinson,KC,WR,2,PIT,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.4
106,Eric Weems,ATL,WR,2,SEA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.3
106,Trevor Davis,GB,WR,2,DAL,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.3
108,De'Anthony Thomas,KC,WR,2,PIT,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
109,Frankie Hammond,KC,WR,2,PIT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
110,Dwayne Harris,NYG,WR,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Markus Wheaton,PIT,WR,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Tavarres King,NYG,WR,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Ryan Spadola,DET,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Rashad Ross,DET,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Martavis Bryant,PIT,WR,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,TJ Jones,DET,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Marcus Lucas,SEA,WR,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Kevin Norwood,NYG,WR,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Tyler Lockett,SEA,WR,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Jaelen Strong,HOU,WR,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Tony Lippett,MIA,WR,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Da'Ron Brown,MIA,WR,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Antwan Goodley,GB,WR,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Kasen Williams,SEA,WR,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Andrew Turzilli,DET,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Tyler Slavin,SEA,WR,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,George Farmer,SEA,WR,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Ben Edwards,NYG,WR,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Braxton Miller,HOU,WR,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Leonte Carroo,MIA,WR,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Trevor Davis,GB,WR,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Jakeem Grant,MIA,WR,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Demarcus Ayers,PIT,WR,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Kenny Lawler,SEA,WR,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Rashawn Scott,MIA,WR,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Johnny Holton,OAK,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devon Cajuste,GB,WR,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Canaan Severin,PIT,WR,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Jace Billingsley,DET,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Herb Waters,GB,WR,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Tevin Jones,HOU,WR,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Darius Powe,NYG,WR,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Quenton Bundrage,HOU,WR,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Marcus Tucker,PIT,WR,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,KJ Brent,OAK,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Maxwell McCaffrey,GB,WR,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Jaydon Mickens,OAK,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devin Hester,SEA,WR,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Matthew Slater,NE,WR,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Markus Wheaton,PIT,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Nick Williams,ATL,WR,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Martavis Bryant,PIT,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Antwan Goodley,GB,WR,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Deandrew White,NE,WR,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Anthony Dable,ATL,WR,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devin Lucien,NE,WR,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devin Fuller,ATL,WR,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devon Cajuste,GB,WR,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Canaan Severin,PIT,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Herb Waters,GB,WR,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Marcus Tucker,PIT,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Maxwell McCaffrey,GB,WR,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Nick Williams,ATL,WR,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Marcus Lucas,SEA,WR,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Tyler Lockett,SEA,WR,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Kasen Williams,SEA,WR,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Tyler Slavin,SEA,WR,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,George Farmer,SEA,WR,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Anthony Dable,ATL,WR,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devin Fuller,ATL,WR,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Kenny Lawler,SEA,WR,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Jordy Nelson,GB,WR,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Matthew Slater,NE,WR,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Markus Wheaton,PIT,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Shaquelle Evans,DAL,WR,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Martavis Bryant,PIT,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Seantavious Jones,KC,WR,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Jaelen Strong,HOU,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Antwan Goodley,GB,WR,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Lucky Whitehead,DAL,WR,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Deandrew White,NE,WR,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Kenny Cook,KC,WR,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Braxton Miller,HOU,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devin Lucien,NE,WR,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Chris Brown,DAL,WR,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devon Cajuste,GB,WR,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Canaan Severin,PIT,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Andy Jones,DAL,WR,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Herb Waters,GB,WR,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Tevin Jones,HOU,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Quenton Bundrage,HOU,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Marcus Tucker,PIT,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Maxwell McCaffrey,GB,WR,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Matthew Slater,NE,WR,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Nick Williams,ATL,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Deandrew White,NE,WR,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Anthony Dable,ATL,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devin Lucien,NE,WR,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Devin Fuller,ATL,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
