Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
47,Ted Ginn,NO,WR,2,PHI,5.04,3,60,36,0,0,7.2,12,0,2,0,0,0,0,5.3,5.3
48,Josh Reynolds,LAR,WR,3,NO,2.95,1.8,66.7,25.1,0.3,0,8.3,12.5,0.1,0.5,0,0,0,0,5.3,5.26
49,Keith Kirkwood,NO,WR,3,LAR,2.33,1.6,100,26.1,0.3,0,13,13,0,0,0,0,0,0,5.2,5.21
50,Tyrell Williams,LAC,WR,2,NE,2.62,2,66.7,40,0,0,13.3,20,0,0,0,0,0,0,5,5
51,Sammy Watkins,KC,WR,2,IND,4.02,3,75,32,0,0,8,10.7,0,2,0,0,0,0,4.9,4.9
52,Chris Hogan,NE,WR,2,LAC,2.84,2,66.7,37,0,0,12.3,18.5,0,0,0,0,0,0,4.7,4.7
52,Cole Beasley,DAL,WR,1,SEA,4.41,3,75,32,0,0,8,10.7,0,0,0,0,0,0,4.7,4.7
52,Willie Snead,BAL,WR,1,LAC,4.17,3,75,31,0,0,7.8,10.3,0,1,0,0,0,0,4.7,4.7
52,Golden Tate,PHI,WR,1,CHI,4.8,3,60,31,0,0,6.2,10.3,0,1,0,0,0,0,4.7,4.7
56,Chris Conley,KC,WR,3,NE,3.4,2,66.7,20.9,0.3,0,7,10.5,0,0,0,0,0.1,0.1,4.7,4.69
57,Tyrell Williams,LAC,WR,1,BAL,2.62,2,66.7,36,0,0,12,18,0,0,0,0,0,0,4.6,4.6
57,Michael Crabtree,BAL,WR,1,LAC,4.59,3,60,31,0,0,6.2,10.3,0,0,0,0,0,0,4.6,4.6
59,Chester Rogers,IND,WR,1,HOU,5.34,3,60,30,0,0,6,10,0,0,0,0,0,0,4.5,4.5
60,Demarcus Robinson,KC,WR,3,NE,2.46,1.4,50,18,0.3,0,9,18,0,0,0,0,0,0,4.3,4.3
60,Cordarrelle Patterson,NE,WR,2,LAC,3.06,2,66.7,24,0,0,8,12,2,9,4.5,0,0,0,4.3,4.3
62,Phillip Dorsett,NE,WR,3,KC,2.84,2,66.7,18.1,0.2,0,6,9,0.3,1.8,0,0,0,0,4.2,4.19
63,Michael Gallup,DAL,WR,1,SEA,3.34,2,66.7,31,0,0,10.3,15.5,0,0,0,0,0,0,4.1,4.1
64,Vyncint Smith,HOU,WR,1,IND,2.94,2,66.7,29,0,0,9.7,14.5,0,0,0,0,0,0,3.9,3.9
64,John Brown,BAL,WR,1,LAC,3.48,2,66.7,28,0,0,9.3,14,0,1,0,0,0,0,3.9,3.9
66,David Moore,SEA,WR,1,DAL,3.08,2,66.7,27,0,0,9,13.5,0,0,0,0,0,0,3.7,3.7
66,Tavon Austin,DAL,WR,2,LAR,3.02,2,66.7,20,0,0,6.7,10,1.45,7,7,0,0,0,3.7,3.7
68,Anthony Miller,CHI,WR,1,PHI,2.78,2,66.7,25,0,0,8.3,12.5,0,1,0,0,0,0,3.6,3.6
69,Phillip Dorsett,NE,WR,4,LAR,1.98,1.4,50,13.6,0.2,0,7,14,0.3,1.4,0,0,0,0,3.4,3.4
70,Keke Coutee,HOU,WR,1,IND,2.9,2,66.7,22,0,0,7.3,11,0,1,0,0,0,0,3.3,3.3
70,Chris Conley,KC,WR,2,IND,3.4,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,3.3,3.3
70,Demarcus Robinson,KC,WR,2,IND,3.52,2,50,23,0,0,5.8,11.5,0,0,0,0,0,0,3.3,3.3
70,Phillip Dorsett,NE,WR,2,LAC,2.84,2,66.7,22,0,0,7.3,11,0,1,0,0,0,0,3.3,3.3
74,Kevin White,CHI,WR,1,PHI,3.34,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,3.1,3.1
75,Travis Benjamin,LAC,WR,2,NE,1.62,1,50,19,0,0,9.5,19,1,3,3,0,0,0,2.7,2.7
75,Zach Pascal,IND,WR,1,HOU,3.26,2,66.7,17,0,0,5.7,8.5,0,0,0,0,0,0,2.7,2.7
75,Javon Wims,CHI,WR,1,PHI,3.56,2,50,17,0,0,4.2,8.5,0,0,0,0,0,0,2.7,2.7
78,Tre'Quan Smith,NO,WR,2,PHI,1.51,1,50,21,0,0,10.5,21,0,0,0,0,0,0,2.6,2.6
78,Keith Kirkwood,NO,WR,2,PHI,1.46,1,100,21,0,0,21,21,0,0,0,0,0,0,2.6,2.6
80,Zach Pascal,IND,WR,2,KC,3.26,2,66.7,15,0,0,5,7.5,0,0,0,0,0,0,2.5,2.5
81,Allen Hurns,DAL,WR,1,SEA,1.65,1,50,17,0,0,8.5,17,0,0,0,0,0,0,2.2,2.2
81,Jordan Matthews,PHI,WR,2,NO,1.77,1,50,17,0,0,8.5,17,0,0,0,0,0,0,2.2,2.2
83,Travis Benjamin,LAC,WR,1,BAL,1.62,1,50,14,0,0,7,14,0,2,0,0,0,0,2.1,2.1
83,Jordan Matthews,PHI,WR,1,CHI,1.77,1,50,16,0,0,8,16,0,0,0,0,0,0,2.1,2.1
85,Ryan Grant,IND,WR,1,HOU,1.42,1,100,14,0,0,14,14,0,0,0,0,0,0,1.9,1.9
86,Chris Moore,BAL,WR,1,LAC,1.32,1,100,12,0,0,12,12,0,1,0,0,0,0,1.8,1.8
86,Josh Bellamy,CHI,WR,1,PHI,1.3,1,100,13,0,0,13,13,0,0,0,0,0,0,1.8,1.8
88,Tavon Austin,DAL,WR,1,SEA,1.51,1,50,11,0,0,5.5,11,0,1,0,0,0,0,1.7,1.7
88,Jaron Brown,SEA,WR,1,DAL,1.31,1,100,12,0,0,12,12,0,0,0,0,0,0,1.7,1.7
88,Ryan Grant,IND,WR,2,KC,1.42,1,100,12,0,0,12,12,0,0,0,0,0,0,1.7,1.7
91,Tommylee Lewis,NO,WR,3,LAR,0.69,0.4,0,8.6,0.1,0,9,0,0.3,1.4,0,0,0.1,0.1,1.6,1.6
91,Kelvin Benjamin,KC,WR,2,IND,1.73,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.6,1.6
93,Austin Carr,NO,WR,3,LAR,1.07,0.6,100,6.9,0.1,0,7,7,0,0,0,0,0,0,1.6,1.59
94,Mike Wallace,PHI,WR,2,NO,1.54,1,50,9,0,0,4.5,9,0,0,0,0,0,0,1.4,1.4
95,Mike Wallace,PHI,WR,1,CHI,1.54,1,50,8,0,0,4,8,0,0,0,0,0,0,1.3,1.3
96,Tommylee Lewis,NO,WR,2,PHI,1.73,1,50,6,0,0,3,6,0,1,0,0,0,0,1.2,1.2
97,Gehrig Dieter,KC,WR,2,IND,1.71,1,50,6,0,0,3,6,0,0,0,0,0,0,1.1,1.1
98,Marcus Johnson,IND,WR,2,KC,1.58,1,50,5,0,0,2.5,5,0,0,0,0,0,0,1,1
99,Shelton Gibson,PHI,WR,2,NO,1.37,1,100,4,0,0,4,4,0,0,0,0,0,0,0.9,0.9
99,Austin Carr,NO,WR,2,PHI,1.79,1,50,4,0,0,2,4,0,0,0,0,0,0,0.9,0.9
101,Noah Brown,DAL,WR,2,LAR,1.6,1,50,3,0,0,1.5,3,0,0,0,0,0,0,0.8,0.8
101,Jojo Natson,LAR,WR,2,DAL,1.76,1,50,3,0,0,1.5,3,0,0,0,0,0,0,0.8,0.8
103,Marcus Kemp,KC,WR,2,IND,1.5,1,50,2,0,0,1,2,0,0,0,0,0,0,0.7,0.7
103,Matthew Slater,NE,WR,2,LAC,1.7,1,50,2,0,0,1,2,0,0,0,0,0,0,0.7,0.7
103,Mike Thomas,LAR,WR,2,DAL,1.73,1,50,2,0,0,1,2,0,0,0,0,0,0,0.7,0.7
103,Khadarel Hodge,LAR,WR,2,DAL,1.77,1,50,2,0,0,1,2,0,0,0,0,0,0,0.7,0.7
107,Marcus Johnson,IND,WR,1,HOU,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.6,0.6
107,Geremy Davis,LAC,WR,2,NE,1.67,1,50,1,0,0,0.5,1,0,0,0,0,0,0,0.6,0.6
109,Shelton Gibson,PHI,WR,1,CHI,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.4
110,Noah Brown,DAL,WR,1,SEA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.3
111,Tim White,BAL,WR,1,LAC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
112,Khadarel Hodge,LAR,WR,3,NO,0.17,0.1,0,1.2,0,0,0,0,0,0,0,0,0,0,0.2,0.17
113,Geremy Davis,LAC,WR,1,BAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
114,Demaryius Thomas,HOU,WR,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,James Wright,IND,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Je'Ron Hamm,IND,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Sammie Coates,HOU,WR,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Will Fuller,HOU,WR,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Deante Burton,HOU,WR,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Isaac Whitney,HOU,WR,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Krishawn Hogan,IND,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Amba Etta-Tawo,HOU,WR,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Billy Brown,IND,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Deon Cain,IND,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Daurice Fountain,IND,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Steven Mitchell Jr.,HOU,WR,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Jester Weah,HOU,WR,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Steve Ishmael,IND,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Terrance Williams,DAL,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Keenan Reynolds,SEA,WR,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Amara Darboh,SEA,WR,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Damore'ea Stringfellow,SEA,WR,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Reggie Davis,DAL,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Lance Lenoir,DAL,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cedrick Wilson,DAL,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Caleb Scott,SEA,WR,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Malik Turner,SEA,WR,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Vince Mayle,LAC,WR,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Quincy Adeboyejo,BAL,WR,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Andre Patton,LAC,WR,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Artavis Scott,LAC,WR,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Justice Liggins,LAC,WR,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Jaleel Scott,BAL,WR,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Jordan Lasley,BAL,WR,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Dylan Cantrell,LAC,WR,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Janarion Grant,BAL,WR,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Kamar Aiken,PHI,WR,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Braxton Miller,PHI,WR,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cyril Grayson,CHI,WR,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Mack Hollins,PHI,WR,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Tanner Gentry,CHI,WR,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Dorren Miller,PHI,WR,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,John Franklin,CHI,WR,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,James Wright,IND,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,De'Anthony Thomas,KC,WR,2,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Je'Ron Hamm,IND,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Krishawn Hogan,IND,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Billy Brown,IND,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Deon Cain,IND,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Daurice Fountain,IND,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Byron Pringle,KC,WR,2,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Steve Ishmael,IND,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Josh Crockett,KC,WR,2,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Josh Gordon,NE,WR,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Vince Mayle,LAC,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Jace Billingsley,NE,WR,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cody Hollister,NE,WR,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Riley McCarron,NE,WR,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Andre Patton,LAC,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Artavis Scott,LAC,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Justice Liggins,LAC,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Dylan Cantrell,LAC,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Braxton Berrios,NE,WR,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Damoun Patterson,NE,WR,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Darren Andrews,NE,WR,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Terrance Williams,DAL,WR,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Nick Williams,LAR,WR,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Allen Hurns,DAL,WR,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cooper Kupp,LAR,WR,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Reggie Davis,DAL,WR,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Lance Lenoir,DAL,WR,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cedrick Wilson,DAL,WR,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Austin Proehl,LAR,WR,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Dez Bryant,NO,WR,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Brandon Marshall,NO,WR,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Kamar Aiken,PHI,WR,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Shane Wynn,NO,WR,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cameron Meredith,NO,WR,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Braxton Miller,PHI,WR,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Mack Hollins,PHI,WR,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Travin Dural,NO,WR,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Justin Hardee,NO,WR,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Simmie Cobbs,NO,WR,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Dorren Miller,PHI,WR,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Carlton Agudosi,PHI,WR,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Brandon Reilly,DAL,WR,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Marken Michel,PHI,WR,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Dez Bryant,NO,WR,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Brandon Marshall,NO,WR,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Nick Williams,LAR,WR,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Shane Wynn,NO,WR,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cameron Meredith,NO,WR,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Mike Thomas,LAR,WR,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cooper Kupp,LAR,WR,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Jojo Natson,LAR,WR,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Travin Dural,NO,WR,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Justin Hardee,NO,WR,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Austin Proehl,LAR,WR,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Simmie Cobbs,NO,WR,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Matthew Slater,NE,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Josh Gordon,NE,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,De'Anthony Thomas,KC,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Kelvin Benjamin,KC,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Jace Billingsley,NE,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Cody Hollister,NE,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Gehrig Dieter,KC,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Marcus Kemp,KC,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Riley McCarron,NE,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Braxton Berrios,NE,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Damoun Patterson,NE,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Byron Pringle,KC,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Darren Andrews,NE,WR,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Josh Crockett,KC,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Paul Turner,NO,WR,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Matthew Slater,NE,WR,4,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Josh Gordon,NE,WR,4,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
