Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
1849,Khalfani Muhammad,TEN,RB,15,SF,27,29,null,0
1849,Joe Williams,SF,RB,15,TEN,17,6,4500,0
1849,Raheem Mostert,SF,RB,15,TEN,17,6,4500,0
1849,Ezekiel Elliott,DAL,RB,15,OAK,26,19,6000,0
1849,Trey Williams,DAL,RB,15,OAK,26,19,null,0
1849,Aaron Green,DAL,RB,15,OAK,26,19,null,0
1849,Elijah Hood,OAK,RB,15,DAL,20,13,4500,0
1849,Taniela Tupou,ATL,FB,15,TB,29,25,null,0
1849,Alan Cross,TB,FB,15,ATL,13,10,4500,0
1849,Tevin Coleman,ATL,RB,15,TB,29,25,6900,0
1849,Terrence Magee,ATL,RB,15,TB,29,25,4500,0
1849,Doug Martin,TB,RB,15,ATL,13,10,6800,0
1849,Jonathan Stewart,CAR,RB,17,ATL,15,8,5800,0
1849,Terrence Magee,ATL,RB,17,CAR,14,3,4500,0
1849,Taniela Tupou,ATL,FB,17,CAR,14,3,null,0
1849,Jarveon Williams,CIN,RB,17,BAL,3,23,4500,0
1849,Connor Harris,CIN,FB,17,BAL,3,23,null,0
1849,Ricky Ortiz,BAL,RB,17,CIN,16,30,null,0
1849,Tra Carson,CIN,RB,17,BAL,3,23,4500,0
1849,Kenneth Dixon,BAL,RB,17,CIN,16,30,null,0
1849,John Crockett,BAL,RB,17,CIN,16,30,null,0
1849,Jeremy Hill,CIN,RB,17,BAL,3,23,null,0
1849,Cedric Peerman,CIN,RB,17,BAL,3,23,4500,0
1849,Mike James,DET,RB,17,GB,27,22,4500,0
1849,Ty Montgomery,GB,RB,17,DET,19,31,null,0
1849,Zach Zenner,DET,RB,17,GB,27,22,4500,0
1849,Dwayne Washington,DET,RB,17,GB,27,22,4500,0
1849,Aaron Jones,GB,RB,17,DET,19,31,5000,0
1849,D'Onta Foreman,HOU,RB,17,IND,30,19,null,0
1849,Troymaine Pope,HOU,RB,17,IND,30,19,null,0
1849,Tyler Ervin,HOU,RB,17,IND,30,19,4500,0
1849,Christine Michael,IND,RB,17,HOU,31,12,null,0
1849,George Winn,IND,RB,17,HOU,31,12,4500,0
1849,Robert Turbin,IND,RB,17,HOU,31,12,4500,0
1849,Jordan Todman,HOU,RB,17,IND,30,19,4500,0
1849,Taiwan Jones,BUF,RB,17,MIA,23,27,4500,0
1849,Travaris Cadet,BUF,RB,17,MIA,23,27,4500,0
1849,Damien Williams,MIA,RB,17,BUF,17,32,4800,0
1849,Marcus Murphy,BUF,RB,17,MIA,23,27,null,0
1849,Brandon Radcliff,MIA,RB,17,BUF,17,32,null,0
1849,Taquan Mizzell,CHI,RB,17,MIN,2,1,4500,0
1849,Dalvin Cook,MIN,RB,17,CHI,7,6,null,0
1849,Mack Brown,MIN,RB,17,CHI,7,6,4500,0
1849,Bishop Sankey,MIN,RB,17,CHI,7,6,4500,0
1849,Matt Forte,NYJ,RB,17,NE,23,17,5200,0
1849,Mike Gillislee,NE,RB,17,NYJ,26,20,5600,0
1849,Rex Burkhead,NE,RB,17,NYJ,26,20,6500,0
1849,James White,NE,RB,17,NYJ,26,20,4900,0
1849,Jeremy Langford,NYJ,RB,17,NE,23,17,null,0
1849,Lawrence Thomas,NYJ,RB,17,NE,23,17,4500,0
1849,Akeem Judd,NYJ,RB,17,NE,23,17,4500,0
1849,Jahad Thomas,NYJ,RB,17,NE,23,17,null,0
1849,Leshun Daniels Jr.,WAS,RB,17,NYG,32,23,4500,0
1849,Shane Smith,NYG,FB,17,WAS,21,27,4500,0
1849,Rob Kelley,WAS,RB,17,NYG,32,23,4500,0
1849,Keith Marshall,WAS,RB,17,NYG,32,23,4500,0
1849,Byron Marshall,WAS,RB,17,NYG,32,25,4500,0
1849,Kenny Hilliard,WAS,RB,17,NYG,32,23,4500,0
1849,Chris Thompson,WAS,RB,17,NYG,32,23,null,0
1849,Darren Sproles,PHI,RB,17,DAL,17,7,null,0
1849,Jay Ajayi,PHI,RB,17,DAL,17,7,6700,0
1849,Rod Smith,DAL,RB,17,PHI,6,2,4600,0
1849,Trey Williams,DAL,RB,17,PHI,6,2,4500,0
1849,Donnel Pumphrey,PHI,RB,17,DAL,17,7,4500,0
1849,Josh Rounds,CLE,RB,17,PIT,5,18,null,0
1849,Matt Dayes,CLE,RB,17,PIT,5,18,4500,0
1849,Marquez Williams,CLE,FB,17,PIT,5,18,null,0
1849,James Conner,PIT,RB,17,CLE,24,14,4500,0
1849,Darius Jackson,CLE,RB,17,PIT,5,18,4500,0
1849,Dan Vitale,CLE,FB,17,PIT,5,18,4500,0
1849,Terrell Watson,PIT,RB,17,CLE,24,14,4500,0
1849,Le'Veon Bell,PIT,RB,17,CLE,24,14,9500,0
1849,John Kuhn,NO,FB,17,TB,28,24,4500,0
1849,Austin Johnson,TB,FB,17,NO,11,16,null,0
1849,Daniel Lasco,NO,RB,17,TB,28,24,4500,0
1849,Alan Cross,TB,FB,17,NO,11,16,4500,0
1849,Trey Edmunds,NO,RB,17,TB,28,24,4500,0
1849,I'Tavius Mathers,JAX,RB,17,TEN,25,7,null,0
1849,Tim Cook,JAX,RB,17,TEN,25,7,null,0
1849,Brandon Wilds,JAX,RB,17,TEN,25,7,null,0
1849,Tyler Gaffney,JAX,RB,17,TEN,25,7,null,0
1849,Chris Ivory,JAX,RB,17,TEN,25,7,5000,0
1849,DeMarco Murray,TEN,RB,17,JAX,2,12,5800,0
1849,Jamaal Charles,DEN,RB,17,KC,22,11,4500,0
1849,Spencer Ware,KC,RB,17,DEN,9,5,null,0
1849,Charcandrick West,KC,RB,17,DEN,9,5,4900,0
1849,George Atkinson,KC,RB,17,DEN,9,5,null,0
1849,Elijah Hood,OAK,RB,17,LAC,4,22,4500,0
1849,Jalen Simmons,LAC,RB,17,OAK,20,17,null,0
1849,Kenneth Farrow,LAC,RB,17,OAK,20,17,4500,0
1849,Russell Hansbrough,LAC,RB,17,OAK,20,17,null,0
1849,Andre Williams,LAC,RB,17,OAK,20,17,4500,0
1849,Todd Gurley,LAR,RB,17,SF,30,26,9800,0
1849,Raheem Mostert,SF,RB,17,LAR,10,29,4500,0
1849,Zach Laskey,LAR,RB,17,SF,30,26,null,0
1849,Sam Rogers,LAR,FB,17,SF,30,26,null,0
1849,Jeremy McNichols,SF,RB,17,LAR,10,29,4500,0
1849,Joe Williams,SF,RB,17,LAR,10,29,4500,0
1849,Lenard Tillery,LAR,RB,17,SF,30,26,4500,0
1849,Darius Victor,ARI,RB,17,SEA,8,10,null,0
1849,TJ Logan,ARI,RB,17,SEA,8,10,4500,0
1849,Chris Carson,SEA,RB,17,ARI,12,4,4500,0
1849,Tre Madden,SEA,RB,17,ARI,12,4,4500,0
1849,Bronson Hill,ARI,RB,17,SEA,8,10,4500,0
1849,CJ Prosise,SEA,RB,17,ARI,12,4,4600,0
1849,Jalston Fowler,SEA,RB,17,ARI,12,4,4500,0
1849,David Johnson,ARI,RB,17,SEA,8,10,6000,0
1849,Eddie Lacy,SEA,RB,17,ARI,12,4,4500,0
1849,Adrian Peterson,ARI,RB,17,SEA,8,10,null,0
1849,Mike James,DET,RB,12,MIN,4,1,4500,0
1849,Bishop Sankey,MIN,RB,12,DET,14,28,4500,0
1849,Mack Brown,MIN,RB,12,DET,14,28,4500,0
1849,Dwayne Washington,DET,RB,12,MIN,4,1,4500,0
1849,Dalvin Cook,MIN,RB,12,DET,14,28,null,0
1849,Tion Green,DET,RB,12,MIN,4,1,4500,0
1849,Kenneth Farrow,LAC,RB,12,DAL,20,23,4600,0
1849,Ezekiel Elliott,DAL,RB,12,LAC,13,29,6000,0
1849,Trey Williams,DAL,RB,12,LAC,13,29,null,0
1849,Branden Oliver,LAC,RB,12,DAL,20,23,4600,0
1849,Darren McFadden,DAL,RB,12,LAC,13,29,4700,0
1849,Chris Thompson,WAS,RB,12,NYG,32,21,6000,0
1849,Keith Marshall,WAS,RB,12,NYG,32,21,4500,0
1849,Byron Marshall,WAS,RB,12,NYG,32,21,4900,0
1849,Rob Kelley,WAS,RB,12,NYG,32,21,5400,0
1849,Leshun Daniels Jr.,WAS,RB,12,NYG,32,21,null,0
1849,Taniela Tupou,ATL,FB,12,TB,26,21,null,0
1849,Alan Cross,TB,FB,12,ATL,13,10,4500,0
1849,Devonta Freeman,ATL,RB,12,TB,26,21,6500,0
1849,Cedric Peerman,CIN,RB,12,CLE,17,9,4500,0
1849,Jeremy Hill,CIN,RB,12,CLE,17,9,null,0
1849,Darius Jackson,CLE,RB,12,CIN,10,19,4500,0
1849,Tra Carson,CIN,RB,12,CLE,17,9,4500,0
1849,Brian Hill,CIN,RB,12,CLE,17,9,null,0
1849,Jarveon Williams,CIN,RB,12,CLE,17,9,null,0
1849,Josh Rounds,CLE,RB,12,CIN,10,19,null,0
1849,Khalfani Muhammad,TEN,RB,12,IND,30,22,null,0
1849,Jalston Fowler,TEN,RB,12,IND,30,22,4500,0
1849,Matt Jones,IND,RB,12,TEN,22,8,4500,0
1849,George Winn,IND,RB,12,TEN,22,8,4500,0
1849,Christine Michael,IND,RB,12,TEN,22,8,null,0
1849,Robert Turbin,IND,RB,12,TEN,22,8,4500,0
1849,Mike Tolbert,BUF,FB,12,KC,23,13,4700,0
1849,Taiwan Jones,BUF,RB,12,KC,23,13,4500,0
1849,Spencer Ware,KC,RB,12,BUF,19,31,null,0
1849,George Atkinson,KC,RB,12,BUF,19,31,null,0
1849,Marcus Murphy,BUF,RB,12,KC,23,13,null,0
1849,De'Veon Smith,MIA,RB,12,NE,28,26,null,0
1849,Mike Gillislee,NE,RB,12,MIA,21,20,4800,0
1849,Lawrence Thomas,NYJ,RB,12,CAR,4,4,4500,0
1849,Alex Armah,CAR,RB,12,NYJ,18,12,4500,0
1849,Jalen Simmons,CAR,RB,12,NYJ,18,12,null,0
1849,Akeem Judd,NYJ,RB,12,CAR,4,4,null,0
1849,Donnel Pumphrey,PHI,RB,12,CHI,12,15,4500,0
1849,Taquan Mizzell,CHI,RB,12,PHI,6,3,4500,0
1849,Wendell Smallwood,PHI,RB,12,CHI,12,15,4600,0
1849,Darren Sproles,PHI,RB,12,CHI,12,15,null,0
1849,John Kuhn,NO,FB,12,LAR,8,30,4500,0
1849,Lance Dunbar,LAR,RB,12,NO,11,14,4500,0
1849,Malcolm Brown,LAR,RB,12,NO,11,14,4500,0
1849,Jonathan Williams,NO,RB,12,LAR,8,30,null,0
1849,Zach Laskey,LAR,RB,12,NO,11,14,null,0
1849,Daniel Lasco,NO,RB,12,LAR,8,30,4500,0
1849,Sam Rogers,LAR,FB,12,NO,11,14,null,0
1849,Trey Edmunds,NO,RB,12,LAR,8,13,4500,0
1849,Lenard Tillery,LAR,RB,12,NO,11,14,4500,0
1849,Kyle Coleman,SEA,FB,12,SF,32,32,null,0
1849,Joe Williams,SF,RB,12,SEA,7,5,null,0
1849,Jeremy McNichols,SF,RB,12,SEA,7,5,null,0
1849,Chris Carson,SEA,RB,12,SF,32,32,null,0
