Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
93,Todd Gurley,LAR,RB,5,BUF,8,21,7600,15.05
95,Ezekiel Elliott,DAL,RB,6,GB,16,1,8100,14.94
96,Ezekiel Elliott,DAL,RB,5,CIN,13,6,7900,14.92
97,CJ Anderson,DEN,RB,2,IND,31,32,7800,14.89
97,Todd Gurley,LAR,RB,3,TB,30,27,8300,14.89
99,Frank Gore,IND,RB,5,CHI,12,19,6500,14.8
99,CJ Anderson,DEN,RB,6,LAC,27,31,7500,14.8
101,Bilal Powell,NYJ,RB,16,NE,7,7,6500,14.79
102,Spencer Ware,KC,RB,14,OAK,26,29,7600,14.74
103,Adrian Peterson,MIN,RB,1,TEN,22,9,8200,14.71
103,Devontae Booker,DEN,RB,8,LAC,24,27,5600,14.71
105,Devonta Freeman,ATL,RB,14,LAR,13,19,7500,14.7
105,Devonta Freeman,ATL,RB,10,PHI,7,11,7000,14.7
107,DeAngelo Williams,PIT,RB,1,WAS,24,17,7100,14.64
108,Matt Forte,NYJ,RB,3,KC,17,30,7500,14.59
109,Spencer Ware,KC,RB,12,DEN,2,26,7000,14.55
110,Jay Ajayi,MIA,RB,11,LAR,6,12,7600,14.54
110,Jordan Howard,CHI,RB,5,IND,23,29,7200,14.54
112,Jay Ajayi,MIA,RB,10,LAC,22,28,7800,14.52
113,CJ Anderson,DEN,RB,3,CIN,18,26,8000,14.48
114,Mark Ingram,NO,RB,4,LAC,25,24,6800,14.42
114,Lamar Miller,HOU,RB,2,KC,21,30,7700,14.42
114,Melvin Gordon,LAC,RB,3,IND,27,32,7100,14.42
117,Spencer Ware,KC,RB,7,NO,32,32,7000,14.41
117,LeSean McCoy,BUF,RB,1,BAL,19,6,6900,14.41
119,Matt Forte,NYJ,RB,2,BUF,9,5,6800,14.35
120,Matt Forte,NYJ,RB,13,IND,29,24,6900,14.31
121,Thomas Rawls,SEA,RB,12,TB,27,22,7000,14.3
122,Jordan Howard,CHI,RB,14,DET,18,8,7800,14.25
123,Ezekiel Elliott,DAL,RB,1,NYG,31,25,7900,14.24
124,Todd Gurley,LAR,RB,7,NYG,16,14,8100,14.19
125,LeGarrette Blount,NE,RB,5,CLE,27,25,7500,14.17
126,Devonta Freeman,ATL,RB,13,KC,16,13,7400,14.16
126,LeSean McCoy,BUF,RB,3,ARI,7,5,6700,14.16
126,Bilal Powell,NYJ,RB,17,BUF,17,29,6600,14.16
129,LeGarrette Blount,NE,RB,4,BUF,17,23,7500,14.15
130,Devonta Freeman,ATL,RB,1,TB,21,14,8100,14.12
131,Adrian Peterson,MIN,RB,2,GB,19,10,8200,14.08
131,Spencer Ware,KC,RB,10,CAR,26,6,7300,14.08
133,Lamar Miller,HOU,RB,15,JAX,10,15,7200,14.04
134,Ezekiel Elliott,DAL,RB,3,CHI,16,18,8100,14.01
134,Rashad Jennings,NYG,RB,12,CLE,31,31,6600,14.01
134,Melvin Gordon,LAC,RB,7,ATL,28,26,8000,14.01
137,CJ Anderson,DEN,RB,4,TB,27,26,7900,14
138,Spencer Ware,KC,RB,13,ATL,30,30,7400,13.95
138,Mark Ingram,NO,RB,1,OAK,20,18,7300,13.95
140,Lamar Miller,HOU,RB,10,JAX,20,16,7500,13.94
141,Spencer Ware,KC,RB,16,DEN,1,23,6500,13.87
141,Jordan Howard,CHI,RB,15,GB,16,9,6600,13.87
143,Jeremy Hill,CIN,RB,15,PIT,9,29,6600,13.83
144,Matt Forte,NYJ,RB,10,LAR,10,7,7100,13.81
145,Mark Ingram,NO,RB,3,ATL,32,29,6900,13.8
146,Jay Ajayi,MIA,RB,14,ARI,3,2,7200,13.78
146,Mark Ingram,NO,RB,2,NYG,12,17,7000,13.78
146,LeSean McCoy,BUF,RB,4,NE,11,9,7600,13.78
149,Devonta Freeman,ATL,RB,16,CAR,27,8,7800,13.74
150,Lamar Miller,HOU,RB,3,NE,20,11,7000,13.73
151,Latavius Murray,OAK,RB,15,LAC,22,25,6800,13.71
152,Latavius Murray,OAK,RB,16,IND,25,22,7300,13.7
153,Mark Ingram,NO,RB,9,SF,29,32,6700,13.68
154,Christine Michael,SEA,RB,6,ATL,30,23,7400,13.67
155,CJ Anderson,DEN,RB,7,HOU,6,19,7200,13.65
156,Jeremy Langford,CHI,RB,2,PHI,2,21,6500,13.64
157,LeSean McCoy,BUF,RB,5,LAR,11,18,7800,13.63
158,DeMarco Murray,TEN,RB,17,HOU,3,15,7800,13.6
158,TJ Yeldon,JAX,RB,2,LAC,27,26,6500,13.6
160,Christine Michael,SEA,RB,9,BUF,15,19,7500,13.56
161,Theo Riddick,DET,RB,13,NO,26,28,6500,13.55
162,LeSean McCoy,BUF,RB,2,NYJ,23,6,6800,13.53
163,DeMarco Murray,TEN,RB,3,OAK,32,22,7700,13.52
164,Jordan Howard,CHI,RB,17,MIN,6,7,7400,13.51
165,Todd Gurley,LAR,RB,11,MIA,18,11,6700,13.5
166,Jeremy Hill,CIN,RB,13,PHI,7,7,5800,13.49
167,Jay Ajayi,MIA,RB,16,BUF,13,23,6700,13.45
168,Theo Riddick,DET,RB,5,PHI,1,2,6200,13.43
169,Carlos Hyde,SF,RB,6,BUF,10,19,7300,13.4
169,Jacquizz Rodgers,TB,RB,17,CAR,27,12,5200,13.4
171,Lamar Miller,HOU,RB,8,DET,28,11,7400,13.38
172,Melvin Gordon,LAC,RB,6,DEN,5,23,7100,13.33
172,Mark Ingram,NO,RB,6,CAR,20,14,6700,13.33
174,Lamar Miller,HOU,RB,7,DEN,4,20,7700,13.3
175,Rashad Jennings,NYG,RB,2,NO,28,31,6300,13.29
176,Todd Gurley,LAR,RB,4,ARI,8,17,7700,13.27
177,Jay Ajayi,MIA,RB,15,NYJ,24,19,6900,13.26
178,Lamar Miller,HOU,RB,12,LAC,24,28,7100,13.25
179,Latavius Murray,OAK,RB,13,BUF,11,16,6700,13.23
179,Frank Gore,IND,RB,12,PIT,15,30,6500,13.23
181,Jordan Howard,CHI,RB,4,DET,31,8,5600,13.22
181,Charles Sims,TB,RB,3,LAR,5,20,6300,13.22
183,Eddie Lacy,GB,RB,6,DAL,12,4,7000,13.2
183,Jacquizz Rodgers,TB,RB,7,SF,24,30,5600,13.2
185,Spencer Ware,KC,RB,15,TEN,23,5,6700,13.18
185,Latavius Murray,OAK,RB,14,KC,18,16,6800,13.18
185,Theo Riddick,DET,RB,11,JAX,17,18,6700,13.18
188,Lamar Miller,HOU,RB,13,GB,28,15,7300,13.17
189,Matt Forte,NYJ,RB,5,PIT,17,24,7100,13.15
189,Spencer Ware,KC,RB,2,HOU,5,7,6800,13.15
189,Todd Gurley,LAR,RB,10,NYJ,21,18,7000,13.15
192,Ezekiel Elliott,DAL,RB,2,WAS,29,28,7900,13.14
193,Frank Gore,IND,RB,14,HOU,6,21,6000,13.13
194,Frank Gore,IND,RB,17,JAX,10,14,6200,13.12
195,Melvin Gordon,LAC,RB,8,DEN,3,18,7200,13.11
195,DeMarco Murray,TEN,RB,4,HOU,4,18,7300,13.11
197,Jordan Howard,CHI,RB,10,TB,29,27,6900,13.06
198,Frank Gore,IND,RB,8,KC,16,17,6300,13.02
198,Devonta Freeman,ATL,RB,3,NO,26,28,7400,13.02
200,Thomas Rawls,SEA,RB,15,LAR,14,21,6400,13
200,Doug Martin,TB,RB,13,LAC,21,27,6500,13
202,Carlos Hyde,SF,RB,4,DAL,18,12,6800,12.97
202,Devonta Freeman,ATL,RB,12,ARI,1,1,7300,12.97
204,Carlos Hyde,SF,RB,15,ATL,30,30,7000,12.95
205,Spencer Ware,KC,RB,3,NYJ,25,8,6300,12.94
205,Doug Martin,TB,RB,12,SEA,6,12,6400,12.94
207,Carlos Hyde,SF,RB,13,CHI,18,6,6700,12.93
207,Kenneth Farrow,LAC,RB,16,CLE,31,31,6100,12.93
209,Ty Montgomery,GB,RB,16,MIN,3,2,6300,12.91
210,DeMarco Murray,TEN,RB,2,DET,32,5,7400,12.9
211,Thomas Rawls,SEA,RB,14,GB,17,7,6500,12.86
212,Carlos Hyde,SF,RB,14,NYJ,26,15,6900,12.83
212,Frank Gore,IND,RB,3,LAC,24,24,5700,12.83
214,Jay Ajayi,MIA,RB,13,BAL,4,1,7500,12.8
214,Christine Michael,SEA,RB,3,SF,14,3,6900,12.8
216,Matt Forte,NYJ,RB,12,NE,10,16,6800,12.79
217,LeSean McCoy,BUF,RB,9,SEA,4,5,7400,12.75
218,Theo Riddick,DET,RB,9,MIN,1,13,6600,12.74
219,Mark Ingram,NO,RB,7,KC,13,18,6600,12.73
220,Frank Gore,IND,RB,4,JAX,16,6,6100,12.7
221,Carlos Hyde,SF,RB,16,LAR,16,17,7100,12.66
222,Devontae Booker,DEN,RB,12,KC,12,15,6300,12.64
222,Lamar Miller,HOU,RB,11,OAK,25,25,7100,12.64
224,Ty Montgomery,GB,RB,17,DET,19,18,6700,12.63
224,Spencer Ware,KC,RB,4,PIT,18,30,6200,12.63
226,Lamar Miller,HOU,RB,5,MIN,4,17,7800,12.62
227,Isaiah Crowell,CLE,RB,11,PIT,20,30,6200,12.58
228,Devonta Freeman,ATL,RB,2,OAK,30,18,7400,12.57
228,Theo Riddick,DET,RB,12,MIN,3,12,6400,12.57
230,Rob Kelley,WAS,RB,16,CHI,12,5,5800,12.54
231,Eddie Lacy,GB,RB,3,DET,29,11,7300,12.51
232,Matt Forte,NYJ,RB,4,SEA,2,14,6900,12.48
233,Devontae Booker,DEN,RB,13,JAX,13,18,6400,12.44
233,Mark Ingram,NO,RB,17,ATL,29,22,6100,12.44
235,Christine Michael,SEA,RB,7,ARI,2,3,7600,12.43
236,Jacquizz Rodgers,TB,RB,8,OAK,26,24,6600,12.42
237,Jeremy Hill,CIN,RB,16,HOU,4,17,6800,12.41
238,Matt Asiata,MIN,RB,8,CHI,19,7,5600,12.4
238,Todd Gurley,LAR,RB,17,ARI,9,5,6400,12.4
240,Tevin Coleman,ATL,RB,15,SF,32,32,6500,12.39
241,Eddie Lacy,GB,RB,1,JAX,29,24,7100,12.37
241,Charles Sims,TB,RB,4,DEN,9,21,6500,12.37
243,Devontae Booker,DEN,RB,10,NO,27,31,7800,12.36
244,Thomas Rawls,SEA,RB,16,ARI,8,9,6200,12.35
245,Frank Gore,IND,RB,11,TEN,19,10,6300,12.34
246,Carlos Hyde,SF,RB,12,MIA,12,8,6800,12.29
247,Matt Forte,NYJ,RB,6,ARI,5,12,6800,12.25
248,Latavius Murray,OAK,RB,1,NO,32,30,6600,12.24
249,Jay Ajayi,MIA,RB,9,NYJ,23,16,7100,12.23
250,Spencer Ware,KC,RB,1,LAC,16,29,5400,12.22
251,Doug Martin,TB,RB,1,ATL,10,27,7200,12.21
252,Rob Kelley,WAS,RB,15,CAR,28,8,5900,12.2
252,Isaiah Crowell,CLE,RB,14,CIN,19,22,5500,12.2
254,Thomas Rawls,SEA,RB,13,CAR,25,4,6600,12.18
254,Darren Sproles,PHI,RB,10,ATL,30,20,5100,12.18
256,Doug Martin,TB,RB,14,NO,27,25,7300,12.12
257,Lamar Miller,HOU,RB,14,IND,29,24,7200,12.11
258,Todd Gurley,LAR,RB,14,ATL,30,30,6900,12.09
258,Darren Sproles,PHI,RB,17,DAL,11,1,5500,12.09
260,Shane Vereen,NYG,RB,3,WAS,28,31,5200,12.08
261,LeGarrette Blount,NE,RB,17,MIA,24,17,7600,12.06
261,Frank Gore,IND,RB,6,HOU,5,20,6300,12.06
263,Danny Woodhead,LAC,RB,2,JAX,16,4,6400,12.05
264,Jordan Howard,CHI,RB,12,TEN,19,10,6800,12.03
265,Mark Ingram,NO,RB,16,TB,21,21,6300,12.01
266,Christine Michael,SEA,RB,4,NYJ,15,4,7500,11.99
267,Theo Riddick,DET,RB,4,CHI,22,25,6600,11.98
268,Bilal Powell,NYJ,RB,15,MIA,23,14,6200,11.97
269,Matt Forte,NYJ,RB,1,CIN,5,13,6500,11.96
270,Jordan Howard,CHI,RB,11,NYG,9,16,6800,11.92
271,Rob Kelley,WAS,RB,14,PHI,11,9,5900,11.9
271,Ameer Abdullah,DET,RB,2,TEN,6,1,6700,11.9
273,Tevin Coleman,ATL,RB,7,LAC,22,27,6200,11.86
274,Doug Martin,TB,RB,2,ARI,17,15,7100,11.84
275,Todd Gurley,LAR,RB,12,NO,26,30,7500,11.8
276,LeGarrette Blount,NE,RB,6,CIN,14,17,7000,11.77
277,Frank Gore,IND,RB,16,OAK,24,25,6000,11.75
277,Frank Gore,IND,RB,7,TEN,9,10,6400,11.75
277,Arian Foster,MIA,RB,2,NE,20,21,7100,11.75
280,Mark Ingram,NO,RB,8,SEA,5,6,6200,11.71
281,Latavius Murray,OAK,RB,2,ATL,26,19,7100,11.7
281,Frank Gore,IND,RB,13,NYJ,18,15,6200,11.7
283,Rob Kelley,WAS,RB,12,DAL,11,5,5700,11.69
284,LeGarrette Blount,NE,RB,13,LAR,10,19,6600,11.66
284,Latavius Murray,OAK,RB,11,HOU,6,20,6400,11.66
286,Todd Gurley,LAR,RB,2,SEA,3,11,8400,11.65
286,Latavius Murray,OAK,RB,3,TEN,8,1,7100,11.65
286,Giovani Bernard,CIN,RB,7,CLE,31,22,6300,11.65
289,Giovani Bernard,CIN,RB,8,WAS,15,23,6200,11.63
290,Jeremy Hill,CIN,RB,4,MIA,21,18,7000,11.62
290,Terrance West,BAL,RB,5,WAS,26,31,6400,11.62
290,Jeremy Langford,CHI,RB,3,DAL,19,14,6500,11.62
293,Devonta Freeman,ATL,RB,6,SEA,2,10,7100,11.61
294,Frank Gore,IND,RB,1,DET,23,22,6200,11.6
295,Jordan Howard,CHI,RB,7,GB,20,1,7000,11.58
296,Isaiah Crowell,CLE,RB,6,TEN,7,5,6500,11.57
297,LeGarrette Blount,NE,RB,16,NYJ,26,16,7200,11.56
298,Jay Ajayi,MIA,RB,17,NE,2,3,7300,11.55
299,CJ Prosise,SEA,RB,11,PHI,5,8,4900,11.53
300,Jerick McKinnon,MIN,RB,5,HOU,5,20,6200,11.52
301,Jonathan Stewart,CAR,RB,2,SF,1,2,6700,11.51
302,Mike Gillislee,BUF,RB,7,MIA,20,13,5300,11.5
303,LeGarrette Blount,NE,RB,10,SEA,6,9,6400,11.48
304,Rashad Jennings,NYG,RB,13,PIT,12,29,6200,11.47
304,Theo Riddick,DET,RB,3,GB,15,2,6400,11.47
306,Jonathan Stewart,CAR,RB,10,KC,11,19,6800,11.45
306,Terrance West,BAL,RB,10,CLE,32,31,6500,11.45
306,Mark Ingram,NO,RB,13,DET,19,5,7000,11.45
309,Jeremy Hill,CIN,RB,7,CLE,31,22,6800,11.43
310,Latavius Murray,OAK,RB,17,DEN,1,21,6900,11.4
311,Eddie Lacy,GB,RB,2,MIN,9,25,7000,11.39
311,Isaiah Crowell,CLE,RB,12,NYG,9,17,5700,11.39
313,CJ Anderson,DEN,RB,1,CAR,3,12,6700,11.38
314,Jonathan Stewart,CAR,RB,6,NO,29,32,6300,11.36
314,Matt Jones,WAS,RB,7,DET,29,8,6700,11.36
316,Theo Riddick,DET,RB,8,HOU,6,22,5900,11.35
316,James White,NE,RB,8,BUF,9,20,5800,11.35
318,Ryan Mathews,PHI,RB,1,CLE,28,19,6100,11.34
318,Frank Gore,IND,RB,15,MIN,2,10,5900,11.34
320,Isaiah Crowell,CLE,RB,16,LAC,22,26,5700,11.33
321,Eddie Lacy,GB,RB,5,NYG,14,7,7100,11.32
321,Latavius Murray,OAK,RB,8,TB,20,25,6200,11.32
323,James White,NE,RB,7,PIT,18,27,6100,11.3
324,Jonathan Stewart,CAR,RB,11,NO,28,29,7000,11.27
324,Jamaal Charles,KC,RB,6,OAK,32,26,7100,11.27
324,Jerick McKinnon,MIN,RB,17,CHI,18,11,5200,11.27
327,Ty Montgomery,GB,RB,9,IND,28,8,6500,11.26
328,Devonta Freeman,ATL,RB,4,CAR,7,16,7200,11.21
328,Devonta Freeman,ATL,RB,5,DEN,3,13,7400,11.21
330,LeGarrette Blount,NE,RB,15,DEN,1,22,6300,11.2
330,Jonathan Stewart,CAR,RB,16,ATL,30,27,6400,11.2
332,Rashad Jennings,NYG,RB,1,DAL,14,26,6000,11.19
333,Latavius Murray,OAK,RB,12,CAR,23,4,6600,11.18
334,Isaiah Crowell,CLE,RB,15,BUF,19,24,5500,11.1
335,Tevin Coleman,ATL,RB,3,NO,26,28,6400,11.09
336,Carlos Hyde,SF,RB,5,ARI,7,6,7200,11.07
336,Thomas Rawls,SEA,RB,2,LAR,13,27,6600,11.07
338,Mark Ingram,NO,RB,11,CAR,21,3,6100,11.06
339,Isaiah Crowell,CLE,RB,3,MIA,20,18,6900,11.04
339,Ryan Mathews,PHI,RB,6,WAS,21,30,6500,11.04
339,Kenneth Farrow,LAC,RB,15,OAK,25,28,6000,11.04
339,Jeremy Langford,CHI,RB,1,HOU,4,10,6200,11.04
343,Jerick McKinnon,MIN,RB,7,PHI,5,17,6500,11.01
344,Isaiah Crowell,CLE,RB,7,CIN,21,23,6400,10.97
344,Todd Gurley,LAR,RB,13,NE,9,12,6800,10.97
346,TJ Yeldon,JAX,RB,6,CHI,18,16,6700,10.95
347,Giovani Bernard,CIN,RB,10,NYG,12,16,5900,10.94
348,Rob Kelley,WAS,RB,17,NYG,5,9,5900,10.92
348,Doug Martin,TB,RB,11,KC,10,14,6500,10.92
350,Jonathan Stewart,CAR,RB,9,LAR,9,14,6400,10.91
351,Jerick McKinnon,MIN,RB,4,NYG,13,2,5800,10.89
351,Frank Gore,IND,RB,9,GB,14,1,6300,10.89
353,Mark Ingram,NO,RB,14,TB,20,20,7100,10.88
354,Theo Riddick,DET,RB,2,TEN,6,1,5900,10.86
355,Doug Martin,TB,RB,10,CHI,14,4,6500,10.8
356,Jeremy Hill,CIN,RB,11,BUF,14,19,5900,10.79
357,LeGarrette Blount,NE,RB,2,MIA,8,13,6000,10.77
358,LeGarrette Blount,NE,RB,12,NYJ,18,19,6800,10.74
358,Jonathan Stewart,CAR,RB,17,TB,20,24,6200,10.74
358,Doug Martin,TB,RB,15,DAL,11,2,6500,10.74
361,Mike Gillislee,BUF,RB,8,NE,8,9,5900,10.71
361,Carlos Hyde,SF,RB,2,CAR,7,29,6100,10.71
363,Isaiah Crowell,CLE,RB,9,DAL,10,2,6000,10.69
364,Ty Montgomery,GB,RB,10,TEN,19,10,6200,10.65
365,Tevin Coleman,ATL,RB,17,NO,30,30,6400,10.63
366,Mark Ingram,NO,RB,10,DEN,3,26,6300,10.57
367,Jonathan Stewart,CAR,RB,15,WAS,25,29,6100,10.56
367,Mark Ingram,NO,RB,12,LAR,4,7,6000,10.56
369,Rob Kelley,WAS,RB,13,ARI,1,2,6100,10.54
370,Terrance West,BAL,RB,7,NYJ,25,20,6900,10.53
370,Kenneth Dixon,BAL,RB,15,PHI,12,13,5100,10.53
372,Matt Jones,WAS,RB,6,PHI,1,6,6500,10.52
372,Antone Smith,TB,RB,9,ATL,31,24,5400,10.52
374,Arian Foster,MIA,RB,1,SEA,1,1,6500,10.5
375,DeAngelo Williams,PIT,RB,17,CLE,31,31,4500,10.49
375,Matt Forte,NYJ,RB,7,BAL,7,2,6700,10.49
377,Latavius Murray,OAK,RB,9,DEN,2,19,6000,10.48
377,Chris Ivory,JAX,RB,12,BUF,13,14,5900,10.48
379,Carlos Hyde,SF,RB,11,NE,11,13,6500,10.45
380,Deandre Washington,OAK,RB,5,LAC,25,30,4700,10.42
381,Carlos Hyde,SF,RB,1,LAR,13,20,6200,10.36
382,Isaiah Crowell,CLE,RB,4,WAS,28,30,6600,10.34
383,TJ Yeldon,JAX,RB,7,OAK,30,29,6300,10.31
384,Alfred Blue,HOU,RB,17,TEN,22,3,5600,10.3
385,Arian Foster,MIA,RB,6,PIT,13,22,6500,10.28
386,Devontae Booker,DEN,RB,14,TEN,22,10,6600,10.27
387,Thomas Rawls,SEA,RB,17,SF,32,32,7400,10.26
387,Ryan Mathews,PHI,RB,2,CHI,16,7,6300,10.26
387,Jerick McKinnon,MIN,RB,3,CAR,11,23,5300,10.26
390,Terrance West,BAL,RB,9,PIT,18,29,6400,10.25
391,Jeremy Hill,CIN,RB,12,BAL,5,1,5900,10.24
391,Jerick McKinnon,MIN,RB,9,DET,24,10,6200,10.24
393,Justin Forsett,BAL,RB,2,CLE,25,24,6600,10.23
393,Rashad Jennings,NYG,RB,16,PHI,12,13,5500,10.23
395,Isaiah Crowell,CLE,RB,17,PIT,8,26,6100,10.2
395,TJ Yeldon,JAX,RB,1,GB,9,15,6100,10.2
397,Jonathan Stewart,CAR,RB,14,LAC,21,26,6500,10.19
398,Rob Kelley,WAS,RB,11,GB,25,7,5400,10.18
399,Mike Davis,SF,RB,7,TB,23,25,4500,10.14
400,Tevin Coleman,ATL,RB,13,KC,16,13,5600,10.11
401,LeGarrette Blount,NE,RB,3,HOU,3,7,6500,10.1
401,Giovani Bernard,CIN,RB,1,NYJ,6,2,5600,10.1
403,LeGarrette Blount,NE,RB,8,BUF,9,20,6600,10.09
404,DeMarco Murray,TEN,RB,1,MIN,12,7,6500,10.07
404,Giovani Bernard,CIN,RB,11,BUF,14,19,6000,10.07
406,Tim Hightower,NO,RB,13,DET,19,5,6300,10.06
407,Rashad Jennings,NYG,RB,10,CIN,24,21,5600,10.05
