Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
61,Jay Prosch,HOU,FB,1,KC,null,null,null,0
61,Akeem Hunt,HOU,RB,1,KC,null,null,4800,0
61,Will Johnson,PIT,FB,1,CIN,null,null,null,0
61,Roosevelt Nix,PIT,RB,1,CIN,null,null,null,0
61,Le'Veon Bell,PIT,RB,1,CIN,null,null,null,0
61,Isaiah Pead,PIT,RB,1,CIN,null,null,4500,0
61,Jordan Todman,PIT,RB,1,CIN,null,null,5700,0
61,Cedric Peerman,CIN,RB,1,PIT,null,null,null,0
61,Will Tukuafu,SEA,FB,1,MIN,null,null,null,0
61,Matt Asiata,MIN,RB,1,SEA,null,null,5000,0
61,Bryce Brown,SEA,RB,1,MIN,null,null,5000,0
61,Zach Line,MIN,FB,1,SEA,null,null,null,0
61,Derrick Coleman,SEA,FB,1,MIN,null,null,4600,0
61,Thomas Rawls,SEA,RB,1,MIN,null,null,null,0
61,John Crockett,GB,RB,1,WAS,null,null,4500,0
61,Aaron Ripkowski,GB,FB,1,WAS,null,null,null,0
61,Ty Montgomery,GB,RB,1,WAS,null,null,null,0
61,Silas Redd,WAS,RB,1,GB,null,null,null,0
61,Chris Thompson,WAS,RB,1,GB,null,null,4800,0
61,Darrel Young,WAS,FB,1,GB,null,null,4500,0
61,Pierre Thomas,WAS,RB,1,GB,null,null,4500,0
61,Steven Jackson,NE,RB,2,KC,null,null,5700,0
61,Jamaal Charles,KC,RB,2,NE,null,null,null,0
61,LeGarrette Blount,NE,RB,2,KC,null,null,null,0
61,Dion Lewis,NE,RB,2,KC,null,null,null,0
61,Anthony Sherman,KC,FB,2,NE,null,null,null,0
61,James Develin,NE,RB,2,KC,null,null,null,0
61,Tyler Gaffney,NE,RB,2,KC,null,null,null,0
61,Joey Iosefa,NE,RB,2,KC,null,null,5300,0
61,Roosevelt Nix,PIT,RB,2,DEN,null,null,null,0
61,Jeremy Stewart,DEN,RB,2,PIT,null,null,4500,0
61,Le'Veon Bell,PIT,RB,2,DEN,null,null,null,0
61,Will Johnson,PIT,FB,2,DEN,null,null,null,0
61,Isaiah Pead,PIT,RB,2,DEN,null,null,4500,0
61,Jordan Todman,PIT,RB,2,DEN,null,null,5700,0
61,Chris Johnson,ARI,RB,2,GB,null,null,null,0
61,Kerwynn Williams,ARI,RB,2,GB,null,null,4800,0
61,Stepfan Taylor,ARI,RB,2,GB,null,null,4500,0
61,Ty Montgomery,GB,RB,2,ARI,null,null,null,0
61,Aaron Ripkowski,GB,FB,2,ARI,null,null,null,0
61,John Crockett,GB,RB,2,ARI,null,null,4500,0
61,Thomas Rawls,SEA,RB,2,CAR,null,null,null,0
61,Brandon Wegher,CAR,RB,2,SEA,null,null,null,0
61,Fozzy Whittaker,CAR,RB,2,SEA,null,null,4800,0
61,Derrick Coleman,SEA,FB,2,CAR,null,null,4600,0
61,Bryce Brown,SEA,RB,2,CAR,null,null,5000,0
61,Will Tukuafu,SEA,FB,2,CAR,null,null,null,0
61,Chris Johnson,ARI,RB,3,CAR,null,null,null,0
61,Fozzy Whittaker,CAR,RB,3,ARI,null,null,4800,0
61,Stepfan Taylor,ARI,RB,3,CAR,null,null,4500,0
61,Kerwynn Williams,ARI,RB,3,CAR,null,null,4900,0
61,Brandon Wegher,CAR,RB,3,ARI,null,null,null,0
61,Steven Jackson,NE,RB,3,DEN,null,null,5700,0
61,Tyler Gaffney,NE,RB,3,DEN,null,null,null,0
61,Jeremy Stewart,DEN,RB,3,NE,null,null,4500,0
61,James Develin,NE,RB,3,DEN,null,null,null,0
61,LeGarrette Blount,NE,RB,3,DEN,null,null,null,0
61,Dion Lewis,NE,RB,3,DEN,null,null,null,0
61,Fozzy Whittaker,CAR,RB,4,DEN,null,null,null,0
61,Brandon Wegher,CAR,RB,4,DEN,null,null,null,0
