Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
58,Alshon Jeffery,CHI,WR,6,DET,11,8,72.7,147,1,45,13.4,18.4,0,0,0,0,0,0,24.7,24.7
58,Odell Beckham Jr,NYG,WR,12,WAS,18,9,50,142,1,31,7.9,15.8,0,0,0,0,0,0,24.7,24.7
58,Calvin Johnson,DET,WR,17,CHI,15,10,66.7,137,1,36,9.1,13.7,0,0,0,0,0,0,24.7,24.7
62,T.Y. Hilton,IND,WR,12,TB,12,6,50,95,2,31,7.9,15.8,0,0,0,0,1,0,24.5,24.5
63,DeSean Jackson,WAS,WR,15,BUF,8,6,75,153,1,77,19.1,25.5,0,0,0,0,0,0,24.3,24.3
64,Allen Robinson,JAX,WR,16,NO,9,6,66.7,151,1,90,16.8,25.2,0,0,0,0,0,0,24.1,24.1
64,Odell Beckham Jr,NYG,WR,2,ATL,12,7,58.3,146,1,67,12.2,20.9,0,0,0,0,0,0,24.1,24.1
64,Jeremy Maclin,KC,WR,3,GB,11,8,72.7,141,1,61,12.8,17.6,0,0,0,0,0,0,24.1,24.1
64,Keenan Allen,LAC,WR,1,DET,17,15,88.2,166,0,21,9.8,11.1,0,0,0,0,0,0,24.1,24.1
68,Jeremy Maclin,KC,WR,13,OAK,10,9,90,95,2,16,9.5,10.6,0,0,0,0,1,1,24,24
68,Golden Tate,DET,WR,14,LAR,10,9,90,60,2,16,6,6.7,1,15,15,0,0,0,24,24
70,Tavon Austin,LAR,WR,8,SF,7,4,57.1,98,1,66,14,24.5,3,21,7,1,1,1,23.9,23.9
70,Doug Baldwin,SEA,WR,13,MIN,7,5,71.4,94,2,53,13.4,18.8,0,0,0,0,0,0,23.9,23.9
70,Odell Beckham Jr,NYG,WR,13,NYJ,11,6,54.5,149,1,72,13.5,24.8,0,0,0,0,0,0,23.9,23.9
73,Antonio Brown,PIT,WR,1,NE,11,9,81.8,133,1,37,12.1,14.8,0,0,0,0,0,0,23.8,23.8
73,Jordan Matthews,PHI,WR,9,DAL,12,9,75,133,1,41,11.1,14.8,0,0,0,0,0,0,23.8,23.8
75,Julian Edelman,NE,WR,8,MIA,9,7,77.8,81,2,20,9,11.6,0,0,0,0,0,0,23.6,23.6
76,Brandin Cooks,NO,WR,8,NYG,8,6,75,88,2,26,11,14.7,1,-3,-3,0,0,0,23.5,23.5
76,Ted Ginn,CAR,WR,15,NYG,14,6,42.9,85,2,23,6.1,14.2,0,0,0,0,0,0,23.5,23.5
78,James Jones,GB,WR,3,KC,8,7,87.5,139,1,52,17.4,19.9,0,0,0,0,0,0,23.4,23.4
78,Brandin Cooks,NO,WR,15,DET,13,10,76.9,124,1,28,9.5,12.4,0,0,0,0,0,0,23.4,23.4
80,Jarvis Landry,MIA,WR,7,HOU,5,5,100,83,2,50,16.6,16.6,1,5,5,0,0,0,23.3,23.3
80,AJ Green,CIN,WR,8,PIT,17,11,64.7,118,1,38,6.9,10.7,0,0,0,0,0,0,23.3,23.3
82,Malcom Floyd,LAC,WR,8,BAL,6,4,66.7,92,2,70,15.3,23,0,0,0,0,0,0,23.2,23.2
82,Steve Smith,BAL,WR,6,SF,10,7,70,137,1,34,13.7,19.6,0,0,0,0,0,0,23.2,23.2
84,Allen Hurns,JAX,WR,4,IND,15,11,73.3,116,1,26,7.7,10.5,0,0,0,0,1,0,23.1,23.1
85,Torrey Smith,SF,WR,2,PIT,7,6,85.7,120,1,75,17.1,20,0,0,0,0,0,0,23,23
86,Doug Baldwin,SEA,WR,10,ARI,10,7,70,134,1,33,13.4,19.1,0,0,0,0,0,0,22.9,22.9
87,Kamar Aiken,BAL,WR,15,KC,12,8,66.7,128,1,48,10.7,16,0,0,0,0,0,0,22.8,22.8
88,Andre Johnson,IND,WR,5,HOU,7,6,85.7,77,2,24,11,12.8,0,0,0,0,0,0,22.7,22.7
88,Allen Robinson,JAX,WR,5,TB,9,7,77.8,72,2,21,8,10.3,0,0,0,0,0,0,22.7,22.7
88,Keenan Allen,LAC,WR,6,GB,15,14,93.3,157,0,38,10.5,11.2,0,0,0,0,0,0,22.7,22.7
91,Brandon Marshall,NYJ,WR,17,BUF,16,8,50,126,1,41,7.9,15.8,0,0,0,0,0,0,22.6,22.6
91,John Brown,ARI,WR,6,PIT,14,10,71.4,196,0,45,14,19.6,0,0,0,0,1,1,22.6,22.6
91,Alshon Jeffery,CHI,WR,8,MIN,15,10,66.7,116,1,28,7.7,11.6,0,0,0,0,0,0,22.6,22.6
94,Ted Ginn,CAR,WR,13,NO,10,5,50,80,2,45,8,16,0,0,0,0,0,0,22.5,22.5
95,DeAndre Hopkins,HOU,WR,5,IND,14,11,78.6,169,0,34,12.1,15.4,0,0,0,0,0,0,22.4,22.4
96,Julio Jones,ATL,WR,15,JAX,13,9,69.2,118,1,23,9.1,13.1,0,0,0,0,0,0,22.3,22.3
97,JJ Nelson,ARI,WR,11,CIN,6,4,66.7,142,1,64,23.7,35.5,0,0,0,0,0,0,22.2,22.2
97,AJ Green,CIN,WR,14,PIT,9,6,66.7,132,1,66,14.7,22,0,0,0,0,0,0,22.2,22.2
99,Willie Snead,NO,WR,8,NYG,8,6,75,70,2,34,8.8,11.7,0,0,0,0,0,0,22,22
100,James Jones,GB,WR,11,MIN,11,6,54.5,109,1,37,9.9,18.2,0,0,0,0,0,0,21.9,21.9
100,Odell Beckham Jr,NYG,WR,5,SF,11,7,63.6,121,1,49,11,17.3,1,3,3,0,0,0,21.9,21.9
102,Amari Cooper,OAK,WR,7,LAC,6,5,83.3,133,1,52,22.2,26.6,0,0,0,0,0,0,21.8,21.8
102,Brandin Cooks,NO,WR,16,JAX,7,5,71.4,123,1,71,17.6,24.6,4,10,2.5,0,0,0,21.8,21.8
102,Doug Baldwin,SEA,WR,16,LAR,10,8,80,118,1,28,11.8,14.8,0,0,0,0,1,0,21.8,21.8
105,Donte Moncrief,IND,WR,2,NYJ,8,7,87.5,122,1,30,15.2,17.4,0,0,0,0,0,0,21.7,21.7
106,Michael Crabtree,OAK,WR,2,BAL,16,9,56.2,111,1,37,6.9,12.3,0,0,0,0,0,0,21.6,21.6
107,Brandon Marshall,NYJ,WR,14,TEN,10,6,60,125,1,69,12.5,20.8,0,0,0,0,0,0,21.5,21.5
108,Marques Colston,NO,WR,8,NYG,9,8,88.9,114,1,53,12.7,14.2,0,0,0,0,0,0,21.4,21.4
109,AJ Green,CIN,WR,13,CLE,6,5,83.3,128,1,57,21.3,25.6,0,0,0,0,0,0,21.3,21.3
109,Terrance Williams,DAL,WR,17,WAS,9,8,88.9,173,0,36,19.2,21.6,0,0,0,0,0,0,21.3,21.3
111,Julio Jones,ATL,WR,5,WAS,10,5,50,67,0,20,6.7,13.4,0,0,0,2,1,0,21.2,21.2
111,DeAndre Hopkins,HOU,WR,16,TEN,11,7,63.6,117,1,44,10.6,16.7,0,0,0,0,0,0,21.2,21.2
113,AJ Green,CIN,WR,12,LAR,8,6,75,61,2,18,7.6,10.2,0,0,0,0,0,0,21.1,21.1
113,Rueben Randle,NYG,WR,3,WAS,7,7,100,116,1,41,16.6,16.6,0,0,0,0,0,0,21.1,21.1
115,Jordan Matthews,PHI,WR,17,NYG,9,7,77.8,54,2,25,6,7.7,0,0,0,0,0,0,20.9,20.9
116,Tavon Austin,LAR,WR,15,TB,3,3,100,41,1,17,13.7,13.7,4,32,8,1,0,0,20.8,20.8
116,Demaryius Thomas,DEN,WR,8,GB,11,8,72.7,168,0,47,15.3,21,0,0,0,0,0,0,20.8,20.8
118,Allen Hurns,JAX,WR,9,NYJ,8,5,62.5,122,1,30,15.2,24.4,0,0,0,0,0,0,20.7,20.7
118,Stefon Diggs,MIN,WR,7,DET,9,6,66.7,108,1,36,12,18,1,9,9,0,0,0,20.7,20.7
118,Anquan Boldin,SF,WR,5,NYG,12,8,66.7,107,1,37,8.9,13.4,0,0,0,0,0,0,20.7,20.7
121,Demaryius Thomas,DEN,WR,15,PIT,12,5,41.7,61,2,18,5.1,12.2,0,0,0,0,0,0,20.6,20.6
122,Julio Jones,ATL,WR,11,IND,15,9,60,160,0,36,10.7,17.8,0,0,0,0,0,0,20.5,20.5
123,Dorial Green-Beckham,TEN,WR,13,JAX,6,5,83.3,119,1,47,19.8,23.8,0,0,0,0,0,0,20.4,20.4
123,Amari Cooper,OAK,WR,2,BAL,11,7,63.6,109,1,68,9.9,15.6,0,0,0,0,0,0,20.4,20.4
125,Kendall Wright,TEN,WR,3,IND,12,7,58.3,95,1,24,7.9,13.6,1,13,13,0,0,0,20.3,20.3
125,Jeremy Maclin,KC,WR,4,CIN,13,11,84.6,148,0,44,11.4,13.5,0,0,0,0,0,0,20.3,20.3
127,Demaryius Thomas,DEN,WR,17,LAC,9,5,55.6,117,1,72,13,23.4,0,0,0,0,0,0,20.2,20.2
127,DeAndre Hopkins,HOU,WR,4,ATL,22,9,40.9,157,0,28,7.1,17.4,0,0,0,0,0,0,20.2,20.2
127,Mike Evans,TB,WR,15,LAR,17,9,52.9,157,0,30,9.2,17.4,0,0,0,0,0,0,20.2,20.2
130,Allen Hurns,JAX,WR,5,TB,6,5,83.3,116,1,59,19.3,23.2,0,0,0,0,0,0,20.1,20.1
130,DeAndre Hopkins,HOU,WR,3,TB,14,8,57.1,101,1,29,7.2,12.6,0,0,0,0,0,0,20.1,20.1
130,Alshon Jeffery,CHI,WR,9,LAC,16,10,62.5,151,0,47,9.4,15.1,0,0,0,0,0,0,20.1,20.1
133,Julian Edelman,NE,WR,5,DAL,5,4,80,120,1,59,24,30,0,0,0,0,0,0,20,20
133,Marvin Jones,CIN,WR,6,BUF,12,9,75,95,1,42,7.9,10.6,0,0,0,0,0,0,20,20
133,Steve Smith,BAL,WR,2,OAK,16,10,62.5,150,0,37,9.4,15,0,0,0,0,0,0,20,20
133,Julio Jones,ATL,WR,2,NYG,15,13,86.7,135,0,37,9,10.4,0,0,0,0,0,0,20,20
137,Brandon Marshall,NYJ,WR,3,PHI,14,10,71.4,109,1,20,7.8,10.9,0,0,0,0,2,1,19.9,19.9
138,Cole Beasley,DAL,WR,17,WAS,7,5,71.4,53,2,22,7.6,10.6,0,0,0,0,0,0,19.8,19.8
139,Alshon Jeffery,CHI,WR,14,WAS,9,6,66.7,107,1,50,11.9,17.8,0,0,0,0,0,0,19.7,19.7
139,Michael Crabtree,OAK,WR,8,NYJ,12,7,58.3,102,1,36,8.5,14.6,0,0,0,0,0,0,19.7,19.7
139,Eric Decker,NYJ,WR,2,IND,11,8,72.7,97,1,20,8.8,12.1,0,0,0,0,0,0,19.7,19.7
139,Julio Jones,ATL,WR,7,TEN,17,9,52.9,92,1,21,5.4,10.2,0,0,0,0,0,0,19.7,19.7
143,Brandon Marshall,NYJ,WR,2,IND,10,7,70,101,1,42,10.1,14.4,0,0,0,0,0,0,19.6,19.6
144,Golden Tate,DET,WR,15,NO,6,6,100,45,2,12,7.5,7.5,0,0,0,0,0,0,19.5,19.5
144,Devin Funchess,CAR,WR,17,TB,8,7,87.5,120,1,41,15,17.1,0,0,0,0,1,1,19.5,19.5
146,Martavis Bryant,PIT,WR,13,IND,8,4,50,114,1,68,14.2,28.5,0,0,0,0,0,0,19.4,19.4
146,Jamison Crowder,WAS,WR,17,DAL,7,5,71.4,109,1,44,15.6,21.8,0,0,0,0,0,0,19.4,19.4
146,Brandin Cooks,NO,WR,13,CAR,10,6,60,104,1,54,10.4,17.3,0,0,0,0,0,0,19.4,19.4
146,Jordan Matthews,PHI,WR,16,WAS,8,6,75,104,1,43,13,17.3,0,0,0,0,0,0,19.4,19.4
146,DeAndre Hopkins,HOU,WR,8,TEN,11,8,72.7,94,1,21,8.5,11.8,0,0,0,0,0,0,19.4,19.4
146,Julio Jones,ATL,WR,17,NO,11,9,81.8,149,0,29,13.5,16.6,0,0,0,0,0,0,19.4,19.4
152,Tyler Lockett,SEA,WR,11,SF,5,4,80,48,2,24,9.6,12,1,5,5,0,0,0,19.3,19.3
152,Leonard Hankerson,ATL,WR,4,HOU,8,6,75,103,1,55,12.9,17.2,0,0,0,0,0,0,19.3,19.3
152,Calvin Johnson,DET,WR,2,MIN,17,10,58.8,83,1,18,4.9,8.3,0,0,0,0,0,0,19.3,19.3
155,Brandin Cooks,NO,WR,5,PHI,9,5,55.6,107,1,46,11.9,21.4,0,0,0,0,0,0,19.2,19.2
156,James Jones,GB,WR,1,CHI,4,4,100,51,2,34,12.8,12.8,0,0,0,0,0,0,19.1,19.1
156,Lance Moore,DET,WR,6,CHI,6,5,83.3,106,1,42,17.7,21.2,0,0,0,0,0,0,19.1,19.1
156,Devante Parker,MIA,WR,17,NE,6,5,83.3,106,1,46,17.7,21.2,0,0,0,0,0,0,19.1,19.1
156,Sammy Watkins,BUF,WR,17,NYJ,15,11,73.3,136,0,38,9.1,12.4,0,0,0,0,0,0,19.1,19.1
160,Stefon Diggs,MIN,WR,15,CHI,4,3,75,55,2,33,13.8,18.3,0,0,0,0,0,0,19,19
160,Travis Benjamin,CLE,WR,12,BAL,13,6,46.2,90,1,42,6.9,15,1,10,10,0,0,0,19,19
162,Emmanuel Sanders,DEN,WR,6,CLE,12,4,33.3,109,1,75,9.1,27.2,0,0,0,0,0,0,18.9,18.9
162,Dez Bryant,DAL,WR,9,PHI,8,5,62.5,104,1,51,13,20.8,0,0,0,0,0,0,18.9,18.9
162,Robert Woods,BUF,WR,7,JAX,13,9,69.2,84,1,16,6.5,9.3,0,0,0,0,0,0,18.9,18.9
165,Allen Robinson,JAX,WR,7,BUF,9,6,66.7,98,1,23,10.9,16.3,0,0,0,0,0,0,18.8,18.8
166,Jermaine Kearse,SEA,WR,12,PIT,5,4,80,47,2,22,9.4,11.8,0,0,0,0,1,0,18.7,18.7
166,Michael Floyd,ARI,WR,14,MIN,9,5,55.6,102,1,42,11.3,20.4,0,0,0,0,0,0,18.7,18.7
166,Doug Baldwin,SEA,WR,2,GB,8,7,87.5,92,1,32,11.5,13.1,0,0,0,0,0,0,18.7,18.7
166,Steve Johnson,LAC,WR,12,JAX,10,7,70,92,1,25,9.2,13.1,0,0,0,0,0,0,18.7,18.7
166,Julio Jones,ATL,WR,9,SF,17,10,58.8,137,0,54,8.1,13.7,0,0,0,0,0,0,18.7,18.7
171,Michael Floyd,ARI,WR,8,CLE,8,4,50,106,1,60,13.2,26.5,0,0,0,0,0,0,18.6,18.6
171,Marques Colston,NO,WR,14,TB,8,6,75,36,2,12,4.5,6,0,0,0,0,0,0,18.6,18.6
171,Tavon Austin,LAR,WR,12,CIN,6,6,100,33,0,12,5.5,5.5,4,63,15.8,1,0,0,18.6,18.6
171,Brandon Marshall,NYJ,WR,6,WAS,9,7,77.8,111,1,35,12.3,15.9,0,0,0,0,1,1,18.6,18.6
171,Danny Amendola,NE,WR,7,NYJ,9,8,88.9,86,1,23,9.6,10.8,0,0,0,0,0,0,18.6,18.6
176,Doug Baldwin,SEA,WR,15,CLE,6,4,66.7,45,2,27,7.5,11.2,0,0,0,0,0,0,18.5,18.5
176,Stefon Diggs,MIN,WR,8,CHI,12,6,50,95,1,40,7.9,15.8,0,0,0,0,0,0,18.5,18.5
178,Andre Holmes,OAK,WR,8,NYJ,3,2,66.7,54,2,49,18,27,0,0,0,0,0,0,18.4,18.4
178,Sammy Watkins,BUF,WR,13,HOU,4,3,75,109,1,53,27.2,36.3,0,0,0,0,0,0,18.4,18.4
178,Odell Beckham Jr,NYG,WR,10,NE,12,4,33.3,104,1,87,8.7,26,0,0,0,0,0,0,18.4,18.4
181,Jaelen Strong,HOU,WR,5,IND,2,2,100,53,2,42,26.5,26.5,0,0,0,0,0,0,18.3,18.3
181,Amari Cooper,OAK,WR,9,PIT,13,7,53.8,88,1,21,6.8,12.6,0,0,0,0,0,0,18.3,18.3
181,Mike Wallace,MIN,WR,4,DEN,10,8,80,83,1,18,8.3,10.4,0,0,0,0,0,0,18.3,18.3
184,Dontrelle Inman,LAC,WR,16,OAK,13,8,61.5,82,1,20,6.3,10.2,0,0,0,0,0,0,18.2,18.2
185,Kendall Wright,TEN,WR,1,TB,4,4,100,101,1,52,25.2,25.2,0,0,0,0,0,0,18.1,18.1
186,Allen Hurns,JAX,WR,14,IND,4,3,75,105,1,80,26.2,35,0,0,0,0,0,0,18,18
186,Emmanuel Sanders,DEN,WR,9,IND,11,6,54.5,90,1,64,8.2,15,0,0,0,0,0,0,18,18
186,Larry Fitzgerald,ARI,WR,10,SEA,14,10,71.4,130,0,22,9.3,13,0,0,0,0,0,0,18,18
189,Randall Cobb,GB,WR,9,CAR,12,4,33.3,99,1,53,8.2,24.8,0,0,0,0,0,0,17.9,17.9
189,Marvin Jones,CIN,WR,3,BAL,8,5,62.5,94,1,32,11.8,18.8,0,0,0,0,0,0,17.9,17.9
191,Demaryius Thomas,DEN,WR,3,DET,13,9,69.2,92,1,45,7.1,10.2,0,0,0,0,1,1,17.7,17.7
192,Allen Robinson,JAX,WR,6,HOU,12,6,50,86,1,25,7.2,14.3,0,0,0,0,0,0,17.6,17.6
193,Marquess Wilson,CHI,WR,5,KC,8,6,75,85,1,33,10.6,14.2,0,0,0,0,0,0,17.5,17.5
193,Eric Decker,NYJ,WR,10,BUF,11,6,54.5,85,1,31,7.7,14.2,0,0,0,0,0,0,17.5,17.5
193,Pierre Garcon,WAS,WR,16,PHI,12,7,58.3,80,1,25,6.7,11.4,0,0,0,0,0,0,17.5,17.5
196,Odell Beckham Jr,NYG,WR,3,WAS,9,7,77.8,79,1,30,8.8,11.3,0,0,0,0,0,0,17.4,17.4
197,DeAndre Hopkins,HOU,WR,13,BUF,9,5,55.6,88,1,29,9.8,17.6,0,0,0,0,0,0,17.3,17.3
197,Percy Harvin,BUF,WR,1,IND,5,5,100,79,1,51,15.8,15.8,1,9,9,0,0,0,17.3,17.3
199,Dwayne Harris,NYG,WR,8,NO,7,3,42.9,37,2,20,5.3,12.3,0,0,0,0,0,0,17.2,17.2
199,Brian Hartline,CLE,WR,8,ARI,10,4,40,32,2,14,3.2,8,0,0,0,0,0,0,17.2,17.2
199,DeSean Jackson,WAS,WR,11,CAR,8,5,62.5,87,1,56,10.9,17.4,0,0,0,0,0,0,17.2,17.2
199,Dwayne Harris,NYG,WR,10,NE,9,6,66.7,82,1,30,9.1,13.7,0,0,0,0,0,0,17.2,17.2
199,Steve Johnson,LAC,WR,1,DET,6,6,100,82,1,34,13.7,13.7,0,0,0,0,0,0,17.2,17.2
199,James Jones,GB,WR,15,OAK,9,6,66.7,82,1,30,9.1,13.7,0,0,0,0,0,0,17.2,17.2
205,Danny Amendola,NE,WR,13,PHI,13,7,53.8,62,1,14,4.8,8.9,0,0,0,0,0,0,17.1,17.14
206,Torrey Smith,SF,WR,6,BAL,6,3,50,96,1,76,16,32,0,0,0,0,0,0,17.1,17.1
206,Calvin Johnson,DET,WR,7,MIN,7,5,71.4,86,1,46,12.3,17.2,0,0,0,0,0,0,17.1,17.1
206,Willie Snead,NO,WR,5,PHI,11,6,54.5,141,0,59,12.8,23.5,0,0,0,0,0,0,17.1,17.1
209,Jordan Matthews,PHI,WR,2,DAL,9,6,66.7,80,1,32,8.9,13.3,0,0,0,0,0,0,17,17
209,Kamar Aiken,BAL,WR,12,CLE,10,6,60,80,1,27,8,13.3,0,0,0,0,0,0,17,17
209,Mike Evans,TB,WR,9,NYG,19,8,42.1,150,0,68,7.9,18.8,0,0,0,0,1,1,17,17
212,Eric Decker,NYJ,WR,9,JAX,9,6,66.7,79,1,25,8.8,13.2,0,0,0,0,0,0,16.9,16.9
212,Eric Decker,NYJ,WR,14,TEN,10,7,70,74,1,20,7.4,10.6,0,0,0,0,0,0,16.9,16.9
