Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
72,Taywan Taylor,TEN,WR,1,KC,1,1,100,4,0,4,4,4,0,0,0,0,0,0,0.9,0.9
73,Justin Hardy,ATL,WR,1,LAR,1,1,100,3,0,3,3,3,0,0,0,0,0,0,0.8,0.8
74,Marqise Lee,JAX,WR,1,BUF,1,0,0,0,0,0,0,0,1,5,5,0,0,0,0.5,0.5
75,Eric Weems,TEN,WR,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Brandon Tate,BUF,WR,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Andre Roberts,ATL,WR,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Russell Shepard,CAR,WR,1,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Tavon Austin,LAR,WR,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Nick Williams,ATL,WR,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Taylor Gabriel,ATL,WR,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Allen Hurns,JAX,WR,1,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Mose Frazier,CAR,WR,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Jaydon Mickens,JAX,WR,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,Jehu Chesson,KC,WR,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Josh Reynolds,LAR,WR,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Marcus Kemp,KC,WR,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Justin Hardee,NO,WR,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Keelan Cole,JAX,WR,1,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Eric Weems,TEN,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Harry Douglas,TEN,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Matthew Slater,NE,WR,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Darrius Heyward-Bey,PIT,WR,2,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Andre Roberts,ATL,WR,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Michael Floyd,MIN,WR,2,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Nick Williams,ATL,WR,2,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Justin Hardy,ATL,WR,2,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Laquon Treadwell,MIN,WR,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Tommylee Lewis,NO,WR,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Shelton Gibson,PHI,WR,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Austin Carr,NO,WR,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Justin Hardee,NO,WR,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Matthew Slater,NE,WR,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Michael Floyd,MIN,WR,3,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Laquon Treadwell,MIN,WR,3,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Jaydon Mickens,JAX,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Mack Hollins,PHI,WR,3,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Shelton Gibson,PHI,WR,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Stacy Coley,MIN,WR,3,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Matthew Slater,NE,WR,4,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Mack Hollins,PHI,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Shelton Gibson,PHI,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Tommylee Lewis,NO,WR,1,CAR,0,0,0,0,0,0,0,0,1,-4,-4,0,0,0,-0.4,-0.4
114,Pharoh Cooper,LAR,WR,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,-2
