Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
37,Chris Conley,KC,WR,2,NE,9,5,55.6,33,0,16,3.7,6.6,0,0,0,0,0,0,5.8,5.8
38,JJ Nelson,ARI,WR,3,CAR,3,2,66.7,25,0,15,8.3,12.5,0,0,0,0,0,0,5.5,5.5
38,Markus Wheaton,PIT,WR,2,DEN,8,5,62.5,30,0,13,3.8,6,0,0,0,0,1,0,5.5,5.5
40,Michael Floyd,ARI,WR,3,CAR,8,3,37.5,37,0,15,4.6,12.3,0,0,0,0,0,0,5.2,5.2
40,Marvin Jones,CIN,WR,1,PIT,7,4,57.1,32,0,13,4.6,8,0,0,0,0,0,0,5.2,5.2
40,Stefon Diggs,MIN,WR,1,SEA,6,4,66.7,26,0,9,4.3,6.5,1,6,6,0,0,0,5.2,5.2
43,Devin Funchess,CAR,WR,4,DEN,5,2,40,40,0,24,8,20,0,0,0,0,0,0,5,5
43,Larry Fitzgerald,ARI,WR,3,CAR,7,4,57.1,30,0,13,4.3,7.5,0,0,0,0,0,0,5,5
45,Bennie Fowler,DEN,WR,2,PIT,4,2,50,35,0,31,8.8,17.5,0,0,0,0,0,0,4.5,4.5
46,Jared Abbrederis,GB,WR,1,WAS,4,2,50,14,0,9,3.5,7,0,0,0,0,0,0,4.4,4.4
46,Jeremy Maclin,KC,WR,1,HOU,4,3,75,29,0,16,7.2,9.7,0,0,0,0,0,0,4.4,4.4
48,Tyler Lockett,SEA,WR,1,MIN,5,1,20,35,0,35,7,35,0,0,0,0,0,0,4,4
49,Jerricho Cotchery,CAR,WR,2,SEA,4,3,75,22,0,10,5.5,7.3,0,0,0,0,0,0,3.7,3.7
50,Jeremy Maclin,KC,WR,2,NE,3,2,66.7,23,0,12,7.7,11.5,0,0,0,0,0,0,3.3,3.3
50,John Brown,ARI,WR,3,CAR,8,2,25,23,0,12,2.9,11.5,0,0,0,0,0,0,3.3,3.3
50,Jermaine Kearse,SEA,WR,1,MIN,4,3,75,18,0,8,4.5,6,0,0,0,0,0,0,3.3,3.3
53,Corey Brown,CAR,WR,2,SEA,5,2,40,22,0,17,4.4,11,0,0,0,0,0,0,3.2,3.2
53,Mohamed Sanu,CIN,WR,1,PIT,5,3,60,17,0,8,3.4,5.7,0,0,0,0,0,0,3.2,3.2
55,Albert Wilson,KC,WR,1,HOU,4,2,50,9,0,6,2.2,4.5,2,11,5.5,0,0,0,3,3
55,Jamison Crowder,WAS,WR,1,GB,4,3,75,15,0,6,3.8,5,0,0,0,0,0,0,3,3
57,Danny Amendola,NE,WR,2,KC,3,2,66.7,18,0,16,6,9,0,0,0,0,0,0,2.8,2.8
57,Cody Latimer,DEN,WR,2,PIT,2,2,100,18,0,12,9,9,0,0,0,0,0,0,2.8,2.8
59,Andre Caldwell,DEN,WR,4,CAR,1,1,100,22,0,22,22,22,0,0,0,0,0,0,2.7,2.7
59,DeSean Jackson,WAS,WR,1,GB,5,2,40,17,0,14,3.4,8.5,0,0,0,0,0,0,2.7,2.7
59,Jerricho Cotchery,CAR,WR,3,ARI,2,2,100,17,0,12,8.5,8.5,0,0,0,0,0,0,2.7,2.7
59,Jerricho Cotchery,CAR,WR,4,DEN,5,2,40,17,0,11,3.4,8.5,0,0,0,0,0,0,2.7,2.7
63,Jordan Norwood,DEN,WR,3,NE,3,2,66.7,16,0,13,5.3,8,0,0,0,0,0,0,2.6,2.6
64,Jaelen Strong,HOU,WR,1,KC,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.2,2.2
64,Demaryius Thomas,DEN,WR,3,NE,7,2,28.6,12,0,7,1.7,6,0,0,0,0,0,0,2.2,2.2
66,Jaron Brown,ARI,WR,3,CAR,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.1,2.1
66,Brandon LaFell,NE,WR,2,KC,5,3,60,6,0,9,1.2,2,0,0,0,0,0,0,2.1,2.1
68,Bennie Fowler,DEN,WR,4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
68,Andre Caldwell,DEN,WR,3,NE,1,1,100,15,0,15,15,15,0,0,0,0,0,0,2,2
70,Kevin Smith,SEA,WR,1,MIN,1,1,100,14,0,14,14,14,0,0,0,0,0,0,1.9,1.9
71,Cody Latimer,DEN,WR,3,NE,1,1,100,13,0,13,13,13,0,0,0,0,0,0,1.8,1.8
72,Devin Funchess,CAR,WR,2,SEA,1,1,100,12,0,12,12,12,0,0,0,0,0,0,1.7,1.7
73,Mike Wallace,MIN,WR,1,SEA,1,1,100,10,0,10,10,10,0,0,0,0,0,0,1.5,1.5
73,Jordan Norwood,DEN,WR,2,PIT,4,1,25,10,0,10,2.5,10,0,0,0,0,0,0,1.5,1.5
75,Jarius Wright,MIN,WR,1,SEA,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.4,1.4
76,JJ Nelson,ARI,WR,2,GB,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.3,1.3
76,Demaryius Thomas,DEN,WR,4,CAR,6,1,16.7,8,0,8,1.3,8,0,0,0,0,0,0,1.3,1.3
76,Markus Wheaton,PIT,WR,1,CIN,5,2,40,23,0,24,4.6,11.5,0,0,0,0,1,1,1.3,1.3
79,Kevin Smith,SEA,WR,2,CAR,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.2,1.2
80,Ted Ginn,CAR,WR,2,SEA,1,0,0,0,0,0,0,0,1,11,11,0,1,0,1.1,1.1
81,Cecil Shorts,HOU,WR,1,KC,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1,1
82,Nate Washington,HOU,WR,1,KC,6,1,16.7,3,0,3,0.5,3,0,0,0,0,0,0,0.8,0.8
82,Frankie Hammond,KC,WR,1,HOU,1,1,100,3,0,3,3,3,0,0,0,0,0,0,0.8,0.8
84,Rashad Ross,WAS,WR,1,GB,1,1,100,2,0,2,2,2,0,0,0,0,0,0,0.7,0.7
84,Frankie Hammond,KC,WR,2,NE,1,1,100,2,0,2,2,2,0,0,0,0,0,0,0.7,0.7
86,Andre Caldwell,DEN,WR,2,PIT,2,1,50,-1,0,-1,-0.5,-1,0,0,0,0,0,0,0.4,0.4
87,Jason Avant,KC,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Brandon Tate,CIN,WR,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Darrius Heyward-Bey,PIT,WR,1,CIN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Cordarrelle Patterson,MIN,WR,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Adam Thielen,MIN,WR,1,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Ryan Grant,WAS,WR,1,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Jeff Janis,GB,WR,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Keith Mumphery,HOU,WR,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Kasen Williams,SEA,WR,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,James Jones,GB,WR,2,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Matthew Slater,NE,WR,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Randall Cobb,GB,WR,2,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Jaron Brown,ARI,WR,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Brittan Golden,ARI,WR,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Kasen Williams,SEA,WR,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Matthew Slater,NE,WR,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Brandon LaFell,NE,WR,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Keshawn Martin,NE,WR,3,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Brittan Golden,ARI,WR,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Bennie Fowler,DEN,WR,3,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Jordan Norwood,DEN,WR,4,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Cody Latimer,DEN,WR,4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
