Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Julio Jones,ATL,WR,4,CAR,15,12,80,300,1,75,20,25,0,0,0,0,0,0,42,42
2,Adam Thielen,MIN,WR,16,GB,15,12,80,202,2,71,13.5,16.8,1,4,4,0,0,0,38.6,38.6
3,Odell Beckham Jr,NYG,WR,6,BAL,10,8,80,222,2,75,22.2,27.8,0,0,0,0,1,1,36.2,36.2
4,Marvin Jones,DET,WR,3,GB,8,6,75,205,2,73,25.6,34.2,0,0,0,0,0,0,35.5,35.5
5,Brandin Cooks,NO,WR,15,ARI,8,7,87.5,186,2,65,23.2,26.6,0,0,0,0,0,0,34.1,34.1
6,Mike Evans,TB,WR,9,ATL,17,11,64.7,150,2,28,8.8,13.6,0,0,0,0,0,0,32.5,32.5
7,Jordy Nelson,GB,WR,16,MIN,11,9,81.8,154,2,48,14,17.1,0,0,0,0,0,0,31.9,31.9
8,Davante Adams,GB,WR,7,CHI,16,13,81.2,132,2,24,8.2,10.2,0,0,0,0,0,0,31.7,31.7
9,Brandin Cooks,NO,WR,1,OAK,9,6,66.7,143,2,98,15.9,23.8,1,11,11,0,0,0,30.4,30.4
10,Michael Crabtree,OAK,WR,4,BAL,12,7,58.3,88,3,23,7.3,12.6,0,0,0,0,0,0,30.3,30.3
11,Doug Baldwin,SEA,WR,16,ARI,19,13,68.4,171,1,42,9,13.2,2,6,3,0,0,0,30.2,30.2
12,AJ Green,CIN,WR,1,NYJ,13,12,92.3,180,1,54,13.8,15,0,0,0,0,0,0,30,30
13,Antonio Brown,PIT,WR,12,IND,6,5,83.3,91,3,33,15.2,18.2,0,0,0,0,0,0,29.6,29.6
14,Amari Cooper,OAK,WR,8,TB,15,12,80,173,1,34,11.5,14.4,0,0,0,0,0,0,29.3,29.3
15,Kenny Britt,LAR,WR,6,DET,8,7,87.5,136,2,47,17,19.4,0,0,0,0,0,0,29.1,29.1
16,Sammie Coates,PIT,WR,5,NYJ,11,6,54.5,139,2,72,12.6,23.2,0,0,0,0,0,0,28.9,28.9
17,Stefon Diggs,MIN,WR,2,GB,11,9,81.8,182,1,46,16.5,20.2,0,0,0,0,0,0,28.7,28.7
18,Antonio Brown,PIT,WR,1,WAS,11,8,72.7,126,2,29,11.5,15.8,0,0,0,0,0,0,28.6,28.6
19,AJ Green,CIN,WR,4,MIA,12,10,83.3,173,1,51,14.4,17.3,0,0,0,0,0,0,28.3,28.3
20,Emmanuel Sanders,DEN,WR,3,CIN,13,9,69.2,117,2,41,9,13,0,0,0,0,0,0,28.2,28.2
21,T.Y. Hilton,IND,WR,5,CHI,11,10,90.9,171,1,35,15.5,17.1,0,0,0,0,0,0,28.1,28.1
22,Tyreek Hill,KC,WR,12,DEN,10,9,90,52,1,11,5.2,5.8,1,3,3,1,0,0,28,28
23,Terrelle Pryor,CLE,WR,3,MIA,14,8,57.1,144,0,40,10.3,18,4,21,5.2,1,0,0,27.9,27.9
24,Julian Edelman,NE,WR,17,MIA,13,8,61.5,151,1,77,11.6,18.9,1,6,6,0,0,0,27.7,27.7
24,Willie Snead,NO,WR,1,OAK,9,9,100,172,1,49,19.1,19.1,0,0,0,0,1,0,27.7,27.7
26,T.Y. Hilton,IND,WR,3,LAC,11,8,72.7,174,1,63,15.8,21.8,0,0,0,0,0,0,27.4,27.4
26,Antonio Brown,PIT,WR,10,DAL,18,14,77.8,154,1,44,8.6,11,1,-10,-10,0,0,0,27.4,27.4
28,Michael Thomas,NO,WR,12,LAR,10,9,90,108,2,35,10.8,12,0,0,0,0,0,0,27.3,27.3
29,Brandin Cooks,NO,WR,6,CAR,9,7,77.8,173,1,87,19.2,24.7,1,2,2,0,0,0,27,27
30,Doug Baldwin,SEA,WR,10,NE,8,6,75,59,3,18,7.4,9.8,0,0,0,0,0,0,26.9,26.9
30,AJ Green,CIN,WR,7,CLE,8,8,100,169,1,48,21.1,21.1,0,0,0,0,0,0,26.9,26.9
32,Golden Tate,DET,WR,6,LAR,10,8,80,165,1,61,16.5,20.6,1,3,3,0,0,0,26.8,26.8
33,Michael Thomas,NO,WR,17,ATL,14,10,71.4,156,1,29,11.1,15.6,0,0,0,0,0,0,26.6,26.6
34,Travis Benjamin,LAC,WR,2,JAX,6,6,100,115,2,45,19.2,19.2,1,-1,-1,0,0,0,26.4,26.4
34,Mike Evans,TB,WR,12,SEA,11,8,72.7,104,2,26,9.5,13,0,0,0,0,0,0,26.4,26.4
36,Kelvin Benjamin,CAR,WR,2,SF,9,7,77.8,108,2,25,12,15.4,0,0,0,0,0,0,26.3,26.3
37,Doug Baldwin,SEA,WR,3,SF,10,8,80,164,1,59,16.4,20.5,1,-4,-4,0,0,0,26,26
38,Davante Adams,GB,WR,12,PHI,6,5,83.3,113,2,50,18.8,22.6,0,0,0,0,0,0,25.8,25.8
39,Emmanuel Sanders,DEN,WR,12,KC,10,7,70,162,1,64,16.2,23.1,0,0,0,0,0,0,25.7,25.7
40,Mike Evans,TB,WR,7,SF,13,8,61.5,96,2,31,7.4,12,0,0,0,0,0,0,25.6,25.6
