Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
52,Robert Meachem,NO,WR,2,SF,4,3,75,18,0,8,4.5,6,0,0,0,0,0,0,3.3,3.3
53,Deion Branch,NE,WR,3,BAL,3,2,66.7,18,0,11,6,9,0,0,0,0,0,0,2.8,2.8
54,Chad Johnson,NE,WR,4,NYG,1,1,100,21,0,21,21,21,0,0,0,0,0,0,2.6,2.6
55,Matt Willis,DEN,WR,2,NE,4,1,25,18,0,18,4.5,18,0,0,0,0,1,0,2.3,2.3
56,Kyle Williams,SF,WR,2,NO,6,2,33.3,12,0,6,2,6,0,0,0,0,0,0,2.2,2.2
57,James Jones,GB,WR,2,NYG,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.1,2.1
58,Adrian Arrington,NO,WR,2,SF,6,1,16.7,14,0,14,2.3,14,0,0,0,0,0,0,1.9,1.9
58,Ted Ginn,SF,WR,2,NO,3,1,33.3,11,0,11,3.7,11,1,3,3,0,0,0,1.9,1.9
60,Julian Edelman,NE,WR,2,DEN,3,1,33.3,11,0,11,3.7,11,0,0,0,0,0,0,1.6,1.6
60,Kevin Walter,HOU,WR,1,CIN,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,1.6,1.6
62,Torrey Smith,BAL,WR,2,HOU,4,1,25,9,0,9,2.2,9,0,0,0,0,0,0,1.4,1.4
63,Andrew Hawkins,CIN,WR,1,HOU,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.3,1.3
64,Harry Douglas,ATL,WR,1,NYG,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.2,1.2
64,Adrian Arrington,NO,WR,1,DET,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.2,1.2
64,Julian Edelman,NE,WR,3,BAL,2,1,50,8,0,8,4,8,1,-1,-1,0,0,0,1.2,1.2
67,Eric Decker,DEN,WR,1,PIT,1,0,0,0,0,0,0,0,1,9,9,0,0,0,0.9,0.9
68,Michael Crabtree,SF,WR,3,NYG,5,1,20,3,0,3,0.6,3,0,0,0,0,0,0,0.8,0.8
69,Matthew Slater,NE,WR,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Chad Johnson,NE,WR,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Tiquan Underwood,NE,WR,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Bryant Johnson,HOU,WR,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Brett Swain,SF,WR,2,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Devin Thomas,NYG,WR,2,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,LaQuan Williams,BAL,WR,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,D'Andre Goodwin,DEN,WR,2,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Jerrel Jernigan,NYG,WR,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Maurice Stovall,DET,WR,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Eric Weems,ATL,WR,1,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Courtney Roby,NO,WR,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Jacoby Jones,HOU,WR,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Rashied Davis,DET,WR,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Hines Ward,PIT,WR,1,DEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Brandon Tate,CIN,WR,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Matt Willis,DEN,WR,1,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Bryant Johnson,HOU,WR,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Arnaz Battle,PIT,WR,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Stefan Logan,DET,WR,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Devin Thomas,NYG,WR,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Jerrel Jernigan,NYG,WR,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Kevin Cone,ATL,WR,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Matthew Slater,NE,WR,3,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Tiquan Underwood,NE,WR,3,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Brett Swain,SF,WR,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Devin Thomas,NYG,WR,3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,LaQuan Williams,BAL,WR,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Jerrel Jernigan,NYG,WR,3,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Matthew Slater,NE,WR,4,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Julian Edelman,NE,WR,4,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Devin Thomas,NYG,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Jerrel Jernigan,NYG,WR,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Courtney Roby,NO,WR,2,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,-2
102,Jacoby Jones,HOU,WR,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2,-2
104,Kyle Williams,SF,WR,3,NYG,4,0,0,0,0,0,0,0,0,0,0,0,2,2,-4,-4
