Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
18,Keenan Allen,LAC,WR,13,PIT,19,14,73.7,148,1,21,7.8,10.6,0,0,0,0,0,0,29.8,29.8
19,Tyreek Hill,KC,WR,10,ARI,10,7,70,117,2,38,11.7,16.7,1,20,20,0,0,0,29.2,29.2
19,Golden Tate,DET,WR,4,DAL,8,8,100,132,2,45,16.5,16.5,0,0,0,0,0,0,29.2,29.2
21,DeSean Jackson,TB,WR,1,NO,5,5,100,146,2,58,29.2,29.2,0,0,0,0,0,0,29.1,29.1
22,JuJu Smith-Schuster,PIT,WR,14,OAK,12,8,66.7,130,2,43,10.8,16.2,0,0,0,0,0,0,29,29
23,Robert Woods,LAR,WR,3,LAC,11,10,90.9,104,2,22,9.5,10.4,3,13,4.3,0,0,0,28.7,28.7
24,Allen Robinson,CHI,WR,10,DET,8,6,75,133,2,36,16.6,22.2,0,0,0,0,0,0,28.3,28.3
25,DeAndre Hopkins,HOU,WR,4,IND,12,10,83.3,169,1,30,14.1,16.9,0,0,0,0,0,0,27.9,27.9
26,AJ Green,CIN,WR,2,BAL,9,5,55.6,69,3,32,7.7,13.8,0,0,0,0,0,0,27.4,27.4
27,Odell Beckham Jr,NYG,WR,5,CAR,14,8,57.1,131,1,33,9.4,16.4,0,0,0,0,1,1,27.4,27.38
28,Dante Pettis,SF,WR,13,SEA,7,5,71.4,129,2,75,18.4,25.8,1,-2,-2,0,0,0,27.2,27.2
28,Marvin Jones,DET,WR,8,SEA,10,7,70,117,2,39,11.7,16.7,0,0,0,0,0,0,27.2,27.2
30,Marquise Goodwin,SF,WR,6,GB,5,4,80,126,2,67,25.2,31.5,1,5,5,0,0,0,27.1,27.1
31,Mike Evans,TB,WR,11,NYG,7,6,85.7,120,1,41,17.1,20,0,0,0,1,0,0,27,27
32,Mike Evans,TB,WR,8,CIN,13,6,46.2,179,1,72,13.8,29.8,0,0,0,0,0,0,26.9,26.9
32,Taylor Gabriel,CHI,WR,4,TB,7,7,100,104,2,33,14.9,14.9,1,10,10,0,0,0,26.9,26.9
34,Sammy Watkins,KC,WR,8,DEN,9,8,88.9,107,2,24,11.9,13.4,0,0,0,0,0,0,26.7,26.7
34,Tre'Quan Smith,NO,WR,11,PHI,13,10,76.9,157,1,38,12.1,15.7,0,0,0,0,0,0,26.7,26.7
36,Julio Jones,ATL,WR,14,GB,11,8,72.7,106,2,28,9.6,13.2,0,0,0,0,0,0,26.6,26.6
36,Corey Davis,TEN,WR,4,PHI,15,9,60,161,1,51,10.7,17.9,0,0,0,0,0,0,26.6,26.6
36,Cole Beasley,DAL,WR,6,JAX,11,9,81.8,101,2,21,9.2,11.2,0,0,0,0,0,0,26.6,26.6
39,Chris Godwin,TB,WR,17,ATL,9,6,66.7,114,2,30,12.7,19,0,0,0,0,0,0,26.4,26.4
39,Antonio Brown,PIT,WR,13,LAC,13,10,76.9,154,1,46,11.8,15.4,0,0,0,0,0,0,26.4,26.4
41,Jordy Nelson,OAK,WR,3,MIA,8,6,75,173,1,66,21.6,28.8,0,0,0,0,1,0,26.3,26.3
42,Tyreek Hill,KC,WR,17,OAK,7,5,71.4,101,1,67,14.4,20.2,1,15,15,1,0,0,26.1,26.1
43,Robby Anderson,NYJ,WR,5,DEN,5,3,60,123,2,76,24.6,41,0,0,0,0,0,0,25.8,25.8
44,Mike Evans,TB,WR,17,ATL,8,6,75,106,2,33,13.2,17.7,0,0,0,0,0,0,25.6,25.6
45,Tyrell Williams,LAC,WR,6,CLE,4,3,75,118,2,45,29.5,39.3,1,1,1,0,0,0,25.4,25.4
45,Robert Woods,LAR,WR,16,ARI,7,6,85.7,89,1,39,12.7,14.8,2,15,7.5,1,0,0,25.4,25.4
47,D.J. Moore,CAR,WR,11,DET,8,7,87.5,157,1,82,19.6,22.4,0,0,0,0,0,0,25.2,25.2
48,Antonio Brown,PIT,WR,5,ATL,13,6,46.2,101,2,47,7.8,16.8,0,0,0,0,0,0,25.1,25.1
48,Adam Thielen,MIN,WR,2,GB,13,12,92.3,131,1,25,10.1,10.9,0,0,0,0,0,0,25.1,25.1
48,Stefon Diggs,MIN,WR,11,CHI,18,13,72.2,126,1,25,7,9.7,0,0,0,0,0,0,25.1,25.1
51,Adam Humphries,TB,WR,9,CAR,8,8,100,82,2,30,10.2,10.2,1,7,7,0,0,0,24.9,24.9
51,Michael Thomas,NO,WR,2,CLE,13,12,92.3,89,2,25,6.8,7.4,0,0,0,0,1,1,24.9,24.9
53,Randall Cobb,GB,WR,1,CHI,10,9,90,142,1,75,14.2,15.8,0,0,0,0,0,0,24.7,24.7
54,Tre'Quan Smith,NO,WR,5,WAS,3,3,100,111,2,62,37,37,0,0,0,0,0,0,24.6,24.6
54,Kenny Stills,MIA,WR,1,TEN,5,4,80,106,2,75,21.2,26.5,0,0,0,0,0,0,24.6,24.6
54,JuJu Smith-Schuster,PIT,WR,2,KC,19,13,68.4,121,1,21,6.4,9.3,0,0,0,0,0,0,24.6,24.6
57,Davante Adams,GB,WR,5,DET,12,9,75,140,1,30,11.7,15.6,0,0,0,0,0,0,24.5,24.5
57,Robby Anderson,NYJ,WR,16,GB,13,9,69.2,140,1,33,10.8,15.6,0,0,0,0,0,0,24.5,24.5
57,Emmanuel Sanders,DEN,WR,1,SEA,11,10,90.9,135,1,43,12.3,13.5,0,0,0,0,0,0,24.5,24.5
60,T.Y. Hilton,IND,WR,14,HOU,12,9,75,199,0,60,16.6,22.1,0,0,0,0,0,0,24.4,24.4
61,Emmanuel Sanders,DEN,WR,7,ARI,7,6,85.7,102,1,64,14.6,17,0,0,0,0,0,0,24.3,24.32
62,Zay Jones,BUF,WR,17,MIA,9,6,66.7,93,2,26,10.3,15.5,0,0,0,0,0,0,24.3,24.3
62,Julio Jones,ATL,WR,17,TB,13,9,69.2,138,1,37,10.6,15.3,0,0,0,0,0,0,24.3,24.3
64,Mike Evans,TB,WR,1,NO,7,7,100,147,1,50,21,21,0,0,0,0,0,0,24.2,24.2
64,Odell Beckham Jr,NYG,WR,7,ATL,11,8,72.7,143,1,51,13,17.9,1,-1,-1,0,0,0,24.2,24.2
66,Tyler Boyd,CIN,WR,8,TB,10,9,90,138,1,28,13.8,15.3,1,-2,-2,0,0,0,24.1,24.1
67,Adam Thielen,MIN,WR,6,ARI,15,11,73.3,123,1,17,8.2,11.2,0,0,0,0,0,0,23.8,23.8
68,Adam Thielen,MIN,WR,4,LAR,12,8,66.7,135,1,45,11.2,16.9,0,0,0,0,0,0,23.5,23.5
68,Kenny Stills,MIA,WR,14,NE,9,8,88.9,135,1,43,15,16.9,0,0,0,0,0,0,23.5,23.5
70,Alshon Jeffery,PHI,WR,6,NYG,12,8,66.7,74,2,17,6.2,9.2,0,0,0,0,0,0,23.4,23.4
71,DeAndre Hopkins,HOU,WR,8,MIA,7,6,85.7,82,2,49,11.7,13.7,0,0,0,0,0,0,23.2,23.2
72,Michael Thomas,NO,WR,10,CIN,8,8,100,70,2,17,8.8,8.8,0,0,0,0,0,0,23,23
72,Julio Jones,ATL,WR,1,PHI,19,10,52.6,169,0,36,8.9,16.9,1,11,11,0,0,0,23,23
74,John Brown,BAL,WR,7,NO,7,7,100,134,1,56,19.1,19.1,0,0,0,0,0,0,22.9,22.9
74,Chris Conley,KC,WR,11,LAR,8,7,87.5,74,2,27,9.2,10.6,0,0,0,0,0,0,22.9,22.9
74,Stefon Diggs,MIN,WR,8,NO,11,10,90.9,119,1,31,10.8,11.9,0,0,0,0,0,0,22.9,22.9
77,Amari Cooper,OAK,WR,4,CLE,11,8,72.7,128,1,36,11.6,16,0,0,0,0,0,0,22.8,22.8
78,Zay Jones,BUF,WR,13,MIA,9,4,44.4,67,2,25,7.4,16.8,0,0,0,0,0,0,22.7,22.7
78,Mike Evans,TB,WR,3,PIT,11,6,54.5,137,1,51,12.5,22.8,0,0,0,0,0,0,22.7,22.7
78,Tyler Boyd,CIN,WR,3,CAR,7,6,85.7,132,1,49,18.9,22,1,5,5,0,0,0,22.7,22.7
81,Jarvis Landry,CLE,WR,14,CAR,4,3,75,57,1,51,14.2,19,2,54,27,1,1,1,22.6,22.6
82,Adam Thielen,MIN,WR,12,GB,9,8,88.9,125,1,33,13.9,15.6,0,0,0,0,0,0,22.5,22.5
83,Antonio Brown,PIT,WR,8,CLE,8,6,75,74,2,43,9.2,12.3,0,0,0,0,0,0,22.4,22.4
83,Michael Thomas,NO,WR,16,PIT,13,11,84.6,109,1,28,8.4,9.9,0,0,0,0,0,0,22.4,22.4
85,Larry Fitzgerald,ARI,WR,8,SF,12,8,66.7,102,1,37,8.5,12.8,0,0,0,0,0,0,22.2,22.2
86,Mike Williams,LAC,WR,3,LAR,7,4,57.1,81,2,42,11.6,20.2,0,0,0,0,0,0,22.1,22.1
86,Brandin Cooks,LAR,WR,4,MIN,8,7,87.5,116,1,47,14.5,16.6,1,10,10,0,1,0,22.1,22.1
86,Doug Baldwin,SEA,WR,16,KC,12,7,58.3,126,1,29,10.5,18,0,0,0,0,0,0,22.1,22.1
89,Corey Davis,TEN,WR,10,NE,10,7,70,125,1,27,12.5,17.9,0,0,0,0,0,0,22,22
90,Brandin Cooks,LAR,WR,10,SEA,12,10,83.3,100,0,17,8.3,10,1,9,9,1,0,0,21.9,21.9
91,Julio Jones,ATL,WR,4,CIN,12,9,75,173,0,49,14.4,19.2,0,0,0,0,0,0,21.8,21.8
92,Doug Baldwin,SEA,WR,15,SF,6,4,66.7,77,2,35,12.8,19.2,0,0,0,0,0,0,21.7,21.7
92,Tyler Boyd,CIN,WR,6,PIT,9,7,77.8,62,2,16,6.9,8.9,0,0,0,0,0,0,21.7,21.7
94,Julio Jones,ATL,WR,9,WAS,10,7,70,121,1,35,12.1,17.3,0,0,0,0,0,0,21.6,21.6
94,Davante Adams,GB,WR,11,SEA,12,10,83.3,166,0,57,13.8,16.6,0,0,0,0,0,0,21.6,21.6
96,Corey Davis,TEN,WR,12,HOU,4,4,100,96,1,48,24,24,1,39,39,0,0,0,21.5,21.5
96,Josh Gordon,NE,WR,9,GB,9,5,55.6,130,1,55,14.4,26,0,0,0,0,0,0,21.5,21.5
96,Adam Thielen,MIN,WR,7,NYJ,10,9,90,110,1,34,11,12.2,0,0,0,0,0,0,21.5,21.5
96,DeAndre Hopkins,HOU,WR,9,DEN,12,10,83.3,105,1,16,8.8,10.5,0,0,0,0,0,0,21.5,21.5
100,Odell Beckham Jr,NYG,WR,10,SF,11,4,36.4,73,2,30,6.6,18.2,0,0,0,0,0,0,21.3,21.3
100,Will Fuller,HOU,WR,2,TEN,9,8,88.9,113,1,39,12.6,14.1,0,0,0,0,0,0,21.3,21.3
100,Kenny Golladay,DET,WR,11,CAR,15,8,53.3,113,1,36,7.5,14.1,0,0,0,0,0,0,21.3,21.3
103,Keelan Cole,JAX,WR,2,NE,8,7,87.5,116,1,24,14.5,16.6,0,0,0,0,0,0,21.1,21.1
103,Adam Thielen,MIN,WR,5,PHI,10,7,70,116,1,68,11.6,16.6,0,0,0,0,0,0,21.1,21.1
105,Emmanuel Sanders,DEN,WR,6,LAR,10,7,70,115,1,43,11.5,16.4,0,0,0,0,0,0,21,21
106,DeSean Jackson,TB,WR,2,PHI,4,4,100,129,1,75,32.2,32.2,0,0,0,0,0,0,20.9,20.9
106,Will Fuller,HOU,WR,8,MIA,6,5,83.3,124,1,73,20.7,24.8,0,0,0,0,0,0,20.9,20.9
108,Julio Jones,ATL,WR,11,DAL,9,6,66.7,118,1,34,13.1,19.7,0,0,0,0,0,0,20.8,20.8
108,Keenan Allen,LAC,WR,1,KC,11,8,72.7,108,1,23,9.8,13.5,0,0,0,0,0,0,20.8,20.8
110,Anthony Miller,CHI,WR,10,DET,6,5,83.3,122,1,55,20.3,24.4,0,0,0,0,0,0,20.7,20.7
110,Brandin Cooks,LAR,WR,17,SF,9,5,55.6,62,2,21,6.9,12.4,0,0,0,0,0,0,20.7,20.7
110,Sterling Shepard,NYG,WR,4,NO,10,10,100,77,1,23,7.7,7.7,0,0,0,0,0,0,20.7,20.7
110,Jarvis Landry,CLE,WR,7,TB,15,10,66.7,97,1,20,6.5,9.7,0,0,0,0,0,0,20.7,20.7
110,DeAndre Hopkins,HOU,WR,17,JAX,16,12,75,147,0,43,9.2,12.2,0,0,0,0,0,0,20.7,20.7
115,Alshon Jeffery,PHI,WR,4,TEN,9,8,88.9,105,1,31,11.7,13.1,0,0,0,0,1,0,20.5,20.5
116,Albert Wilson,MIA,WR,3,OAK,2,2,100,74,1,74,37,37,0,0,0,0,0,0,20.5,20.48
117,Brandin Cooks,LAR,WR,9,NO,8,6,75,114,1,48,14.2,19,0,0,0,0,0,0,20.4,20.4
118,Jaron Brown,SEA,WR,13,SF,3,3,100,67,2,45,22.3,22.3,0,0,0,0,0,0,20.2,20.2
118,Antonio Brown,PIT,WR,11,JAX,13,5,38.5,117,1,78,9,23.4,0,0,0,0,0,0,20.2,20.2
118,Julio Jones,ATL,WR,10,CLE,11,7,63.6,107,1,30,9.7,15.3,0,0,0,0,0,0,20.2,20.2
121,Nelson Agholor,PHI,WR,16,HOU,7,5,71.4,116,1,83,16.6,23.2,0,0,0,0,0,0,20.1,20.1
122,Jakeem Grant,MIA,WR,3,OAK,3,2,66.7,70,2,52,23.3,35,0,0,0,0,0,0,20,20
122,DeAndre Hopkins,HOU,WR,2,TEN,11,6,54.5,110,1,31,10,18.3,0,0,0,0,0,0,20,20
122,Golden Tate,PHI,WR,13,WAS,7,7,100,85,1,32,12.1,12.1,0,0,0,0,1,0,20,20
122,Alshon Jeffery,PHI,WR,15,LAR,8,8,100,160,0,50,20,20,0,0,0,0,0,0,20,20
126,Tyrell Williams,LAC,WR,7,TEN,4,4,100,118,1,75,29.5,29.5,0,0,0,0,0,0,19.8,19.8
126,Antonio Brown,PIT,WR,1,CLE,16,9,56.2,93,1,22,5.8,10.3,0,0,0,0,0,0,19.8,19.8
128,Davante Adams,GB,WR,10,MIA,7,4,57.1,57,2,25,8.1,14.2,0,0,0,0,0,0,19.7,19.7
129,Calvin Ridley,ATL,WR,4,CIN,6,4,66.7,54,2,30,9,13.5,1,1,1,0,0,0,19.5,19.5
129,Josh Reynolds,LAR,WR,17,SF,7,4,57.1,55,2,29,7.9,13.8,0,0,0,0,0,0,19.5,19.5
129,Mohamed Sanu,ATL,WR,16,CAR,8,5,62.5,81,1,44,10.1,16.2,2,29,14.5,0,0,0,19.5,19.5
129,Keenan Allen,LAC,WR,11,DEN,12,9,75,89,1,27,7.4,9.9,1,1,1,0,0,0,19.5,19.5
133,John Brown,BAL,WR,4,PIT,7,3,42.9,116,1,71,16.6,38.7,1,3,3,0,0,0,19.4,19.4
133,Donte Moncrief,JAX,WR,4,NYJ,5,5,100,109,1,67,21.8,21.8,0,0,0,0,0,0,19.4,19.4
133,Brandin Cooks,LAR,WR,2,ARI,9,7,77.8,159,0,57,17.7,22.7,0,0,0,0,0,0,19.4,19.4
133,Julio Jones,ATL,WR,6,TB,14,10,71.4,144,0,32,10.3,14.4,0,0,0,0,0,0,19.4,19.4
137,Adam Thielen,MIN,WR,8,NO,7,7,100,103,1,28,14.7,14.7,1,15,15,0,1,1,19.3,19.3
137,Zay Jones,BUF,WR,10,NYJ,11,8,72.7,93,1,33,8.5,11.6,0,0,0,0,1,0,19.3,19.3
137,Davante Adams,GB,WR,13,ARI,13,8,61.5,93,1,19,7.2,11.6,0,0,0,0,0,0,19.3,19.3
140,Sterling Shepard,NYG,WR,7,ATL,8,5,62.5,167,0,58,20.9,33.4,0,0,0,0,0,0,19.2,19.2
141,Robby Anderson,NYJ,WR,15,HOU,11,7,63.6,96,1,26,8.7,13.7,0,0,0,0,0,0,19.1,19.1
141,Julian Edelman,NE,WR,14,MIA,12,9,75,86,1,20,7.2,9.6,0,0,0,0,0,0,19.1,19.1
143,Antonio Brown,PIT,WR,6,CIN,6,5,83.3,105,1,48,17.5,21,0,0,0,0,0,0,19,19
143,Demaryius Thomas,DEN,WR,5,NYJ,6,5,83.3,105,1,42,17.5,21,0,0,0,0,0,0,19,19
143,Tyler Lockett,SEA,WR,12,CAR,5,5,100,107,1,43,21.4,21.4,1,-2,-2,0,0,0,19,19
143,Nelson Agholor,PHI,WR,2,TB,12,8,66.7,88,1,50,7.3,11,1,2,2,0,0,0,19,19
147,Stefon Diggs,MIN,WR,12,GB,11,8,72.7,77,1,30,7,9.6,1,12,12,0,0,0,18.9,18.9
148,Curtis Samuel,CAR,WR,9,TB,4,2,50,25,1,19,6.2,12.5,1,33,33,1,0,0,18.8,18.8
148,Robert Foster,BUF,WR,15,DET,5,4,80,108,1,42,21.6,27,0,0,0,0,0,0,18.8,18.8
150,Jarvis Landry,CLE,WR,17,BAL,9,5,55.6,102,1,48,11.3,20.4,0,0,0,0,0,0,18.7,18.7
151,Will Fuller,HOU,WR,3,NYG,11,5,45.5,101,1,37,9.2,20.2,0,0,0,0,0,0,18.6,18.6
151,Robert Woods,LAR,WR,4,MIN,5,5,100,101,1,36,20.2,20.2,0,0,0,0,0,0,18.6,18.6
151,Chris Godwin,TB,WR,13,CAR,6,5,83.3,101,1,48,16.8,20.2,0,0,0,0,0,0,18.6,18.6
151,Antonio Brown,PIT,WR,10,CAR,6,6,100,96,1,53,16,16,0,0,0,0,0,0,18.6,18.6
151,Davante Adams,GB,WR,16,NYJ,18,11,61.1,71,1,16,3.9,6.5,0,0,0,0,0,0,18.6,18.6
156,Nelson Agholor,PHI,WR,17,WAS,6,5,83.3,40,2,22,6.7,8,0,0,0,0,0,0,18.5,18.5
156,Tyreek Hill,KC,WR,14,BAL,14,8,57.1,139,0,48,9.9,17.4,1,6,6,0,0,0,18.5,18.5
158,Cole Beasley,DAL,WR,17,NYG,6,6,100,94,1,32,15.7,15.7,0,0,0,0,0,0,18.4,18.4
159,David Moore,SEA,WR,12,CAR,5,4,80,103,1,54,20.6,25.8,0,0,0,0,0,0,18.3,18.3
159,Michael Crabtree,BAL,WR,6,TEN,9,6,66.7,93,1,27,10.3,15.5,0,0,0,0,0,0,18.3,18.3
159,Alshon Jeffery,PHI,WR,7,CAR,10,7,70,88,1,29,8.8,12.6,0,0,0,0,0,0,18.3,18.3
159,Dede Westbrook,JAX,WR,14,TEN,10,7,70,88,1,23,8.8,12.6,0,0,0,0,0,0,18.3,18.3
159,Julio Jones,ATL,WR,12,NO,14,11,78.6,147,0,21,10.5,13.4,1,1,1,0,1,1,18.3,18.3
164,Keenan Allen,LAC,WR,9,SEA,10,6,60,124,0,54,12.4,20.7,2,28,14,0,0,0,18.2,18.2
165,Tyler Boyd,CIN,WR,2,BAL,9,6,66.7,91,1,27,10.1,15.2,0,0,0,0,0,0,18.1,18.1
165,Kenny Golladay,DET,WR,15,BUF,8,7,87.5,146,0,40,18.2,20.9,0,0,0,0,0,0,18.1,18.1
165,Emmanuel Sanders,DEN,WR,12,PIT,12,7,58.3,86,1,38,7.2,12.3,0,0,0,0,0,0,18.1,18.1
168,Cooper Kupp,LAR,WR,5,SEA,9,6,66.7,90,1,27,10,15,0,0,0,0,0,0,18,18
168,Mike Evans,TB,WR,16,DAL,10,6,60,90,1,38,9,15,0,0,0,0,0,0,18,18
168,Tyler Boyd,CIN,WR,12,CLE,8,7,87.5,85,1,28,10.6,12.1,0,0,0,0,0,0,18,18
171,Tyler Lockett,SEA,WR,5,LAR,5,3,60,98,1,44,19.6,32.7,1,6,6,0,0,0,17.9,17.9
171,Kenny Golladay,DET,WR,2,SF,9,6,66.7,89,1,30,9.9,14.8,0,0,0,0,0,0,17.9,17.9
171,Davante Adams,GB,WR,15,CHI,13,8,61.5,119,0,28,9.2,14.9,0,0,0,0,0,0,17.9,17.9
171,Michael Thomas,NO,WR,3,ATL,10,10,100,129,0,35,12.9,12.9,0,0,0,0,0,0,17.9,17.9
175,JuJu Smith-Schuster,PIT,WR,10,CAR,5,3,60,90,1,75,18,30,1,13,13,0,0,0,17.8,17.8
175,Kenny Golladay,DET,WR,5,GB,9,4,44.4,98,1,60,10.9,24.5,0,0,0,0,0,0,17.8,17.8
175,Demaryius Thomas,HOU,WR,12,TEN,5,4,80,38,2,12,7.6,9.5,0,0,0,0,0,0,17.8,17.8
175,Ted Ginn,NO,WR,1,TB,6,5,83.3,68,1,28,11.3,13.6,1,5,5,0,0,0,17.8,17.8
175,Julian Edelman,NE,WR,17,NYJ,6,5,83.3,69,1,18,11.5,13.8,2,24,12,0,0,0,17.8,17.8
175,T.Y. Hilton,IND,WR,2,WAS,11,7,63.6,83,1,22,7.5,11.9,0,0,0,0,0,0,17.8,17.8
175,Stefon Diggs,MIN,WR,4,LAR,15,11,73.3,123,0,34,8.2,11.2,0,0,0,0,0,0,17.8,17.8
182,Chris Hogan,NE,WR,2,JAX,5,3,60,42,2,29,8.4,14,0,0,0,0,0,0,17.7,17.7
182,David Moore,SEA,WR,8,DET,4,4,100,97,1,45,24.2,24.2,0,0,0,0,0,0,17.7,17.7
184,Davante Adams,GB,WR,14,ATL,11,7,63.6,81,1,22,7.4,11.6,0,0,0,0,0,0,17.6,17.6
184,Odell Beckham Jr,NYG,WR,8,WAS,11,8,72.7,136,0,44,12.4,17,0,0,0,0,0,0,17.6,17.6
184,DeAndre Hopkins,HOU,WR,5,DAL,13,9,69.2,151,0,49,11.6,16.8,0,0,0,0,1,1,17.6,17.6
187,TJ Jones,DET,WR,17,GB,4,3,75,40,2,23,10,13.3,0,0,0,0,0,0,17.5,17.5
187,Josh Reynolds,LAR,WR,8,GB,5,3,60,42,2,22,8.4,14,1,-2,-2,0,0,0,17.5,17.5
187,Tyreek Hill,KC,WR,2,PIT,6,5,83.3,90,1,36,15,18,0,0,0,0,0,0,17.5,17.5
187,Adam Thielen,MIN,WR,3,BUF,19,14,73.7,105,0,19,5.5,7.5,0,0,0,0,0,0,17.5,17.5
191,Cooper Kupp,LAR,WR,9,NO,6,5,83.3,89,1,41,14.8,17.8,0,0,0,0,0,0,17.4,17.4
191,Danny Amendola,MIA,WR,7,DET,7,6,85.7,84,1,24,12,14,0,0,0,0,0,0,17.4,17.4
191,Golden Tate,DET,WR,1,NYJ,15,7,46.7,79,1,26,5.3,11.3,0,0,0,0,0,0,17.4,17.4
191,Maurice Harris,WAS,WR,9,ATL,12,10,83.3,124,0,33,10.3,12.4,0,0,0,0,0,0,17.4,17.4
195,David Moore,SEA,WR,5,LAR,4,3,75,38,2,30,9.5,12.7,0,0,0,0,0,0,17.3,17.3
195,Donte Moncrief,JAX,WR,10,IND,4,3,75,98,1,80,24.5,32.7,0,0,0,0,0,0,17.3,17.3
195,Davante Adams,GB,WR,1,CHI,8,5,62.5,88,1,51,11,17.6,0,0,0,0,0,0,17.3,17.3
195,T.Y. Hilton,IND,WR,16,NYG,8,7,87.5,138,0,55,17.2,19.7,0,0,0,0,0,0,17.3,17.3
195,Calvin Ridley,ATL,WR,12,NO,13,8,61.5,93,1,50,7.2,11.6,0,0,0,0,1,1,17.3,17.3
195,Mike Evans,TB,WR,2,PHI,12,10,83.3,83,1,16,6.9,8.3,0,0,0,0,1,1,17.3,17.3
201,John Brown,BAL,WR,2,CIN,10,4,40,92,1,45,9.2,23,0,0,0,0,0,0,17.2,17.2
201,Michael Thomas,NO,WR,11,PHI,4,4,100,92,1,30,23,23,0,0,0,0,0,0,17.2,17.2
201,Julio Jones,ATL,WR,15,ARI,8,6,75,82,1,22,10.2,13.7,0,0,0,0,0,0,17.2,17.2
204,Tyreek Hill,KC,WR,7,CIN,10,7,70,68,1,27,6.8,9.7,2,8,4,0,0,0,17.1,17.1
205,Robert Woods,LAR,WR,5,SEA,7,5,71.4,92,0,31,13.1,18.4,2,53,26.5,0,0,0,17,17
205,Tyler Lockett,SEA,WR,10,LAR,6,5,83.3,67,1,29,11.2,13.4,1,18,18,0,0,0,17,17
205,Sterling Shepard,NYG,WR,3,HOU,7,6,85.7,80,1,23,11.4,13.3,0,0,0,0,0,0,17,17
205,Josh Reynolds,LAR,WR,11,KC,8,6,75,80,1,27,10,13.3,0,0,0,0,0,0,17,17
209,Odell Beckham Jr,NYG,WR,13,CHI,9,3,33.3,35,1,20,3.9,11.7,0,0,0,0,0,0,17,16.96
210,Mohamed Sanu,ATL,WR,17,TB,10,7,70,90,0,32,9,12.9,1,2,2,0,0,0,16.9,16.9
211,Kenny Golladay,DET,WR,10,CHI,13,6,46.2,78,1,25,6,13,0,0,0,0,1,0,16.8,16.8
212,Calvin Ridley,ATL,WR,9,WAS,9,6,66.7,71,1,40,7.9,11.8,1,6,6,0,0,0,16.7,16.7
212,Keenan Allen,LAC,WR,12,ARI,7,7,100,72,1,20,10.3,10.3,0,0,0,0,0,0,16.7,16.7
214,JuJu Smith-Schuster,PIT,WR,6,CIN,10,7,70,111,0,29,11.1,15.9,0,0,0,0,0,0,16.6,16.6
214,Dede Westbrook,JAX,WR,4,NYJ,13,9,69.2,130,0,27,10,14.4,1,11,11,0,1,1,16.6,16.6
