Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
13,Jordan Reed,WAS,TE,12,DAL,9.26,6.3,66.7,68.8,0.5,0,7.7,11.5,0,0,0,0,0.1,0.1,12.8,12.83
14,Greg Olsen,CAR,TE,12,OAK,9.97,5.7,60,74.2,0.4,0,7.4,12.3,0,0,0,0,0,0,12.7,12.67
15,Greg Olsen,CAR,TE,4,ATL,10.15,5.8,60,79.4,0.3,0,7.9,13.2,0,0,0,0,0,0,12.6,12.64
16,Rob Gronkowski,NE,TE,3,HOU,7.52,4.4,50,65.7,0.6,0,8.2,16.5,0,0,0,0,0,0,12.4,12.37
17,Delanie Walker,TEN,TE,11,IND,6.66,4.9,71.4,60.7,0.6,0,8.7,12.2,0,0.1,0,0,0,0,12.1,12.13
18,Jordan Reed,WAS,TE,1,PIT,8.37,5.7,75,62.5,0.5,0,7.8,10.3,0,0.1,0,0,0.1,0.1,11.9,11.91
19,Greg Olsen,CAR,TE,15,WAS,9.1,5.2,55.6,67.9,0.4,0,7.6,13.6,0,0,0,0,0,0,11.8,11.79
20,Jimmy Graham,SEA,TE,14,GB,7.35,5,71.4,62.8,0.5,0,9,12.6,0,0,0,0,0,0,11.8,11.78
21,Jordan Reed,WAS,TE,8,CIN,7.93,5.4,62.5,56.6,0.6,0,7.1,11.4,0,0,0,0,0.1,0.1,11.8,11.76
22,Delanie Walker,TEN,TE,2,DET,7.75,5.7,75,70.8,0.3,0,8.9,11.8,0.1,0,0,0,0,0,11.7,11.73
23,Travis Kelce,KC,TE,1,LAC,7.64,5.5,75,65.1,0.4,0,8.1,10.8,0,0,0,0,0,0,11.7,11.66
24,Travis Kelce,KC,TE,10,CAR,7.78,5.6,75,64.5,0.4,0,8,10.7,0,0,0,0,0,0,11.6,11.65
25,Travis Kelce,KC,TE,17,LAC,7.64,5.5,75,66.5,0.4,0,8.2,11,0,0,0,0,0.1,0.1,11.6,11.6
26,Jimmy Graham,SEA,TE,13,CAR,7.49,5.1,71.4,60.1,0.5,0,8.6,12,0,0,0,0,0,0,11.6,11.56
26,Travis Kelce,KC,TE,13,ATL,8.06,5.8,75,64.6,0.4,0,8.1,10.8,0,0,0,0,0.1,0.1,11.6,11.56
28,Delanie Walker,TEN,TE,6,CLE,7.07,5.2,71.4,65.4,0.4,0,9.3,13,0.1,0,0,0,0,0,11.5,11.54
29,Greg Olsen,CAR,TE,13,SEA,9.1,5.2,55.6,63.5,0.4,0,7.1,12.8,0,0,0,0,0,0,11.4,11.35
30,Greg Olsen,CAR,TE,10,KC,8.57,4.9,55.6,70.3,0.3,0,7.8,14,0,0,0,0,0,0,11.3,11.28
31,Antonio Gates,LAC,TE,2,JAX,7.64,4.9,62.5,54.2,0.6,0,6.8,10.8,0,0,0,0,0.1,0.1,11.3,11.27
31,Zach Miller,CHI,TE,7,GB,8.53,5.3,55.6,56.2,0.5,0,6.2,11.2,0,0,0,0,0,0,11.3,11.27
33,Martellus Bennett,NE,TE,11,SF,7.59,4.6,62.5,52,0.6,0,6.5,10.4,0,0,0,0,0,0,11.1,11.1
34,Greg Olsen,CAR,TE,8,ARI,8.4,4.8,62.5,68.8,0.3,0,8.6,13.8,0,0,0,0,0,0,11.1,11.08
34,Greg Olsen,CAR,TE,9,LAR,8.57,4.9,55.6,70.3,0.3,0,7.8,14,0,0,0,0,0.1,0.1,11.1,11.08
36,Travis Kelce,KC,TE,15,TEN,7.36,5.3,71.4,62,0.4,0,8.9,12.4,0,0,0,0,0.1,0.1,11,11.05
37,Greg Olsen,CAR,TE,14,LAC,8.57,4.9,55.6,60.7,0.4,0,6.8,12.2,0,0,0,0,0,0,10.9,10.92
38,Greg Olsen,CAR,TE,5,TB,8.57,4.9,55.6,66.5,0.3,0,7.3,13.2,0,0,0,0,0,0,10.9,10.9
39,Delanie Walker,TEN,TE,10,GB,6.39,4.7,83.3,60.5,0.4,0,10,12,0.1,0.9,0,0,0,0,10.9,10.89
40,Tyler Eifert,CIN,TE,12,BAL,7.15,5,71.4,59.3,0.4,0,8.4,11.8,0,0,0,0,0,0,10.8,10.83
41,Tyler Eifert,CIN,TE,15,PIT,7,4.9,71.4,59.6,0.4,0,8.6,12,0,0,0,0,0,0,10.8,10.81
42,Coby Fleener,NO,TE,1,OAK,6.21,4.6,83.3,54.2,0.5,0,9,10.8,0,0,0,0,0,0,10.7,10.72
43,Travis Kelce,KC,TE,14,OAK,7.08,5.1,71.4,59.6,0.4,0,8.6,12,0,0,0,0,0.1,0.1,10.7,10.71
44,Rob Gronkowski,NE,TE,6,CIN,6.32,3.7,66.7,58.5,0.5,0,9.7,14.5,0,0,0,0,0,0,10.7,10.7
44,Greg Olsen,CAR,TE,1,DEN,7.7,4.4,50,61,0.4,0,7.6,15.2,0,0,0,0,0,0,10.7,10.7
46,Tyler Eifert,CIN,TE,13,PHI,6.86,4.8,71.4,58.9,0.4,0,8.4,11.8,0,0,0,0,0,0,10.7,10.69
47,Delanie Walker,TEN,TE,12,CHI,6.12,4.5,66.7,54,0.5,0,9,13.5,0,0.1,0,0,0,0,10.7,10.66
48,Zach Miller,CHI,TE,4,DET,8.05,5,62.5,51,0.5,0,6.4,10.2,0,0,0,0,0,0,10.6,10.6
48,Jordan Reed,WAS,TE,15,CAR,7.35,5,71.4,50.9,0.5,0,7.3,10.2,0,0.1,0,0,0,0,10.6,10.6
50,Rob Gronkowski,NE,TE,5,CLE,7.01,4.1,57.1,60.8,0.4,0,8.7,15.2,0,0,0,0,0,0,10.5,10.53
51,Greg Olsen,CAR,TE,2,SF,8.4,4.8,62.5,63.1,0.3,0,7.9,12.6,0,0,0,0,0,0,10.5,10.51
52,Gary Barnidge,CLE,TE,6,TEN,8.47,4.9,62.5,56.3,0.4,0,7,11.2,0,0,0,0,0,0,10.5,10.48
53,Cameron Brate,TB,TE,16,NO,6.27,4.3,66.7,53.1,0.5,0,8.8,13.2,0,0,0,0,0,0,10.5,10.46
54,Tyler Eifert,CIN,TE,14,CLE,6.29,4.4,66.7,58.1,0.4,0,9.7,14.5,0,0,0,0,0,0,10.4,10.41
55,Greg Olsen,CAR,TE,3,MIN,8.05,4.6,62.5,62.9,0.3,0,7.9,12.6,0,0,0,0,0,0,10.4,10.39
56,Jimmy Graham,SEA,TE,12,TB,6.76,4.6,71.4,58.8,0.4,0,8.4,11.8,0,0,0,0,0.1,0.1,10.4,10.38
57,Delanie Walker,TEN,TE,5,MIA,6.66,4.9,71.4,61.2,0.3,0,8.7,12.2,0.1,0,0,0,0,0,10.4,10.37
58,Antonio Gates,LAC,TE,12,HOU,7.17,4.6,71.4,49.8,0.5,0,7.1,10,0,0,0,0,0,0,10.3,10.28
59,Tyler Eifert,CIN,TE,11,BUF,6.43,4.5,66.7,55.1,0.4,0,9.2,13.8,0,0,0,0,0,0,10.2,10.16
60,Rob Gronkowski,NE,TE,4,BUF,6.49,3.8,66.7,54.5,0.5,0,9,13.5,0,0,0,0,0.1,0.1,10.2,10.15
61,Travis Kelce,KC,TE,11,TB,6.39,4.6,83.3,54.1,0.4,0,9,10.8,0,0,0,0,0,0,10.1,10.11
62,Kyle Rudolph,MIN,TE,17,CHI,8.44,4.8,62.5,52.4,0.4,0,6.5,10.4,0,0,0,0,0,0,10,10.04
63,Zach Ertz,PHI,TE,17,DAL,9.16,5.3,55.6,57.5,0.3,0,6.4,11.6,0,0,0,0,0.1,0.1,10,10
64,Kyle Rudolph,MIN,TE,9,DET,8.62,4.9,55.6,51.3,0.4,0,5.7,10.2,0,0,0,0,0,0,10,9.98
65,Jordan Reed,WAS,TE,14,PHI,7.2,4.9,71.4,53.2,0.4,0,7.6,10.6,0,0,0,0,0.1,0.1,10,9.97
66,Gary Barnidge,CLE,TE,1,PHI,7.43,4.3,57.1,53.9,0.4,0,7.7,13.5,0,0,0,0,0,0,9.9,9.94
67,Travis Kelce,KC,TE,6,OAK,6.95,5,71.4,56.3,0.3,0,8,11.2,0,0,0,0,0,0,9.9,9.93
68,Jimmy Graham,SEA,TE,11,PHI,6.46,4.4,66.7,55.2,0.4,0,9.2,13.8,0,0,0,0,0.1,0.1,9.9,9.92
68,Zach Ertz,PHI,TE,16,NYG,9.16,5.3,55.6,56.7,0.3,0,6.3,11.4,0,0,0,0,0.1,0.1,9.9,9.92
70,Rob Gronkowski,NE,TE,12,NYJ,6.15,3.6,66.7,50.9,0.5,0,8.5,12.8,0,0,0,0,0,0,9.9,9.89
70,Zach Ertz,PHI,TE,5,DET,9.16,5.3,55.6,60.4,0.2,0,6.7,12,0,0,0,0,0,0,9.9,9.89
72,Delanie Walker,TEN,TE,7,IND,6.25,4.6,83.3,57.8,0.3,0,9.7,11.6,0.1,0,0,0,0,0,9.9,9.88
73,Martellus Bennett,NE,TE,1,ARI,7.26,4.4,57.1,52.7,0.4,0,7.6,13.2,0,0,0,0,0,0,9.9,9.87
73,Zach Miller,CHI,TE,11,NYG,8.21,5.1,62.5,55.2,0.3,0,6.9,11,0,0,0,0,0,0,9.9,9.87
75,Martellus Bennett,NE,TE,6,CIN,5.28,3.2,60,39.6,0.7,0,8,13.3,0.1,0.8,0,0,0,0,9.8,9.84
76,Travis Kelce,KC,TE,16,DEN,6.81,4.9,71.4,55.8,0.3,0,8,11.2,0,0,0,0,0,0,9.8,9.83
77,Zach Miller,CHI,TE,10,TB,7.56,4.7,62.5,49.4,0.4,0,6.1,9.8,0,0,0,0,0,0,9.7,9.69
78,Eric Ebron,DET,TE,13,NO,5.75,4.2,66.7,51.7,0.4,0,8.7,13,0,0,0,0,0,0,9.7,9.67
79,Julius Thomas,JAX,TE,2,LAC,6.66,4.5,57.1,50,0.4,0,7.1,12.5,0,0,0,0,0,0,9.6,9.65
79,Kyle Rudolph,MIN,TE,15,IND,8.09,4.6,62.5,49.5,0.4,0,6.2,10,0,0,0,0,0,0,9.6,9.65
81,Antonio Gates,LAC,TE,9,TEN,6.7,4.3,57.1,44.9,0.5,0,6.4,11.2,0,0,0,0,0,0,9.6,9.64
82,Jimmy Graham,SEA,TE,17,SF,6.32,4.3,66.7,52.7,0.4,0,8.8,13.2,0,0,0,0,0.1,0.1,9.6,9.62
82,Jimmy Graham,SEA,TE,6,ATL,6.76,4.6,71.4,61.2,0.2,0,8.7,12.2,0,0,0,0,0,0,9.6,9.62
84,Jimmy Graham,SEA,TE,15,LAR,6.46,4.4,66.7,52.1,0.4,0,8.7,13,0,0,0,0,0.1,0.1,9.6,9.61
85,Greg Olsen,CAR,TE,17,TB,7.87,4.5,50,55.5,0.3,0,7,14,0,0,0,0,0,0,9.6,9.6
86,Kyle Rudolph,MIN,TE,12,DET,8.09,4.6,62.5,48.8,0.4,0,6.1,9.8,0,0,0,0,0,0,9.6,9.58
87,Delanie Walker,TEN,TE,16,JAX,5.57,4.1,66.7,51.1,0.4,0,8.5,12.8,0,0,0,0,0,0,9.6,9.56
88,Hunter Henry,LAC,TE,7,ATL,5.98,4.1,66.7,46.7,0.5,0,7.8,11.8,0,0,0,0,0.1,0.1,9.5,9.52
88,Cameron Brate,TB,TE,9,ATL,6.27,4.3,66.7,43.7,0.5,0,7.3,11,0,0,0,0,0,0,9.5,9.52
88,Travis Kelce,KC,TE,12,DEN,6.67,4.8,71.4,53.2,0.3,0,7.6,10.6,0,0,0,0,0,0,9.5,9.52
91,Delanie Walker,TEN,TE,1,MIN,5.98,4.4,66.7,55.1,0.3,0,9.2,13.8,0,0,0,0,0,0,9.5,9.51
92,Antonio Gates,LAC,TE,6,DEN,6.7,4.3,57.1,45.4,0.5,0,6.4,11.2,0,0,0,0,0.1,0.1,9.5,9.49
92,Eric Ebron,DET,TE,11,JAX,6.02,4.4,66.7,48.9,0.4,0,8.2,12.2,0,0,0,0,0,0,9.5,9.49
94,Antonio Gates,LAC,TE,15,OAK,6.39,4.1,66.7,46.2,0.5,0,7.7,11.5,0,0,0,0,0.1,0.1,9.5,9.47
95,Travis Kelce,KC,TE,2,HOU,6.81,4.9,71.4,58,0.2,0,8.3,11.6,0,0,0,0,0,0,9.4,9.45
96,Travis Kelce,KC,TE,8,IND,6.53,4.7,71.4,52.8,0.3,0,7.6,10.6,0,0,0,0,0,0,9.4,9.43
97,Cameron Brate,TB,TE,5,CAR,6.42,4.4,66.7,43.6,0.5,0,7.3,11,0,0,0,0,0.1,0.1,9.4,9.36
97,Eric Ebron,DET,TE,9,MIN,6.71,4.9,71.4,51.1,0.3,0,7.3,10.2,0,0,0,0,0,0,9.4,9.36
99,Travis Kelce,KC,TE,7,NO,6.39,4.6,83.3,52.5,0.3,0,8.7,10.4,0,0,0,0,0,0,9.4,9.35
100,Zach Ertz,PHI,TE,14,WAS,7.95,4.6,62.5,52.3,0.3,0,6.5,10.4,0,0,0,0,0,0,9.3,9.33
101,Tyler Eifert,CIN,TE,10,NYG,5.43,3.8,80,44.2,0.5,0,8.8,11,0,0,0,0,0,0,9.3,9.32
102,Brent Celek,PHI,TE,2,CHI,7.31,4.3,57.1,53.6,0.3,0,7.7,13.5,0,0,0,0,0,0,9.3,9.31
103,Gary Barnidge,CLE,TE,2,BAL,6.92,4,57.1,51,0.4,0,7.3,12.8,0,0,0,0,0.1,0.1,9.3,9.3
103,Travis Kelce,KC,TE,4,PIT,6.67,4.8,71.4,57,0.2,0,8.1,11.4,0,0,0,0,0,0,9.3,9.3
105,Cameron Brate,TB,TE,15,DAL,5.98,4.1,66.7,47.9,0.4,0,8,12,0,0,0,0,0,0,9.2,9.24
106,Jack Doyle,IND,TE,7,TEN,7.04,4.4,57.1,45.5,0.4,0,6.6,11.5,0,0,0,0,0,0,9.2,9.15
107,Kyle Rudolph,MIN,TE,16,GB,8.09,4.6,62.5,50.4,0.3,0,6.2,10,0,0,0,0,0,0,9.1,9.14
108,Antonio Gates,LAC,TE,14,CAR,6.39,4.1,66.7,46.8,0.4,0,7.8,11.8,0,0,0,0,0,0,9.1,9.13
109,Delanie Walker,TEN,TE,17,HOU,5.44,4,80,47.2,0.4,0,9.4,11.8,0,0,0,0,0,0,9.1,9.12
109,Vernon Davis,WAS,TE,7,DET,7.47,4.5,57.1,46.7,0.4,0,6.7,11.8,0,0,0,0,0.1,0.1,9.1,9.12
111,Delanie Walker,TEN,TE,14,DEN,5.44,4,80,47.1,0.4,0,9.4,11.8,0,0,0,0,0,0,9.1,9.11
111,Jason Witten,DAL,TE,5,CIN,8.57,4.9,55.6,54.6,0.2,0,6.1,11,0,0,0,0,0,0,9.1,9.11
113,Jack Doyle,IND,TE,9,GB,5.76,3.6,66.7,42.8,0.5,0,7.2,10.8,0,0,0,0,0,0,9.1,9.08
114,Delanie Walker,TEN,TE,15,KC,5.57,4.1,66.7,52.1,0.3,0,8.7,13,0,0,0,0,0,0,9.1,9.06
115,Eric Ebron,DET,TE,3,GB,5.48,4,80,46.5,0.4,0,9.2,11.5,0,0,0,0,0,0,9,9.05
115,Zach Miller,CHI,TE,2,PHI,7.24,4.5,57.1,46,0.4,0,6.6,11.5,0,0,0,0,0.1,0.1,9,9.05
117,Eric Ebron,DET,TE,12,MIN,6.16,4.5,66.7,49.9,0.3,0,8.3,12.5,0,0,0,0,0,0,9,9.04
118,Antonio Gates,LAC,TE,13,TB,6.08,3.9,66.7,42.8,0.5,0,7.2,10.8,0,0,0,0,0.1,0.1,9,9.03
118,Gary Barnidge,CLE,TE,8,NYJ,7.78,4.5,50,55.8,0.2,0,7,14,0,0,0,0,0,0,9,9.03
120,Cameron Brate,TB,TE,7,SF,6.13,4.2,66.7,45.2,0.4,0,7.5,11.2,0,0,0,0,0,0,9,9.02
121,Dennis Pitta,BAL,TE,7,NYJ,7.2,5,71.4,46.9,0.3,0,6.7,9.4,0,0,0,0,0,0,9,8.99
122,Gary Barnidge,CLE,TE,5,NE,7.26,4.2,57.1,50.7,0.3,0,7.3,12.8,0,0,0,0,0,0,9,8.97
123,Ladarius Green,PIT,TE,15,CIN,5.25,3.5,80,48.1,0.4,0,9.6,12,0,0,0,0,0,0,9,8.96
123,Delanie Walker,TEN,TE,4,HOU,5.57,4.1,66.7,51.1,0.3,0,8.5,12.8,0,0,0,0,0,0,9,8.96
125,Zach Ertz,PHI,TE,15,BAL,8.65,5,55.6,52.1,0.2,0,5.8,10.4,0,0,0,0,0,0,8.9,8.91
126,Delanie Walker,TEN,TE,8,JAX,5.44,4,80,51,0.3,0,10.2,12.8,0,0,0,0,0,0,8.9,8.9
127,Travis Kelce,KC,TE,9,JAX,5.97,4.3,66.7,49.4,0.3,0,8.2,12.2,0,0,0,0,0,0,8.9,8.89
128,Jason Witten,DAL,TE,12,WAS,7.87,4.5,50,48.2,0.3,0,6,12,0,0,0,0,0,0,8.9,8.87
129,Jason Witten,DAL,TE,1,NYG,7.52,4.3,50,43.1,0.4,0,5.4,10.8,0,0,0,0,0,0,8.9,8.86
130,Eric Ebron,DET,TE,16,DAL,6.02,4.4,66.7,48.3,0.3,0,8,12,0,0,0,0,0,0,8.8,8.83
131,Gary Barnidge,CLE,TE,4,WAS,6.92,4,57.1,49.9,0.3,0,7.1,12.5,0,0,0,0,0,0,8.8,8.79
131,Jack Doyle,IND,TE,8,KC,6.4,4,66.7,43.9,0.4,0,7.3,11,0,0,0,0,0,0,8.8,8.79
131,Kyle Rudolph,MIN,TE,13,DAL,7.92,4.5,50,47.4,0.3,0,5.9,11.8,0,0,0,0,0,0,8.8,8.79
134,Zach Ertz,PHI,TE,13,CIN,7.95,4.6,62.5,46.8,0.3,0,5.9,9.4,0,0,0,0,0,0,8.8,8.78
135,Jimmy Graham,SEA,TE,16,ARI,5.58,3.8,66.7,46.7,0.4,0,7.8,11.8,0,0,0,0,0.1,0.1,8.8,8.77
135,Zach Ertz,PHI,TE,1,CLE,7.43,4.3,57.1,48.2,0.3,0,6.9,12,0,0,0,0,0,0,8.8,8.77
137,Ladarius Green,PIT,TE,14,BUF,5.1,3.4,60,46.6,0.4,0,9.4,15.7,0,0,0,0,0,0,8.8,8.76
137,Eric Ebron,DET,TE,17,GB,5.89,4.3,66.7,48.1,0.3,0,8,12,0,0,0,0,0,0,8.8,8.76
139,Delanie Walker,TEN,TE,9,LAC,5.16,3.8,80,49.6,0.3,0,10,12.5,0.1,0.9,0,0,0,0,8.8,8.75
139,Coby Fleener,NO,TE,4,LAC,5.26,3.9,80,44,0.4,0,8.8,11,0,0,0,0,0,0,8.8,8.75
141,Zach Miller,CHI,TE,8,MIN,6.76,4.2,57.1,42.3,0.4,0,6,10.5,0,0,0,0,0,0,8.7,8.73
142,CJ Fiedorowicz,HOU,TE,8,DET,5.2,4,80,48.8,0.3,0,9.8,12.2,0,0,0,0,0,0,8.7,8.68
143,Eric Ebron,DET,TE,1,IND,5.34,3.9,80,43.2,0.4,0,8.6,10.8,0,0,0,0,0,0,8.7,8.67
144,Cameron Brate,TB,TE,14,NO,5.25,3.6,80,44.6,0.4,0,9,11.2,0,0,0,0,0,0,8.7,8.66
145,CJ Fiedorowicz,HOU,TE,12,LAC,5.2,4,80,42,0.4,0,8.4,10.5,0,0,0,0,0,0,8.6,8.6
146,Antonio Gates,LAC,TE,8,DEN,6.24,4,66.7,41.6,0.4,0,7,10.5,0,0,0,0,0,0,8.6,8.56
146,Travis Kelce,KC,TE,3,NYJ,6.25,4.5,66.7,51.1,0.2,0,8.5,12.8,0,0,0,0,0,0,8.6,8.56
148,Martellus Bennett,NE,TE,15,DEN,6.6,4,57.1,41.5,0.4,0,6,10.5,0,0,0,0,0,0,8.6,8.55
149,Antonio Gates,LAC,TE,16,CLE,5.14,3.3,60,38.9,0.5,0,7.8,13,0,0,0,0,0,0,8.5,8.54
149,Zach Ertz,PHI,TE,12,GB,7.26,4.2,57.1,46.4,0.3,0,6.6,11.5,0,0,0,0,0,0,8.5,8.54
151,Cameron Brate,TB,TE,8,OAK,4.52,3.1,60,45.7,0.4,0,9.2,15.3,0,0,0,0,0,0,8.5,8.52
151,Gary Barnidge,CLE,TE,7,CIN,7.09,4.1,57.1,52.7,0.2,0,7.6,13.2,0,0,0,0,0,0,8.5,8.52
153,Antonio Gates,LAC,TE,1,KC,6.24,4,66.7,47.1,0.3,0,7.8,11.8,0,0,0,0,0,0,8.5,8.51
154,CJ Fiedorowicz,HOU,TE,11,OAK,5.07,3.9,80,41.4,0.4,0,8.2,10.2,0,0,0,0,0,0,8.5,8.49
154,Eric Ebron,DET,TE,15,NYG,5.75,4.2,66.7,45.8,0.3,0,7.7,11.5,0,0.1,0,0,0,0,8.5,8.49
156,Antonio Gates,LAC,TE,17,KC,6.08,3.9,66.7,43.1,0.4,0,7.2,10.8,0,0,0,0,0.1,0.1,8.5,8.46
157,Julius Thomas,JAX,TE,8,TEN,5.62,3.8,66.7,40.9,0.4,0,6.8,10.2,0,0,0,0,0,0,8.4,8.39
158,Kyle Rudolph,MIN,TE,14,JAX,7.56,4.3,50,44.2,0.3,0,5.5,11,0,0,0,0,0,0,8.4,8.37
159,Coby Fleener,NO,TE,10,DEN,4.72,3.5,80,42,0.3,0,8.4,10.5,0.1,0,0,0.1,0,0,8.4,8.35
160,Jason Witten,DAL,TE,10,PIT,8.05,4.6,62.5,48.4,0.2,0,6,9.6,0,0,0,0,0,0,8.3,8.34
161,Jimmy Graham,SEA,TE,10,NE,5.43,3.7,80,48.8,0.3,0,9.8,12.2,0,0,0,0,0.1,0.1,8.3,8.33
162,Cameron Brate,TB,TE,13,LAC,5.11,3.5,80,41.6,0.4,0,8.4,10.5,0,0,0,0,0,0,8.3,8.31
162,Lance Kendricks,LAR,TE,10,NYJ,8.4,4.8,62.5,47.1,0.2,0,5.9,9.4,0,0,0,0,0,0,8.3,8.31
164,Vernon Davis,WAS,TE,16,CHI,6.3,3.8,66.7,45.9,0.3,0,7.7,11.5,0,0,0,0,0,0,8.3,8.29
164,Zach Ertz,PHI,TE,6,WAS,7.43,4.3,57.1,49.4,0.2,0,7,12.2,0,0,0,0,0,0,8.3,8.29
166,Jason Witten,DAL,TE,15,TB,7.52,4.3,50,43.3,0.3,0,5.4,10.8,0,0,0,0,0,0,8.3,8.28
167,Jason Witten,DAL,TE,11,BAL,7.35,4.2,57.1,43.7,0.3,0,6.3,11,0,0,0,0,0,0,8.3,8.27
168,Coby Fleener,NO,TE,9,SF,4.32,3.2,75,42.4,0.3,0,10.5,14,0.1,0,0,0.1,0,0,8.2,8.24
169,Antonio Gates,LAC,TE,7,ATL,6.08,3.9,66.7,38.8,0.4,0,6.5,9.8,0,0,0,0,0,0,8.2,8.23
170,Eric Ebron,DET,TE,14,CHI,5.2,3.8,80,45.1,0.3,0,9,11.2,0,0,0,0,0,0,8.2,8.21
171,Jason Witten,DAL,TE,3,CHI,9.1,5.2,55.6,49.9,0.1,0,5.6,10,0,0,0,0,0,0,8.2,8.19
172,Martellus Bennett,NE,TE,13,LAR,5.94,3.6,66.7,39.4,0.4,0,6.5,9.8,0,0,0,0,0,0,8.1,8.14
173,Gary Barnidge,CLE,TE,9,DAL,6.92,4,57.1,49,0.2,0,7,12.2,0,0,0,0,0,0,8.1,8.1
173,Jason Witten,DAL,TE,16,DET,7.35,4.2,57.1,42,0.3,0,6,10.5,0,0,0,0,0,0,8.1,8.1
175,Martellus Bennett,NE,TE,7,PIT,5.44,3.3,60,39.4,0.4,0,7.8,13,0.1,0.9,0,0,0,0,8.1,8.08
176,Jimmy Graham,SEA,TE,8,NO,5.43,3.7,80,50.1,0.2,0,10,12.5,0,0,0,0,0,0,8.1,8.06
177,Cameron Brate,TB,TE,10,CHI,5.25,3.6,80,38.5,0.4,0,7.6,9.5,0,0,0,0,0,0,8,8.05
178,Kyle Rudolph,MIN,TE,4,NYG,6.51,3.7,57.1,39.9,0.4,0,5.7,10,0,0,0,0,0.1,0.1,8,8.04
178,Dennis Pitta,BAL,TE,11,DAL,6.91,4.8,71.4,44.4,0.2,0,6.3,8.8,0,0,0,0,0,0,8,8.04
180,CJ Fiedorowicz,HOU,TE,14,IND,5.33,4.1,80,41.8,0.3,0,8.4,10.5,0,0,0,0,0,0,8,8.03
180,Jacob Tamme,ATL,TE,4,CAR,7.69,4.5,50,47.8,0.2,0,6,12,0,0,0,0,0.1,0.1,8,8.03
182,Antonio Gates,LAC,TE,5,OAK,5.61,3.6,66.7,40.2,0.4,0,6.7,10,0,0,0,0,0.1,0.1,8,8.02
182,Jermaine Gresham,ARI,TE,15,NO,7.33,4.1,57.1,41.7,0.3,0,6,10.5,0,0,0,0,0,0,8,8.02
184,Martellus Bennett,NE,TE,17,MIA,5.61,3.4,50,39.1,0.4,0,6.5,13,0,0,0,0,0,0,8,8.01
185,Zach Ertz,PHI,TE,8,DAL,7.09,4.1,57.1,47.5,0.2,0,6.9,12,0,0,0,0,0,0,8,8
185,Jason Witten,DAL,TE,2,WAS,9.45,5.4,55.6,49,0.1,0,5.4,9.8,0,0,0,0,0.1,0.1,8,8
187,CJ Fiedorowicz,HOU,TE,13,GB,5.07,3.9,80,42.3,0.3,0,8.4,10.5,0,0,0,0,0,0,8,7.98
188,Coby Fleener,NO,TE,8,SEA,4.72,3.5,80,40.2,0.3,0,8,10,0.1,0,0,0.1,0.1,0.1,8,7.97
188,Martellus Bennett,NE,TE,5,CLE,6.1,3.7,66.7,48.4,0.2,0,8,12,0.2,0.8,0,0,0,0,8,7.97
188,Gary Barnidge,CLE,TE,10,BAL,6.92,4,57.1,47.7,0.2,0,6.9,12,0,0,0,0,0,0,8,7.97
