Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Rob Gronkowski,NE,TE,3,DEN,9,5,55.6,70,1,0,7.8,14,0,0,0,0,0,0,15.5,15.5
2,Rob Gronkowski,NE,TE,2,KC,9,5,55.6,66,1,0,7.3,13.2,0,0,0,0,0,0,15.1,15.1
3,Jordan Reed,WAS,TE,1,GB,9,6,66.7,63,0,0,7,10.5,0,0,0,0,0,0,9.3,9.3
4,Greg Olsen,CAR,TE,2,SEA,8,5,62.5,63,0,0,7.9,12.6,0,0,0,0,0,0,8.8,8.8
5,Travis Kelce,KC,TE,2,NE,7,5,71.4,59,0,0,8.4,11.8,0,0,0,0,0,0,8.4,8.4
5,Greg Olsen,CAR,TE,3,ARI,8,5,62.5,59,0,0,7.4,11.8,0,0,0,0,0,0,8.4,8.4
5,Greg Olsen,CAR,TE,4,DEN,8,5,62.5,59,0,0,7.4,11.8,0,0,0,0,0,0,8.4,8.4
8,Travis Kelce,KC,TE,1,HOU,7,5,71.4,58,0,0,8.3,11.6,0,0,0,0,0,0,8.3,8.3
9,Tyler Eifert,CIN,TE,1,PIT,6,4,66.7,47,0,0,7.8,11.8,0,0,0,0,0,0,6.7,6.7
10,Heath Miller,PIT,TE,1,CIN,6,4,66.7,46,0,0,7.7,11.5,0,0,0,0,0,0,6.6,6.6
10,Kyle Rudolph,MIN,TE,1,SEA,7,4,57.1,46,0,0,6.6,11.5,0,0,0,0,0,0,6.6,6.6
12,Heath Miller,PIT,TE,2,DEN,6,4,66.7,45,0,0,7.5,11.2,0,0,0,0,0,0,6.5,6.5
13,Owen Daniels,DEN,TE,2,PIT,4,3,75,34,0,0,8.5,11.3,0,0,0,0,0,0,4.9,4.9
14,Owen Daniels,DEN,TE,3,NE,4,3,75,33,0,0,8.2,11,0,0,0,0,0,0,4.8,4.8
14,Owen Daniels,DEN,TE,4,CAR,4,3,75,33,0,0,8.2,11,0,0,0,0,0,0,4.8,4.8
16,Richard Rodgers,GB,TE,1,WAS,4,3,75,30,0,0,7.5,10,0,0,0,0,0,0,4.5,4.5
17,Richard Rodgers,GB,TE,2,ARI,4,2,50,26,0,0,6.5,13,0,0,0,0,0,0,3.6,3.6
18,Garrett Graham,HOU,TE,1,KC,4,2,50,23,0,0,5.8,11.5,0,0,0,0,0,0,3.3,3.3
19,Luke Willson,SEA,TE,1,MIN,2,2,100,20,0,0,10,10,0,0,0,0,0,0,3,3
20,Jermaine Gresham,ARI,TE,2,GB,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,2.9,2.9
21,Jermaine Gresham,ARI,TE,3,CAR,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,2.8,2.8
22,Luke Willson,SEA,TE,2,CAR,2,1,50,18,0,0,9,18,0,0,0,0,0,0,2.3,2.3
23,Scott Chandler,NE,TE,3,DEN,2,1,50,16,0,0,8,16,0,0,0,0,0,0,2.1,2.1
24,Scott Chandler,NE,TE,2,KC,2,1,50,15,0,0,7.5,15,0,0,0,0,0,0,2,2
25,Virgil Green,DEN,TE,2,PIT,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.7,1.7
26,Virgil Green,DEN,TE,3,NE,2,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.6,1.6
26,Virgil Green,DEN,TE,4,CAR,2,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.6,1.6
28,Matt Spaeth,PIT,TE,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Chase Coffman,SEA,TE,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Logan Paulsen,WAS,TE,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Andrew Quarless,GB,TE,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Jimmy Graham,SEA,TE,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Anthony McCoy,SEA,TE,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Alex Smith,WAS,TE,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Niles Paul,WAS,TE,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Rhett Ellison,MIN,TE,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Ryan Griffin,HOU,TE,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Demetrius Harris,KC,TE,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Cooper Helfet,SEA,TE,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Derek Carrier,WAS,TE,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Ryan Hewitt,CIN,TE,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Rob Blanchflower,PIT,TE,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,AD Denham,HOU,TE,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,CJ Fiedorowicz,HOU,TE,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Marcel Jensen,WAS,TE,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Justin Perillo,GB,TE,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Tyler Kroft,CIN,TE,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,MyCole Pruitt,MIN,TE,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
