Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
397,Kenny Stills,MIA,WR,2,NYJ,4,24,6400,10.55
397,Michael Crabtree,BAL,WR,9,PIT,25,29,6300,10.55
397,Quincy Enunwa,NYJ,WR,3,CLE,14,20,6100,10.55
400,Allen Robinson,CHI,WR,15,GB,15,30,6500,10.52
400,Sammy Watkins,KC,WR,6,NE,16,11,6400,10.52
402,Keelan Cole,JAX,WR,4,NYJ,5,14,6200,10.51
403,Kenny Golladay,DET,WR,10,CHI,4,16,5800,10.5
403,D.J. Moore,CAR,WR,12,SEA,10,20,5800,10.5
405,Tyler Lockett,SEA,WR,17,ARI,19,13,6600,10.49
406,Calvin Ridley,ATL,WR,10,CLE,26,23,6600,10.47
407,Amari Cooper,DAL,WR,10,PHI,12,29,6500,10.46
407,Larry Fitzgerald,ARI,WR,3,CHI,15,30,6700,10.46
409,Marquise Goodwin,SF,WR,7,LAR,8,22,5500,10.45
409,John Brown,BAL,WR,4,PIT,30,31,6200,10.45
409,Randall Cobb,GB,WR,2,MIN,11,13,6200,10.45
412,Alshon Jeffery,PHI,WR,17,WAS,11,22,6500,10.43
412,Devin Funchess,CAR,WR,3,CIN,25,17,6200,10.43
414,Allen Robinson,CHI,WR,16,SF,26,29,6500,10.42
414,Robert Woods,LAR,WR,3,LAC,21,21,6700,10.42
416,Robby Anderson,NYJ,WR,16,GB,18,28,5900,10.41
416,Corey Davis,TEN,WR,14,JAX,3,4,5900,10.41
418,Larry Fitzgerald,ARI,WR,14,DET,22,20,6200,10.4
419,Brandin Cooks,LAR,WR,2,ARI,23,2,7000,10.39
419,Devin Funchess,CAR,WR,5,NYG,12,5,6200,10.39
421,Sterling Shepard,NYG,WR,8,WAS,7,19,6500,10.35
422,Amari Cooper,OAK,WR,2,DEN,20,19,6900,10.34
423,Jarvis Landry,CLE,WR,14,CAR,24,22,5800,10.33
424,Courtland Sutton,DEN,WR,14,SF,26,30,5600,10.32
424,Cooper Kupp,LAR,WR,3,LAC,21,21,6300,10.32
424,Alshon Jeffery,PHI,WR,13,WAS,11,24,7000,10.32
424,Sterling Shepard,NYG,WR,6,PHI,12,29,6300,10.32
428,Courtland Sutton,DEN,WR,9,HOU,9,8,5500,10.31
428,Larry Fitzgerald,ARI,WR,15,ATL,28,26,6000,10.31
430,Josh Gordon,NE,WR,7,CHI,10,27,6700,10.29
431,Marvin Jones,DET,WR,4,DAL,4,2,6500,10.28
432,Kenny Stills,MIA,WR,4,NE,24,26,6400,10.25
432,Chris Godwin,TB,WR,13,CAR,24,18,5400,10.25
434,Larry Fitzgerald,ARI,WR,10,KC,27,14,5800,10.24
435,Dante Pettis,SF,WR,15,SEA,11,22,5500,10.23
435,Calvin Ridley,ATL,WR,12,NO,18,32,6200,10.23
435,Larry Fitzgerald,ARI,WR,12,LAC,9,8,6300,10.23
435,Sterling Shepard,NYG,WR,5,CAR,10,9,6200,10.23
439,DeSean Jackson,TB,WR,3,PIT,29,29,6800,10.22
440,Doug Baldwin,SEA,WR,11,GB,14,28,6300,10.2
440,Golden Tate,PHI,WR,14,DAL,2,3,5700,10.2
442,John Brown,BAL,WR,11,CIN,32,29,5400,10.19
442,Demaryius Thomas,DEN,WR,8,KC,29,16,6300,10.19
442,Jordy Nelson,OAK,WR,17,KC,31,24,5200,10.19
442,Sterling Shepard,NYG,WR,7,ATL,31,29,6300,10.19
446,Kenny Stills,MIA,WR,3,OAK,16,12,6400,10.18
446,Calvin Ridley,ATL,WR,4,CIN,23,9,6300,10.18
446,Devin Funchess,CAR,WR,10,PIT,21,25,6100,10.18
446,Demaryius Thomas,DEN,WR,7,ARI,15,2,6500,10.18
446,Michael Crabtree,BAL,WR,1,BUF,16,6,6600,10.18
451,Keelan Cole,JAX,WR,5,KC,31,17,5700,10.17
451,Amari Cooper,OAK,WR,6,SEA,10,22,6400,10.17
451,Michael Crabtree,BAL,WR,2,CIN,21,16,6500,10.17
454,Michael Crabtree,BAL,WR,8,CAR,15,13,6300,10.16
455,DeSean Jackson,TB,WR,7,CLE,21,23,6700,10.15
455,Allen Robinson,CHI,WR,12,DET,25,25,7000,10.15
455,Doug Baldwin,SEA,WR,17,ARI,19,13,6700,10.15
455,Nelson Agholor,PHI,WR,4,TEN,6,19,6300,10.15
459,Kenny Stills,MIA,WR,1,TEN,19,19,6000,10.13
460,Tyler Lockett,SEA,WR,9,LAC,15,16,6700,10.1
460,Tyler Lockett,SEA,WR,14,MIN,8,6,6700,10.1
462,Allen Robinson,CHI,WR,1,GB,30,31,6500,10.09
462,Taylor Gabriel,CHI,WR,7,NE,23,19,5900,10.09
462,Larry Fitzgerald,ARI,WR,16,LAR,20,23,6100,10.09
465,Randall Cobb,GB,WR,3,WAS,2,4,6100,10.05
466,D.J. Moore,CAR,WR,14,CLE,27,19,6300,10.04
466,Corey Davis,TEN,WR,4,PHI,13,22,5400,10.04
468,Sterling Shepard,NYG,WR,15,TEN,7,23,5200,10.03
469,Allen Robinson,CHI,WR,13,NYG,19,9,6500,10.02
469,Devin Funchess,CAR,WR,6,WAS,6,8,6300,10.02
469,Emmanuel Sanders,DEN,WR,1,SEA,8,18,6300,10.02
472,Sterling Shepard,NYG,WR,12,PHI,25,31,6000,10.01
473,Dante Pettis,SF,WR,16,CHI,2,12,5400,10
473,Sterling Shepard,NYG,WR,10,SF,23,21,6400,10
473,Michael Crabtree,BAL,WR,3,DEN,18,19,6400,10
476,Tyler Lockett,SEA,WR,5,LAR,5,11,6600,9.98
476,Doug Baldwin,SEA,WR,13,SF,23,25,6200,9.98
478,Corey Davis,TEN,WR,16,WAS,12,24,6500,9.97
478,Marvin Jones,DET,WR,8,SEA,4,10,6000,9.97
478,Tyler Boyd,CIN,WR,4,ATL,27,21,5800,9.97
481,Tyler Lockett,SEA,WR,12,CAR,20,17,6300,9.95
481,Sammy Watkins,KC,WR,4,DEN,19,14,6400,9.95
481,Doug Baldwin,SEA,WR,4,ARI,18,4,7200,9.95
484,Calvin Ridley,ATL,WR,11,DAL,4,3,6500,9.94
484,Allen Robinson,CHI,WR,11,MIN,7,4,6800,9.94
484,Cooper Kupp,LAR,WR,1,OAK,25,17,6500,9.94
484,Jordy Nelson,OAK,WR,5,LAC,22,28,5600,9.94
484,Taylor Gabriel,CHI,WR,8,NYJ,20,26,5500,9.94
489,Cooper Kupp,LAR,WR,2,ARI,23,2,6300,9.92
489,Adam Humphries,TB,WR,13,CAR,24,18,6000,9.92
489,Quincy Enunwa,NYJ,WR,5,DEN,19,6,6100,9.92
492,Chris Hogan,NE,WR,4,MIA,10,7,6700,9.91
493,Kenny Stills,MIA,WR,5,CIN,27,23,6300,9.89
493,Keelan Cole,JAX,WR,3,TEN,17,31,6400,9.89
493,Sterling Shepard,NYG,WR,17,DAL,7,6,5500,9.89
496,Mike Williams,LAC,WR,5,OAK,25,29,6300,9.86
497,Devin Funchess,CAR,WR,2,ATL,3,2,6000,9.84
497,Devin Funchess,CAR,WR,8,BAL,1,6,6400,9.84
497,Corey Davis,TEN,WR,2,HOU,24,9,6300,9.84
500,Corey Davis,TEN,WR,7,LAC,13,21,6300,9.83
501,Demaryius Thomas,DEN,WR,6,LAR,8,17,6500,9.82
501,Jamison Crowder,WAS,WR,5,NO,30,32,5700,9.82
503,Robby Anderson,NYJ,WR,1,DET,18,14,6600,9.81
504,Doug Baldwin,SEA,WR,9,LAC,15,16,5700,9.8
505,Josh Gordon,NE,WR,8,BUF,10,4,6700,9.79
506,DeSean Jackson,TB,WR,9,CAR,14,9,6600,9.78
507,Calvin Ridley,ATL,WR,9,WAS,6,19,6500,9.77
507,Michael Crabtree,BAL,WR,5,CLE,18,22,6400,9.77
509,Tyler Lockett,SEA,WR,11,GB,14,28,6200,9.75
509,Tyler Lockett,SEA,WR,2,CHI,25,32,5600,9.75
511,Larry Fitzgerald,ARI,WR,13,GB,15,29,6400,9.74
512,Calvin Ridley,ATL,WR,15,ARI,12,8,5700,9.73
512,Tyler Lockett,SEA,WR,3,DAL,3,2,6500,9.73
512,Calvin Ridley,ATL,WR,14,GB,14,29,6100,9.73
515,Robert Woods,LAR,WR,1,OAK,25,17,6800,9.71
515,Geronimo Allison,GB,WR,4,BUF,20,15,5900,9.71
515,Allen Robinson,CHI,WR,6,MIA,12,4,6500,9.71
518,Robert Foster,BUF,WR,17,MIA,26,14,5800,9.7
519,John Brown,BAL,WR,3,DEN,18,19,6200,9.69
520,Marquise Goodwin,SF,WR,8,ARI,17,5,5200,9.68
520,Allen Robinson,CHI,WR,7,NE,23,19,6500,9.68
520,Quincy Enunwa,NYJ,WR,2,MIA,6,4,5000,9.68
520,Quincy Enunwa,NYJ,WR,4,JAX,1,3,6100,9.68
524,Corey Davis,TEN,WR,12,HOU,9,5,6000,9.67
524,Demaryius Thomas,DEN,WR,5,NYJ,11,18,6500,9.67
526,Larry Fitzgerald,ARI,WR,17,SEA,14,19,6300,9.66
527,Corey Davis,TEN,WR,1,MIA,22,5,6400,9.64
528,Dede Westbrook,JAX,WR,5,KC,31,17,5900,9.63
529,Calvin Ridley,ATL,WR,17,TB,30,26,5900,9.62
529,Corey Davis,TEN,WR,10,NE,22,12,5800,9.62
531,Devin Funchess,CAR,WR,1,DAL,12,24,6400,9.61
531,Michael Crabtree,BAL,WR,6,TEN,4,10,6200,9.61
533,DeSean Jackson,TB,WR,8,CIN,30,20,6400,9.6
533,Chris Godwin,TB,WR,8,CIN,30,20,6300,9.6
535,DeSean Jackson,TB,WR,10,WAS,11,24,6300,9.59
535,Robert Woods,LAR,WR,2,ARI,23,2,6500,9.59
537,Tyler Lockett,SEA,WR,8,DET,22,9,6700,9.58
537,Pierre Garcon,SF,WR,3,KC,32,29,5600,9.58
537,Dede Westbrook,JAX,WR,17,HOU,12,9,5500,9.58
540,Courtland Sutton,DEN,WR,15,CLE,26,18,6500,9.57
540,Nelson Agholor,PHI,WR,5,MIN,24,25,6100,9.57
540,Adam Humphries,TB,WR,17,ATL,28,25,6300,9.57
543,Sammy Watkins,KC,WR,8,DEN,18,11,6400,9.56
544,Kenny Stills,MIA,WR,15,MIN,6,4,5700,9.54
545,Brandon Marshall,SEA,WR,2,CHI,25,32,5700,9.53
545,Alshon Jeffery,PHI,WR,15,LAR,19,21,6300,9.53
545,Randall Cobb,GB,WR,1,CHI,7,13,6200,9.53
548,Tyler Lockett,SEA,WR,10,LAR,15,22,6200,9.5
549,Chris Hogan,NE,WR,2,JAX,8,11,6200,9.49
550,Calvin Ridley,ATL,WR,16,CAR,22,25,5500,9.48
550,Jordy Nelson,OAK,WR,16,DEN,20,15,5300,9.48
550,Ryan Grant,IND,WR,5,NE,12,17,5100,9.48
553,Quincy Enunwa,NYJ,WR,6,IND,22,12,5800,9.46
554,Golden Tate,PHI,WR,10,DAL,3,3,6900,9.45
555,Jamison Crowder,WAS,WR,1,ARI,11,16,6200,9.44
556,Jordy Nelson,OAK,WR,6,SEA,10,22,5600,9.43
557,Curtis Samuel,CAR,WR,15,NO,17,32,5700,9.42
558,Robby Anderson,NYJ,WR,2,MIA,6,4,6400,9.41
558,Pierre Garcon,SF,WR,2,DET,25,23,5600,9.41
560,DeSean Jackson,TB,WR,12,SF,23,20,6000,9.39
561,Keelan Cole,JAX,WR,6,DAL,5,7,5700,9.36
562,Golden Tate,PHI,WR,11,NO,28,32,6600,9.35
563,Doug Baldwin,SEA,WR,10,LAR,15,22,6300,9.34
564,Jamison Crowder,WAS,WR,17,PHI,25,30,5600,9.33
565,Ted Ginn,NO,WR,2,CLE,18,22,6800,9.32
565,Dede Westbrook,JAX,WR,15,WAS,16,25,5400,9.32
567,DeSean Jackson,TB,WR,11,NYG,16,6,6300,9.3
567,Demaryius Thomas,HOU,WR,11,WAS,11,25,5600,9.3
569,Josh Reynolds,LAR,WR,13,DET,21,19,5800,9.29
570,Tre'Quan Smith,NO,WR,9,LAR,7,18,5100,9.28
570,Sammy Watkins,KC,WR,3,SF,23,25,6200,9.28
570,Mohamed Sanu,ATL,WR,6,TB,32,31,5800,9.28
570,Randall Cobb,GB,WR,9,NE,21,11,6100,9.28
574,Courtland Sutton,DEN,WR,12,PIT,12,11,5400,9.27
575,Tyrell Williams,LAC,WR,10,OAK,30,26,6500,9.26
575,Christian Kirk,ARI,WR,7,DEN,24,10,5500,9.26
575,Larry Fitzgerald,ARI,WR,4,SEA,15,18,6400,9.26
578,Dante Pettis,SF,WR,14,DEN,19,16,5500,9.25
578,Demaryius Thomas,HOU,WR,13,CLE,27,22,5300,9.25
580,Mike Williams,LAC,WR,4,SF,28,27,6300,9.23
580,Devante Parker,MIA,WR,9,NYJ,20,26,5800,9.23
580,Corey Davis,TEN,WR,9,DAL,1,2,5800,9.23
583,Tyler Lockett,SEA,WR,4,ARI,18,4,6800,9.21
584,Christian Kirk,ARI,WR,8,SF,28,23,5400,9.19
584,Jermaine Kearse,NYJ,WR,7,MIN,20,12,5000,9.19
586,Kenny Golladay,DET,WR,2,SF,17,17,5700,9.18
586,Jordy Nelson,OAK,WR,9,SF,27,25,5300,9.18
586,D.J. Moore,CAR,WR,9,TB,32,30,5300,9.18
586,Sterling Shepard,NYG,WR,2,DAL,3,2,6000,9.18
586,Michael Crabtree,BAL,WR,11,CIN,32,29,5800,9.18
586,Sterling Shepard,NYG,WR,16,IND,9,6,5000,9.18
592,Chris Godwin,TB,WR,9,CAR,14,9,5900,9.17
592,Chris Godwin,TB,WR,6,ATL,30,29,5900,9.17
592,Larry Fitzgerald,ARI,WR,5,SF,26,20,6400,9.17
592,Daesean Hamilton,DEN,WR,16,OAK,30,16,5400,9.17
596,Marquise Goodwin,SF,WR,1,MIN,1,8,6400,9.16
596,Dede Westbrook,JAX,WR,7,HOU,12,7,6000,9.16
598,Keke Coutee,HOU,WR,12,TEN,6,26,5600,9.15
599,Jarvis Landry,CLE,WR,17,BAL,1,3,6100,9.14
600,Courtland Sutton,DEN,WR,17,LAC,8,7,5900,9.13
600,Ted Ginn,NO,WR,3,ATL,14,18,6600,9.13
602,Chris Godwin,TB,WR,7,CLE,21,23,6400,9.12
602,Dede Westbrook,JAX,WR,6,DAL,5,7,5700,9.12
604,Geronimo Allison,GB,WR,8,LAR,6,14,5700,9.11
604,Jarvis Landry,CLE,WR,13,HOU,8,6,5500,9.11
606,Ryan Grant,IND,WR,6,NYJ,13,25,5500,9.09
607,Nelson Agholor,PHI,WR,6,NYG,11,3,6000,9.04
608,Corey Davis,TEN,WR,17,IND,9,5,5500,9.03
609,Jamison Crowder,WAS,WR,2,IND,19,15,6000,9.02
610,Larry Fitzgerald,ARI,WR,8,SF,28,23,5800,8.99
611,D.J. Moore,CAR,WR,16,ATL,27,27,6300,8.96
611,Christian Kirk,ARI,WR,13,GB,15,29,5700,8.96
613,Tre'Quan Smith,NO,WR,13,DAL,6,2,6200,8.95
613,Mohamed Sanu,ATL,WR,15,ARI,12,8,5400,8.95
613,Sterling Shepard,NYG,WR,1,JAX,2,1,6000,8.95
616,Tyrell Williams,LAC,WR,9,SEA,3,14,6200,8.94
617,Keelan Cole,JAX,WR,7,HOU,12,7,5500,8.93
618,Golden Tate,PHI,WR,12,NYG,19,13,6500,8.92
619,Chester Rogers,IND,WR,7,BUF,6,2,6000,8.91
620,Daesean Hamilton,DEN,WR,17,LAC,8,7,5400,8.9
621,Allen Robinson,CHI,WR,10,DET,21,10,6300,8.89
621,Keke Coutee,HOU,WR,6,BUF,11,3,5700,8.89
621,Nelson Agholor,PHI,WR,7,CAR,14,15,6000,8.89
624,Courtland Sutton,DEN,WR,13,CIN,32,20,5400,8.88
624,Demaryius Thomas,HOU,WR,16,PHI,25,31,5300,8.88
626,Christian Kirk,ARI,WR,10,KC,27,14,5400,8.87
627,Anthony Miller,CHI,WR,12,DET,25,25,5600,8.86
627,Danny Amendola,MIA,WR,9,NYJ,20,26,5400,8.86
629,Keelan Cole,JAX,WR,1,NYG,32,25,4500,8.85
630,Tim Patrick,DEN,WR,16,OAK,30,16,5500,8.84
631,Dede Westbrook,JAX,WR,8,PHI,11,27,5400,8.82
631,Mohamed Sanu,ATL,WR,17,TB,30,26,5800,8.82
633,Josh Doctson,WAS,WR,13,PHI,23,31,5400,8.81
634,Donte Moncrief,JAX,WR,6,DAL,5,7,5700,8.8
635,David Moore,SEA,WR,13,SF,23,25,6300,8.79
636,Corey Davis,TEN,WR,3,JAX,8,8,5900,8.78
637,Marquise Goodwin,SF,WR,9,OAK,29,24,5200,8.76
637,Calvin Ridley,ATL,WR,13,BAL,1,5,6400,8.76
637,Mohamed Sanu,ATL,WR,5,PIT,30,31,5600,8.76
640,Demaryius Thomas,HOU,WR,14,IND,10,5,5400,8.74
641,Ted Ginn,NO,WR,4,NYG,12,9,6400,8.73
641,Chris Godwin,TB,WR,15,BAL,2,5,5400,8.73
641,Mohamed Sanu,ATL,WR,13,BAL,1,5,5300,8.73
641,Pierre Garcon,SF,WR,1,MIN,1,8,6200,8.73
645,Josh Reynolds,LAR,WR,16,ARI,15,10,5300,8.69
645,Randall Cobb,GB,WR,15,CHI,1,13,5200,8.69
647,DeSean Jackson,TB,WR,4,CHI,9,20,6500,8.68
647,Robert Foster,BUF,WR,16,NE,21,11,6000,8.68
647,Marquez Valdes-Scantling,GB,WR,9,NE,21,11,4700,8.68
647,Golden Tate,PHI,WR,13,WAS,11,24,6100,8.68
651,Christian Kirk,ARI,WR,11,OAK,29,22,5100,8.67
651,Chris Godwin,TB,WR,10,WAS,11,24,5500,8.67
651,D.J. Moore,CAR,WR,11,DET,25,18,5300,8.67
651,John Brown,BAL,WR,2,CIN,21,16,5900,8.67
655,Mike Williams,LAC,WR,16,BAL,1,5,7700,8.65
656,Tre'Quan Smith,NO,WR,10,CIN,31,27,5600,8.64
656,Albert Wilson,MIA,WR,7,DET,22,5,5600,8.64
658,Sammy Watkins,KC,WR,7,CIN,25,18,6400,8.62
659,Mohamed Sanu,ATL,WR,12,NO,18,32,5300,8.61
659,Doug Baldwin,SEA,WR,12,CAR,20,17,6500,8.61
661,Courtland Sutton,DEN,WR,11,LAC,9,11,5600,8.6
661,Daesean Hamilton,DEN,WR,15,CLE,26,18,5300,8.6
663,Josh Reynolds,LAR,WR,15,PHI,26,31,5300,8.58
663,Devin Funchess,CAR,WR,13,TB,31,27,5400,8.58
663,Alshon Jeffery,PHI,WR,14,DAL,2,3,6300,8.58
663,Chester Rogers,IND,WR,6,NYJ,13,25,5700,8.58
667,Dede Westbrook,JAX,WR,16,MIA,28,18,5500,8.57
668,Marquise Goodwin,SF,WR,3,KC,32,29,5800,8.56
668,Robby Anderson,NYJ,WR,15,HOU,9,10,6000,8.56
668,Christian Kirk,ARI,WR,12,LAC,9,8,5600,8.56
671,Curtis Samuel,CAR,WR,14,CLE,27,19,5700,8.55
672,Josh Gordon,NE,WR,6,KC,31,18,6600,8.54
673,Taylor Gabriel,CHI,WR,9,BUF,10,4,5800,8.53
674,Zay Jones,BUF,WR,14,NYJ,21,25,5100,8.52
675,Paul Richardson,WAS,WR,5,NO,30,32,5700,8.51
675,Dede Westbrook,JAX,WR,10,IND,17,9,5400,8.51
677,Marquise Goodwin,SF,WR,10,NYG,18,7,5000,8.5
677,Chris Godwin,TB,WR,12,SF,23,20,5500,8.5
677,Tyler Boyd,CIN,WR,3,CAR,12,10,4700,8.5
680,Kenny Stills,MIA,WR,7,DET,22,5,5500,8.49
680,Danny Amendola,MIA,WR,12,IND,14,7,5300,8.49
682,Marquez Valdes-Scantling,GB,WR,12,MIN,6,4,5200,8.48
682,Demaryius Thomas,HOU,WR,15,NYJ,21,25,5400,8.48
682,Sterling Shepard,NYG,WR,3,HOU,10,5,6000,8.48
682,Maurice Harris,WAS,WR,10,TB,32,31,5900,8.48
686,Alshon Jeffery,PHI,WR,4,TEN,6,19,6500,8.47
686,Willie Snead,BAL,WR,7,NO,27,32,5400,8.47
688,Chris Godwin,TB,WR,3,PIT,29,29,6200,8.46
689,Larry Fitzgerald,ARI,WR,7,DEN,24,10,5800,8.45
690,Zay Jones,BUF,WR,17,MIA,26,14,5300,8.44
690,Jermaine Kearse,NYJ,WR,8,CHI,12,25,4700,8.44
690,Danny Amendola,MIA,WR,8,HOU,8,4,5400,8.44
693,Donte Moncrief,JAX,WR,8,PHI,11,27,5700,8.43
693,Cole Beasley,DAL,WR,7,WAS,7,16,6200,8.43
693,Nelson Agholor,PHI,WR,8,JAX,3,1,5600,8.43
696,Mohamed Sanu,ATL,WR,9,WAS,6,19,5800,8.42
696,Jordy Nelson,OAK,WR,1,LAR,14,10,6300,8.42
698,Mike Williams,LAC,WR,6,CLE,14,20,6100,8.41
699,Martavis Bryant,OAK,WR,8,IND,16,8,5300,8.4
699,Josh Gordon,CLE,WR,1,PIT,6,12,6900,8.4
699,Zay Jones,BUF,WR,15,DET,17,20,5100,8.4
699,Sterling Shepard,NYG,WR,13,CHI,2,15,5400,8.4
703,Keelan Cole,JAX,WR,2,NE,14,12,5500,8.39
703,Taylor Gabriel,CHI,WR,10,DET,21,10,5400,8.39
705,Ted Ginn,NO,WR,1,TB,27,30,6200,8.38
705,Jordy Nelson,OAK,WR,4,CLE,7,11,5900,8.38
707,Anthony Miller,CHI,WR,14,LAR,23,24,5200,8.37
707,Mohamed Sanu,ATL,WR,2,CAR,2,9,5500,8.37
709,Will Fuller,HOU,WR,2,TEN,16,27,6300,8.36
709,Robby Anderson,NYJ,WR,6,IND,22,12,5500,8.36
709,Dede Westbrook,JAX,WR,3,TEN,17,31,5500,8.36
709,Mohamed Sanu,ATL,WR,14,GB,14,29,5200,8.36
709,Keke Coutee,HOU,WR,7,JAX,3,1,5600,8.36
714,Danny Amendola,MIA,WR,4,NE,24,26,4600,8.35
715,Mohamed Sanu,ATL,WR,16,CAR,22,25,5300,8.34
716,Marquise Goodwin,SF,WR,6,GB,8,17,5500,8.33
716,Tyrell Williams,LAC,WR,11,DEN,19,14,6500,8.33
716,Randall Cobb,GB,WR,8,LAR,6,14,6100,8.33
716,Golden Tate,PHI,WR,15,LAR,19,21,5700,8.33
720,Quincy Enunwa,NYJ,WR,13,TEN,9,26,5200,8.32
721,Josh Doctson,WAS,WR,10,TB,32,31,4900,8.31
722,Chris Godwin,TB,WR,4,CHI,9,20,6200,8.3
723,Kelvin Benjamin,BUF,WR,1,BAL,4,2,5800,8.29
724,Kenny Stills,MIA,WR,6,CHI,3,23,5800,8.28
724,Anthony Miller,CHI,WR,10,DET,21,10,5300,8.28
724,Mohamed Sanu,ATL,WR,1,PHI,5,21,5900,8.28
727,Will Fuller,HOU,WR,7,JAX,3,1,6200,8.27
727,Keelan Cole,JAX,WR,8,PHI,11,27,5100,8.27
729,Mike Williams,LAC,WR,13,PIT,12,10,6000,8.25
730,Anthony Miller,CHI,WR,11,MIN,7,4,5600,8.23
730,Adam Humphries,TB,WR,12,SF,23,20,5600,8.23
732,Josh Reynolds,LAR,WR,14,CHI,4,17,5300,8.22
732,Sammy Watkins,KC,WR,1,LAC,3,9,6500,8.22
732,Dede Westbrook,JAX,WR,13,IND,13,7,5300,8.22
735,Jordy Nelson,OAK,WR,15,CIN,32,18,5000,8.21
735,Adam Humphries,TB,WR,15,BAL,2,5,6200,8.21
735,Bruce Ellington,DET,WR,14,ARI,16,11,4900,8.21
738,Amari Cooper,DAL,WR,9,TEN,5,22,6400,8.2
739,Demaryius Thomas,HOU,WR,9,DEN,19,13,5800,8.19
740,Nelson Agholor,PHI,WR,17,WAS,11,22,5700,8.18
741,Mike Williams,LAC,WR,15,KC,30,11,6000,8.16
741,Donte Moncrief,JAX,WR,10,IND,17,9,5500,8.16
743,Donte Moncrief,JAX,WR,11,PIT,15,17,5500,8.15
743,Mohamed Sanu,ATL,WR,10,CLE,26,23,5600,8.15
743,Golden Tate,PHI,WR,16,HOU,10,9,5700,8.15
746,Marquise Goodwin,SF,WR,14,DEN,19,16,5000,8.14
746,Devante Parker,MIA,WR,10,GB,20,29,5400,8.14
746,Tre'Quan Smith,NO,WR,8,MIN,13,4,5100,8.14
749,Robby Anderson,NYJ,WR,7,MIN,20,12,5400,8.13
749,Adam Humphries,TB,WR,16,DAL,7,4,5800,8.13
751,Tre'Quan Smith,NO,WR,14,TB,31,31,5700,8.11
751,Antonio Callaway,CLE,WR,14,CAR,24,22,5400,8.11
751,Antonio Callaway,CLE,WR,6,LAC,19,28,4900,8.11
754,Dede Westbrook,JAX,WR,11,PIT,15,17,5300,8.1
754,Chris Hogan,NE,WR,8,BUF,10,4,5800,8.1
756,Jamison Crowder,WAS,WR,16,TEN,3,22,5600,8.09
757,Courtland Sutton,DEN,WR,16,OAK,30,16,5900,8.08
758,Kenny Golladay,DET,WR,1,NYJ,26,22,6100,8.07
759,DeSean Jackson,TB,WR,1,NO,13,19,5900,8.06
760,Antonio Callaway,CLE,WR,13,HOU,8,6,5500,8.05
760,Geronimo Allison,GB,WR,3,WAS,2,4,5000,8.05
760,Danny Amendola,MIA,WR,10,GB,20,29,5300,8.05
763,Mike Williams,LAC,WR,14,CIN,32,18,6000,8.03
763,Quincy Enunwa,NYJ,WR,1,DET,18,14,5400,8.03
763,Chris Godwin,TB,WR,17,ATL,28,25,5100,8.03
766,Mike Williams,LAC,WR,17,DEN,16,12,5700,8.02
766,Tyrell Williams,LAC,WR,7,TEN,4,13,5900,8.02
766,Chester Rogers,IND,WR,5,NE,12,17,5200,8.02
769,Taylor Gabriel,CHI,WR,6,MIA,12,4,5600,8.01
770,Tyrell Williams,LAC,WR,12,ARI,13,9,6200,8
770,Tyrell Williams,LAC,WR,1,KC,21,32,5500,8
770,Chris Hogan,NE,WR,16,BUF,4,5,5300,8
773,Marquise Goodwin,SF,WR,4,LAC,26,31,5500,7.99
773,Dante Pettis,SF,WR,2,DET,25,23,4500,7.99
773,Adam Humphries,TB,WR,10,WAS,11,24,5700,7.99
776,Taylor Gabriel,CHI,WR,15,GB,15,30,5100,7.98
777,Mohamed Sanu,ATL,WR,11,DAL,4,3,5300,7.97
778,Kenny Stills,MIA,WR,14,NE,15,10,5200,7.96
778,Danny Amendola,MIA,WR,1,TEN,19,19,5100,7.96
780,David Moore,SEA,WR,9,LAC,15,16,5800,7.95
780,Kenny Stills,MIA,WR,12,IND,14,7,5300,7.95
782,Chris Hogan,NE,WR,9,GB,16,23,5800,7.94
782,Taywan Taylor,TEN,WR,5,BUF,20,10,5000,7.94
782,Kendrick Bourne,SF,WR,17,LAR,17,21,4900,7.94
785,Christian Kirk,ARI,WR,6,MIN,25,21,5400,7.92
786,Robby Anderson,NYJ,WR,3,CLE,14,20,6200,7.91
787,Antonio Callaway,CLE,WR,3,NYJ,4,17,4500,7.9
788,Anthony Miller,CHI,WR,13,NYG,19,9,5300,7.89
788,Bruce Ellington,DET,WR,13,LAR,26,28,4900,7.89
790,Maurice Harris,WAS,WR,11,HOU,8,5,5500,7.88
791,Devante Parker,MIA,WR,14,NE,15,10,5500,7.87
792,Chris Godwin,TB,WR,11,NYG,16,6,5800,7.86
792,Calvin Ridley,ATL,WR,3,NO,29,32,5000,7.86
792,Christian Kirk,ARI,WR,5,SF,26,20,5200,7.86
792,Willie Snead,BAL,WR,9,PIT,25,29,5300,7.86
796,Marquez Valdes-Scantling,GB,WR,17,DET,18,18,5000,7.83
796,Taylor Gabriel,CHI,WR,12,DET,25,25,5100,7.83
796,Brandon Marshall,SEA,WR,3,DAL,3,2,6000,7.83
799,David Moore,SEA,WR,10,LAR,15,22,5800,7.81
799,Robert Foster,BUF,WR,15,DET,17,20,5400,7.81
799,Cole Beasley,DAL,WR,9,TEN,5,22,6000,7.81
802,John Ross,CIN,WR,16,CLE,24,16,5400,7.8
803,Mike Williams,LAC,WR,7,TEN,4,13,5400,7.79
