Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
95,Mike Wallace,PHI,WR,1,CHI,1,10,null,1.3
96,Tommylee Lewis,NO,WR,2,PHI,20,27,4600,1.2
97,Gehrig Dieter,KC,WR,2,IND,9,3,4500,1.1
98,Marcus Johnson,IND,WR,2,KC,30,18,4500,1
99,Shelton Gibson,PHI,WR,2,NO,18,32,4500,0.9
99,Austin Carr,NO,WR,2,PHI,20,27,4700,0.9
101,Noah Brown,DAL,WR,2,LAR,19,22,4500,0.8
101,Jojo Natson,LAR,WR,2,DAL,8,6,4500,0.8
103,Matthew Slater,NE,WR,2,LAC,7,5,4500,0.7
103,Mike Thomas,LAR,WR,2,DAL,8,6,null,0.7
103,Marcus Kemp,KC,WR,2,IND,9,3,4500,0.7
103,Khadarel Hodge,LAR,WR,2,DAL,8,6,4500,0.7
107,Marcus Johnson,IND,WR,1,HOU,10,8,4500,0.6
107,Geremy Davis,LAC,WR,2,NE,15,12,4500,0.6
109,Shelton Gibson,PHI,WR,1,CHI,1,10,4500,0.4
110,Noah Brown,DAL,WR,1,SEA,11,19,4500,0.3
111,Tim White,BAL,WR,1,LAC,7,5,4500,0.2
112,Khadarel Hodge,LAR,WR,3,NO,18,32,4500,0.17
113,Geremy Davis,LAC,WR,1,BAL,2,7,4500,0.1
114,Demaryius Thomas,HOU,WR,1,IND,9,3,5400,0
114,Kamar Aiken,PHI,WR,1,CHI,1,10,4500,0
114,Terrance Williams,DAL,WR,1,SEA,11,19,4500,0
114,James Wright,IND,WR,1,HOU,10,8,null,0
114,Je'Ron Hamm,IND,WR,1,HOU,10,8,4000,0
114,Sammie Coates,HOU,WR,1,IND,9,3,4500,0
114,Vince Mayle,LAC,WR,1,BAL,2,7,4000,0
114,Will Fuller,HOU,WR,1,IND,9,3,null,0
114,Braxton Miller,PHI,WR,1,CHI,1,10,4500,0
114,Keenan Reynolds,SEA,WR,1,DAL,8,6,4500,0
114,Cyril Grayson,CHI,WR,1,PHI,20,27,null,0
114,Amara Darboh,SEA,WR,1,DAL,8,6,null,0
114,Mack Hollins,PHI,WR,1,CHI,1,10,null,0
114,Deante Burton,HOU,WR,1,IND,9,3,null,0
114,Quincy Adeboyejo,BAL,WR,1,LAC,7,5,null,0
114,Damore'ea Stringfellow,SEA,WR,1,DAL,8,6,null,0
114,Isaac Whitney,HOU,WR,1,IND,9,3,4500,0
114,Krishawn Hogan,IND,WR,1,HOU,10,8,null,0
114,Tanner Gentry,CHI,WR,1,PHI,20,27,4500,0
114,Amba Etta-Tawo,HOU,WR,1,IND,9,3,4500,0
114,Billy Brown,IND,WR,1,HOU,10,8,null,0
114,Andre Patton,LAC,WR,1,BAL,2,7,4500,0
114,Artavis Scott,LAC,WR,1,BAL,2,7,null,0
114,Reggie Davis,DAL,WR,1,SEA,11,19,4500,0
114,Lance Lenoir,DAL,WR,1,SEA,11,19,4500,0
114,Justice Liggins,LAC,WR,1,BAL,2,7,null,0
114,Jaleel Scott,BAL,WR,1,LAC,7,5,null,0
114,Jordan Lasley,BAL,WR,1,LAC,7,5,4500,0
114,Deon Cain,IND,WR,1,HOU,10,8,null,0
114,Daurice Fountain,IND,WR,1,HOU,10,8,4500,0
114,Dylan Cantrell,LAC,WR,1,BAL,2,7,4500,0
114,Cedrick Wilson,DAL,WR,1,SEA,11,19,null,0
114,Steven Mitchell Jr.,HOU,WR,1,IND,9,3,4500,0
114,Caleb Scott,SEA,WR,1,DAL,8,6,4500,0
114,Jester Weah,HOU,WR,1,IND,9,3,4500,0
114,Steve Ishmael,IND,WR,1,HOU,10,8,4500,0
114,Dorren Miller,PHI,WR,1,CHI,1,10,4500,0
114,John Franklin,CHI,WR,1,PHI,20,27,null,0
114,Janarion Grant,BAL,WR,1,LAC,7,5,4500,0
114,Malik Turner,SEA,WR,1,DAL,8,6,4500,0
114,Dez Bryant,NO,WR,2,PHI,20,27,null,0
114,Brandon Marshall,NO,WR,2,PHI,20,27,4500,0
114,Kamar Aiken,PHI,WR,2,NO,18,32,4500,0
114,Josh Gordon,NE,WR,2,LAC,7,5,null,0
114,Terrance Williams,DAL,WR,2,LAR,19,22,4500,0
114,Nick Williams,LAR,WR,2,DAL,8,6,4600,0
114,James Wright,IND,WR,2,KC,30,18,null,0
114,Allen Hurns,DAL,WR,2,LAR,19,22,4500,0
114,De'Anthony Thomas,KC,WR,2,IND,9,3,4500,0
114,Je'Ron Hamm,IND,WR,2,KC,30,18,4000,0
114,Vince Mayle,LAC,WR,2,NE,15,12,4000,0
114,Shane Wynn,NO,WR,2,PHI,20,27,4500,0
114,Cameron Meredith,NO,WR,2,PHI,20,27,4500,0
114,Braxton Miller,PHI,WR,2,NO,18,32,4500,0
114,Marken Michel,PHI,WR,2,NO,18,32,null,0
114,Jace Billingsley,NE,WR,2,LAC,7,5,null,0
114,Cooper Kupp,LAR,WR,2,DAL,8,6,null,0
114,Mack Hollins,PHI,WR,2,NO,18,32,null,0
114,Cody Hollister,NE,WR,2,LAC,7,5,null,0
114,Travin Dural,NO,WR,2,PHI,20,27,null,0
114,Carlton Agudosi,PHI,WR,2,NO,18,32,null,0
114,Krishawn Hogan,IND,WR,2,KC,30,18,null,0
114,Brandon Reilly,DAL,WR,2,LAR,19,22,null,0
114,Justin Hardee,NO,WR,2,PHI,20,27,null,0
114,Riley McCarron,NE,WR,2,LAC,7,5,4500,0
114,Billy Brown,IND,WR,2,KC,30,18,null,0
114,Andre Patton,LAC,WR,2,NE,15,12,4500,0
114,Artavis Scott,LAC,WR,2,NE,15,12,null,0
114,Reggie Davis,DAL,WR,2,LAR,19,22,4500,0
114,Lance Lenoir,DAL,WR,2,LAR,19,22,4500,0
114,Justice Liggins,LAC,WR,2,NE,15,12,null,0
114,Deon Cain,IND,WR,2,KC,30,18,null,0
114,Daurice Fountain,IND,WR,2,KC,30,18,4500,0
114,Dylan Cantrell,LAC,WR,2,NE,15,12,4500,0
114,Cedrick Wilson,DAL,WR,2,LAR,19,22,null,0
114,Braxton Berrios,NE,WR,2,LAC,7,5,null,0
114,Damoun Patterson,NE,WR,2,LAC,7,5,4500,0
114,Austin Proehl,LAR,WR,2,DAL,8,6,4500,0
114,Simmie Cobbs,NO,WR,2,PHI,20,27,4500,0
114,Byron Pringle,KC,WR,2,IND,9,3,null,0
114,Steve Ishmael,IND,WR,2,KC,30,18,4500,0
114,Dorren Miller,PHI,WR,2,NO,18,32,4500,0
114,Darren Andrews,NE,WR,2,LAC,7,5,null,0
114,Josh Crockett,KC,WR,2,IND,9,3,4500,0
114,Matthew Slater,NE,WR,4,LAR,19,22,null,0
114,Josh Gordon,NE,WR,4,LAR,19,22,null,0
114,Nick Williams,LAR,WR,4,NE,15,12,null,0
114,Mike Thomas,LAR,WR,4,NE,15,12,null,0
114,Jace Billingsley,NE,WR,4,LAR,19,22,null,0
114,Cooper Kupp,LAR,WR,4,NE,15,12,null,0
114,Jojo Natson,LAR,WR,4,NE,15,12,null,0
114,Cody Hollister,NE,WR,4,LAR,19,22,null,0
114,Riley McCarron,NE,WR,4,LAR,19,22,null,0
114,Braxton Berrios,NE,WR,4,LAR,19,22,null,0
114,Damoun Patterson,NE,WR,4,LAR,19,22,null,0
114,Austin Proehl,LAR,WR,4,NE,15,12,null,0
114,Darren Andrews,NE,WR,4,LAR,19,22,null,0
114,Khadarel Hodge,LAR,WR,4,NE,15,12,null,0
114,Matthew Slater,NE,WR,3,KC,30,18,4500,0
114,Dez Bryant,NO,WR,3,LAR,19,22,null,0
114,Brandon Marshall,NO,WR,3,LAR,19,22,4500,0
114,Josh Gordon,NE,WR,3,KC,30,18,null,0
114,Nick Williams,LAR,WR,3,NO,18,32,4600,0
114,De'Anthony Thomas,KC,WR,3,NE,15,12,4500,0
114,Kelvin Benjamin,KC,WR,3,NE,15,12,4800,0
114,Shane Wynn,NO,WR,3,LAR,19,22,4500,0
114,Cameron Meredith,NO,WR,3,LAR,19,22,4500,0
114,Mike Thomas,LAR,WR,3,NO,18,32,null,0
114,Jace Billingsley,NE,WR,3,KC,30,18,null,0
114,Paul Turner,NO,WR,3,LAR,19,22,null,0
114,Cooper Kupp,LAR,WR,3,NO,18,32,null,0
114,Jojo Natson,LAR,WR,3,NO,18,32,4500,0
114,Cody Hollister,NE,WR,3,KC,30,18,null,0
114,Gehrig Dieter,KC,WR,3,NE,15,12,4500,0
114,Marcus Kemp,KC,WR,3,NE,15,12,4500,0
114,Travin Dural,NO,WR,3,LAR,19,22,null,0
114,Justin Hardee,NO,WR,3,LAR,19,22,null,0
114,Riley McCarron,NE,WR,3,KC,30,18,4500,0
114,Braxton Berrios,NE,WR,3,KC,30,18,null,0
114,Damoun Patterson,NE,WR,3,KC,30,18,4500,0
114,Austin Proehl,LAR,WR,3,NO,18,32,4500,0
114,Simmie Cobbs,NO,WR,3,LAR,19,22,4500,0
114,Byron Pringle,KC,WR,3,NE,15,12,null,0
114,Darren Andrews,NE,WR,3,KC,30,18,null,0
114,Josh Crockett,KC,WR,3,NE,15,12,4500,0
