Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
32,Chris Hogan,NE,WR,3,JAX,2,1,6100,6.7
33,Kelvin Benjamin,BUF,WR,1,JAX,2,1,6300,6.4
33,Danny Amendola,NE,WR,4,PHI,5,21,7400,6.4
35,Marqise Lee,JAX,WR,3,NE,20,29,6100,6.3
36,Keelan Cole,JAX,WR,1,BUF,16,6,5800,6.2
36,Chris Hogan,NE,WR,2,TEN,19,19,6500,6.2
38,Rishard Matthews,TEN,WR,2,NE,20,29,5500,6.1
39,Albert Wilson,KC,WR,1,TEN,19,19,5200,5.8
39,Mohamed Sanu,ATL,WR,2,PHI,5,21,6000,5.8
41,Nelson Agholor,PHI,WR,3,MIN,1,8,6200,5.7
42,Dede Westbrook,JAX,WR,3,NE,20,29,5500,5.6
43,Allen Hurns,JAX,WR,3,NE,20,29,5300,5.4
43,Allen Hurns,JAX,WR,2,PIT,6,12,5000,5.4
43,Nelson Agholor,PHI,WR,2,ATL,10,11,5900,5.4
46,Danny Amendola,NE,WR,3,JAX,2,1,6400,5.2
46,Corey Davis,TEN,WR,2,NE,20,29,5400,5.2
48,Ted Ginn,NO,WR,2,MIN,1,8,6200,5.1
48,Martavis Bryant,PIT,WR,2,JAX,2,1,6500,5.1
50,Eric Decker,TEN,WR,1,KC,21,32,4800,5
51,Corey Davis,TEN,WR,1,KC,21,32,5400,4.9
52,Danny Amendola,NE,WR,2,TEN,19,19,5200,4.7
53,Keelan Cole,JAX,WR,3,NE,20,29,5800,4.6
54,Deonte Thompson,BUF,WR,1,JAX,2,1,4500,4.5
55,Eric Decker,TEN,WR,2,NE,20,29,4800,4.2
56,Keelan Cole,JAX,WR,2,PIT,6,12,5100,3.9
57,Taylor Gabriel,ATL,WR,1,LAR,14,10,5300,3.8
58,Torrey Smith,PHI,WR,4,NE,20,29,5300,3.7
59,Torrey Smith,PHI,WR,3,MIN,1,8,5400,3.4
60,Zay Jones,BUF,WR,1,JAX,2,1,4500,3.1
60,Torrey Smith,PHI,WR,2,ATL,10,11,5000,3.1
60,Kenny Britt,NE,WR,4,PHI,5,21,4700,3.1
63,Jarius Wright,MIN,WR,2,NO,13,19,4600,3
63,Taylor Gabriel,ATL,WR,2,PHI,5,21,5100,3
65,Brandon Coleman,NO,WR,1,CAR,15,27,4900,2.8
66,Brandon Coleman,NO,WR,2,MIN,1,8,5000,2.7
67,Tavon Austin,LAR,WR,1,ATL,10,11,4600,2.6
68,Laquon Treadwell,MIN,WR,2,NO,13,19,4500,2.4
69,Brenton Bersin,CAR,WR,1,NO,13,19,4500,2.1
69,Taywan Taylor,TEN,WR,1,KC,21,32,4500,2.1
69,Jarius Wright,MIN,WR,3,PHI,5,21,4900,2.1
72,Russell Shepard,CAR,WR,1,NO,13,19,4800,1.9
72,Justin Hardy,ATL,WR,1,LAR,14,10,4500,1.9
72,Phillip Dorsett,NE,WR,4,PHI,5,21,4600,1.9
72,Mack Hollins,PHI,WR,4,NE,20,29,4500,1.9
76,Demarcus Robinson,KC,WR,1,TEN,19,19,4500,1.8
76,Laquon Treadwell,MIN,WR,3,PHI,5,21,4500,1.8
78,Mike Thomas,LAR,WR,1,ATL,10,11,4500,1.7
78,Justin Hardy,ATL,WR,2,PHI,5,21,4500,1.7
80,Andre Holmes,BUF,WR,1,JAX,2,1,4500,1.4
80,De'Anthony Thomas,KC,WR,1,TEN,19,19,4500,1.4
80,Jaydon Mickens,JAX,WR,3,NE,20,29,4900,1.4
80,Willie Snead,NO,WR,2,MIN,1,8,4600,1.4
80,Eli Rogers,PIT,WR,2,JAX,2,1,5000,1.4
80,Taywan Taylor,TEN,WR,2,NE,20,29,4500,1.4
86,Willie Snead,NO,WR,1,CAR,15,27,4600,1.3
86,Tommylee Lewis,NO,WR,1,CAR,15,27,4500,1.3
86,Jaydon Mickens,JAX,WR,1,BUF,16,6,5300,1.3
86,Mack Hollins,PHI,WR,3,MIN,1,8,4500,1.3
86,Tommylee Lewis,NO,WR,2,MIN,1,8,4500,1.3
91,Kaelin Clay,CAR,WR,1,NO,13,19,4500,1.2
91,Josh Reynolds,LAR,WR,1,ATL,10,11,4500,1.2
91,Michael Floyd,MIN,WR,3,PHI,5,21,4500,1.2
91,Michael Floyd,MIN,WR,2,NO,13,19,4500,1.2
91,Jaydon Mickens,JAX,WR,2,PIT,6,12,4900,1.2
91,Marvin Hall,ATL,WR,2,PHI,5,21,4500,1.2
97,Brandon Tate,BUF,WR,1,JAX,2,1,4500,1.1
98,Pharoh Cooper,LAR,WR,1,ATL,10,11,4500,1
98,Kenny Britt,NE,WR,2,TEN,19,19,4600,1
98,Mack Hollins,PHI,WR,2,ATL,10,11,4500,1
98,Marcus Johnson,PHI,WR,4,NE,20,29,4500,1
102,Kenny Britt,NE,WR,3,JAX,2,1,4500,0.9
102,Phillip Dorsett,NE,WR,3,JAX,2,1,4500,0.9
104,Marvin Hall,ATL,WR,1,LAR,14,10,4500,0.8
104,Justin Hunter,PIT,WR,2,JAX,2,1,4500,0.8
106,Matthew Slater,NE,WR,3,JAX,2,1,4500,0.7
106,Marcus Johnson,PHI,WR,3,MIN,1,8,4500,0.7
106,Shelton Gibson,PHI,WR,3,MIN,1,8,4500,0.7
106,Shelton Gibson,PHI,WR,4,NE,20,29,4500,0.7
110,Arrelious Benn,JAX,WR,3,NE,20,29,4500,0.6
111,Jehu Chesson,KC,WR,1,TEN,19,19,4500,0.2
112,Andre Roberts,ATL,WR,1,LAR,14,10,4500,0.1
113,Eric Weems,TEN,WR,1,KC,21,32,4500,0
113,Harry Douglas,TEN,WR,1,KC,21,32,4500,0
113,Arrelious Benn,JAX,WR,1,BUF,16,6,4500,0
113,Rod Streater,BUF,WR,1,JAX,2,1,null,0
113,Charles Johnson,CAR,WR,1,NO,13,19,null,0
113,Nick Williams,ATL,WR,1,LAR,14,10,4500,0
113,Jordan Matthews,BUF,WR,1,JAX,2,1,5200,0
113,Jeremy Butler,BUF,WR,1,JAX,2,1,4500,0
113,Allen Robinson,JAX,WR,1,BUF,16,6,null,0
113,Jaelen Strong,JAX,WR,1,BUF,16,6,4500,0
113,Chris Conley,KC,WR,1,TEN,19,19,4500,0
113,Rashad Greene,JAX,WR,1,BUF,16,6,4500,0
113,Darius Jennings,TEN,WR,1,KC,21,32,4500,0
113,Shane Wynn,JAX,WR,1,BUF,16,6,null,0
113,Damiere Byrd,CAR,WR,1,NO,13,19,5500,0
113,Rasheed Bailey,CAR,WR,1,NO,13,19,null,0
113,Larry Pinkard,JAX,WR,1,BUF,16,6,4500,0
113,Rannell Hall,ATL,WR,1,LAR,14,10,null,0
113,Quan Bray,BUF,WR,1,JAX,2,1,4500,0
113,Tajae Sharpe,TEN,WR,1,KC,21,32,4500,0
113,Daniel Braverman,KC,WR,1,TEN,19,19,null,0
113,Devin Fuller,ATL,WR,1,LAR,14,10,null,0
113,Jamaal Jones,CAR,WR,1,NO,13,19,null,0
113,Tevaun Smith,JAX,WR,1,BUF,16,6,null,0
113,Mose Frazier,CAR,WR,1,NO,13,19,4500,0
113,Brandon Shippen,KC,WR,1,TEN,19,19,null,0
113,Paul Turner,NO,WR,1,CAR,15,27,null,0
113,Curtis Samuel,CAR,WR,1,NO,13,19,4500,0
113,Malachi Dupre,BUF,WR,1,JAX,2,1,null,0
113,Deante Burton,ATL,WR,1,LAR,14,10,4500,0
113,Zach Pascal,TEN,WR,1,KC,21,32,4500,0
113,Austin Duke,CAR,WR,1,NO,13,19,null,0
113,Fred Ross,CAR,WR,1,NO,13,19,4500,0
113,Montay Crockett,JAX,WR,1,BUF,16,6,4500,0
113,Austin Carr,NO,WR,1,CAR,15,27,4500,0
113,Gehrig Dieter,KC,WR,1,TEN,19,19,4500,0
113,Marcus Kemp,KC,WR,1,TEN,19,19,4500,0
113,Travin Dural,NO,WR,1,CAR,15,27,4500,0
113,Brandon Reilly,BUF,WR,1,JAX,2,1,4500,0
113,Justin Hardee,NO,WR,1,CAR,15,27,null,0
113,Reggie Davis,ATL,WR,1,LAR,14,10,4500,0
113,Fred Brown,LAR,WR,1,ATL,10,11,4500,0
113,Julian Edelman,NE,WR,3,JAX,2,1,null,0
113,Marquess Wilson,PHI,WR,3,MIN,1,8,null,0
113,Allen Robinson,JAX,WR,3,NE,20,29,null,0
113,Bernard Reedy,NE,WR,3,JAX,2,1,4500,0
113,Walter Powell,JAX,WR,3,NE,20,29,null,0
113,Jaelen Strong,JAX,WR,3,NE,20,29,4500,0
113,Rashad Greene,JAX,WR,3,NE,20,29,4500,0
113,Shane Wynn,JAX,WR,3,NE,20,29,null,0
113,Larry Pinkard,JAX,WR,3,NE,20,29,4500,0
113,Malcolm Mitchell,NE,WR,3,JAX,2,1,4500,0
113,Cayleb Jones,MIN,WR,3,PHI,5,21,4500,0
113,Dom Williams,PHI,WR,3,MIN,1,8,null,0
113,Tevaun Smith,JAX,WR,3,NE,20,29,4500,0
113,Bryce Treggs,PHI,WR,3,MIN,1,8,4500,0
113,Rodney Adams,MIN,WR,3,PHI,5,21,4500,0
113,Stacy Coley,MIN,WR,3,PHI,5,21,4500,0
113,Cody Hollister,NE,WR,3,JAX,2,1,4500,0
113,Riley McCarron,NE,WR,3,JAX,2,1,4500,0
113,Billy Brown,PHI,WR,3,MIN,1,8,null,0
113,Greg Ward Jr,PHI,WR,3,MIN,1,8,4500,0
113,Rashard Davis,PHI,WR,3,MIN,1,8,4500,0
113,Brandon Zylstra,MIN,WR,3,PHI,5,21,null,0
113,Eric Weems,TEN,WR,2,NE,20,29,4500,0
113,Harry Douglas,TEN,WR,2,NE,20,29,4500,0
113,Matthew Slater,NE,WR,2,TEN,19,19,4500,0
113,Julian Edelman,NE,WR,2,TEN,19,19,null,0
113,Darrius Heyward-Bey,PIT,WR,2,JAX,2,1,4700,0
113,Arrelious Benn,JAX,WR,2,PIT,6,12,4500,0
113,Andre Roberts,ATL,WR,2,PHI,5,21,4500,0
113,Marquess Wilson,PHI,WR,2,ATL,10,11,null,0
113,Nick Williams,ATL,WR,2,PHI,5,21,4500,0
113,Allen Robinson,JAX,WR,2,PIT,6,12,null,0
113,Phillip Dorsett,NE,WR,2,TEN,19,19,4500,0
113,Jaelen Strong,JAX,WR,2,PIT,6,12,4500,0
113,Rashad Greene,JAX,WR,2,PIT,6,12,4500,0
113,Darius Jennings,TEN,WR,2,NE,20,29,4500,0
113,Shane Wynn,JAX,WR,2,PIT,6,12,null,0
113,Larry Pinkard,JAX,WR,2,PIT,6,12,4500,0
113,Rannell Hall,ATL,WR,2,PHI,5,21,null,0
113,Malcolm Mitchell,NE,WR,2,TEN,19,19,4500,0
113,Tajae Sharpe,TEN,WR,2,NE,20,29,4500,0
113,Devin Fuller,ATL,WR,2,PHI,5,21,null,0
113,Marcus Johnson,PHI,WR,2,ATL,10,11,4500,0
113,Cayleb Jones,MIN,WR,2,NO,13,19,4500,0
113,Dom Williams,PHI,WR,2,ATL,10,11,null,0
113,Tevaun Smith,JAX,WR,2,PIT,6,12,null,0
113,Paul Turner,NO,WR,2,MIN,1,8,null,0
113,Bryce Treggs,PHI,WR,2,ATL,10,11,4500,0
113,Marcus Tucker,PIT,WR,2,JAX,2,1,4500,0
113,Rodney Adams,MIN,WR,2,NO,13,19,4500,0
113,Shelton Gibson,PHI,WR,2,ATL,10,11,4500,0
113,Stacy Coley,MIN,WR,2,NO,13,19,4500,0
113,Deante Burton,ATL,WR,2,PHI,5,21,4500,0
113,Zach Pascal,TEN,WR,2,NE,20,29,4500,0
113,Austin Carr,NO,WR,2,MIN,1,8,4500,0
113,Cody Hollister,NE,WR,2,TEN,19,19,4500,0
113,Travin Dural,NO,WR,2,MIN,1,8,4500,0
113,Justin Hardee,NO,WR,2,MIN,1,8,null,0
113,Riley McCarron,NE,WR,2,TEN,19,19,4500,0
113,Billy Brown,PHI,WR,2,ATL,10,11,null,0
113,Greg Ward Jr,PHI,WR,2,ATL,10,11,null,0
113,Reggie Davis,ATL,WR,2,PHI,5,21,4500,0
113,Rashard Davis,PHI,WR,2,ATL,10,11,null,0
113,Brandon Zylstra,MIN,WR,2,NO,13,19,null,0
113,Matthew Slater,NE,WR,4,PHI,5,21,4600,0
113,Julian Edelman,NE,WR,4,PHI,5,21,null,0
113,Marquess Wilson,PHI,WR,4,NE,20,29,null,0
113,Bernard Reedy,NE,WR,4,PHI,5,21,4500,0
113,Malcolm Mitchell,NE,WR,4,PHI,5,21,null,0
113,Dom Williams,PHI,WR,4,NE,20,29,null,0
113,Bryce Treggs,PHI,WR,4,NE,20,29,4500,0
113,Cody Hollister,NE,WR,4,PHI,5,21,4500,0
113,Riley McCarron,NE,WR,4,PHI,5,21,4500,0
113,Billy Brown,PHI,WR,4,NE,20,29,null,0
113,Greg Ward Jr,PHI,WR,4,NE,20,29,4500,0
113,Rashard Davis,PHI,WR,4,NE,20,29,4500,0
