Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
20,Gavin Escobar,DAL,TE,7,NYG,3,3,100,65,2,26,21.7,21.7,0,0,0,0,0,0,20,20
20,Antonio Gates,LAC,TE,5,NYJ,6,4,66.7,60,2,28,10,15,0,0,0,0,0,0,20,20
22,Martellus Bennett,CHI,TE,3,NYJ,8,5,62.5,54,2,16,6.8,10.8,0,0,0,0,0,0,19.9,19.9
22,Antonio Gates,LAC,TE,8,DEN,8,5,62.5,54,2,31,6.8,10.8,0,0,0,0,0,0,19.9,19.9
22,Niles Paul,WAS,TE,2,JAX,11,8,72.7,99,1,26,9,12.4,0,0,0,0,0,0,19.9,19.9
25,Mychal Rivera,OAK,TE,9,SEA,11,8,72.7,38,2,16,3.5,4.8,0,0,0,0,2,0,19.8,19.8
26,Jimmy Graham,NO,TE,12,BAL,10,6,60,47,2,11,4.7,7.8,0,0,0,0,0,0,19.7,19.7
27,Heath Miller,PIT,TE,4,TB,11,10,90.9,85,1,19,7.7,8.5,0,0,0,0,0,0,19.5,19.5
28,Travis Kelce,KC,TE,4,NE,9,8,88.9,93,1,33,10.3,11.6,0,0,0,0,0,0,19.3,19.3
29,Julius Thomas,DEN,TE,6,NYJ,6,4,66.7,51,2,22,8.5,12.8,0,0,0,0,0,0,19.1,19.1
30,Rob Gronkowski,NE,TE,5,CIN,11,6,54.5,100,1,27,9.1,16.7,0,0,0,0,0,0,19,19
30,Zach Ertz,PHI,TE,16,WAS,18,15,83.3,115,0,16,6.4,7.7,0,0,0,0,0,0,19,19
32,Rob Gronkowski,NE,TE,14,LAC,11,8,72.7,87,1,35,7.9,10.9,0,0,0,0,0,0,18.7,18.7
33,Martellus Bennett,CHI,TE,8,NE,7,6,85.7,95,1,34,13.6,15.8,0,0,0,0,0,0,18.5,18.5
33,Jason Witten,DAL,TE,16,IND,7,7,100,90,1,25,12.9,12.9,0,0,0,0,0,0,18.5,18.5
35,Vernon Davis,SF,TE,1,DAL,6,4,66.7,44,2,29,7.3,11,0,0,0,0,0,0,18.4,18.4
36,Greg Olsen,CAR,TE,1,TB,11,8,72.7,83,1,22,7.5,10.4,0,0,0,0,0,0,18.3,18.3
37,Greg Olsen,CAR,TE,14,NO,11,10,90.9,72,1,16,6.5,7.2,0,0,0,0,1,0,18.2,18.2
38,Tim Wright,NE,TE,12,DET,6,5,83.3,36,2,16,6,7.2,0,0,0,0,0,0,18.1,18.1
39,Delanie Walker,TEN,TE,12,PHI,9,5,55.6,155,0,68,17.2,31,0,0,0,0,0,0,18,18
40,Coby Fleener,IND,TE,11,NE,7,7,100,144,0,45,20.6,20.6,0,0,0,0,0,0,17.9,17.9
40,Travis Kelce,KC,TE,17,LAC,8,7,87.5,84,0,24,10.5,12,0,0,0,1,0,0,17.9,17.9
40,Martellus Bennett,CHI,TE,4,GB,11,9,81.8,134,0,27,12.2,14.9,0,0,0,0,0,0,17.9,17.9
43,Jimmy Graham,NO,TE,9,CAR,7,7,100,83,1,27,11.9,11.9,0,0,0,0,0,0,17.8,17.8
43,Jace Amaro,NYJ,TE,6,DEN,12,10,83.3,68,1,15,5.7,6.8,0,0,0,0,0,0,17.8,17.8
45,Jordan Cameron,CLE,TE,6,PIT,5,3,60,102,1,51,20.4,34,0,0,0,0,0,0,17.7,17.7
46,Owen Daniels,BAL,TE,2,PIT,5,5,100,28,2,11,5.6,5.6,0,0,0,0,0,0,17.3,17.3
47,Rob Gronkowski,NE,TE,15,MIA,8,3,37.5,96,1,35,12,32,0,0,0,0,0,0,17.1,17.1
48,Tim Wright,NE,TE,5,CIN,5,5,100,85,1,30,17,17,0,0,0,0,0,0,17,17
48,Martellus Bennett,CHI,TE,1,BUF,10,8,80,70,1,17,7,8.8,0,0,0,0,0,0,17,17
50,Delanie Walker,TEN,TE,4,IND,7,5,71.4,84,1,31,12,16.8,0,0,0,0,0,0,16.9,16.9
51,Jordan Reed,WAS,TE,13,IND,11,9,81.8,123,0,30,11.2,13.7,0,0,0,0,0,0,16.8,16.8
52,Jermaine Gresham,CIN,TE,16,DEN,11,9,81.8,62,1,20,5.6,6.9,0,0,0,0,1,0,16.7,16.7
53,Clay Harbor,JAX,TE,6,TEN,4,3,75,91,1,59,22.8,30.3,0,0,0,0,0,0,16.6,16.6
53,Jimmy Graham,NO,TE,4,DAL,11,8,72.7,86,1,17,7.8,10.8,0,0,0,0,1,1,16.6,16.6
55,Jordan Cameron,CLE,TE,16,CAR,5,3,60,88,1,81,17.6,29.3,0,0,0,0,0,0,16.3,16.3
56,Greg Olsen,CAR,TE,15,TB,13,10,76.9,110,0,16,8.5,11,0,0,0,0,0,0,16,16
57,Coby Fleener,IND,TE,9,NYG,11,4,36.4,77,1,32,7,19.2,0,0,0,0,0,0,15.7,15.7
58,Jason Witten,DAL,TE,8,WAS,8,5,62.5,70,1,25,8.8,14,0,0,0,0,0,0,15.5,15.5
59,Jared Cook,LAR,TE,10,ARI,3,2,66.7,84,1,59,28,42,0,0,0,0,0,0,15.4,15.4
59,Greg Olsen,CAR,TE,3,PIT,7,5,71.4,69,1,37,9.9,13.8,0,0,0,0,0,0,15.4,15.4
59,Mychal Rivera,OAK,TE,10,DEN,8,6,75,64,1,25,8,10.7,0,0,0,0,0,0,15.4,15.4
59,Tim Wright,NE,TE,8,CHI,7,7,100,61,1,17,8.7,8.7,1,-2,-2,0,0,0,15.4,15.4
63,Zach Ertz,PHI,TE,1,JAX,5,3,60,77,1,26,15.4,25.7,0,0,0,0,0,0,15.2,15.2
63,Greg Olsen,CAR,TE,6,CIN,11,6,54.5,62,1,16,5.6,10.3,0,0,0,0,0,0,15.2,15.2
65,Rob Gronkowski,NE,TE,11,IND,5,4,80,71,1,26,14.2,17.8,0,0,0,0,0,0,15.1,15.1
65,Chase Ford,MIN,TE,9,WAS,7,5,71.4,66,1,21,9.4,13.2,0,0,0,0,0,0,15.1,15.1
67,Charles Clay,MIA,TE,9,LAC,8,5,62.5,65,1,24,8.1,13,0,0,0,0,0,0,15,15
68,Greg Olsen,CAR,TE,10,PHI,7,6,85.7,119,0,38,17,19.8,0,0,0,0,0,0,14.9,14.9
68,Martellus Bennett,CHI,TE,13,DET,11,8,72.7,109,0,23,9.9,13.6,0,0,0,0,0,0,14.9,14.9
70,Owen Daniels,BAL,TE,7,ATL,9,6,66.7,58,1,19,6.4,9.7,0,0,0,0,0,0,14.8,14.8
71,Travis Kelce,KC,TE,9,NYJ,5,4,80,67,1,34,13.4,16.8,0,0,0,0,1,0,14.7,14.7
72,Josh Hill,NO,TE,15,CHI,2,2,100,15,2,8,7.5,7.5,0,0,0,0,0,0,14.5,14.5
72,Greg Olsen,CAR,TE,7,GB,8,8,100,105,0,23,13.1,13.1,0,0,0,0,0,0,14.5,14.5
74,Dwayne Allen,IND,TE,1,DEN,5,4,80,64,1,41,12.8,16,0,0,0,0,1,0,14.4,14.4
74,Jimmy Graham,NO,TE,8,GB,6,5,83.3,59,1,22,9.8,11.8,0,0,0,0,0,0,14.4,14.4
74,Antonio Gates,LAC,TE,15,DEN,7,6,85.7,54,1,15,7.7,9,0,0,0,0,0,0,14.4,14.4
74,Charles Clay,MIA,TE,16,MIN,10,6,60,114,0,41,11.4,19,0,0,0,0,0,0,14.4,14.4
78,Jermaine Gresham,CIN,TE,11,NO,3,2,66.7,13,2,12,4.3,6.5,0,0,0,0,1,0,14.3,14.3
79,Owen Daniels,BAL,TE,15,JAX,9,4,44.4,62,1,29,6.9,15.5,0,0,0,0,0,0,14.2,14.2
80,Marcedes Lewis,JAX,TE,2,WAS,3,2,66.7,71,1,63,23.7,35.5,0,0,0,0,0,0,14.1,14.1
80,Larry Donnell,NYG,TE,1,DET,8,5,62.5,56,1,19,7,11.2,0,0,0,0,0,0,14.1,14.1
80,Brent Celek,PHI,TE,10,CAR,6,5,83.3,116,0,37,19.3,23.2,0,0,0,0,0,0,14.1,14.1
83,Dwayne Allen,IND,TE,5,BAL,5,4,80,59,1,28,11.8,14.8,0,0,0,0,0,0,13.9,13.9
84,Charles Clay,MIA,TE,7,CHI,5,4,80,58,1,25,11.6,14.5,0,0,0,0,0,0,13.8,13.8
85,Antonio Gates,LAC,TE,7,KC,5,3,60,61,1,27,12.2,20.3,0,0,0,0,0,0,13.6,13.6
85,Cooper Helfet,SEA,TE,7,LAR,6,3,50,61,1,22,10.2,20.3,0,0,0,0,0,0,13.6,13.6
87,Scott Chandler,BUF,TE,6,NE,9,6,66.7,105,0,28,11.7,17.5,0,0,0,0,0,0,13.5,13.5
88,Rob Gronkowski,NE,TE,13,GB,12,7,58.3,98,0,29,8.2,14,0,0,0,0,0,0,13.3,13.3
88,Dennis Pitta,BAL,TE,1,CIN,15,10,66.7,83,0,23,5.5,8.3,0,0,0,0,0,0,13.3,13.3
90,Martellus Bennett,CHI,TE,2,SF,8,7,87.5,37,1,10,4.6,5.3,0,0,0,0,0,0,13.2,13.2
90,Jordan Reed,WAS,TE,6,ARI,11,8,72.7,92,0,20,8.4,11.5,0,0,0,0,0,0,13.2,13.2
92,Charles Clay,MIA,TE,17,NYJ,6,5,83.3,45,1,23,7.5,9,0,0,0,0,0,0,13,13
93,Larry Donnell,NYG,TE,11,SF,6,3,50,54,1,30,9,18,0,0,0,0,0,0,12.9,12.9
93,Coby Fleener,IND,TE,3,JAX,7,4,57.1,49,1,23,7,12.2,0,0,0,0,0,0,12.9,12.9
93,Rob Gronkowski,NE,TE,6,BUF,9,7,77.8,94,0,33,10.4,13.4,0,0,0,0,0,0,12.9,12.9
96,Dwayne Allen,IND,TE,9,NYG,5,4,80,48,1,35,9.6,12,0,0,0,0,0,0,12.8,12.8
97,Dwayne Allen,IND,TE,7,CIN,6,3,50,52,1,32,8.7,17.3,0,0,0,0,0,0,12.7,12.7
98,Jeff Cumberland,NYJ,TE,7,NE,4,3,75,50,1,28,12.5,16.7,0,0,0,0,0,0,12.5,12.5
98,Travis Kelce,KC,TE,14,ARI,9,7,77.8,110,0,29,12.2,15.7,0,0,0,0,1,1,12.5,12.5
100,Travis Kelce,KC,TE,15,OAK,6,5,83.3,59,1,20,9.8,11.8,0,0,0,0,1,1,12.4,12.4
101,Andrew Quarless,GB,TE,3,DET,5,4,80,43,1,18,8.6,10.8,0,0,0,0,0,0,12.3,12.3
101,Dwayne Allen,IND,TE,3,JAX,6,4,66.7,43,1,22,7.2,10.8,0,0,0,0,0,0,12.3,12.3
101,Jimmy Graham,NO,TE,16,ATL,10,6,60,53,1,15,5.3,8.8,0,0,0,0,1,1,12.3,12.3
104,Zach Ertz,PHI,TE,6,NYG,5,3,60,47,1,23,9.4,15.7,0,0,0,0,0,0,12.2,12.2
104,Jimmy Graham,NO,TE,1,ATL,10,8,80,82,0,17,8.2,10.2,0,0,0,0,0,0,12.2,12.2
104,Heath Miller,PIT,TE,13,NO,14,8,57.1,82,0,23,5.9,10.2,0,0,0,0,0,0,12.2,12.2
107,Virgil Green,DEN,TE,17,OAK,3,3,100,46,1,38,15.3,15.3,0,0,0,0,0,0,12.1,12.1
107,Rob Gronkowski,NE,TE,16,NYJ,10,6,60,31,1,10,3.1,5.2,0,0,0,0,0,0,12.1,12.1
107,Scott Chandler,BUF,TE,14,DEN,11,8,72.7,81,0,23,7.4,10.1,0,0,0,0,0,0,12.1,12.1
110,Rob Gronkowski,NE,TE,1,MIA,11,4,36.4,40,1,18,3.6,10,0,0,0,0,0,0,12,12
111,Rob Gronkowski,NE,TE,3,OAK,6,3,50,44,1,22,7.3,14.7,0,0,0,0,0,0,11.9,11.9
111,Julius Thomas,DEN,TE,2,KC,5,4,80,39,1,16,7.8,9.8,0,0,0,0,0,0,11.9,11.9
111,Lance Kendricks,LAR,TE,3,DAL,7,6,85.7,29,1,10,4.1,4.8,0,0,0,0,0,0,11.9,11.9
114,Matt Spaeth,PIT,TE,9,BAL,1,1,100,33,1,33,33,33,0,0,0,0,0,0,11.8,11.8
114,Josh Hill,NO,TE,3,MIN,2,2,100,48,1,34,24,24,0,0,0,0,0,0,11.8,11.8
114,Jeff Cumberland,NYJ,TE,16,NE,5,3,60,43,1,20,8.6,14.3,0,0,0,0,0,0,11.8,11.8
114,Jason Witten,DAL,TE,10,JAX,7,5,71.4,33,1,15,4.7,6.6,0,0,0,0,0,0,11.8,11.8
114,Mychal Rivera,OAK,TE,8,CLE,9,7,77.8,83,0,22,9.2,11.9,0,0,0,0,0,0,11.8,11.8
114,Antonio Gates,LAC,TE,13,BAL,8,7,87.5,83,0,23,10.4,11.9,0,0,0,0,0,0,11.8,11.8
120,Delanie Walker,TEN,TE,8,HOU,9,4,44.4,37,1,15,4.1,9.2,0,0,0,0,0,0,11.7,11.7
120,Scott Chandler,BUF,TE,16,OAK,6,4,66.7,37,1,29,6.2,9.2,0,0,0,0,0,0,11.7,11.7
122,Larry Donnell,NYG,TE,2,ARI,9,7,77.8,81,0,23,9,11.6,0,0,0,0,0,0,11.6,11.6
123,Austin Seferian-Jenkins,TB,TE,10,ATL,9,5,55.6,30,1,13,3.3,6,0,0,0,0,0,0,11.5,11.5
124,Dwayne Allen,IND,TE,4,TEN,3,3,100,38,1,17,12.7,12.7,0,0,0,0,0,0,11.3,11.3
124,Delanie Walker,TEN,TE,15,NYJ,5,4,80,93,0,33,18.6,23.2,0,0,0,0,0,0,11.3,11.3
126,Delanie Walker,TEN,TE,1,KC,4,3,75,37,1,17,9.2,12.3,0,0,0,0,0,0,11.2,11.2
126,Jimmy Graham,NO,TE,15,CHI,7,5,71.4,87,0,29,12.4,17.4,0,0,0,0,0,0,11.2,11.2
128,Travis Kelce,KC,TE,3,MIA,4,3,75,36,1,20,9,12,0,0,0,0,0,0,11.1,11.1
128,Antonio Gates,LAC,TE,1,ARI,10,6,60,81,0,34,8.1,13.5,0,0,0,0,0,0,11.1,11.1
130,Dion Sims,MIA,TE,16,MIN,3,3,100,35,1,17,11.7,11.7,0,0,0,0,0,0,11,11
130,Jason Witten,DAL,TE,12,NYG,6,4,66.7,30,1,15,5,7.5,0,0,0,0,0,0,11,11
130,Jared Cook,LAR,TE,3,DAL,9,7,77.8,75,0,18,8.3,10.7,1,0,0,0,0,0,11,11
133,Zach Ertz,PHI,TE,14,SEA,3,2,66.7,39,1,35,13,19.5,0,0,0,0,0,0,10.9,10.9
133,Eric Ebron,DET,TE,4,NYJ,4,3,75,34,1,16,8.5,11.3,0,0,0,0,0,0,10.9,10.9
133,Clay Harbor,JAX,TE,4,LAC,8,8,100,69,0,30,8.6,8.6,0,0,0,0,0,0,10.9,10.9
136,Chase Coffman,TEN,TE,11,PIT,4,3,75,32,1,18,8,10.7,0,0,0,0,0,0,10.7,10.7
137,Zach Ertz,PHI,TE,2,IND,6,4,66.7,86,0,27,14.3,21.5,0,0,0,0,0,0,10.6,10.6
138,Richard Rodgers,GB,TE,13,NE,2,2,100,35,1,32,17.5,17.5,0,0,0,0,0,0,10.5,10.5
138,Lance Kendricks,LAR,TE,16,NYG,2,2,100,35,1,23,17.5,17.5,0,0,0,0,0,0,10.5,10.5
138,Larry Donnell,NYG,TE,9,IND,8,4,50,25,1,14,3.1,6.2,0,0,0,0,0,0,10.5,10.5
141,Garrett Graham,HOU,TE,11,CLE,2,2,100,34,1,20,17,17,0,0,0,0,0,0,10.4,10.4
141,Anthony Fasano,KC,TE,1,TEN,6,3,50,29,1,18,4.8,9.7,0,0,0,0,0,0,10.4,10.4
141,Jason Witten,DAL,TE,15,PHI,9,7,77.8,69,0,21,7.7,9.9,0,0,0,0,0,0,10.4,10.4
141,Kyle Rudolph,MIN,TE,15,DET,7,7,100,69,0,21,9.9,9.9,0,0,0,0,0,0,10.4,10.4
145,Julius Thomas,DEN,TE,9,NE,2,2,100,33,1,18,16.5,16.5,0,0,0,0,0,0,10.3,10.3
145,Scott Chandler,BUF,TE,12,NYJ,3,3,100,28,1,19,9.3,9.3,0,0,0,0,0,0,10.3,10.3
145,Rob Gronkowski,NE,TE,12,DET,10,5,50,78,0,24,7.8,15.6,0,0,0,0,0,0,10.3,10.3
145,Heath Miller,PIT,TE,16,KC,8,7,87.5,68,0,17,8.5,9.7,0,0,0,0,0,0,10.3,10.3
149,Antonio Gates,LAC,TE,6,OAK,8,3,37.5,27,1,16,3.4,9,0,0,0,0,0,0,10.2,10.2
149,Greg Olsen,CAR,TE,2,DET,8,6,75,72,0,20,9,12,0,0,0,0,0,0,10.2,10.2
151,Rob Gronkowski,NE,TE,4,KC,3,2,66.7,31,1,18,10.3,15.5,0,0,0,0,0,0,10.1,10.1
151,Travis Kelce,KC,TE,2,DEN,6,4,66.7,81,0,24,13.5,20.2,0,0,0,0,0,0,10.1,10.1
151,Jack Doyle,IND,TE,17,TEN,5,4,80,21,1,7,4.2,5.2,0,0,0,0,0,0,10.1,10.1
154,Anthony Fasano,KC,TE,12,OAK,2,2,100,30,1,19,15,15,0,0,0,0,0,0,10,10
154,Jim Dray,CLE,TE,5,TEN,4,3,75,25,1,14,6.2,8.3,0,0,0,0,0,0,10,10
156,Anthony Fasano,KC,TE,9,NYJ,3,3,100,24,1,12,8,8,0,0,0,0,0,0,9.9,9.9
156,Scott Chandler,BUF,TE,3,LAC,5,5,100,74,0,37,14.8,14.8,0,0,0,0,0,0,9.9,9.9
156,Martellus Bennett,CHI,TE,17,MIN,11,8,72.7,59,0,15,5.4,7.4,0,0,0,0,0,0,9.9,9.9
159,Jermaine Gresham,CIN,TE,14,PIT,4,3,75,23,1,10,5.8,7.7,0,0,0,0,0,0,9.8,9.8
159,Jermaine Gresham,CIN,TE,6,CAR,7,6,85.7,68,0,23,9.7,11.3,0,0,0,0,0,0,9.8,9.8
159,Niles Paul,WAS,TE,3,PHI,9,6,66.7,68,0,37,7.6,11.3,0,0,0,0,0,0,9.8,9.8
159,Jermaine Gresham,CIN,TE,7,IND,12,10,83.3,48,0,12,4,4.8,0,0,0,0,0,0,9.8,9.8
163,Cooper Helfet,SEA,TE,12,ARI,2,2,100,27,1,20,13.5,13.5,0,0,0,0,0,0,9.7,9.7
164,Coby Fleener,IND,TE,4,TEN,3,2,66.7,26,1,24,8.7,13,0,0,0,0,0,0,9.6,9.6
164,Heath Miller,PIT,TE,11,TEN,5,5,100,71,0,23,14.2,14.2,0,0,0,0,0,0,9.6,9.6
166,Jermaine Gresham,CIN,TE,17,PIT,3,3,100,20,1,9,6.7,6.7,0,0,0,0,0,0,9.5,9.5
166,Levine Toilolo,ATL,TE,13,ARI,6,4,66.7,15,1,8,2.5,3.8,0,0,0,0,0,0,9.5,9.5
166,Owen Daniels,BAL,TE,5,IND,7,5,71.4,70,0,18,10,14,0,0,0,0,0,0,9.5,9.5
166,Jordan Reed,WAS,TE,17,DAL,10,9,90,70,0,16,7,7.8,0,0,0,0,1,1,9.5,9.5
170,Jason Witten,DAL,TE,6,SEA,5,2,40,24,1,21,4.8,12,0,0,0,0,0,0,9.4,9.4
170,Levine Toilolo,ATL,TE,1,NO,6,3,50,19,1,12,3.2,6.3,0,0,0,0,0,0,9.4,9.4
170,Jared Cook,LAR,TE,6,SF,11,4,36.4,74,0,39,6.7,18.5,0,0,0,0,0,0,9.4,9.4
173,Jeff Cumberland,NYJ,TE,17,MIA,3,2,66.7,23,1,23,7.7,11.5,0,0,0,0,0,0,9.3,9.3
173,Rob Gronkowski,NE,TE,7,NYJ,10,5,50,68,0,24,6.8,13.6,0,0,0,0,0,0,9.3,9.3
175,Daniel Fells,NYG,TE,7,DAL,1,1,100,27,1,27,27,27,0,0,0,0,0,0,9.2,9.2
175,Jacob Tamme,DEN,TE,3,SEA,3,2,66.7,22,1,26,7.3,11,0,0,0,0,0,0,9.2,9.2
175,Daniel Fells,NYG,TE,3,HOU,2,2,100,22,1,13,11,11,0,0,0,0,0,0,9.2,9.2
175,Julius Thomas,DEN,TE,3,SEA,4,3,75,17,1,9,4.2,5.7,0,0,0,0,0,0,9.2,9.2
175,Martellus Bennett,CHI,TE,6,ATL,8,4,50,52,0,25,6.5,13,0,0,0,0,0,0,9.2,9.2
175,Jason Witten,DAL,TE,9,ARI,7,6,85.7,62,0,24,8.9,10.3,0,0,0,0,0,0,9.2,9.2
181,James Casey,PHI,TE,6,NYG,1,1,100,26,1,26,26,26,0,0,0,0,0,0,9.1,9.1
181,Chase Ford,MIN,TE,8,TB,6,6,100,61,0,19,10.2,10.2,0,0,0,0,0,0,9.1,9.1
183,John Carlson,ARI,TE,9,DAL,8,2,25,19,1,12,2.4,9.5,0,0,0,0,0,0,8.9,8.9
183,Charles Clay,MIA,TE,15,NE,7,6,85.7,59,0,22,8.4,9.8,0,0,0,0,0,0,8.9,8.9
185,Luke Willson,SEA,TE,8,CAR,4,1,25,23,1,23,5.8,23,0,0,0,0,0,0,8.8,8.8
185,Heath Miller,PIT,TE,15,ATL,5,4,80,68,0,26,13.6,17,0,0,0,0,0,0,8.8,8.8
187,Lance Kendricks,LAR,TE,6,SF,2,1,50,22,1,22,11,22,0,0,0,0,0,0,8.7,8.7
187,Lance Kendricks,LAR,TE,7,SEA,3,2,66.7,17,1,13,5.7,8.5,0,0,0,0,0,0,8.7,8.7
187,Joseph Fauria,DET,TE,14,TB,2,2,100,17,1,10,8.5,8.5,0,0,0,0,0,0,8.7,8.7
187,Antonio Gates,LAC,TE,17,KC,6,4,66.7,67,0,21,11.2,16.8,0,0,0,0,0,0,8.7,8.7
187,Travis Kelce,KC,TE,12,OAK,5,4,80,67,0,27,13.4,16.8,0,0,0,0,0,0,8.7,8.7
192,Dwayne Allen,IND,TE,8,PIT,2,1,50,21,1,21,10.5,21,0,0,0,0,0,0,8.6,8.6
192,Heath Miller,PIT,TE,14,CIN,3,1,33.3,1,1,1,0.3,1,0,0,0,0,0,0,8.6,8.6
192,Kyle Rudolph,MIN,TE,1,LAR,4,2,50,16,1,9,4,8,0,0,0,0,0,0,8.6,8.6
192,Dwayne Allen,IND,TE,15,HOU,4,2,50,16,1,13,4,8,0,0,0,0,0,0,8.6,8.6
192,Niles Paul,WAS,TE,1,HOU,4,4,100,86,0,48,21.5,21.5,0,0,0,0,1,1,8.6,8.6
192,Jason Witten,DAL,TE,4,NO,5,5,100,61,0,16,12.2,12.2,0,0,0,0,0,0,8.6,8.6
192,Greg Olsen,CAR,TE,11,ATL,11,5,45.5,61,0,15,5.5,12.2,0,0,0,0,0,0,8.6,8.6
199,Anthony Fasano,KC,TE,13,DEN,1,1,100,20,1,20,20,20,0,0,0,0,0,0,8.5,8.5
199,Travis Kelce,KC,TE,5,SF,3,2,66.7,15,1,13,5,7.5,0,0,0,0,0,0,8.5,8.5
199,Larry Donnell,NYG,TE,7,DAL,7,7,100,90,0,21,12.9,12.9,0,0,0,0,2,2,8.5,8.5
202,Marcedes Lewis,JAX,TE,14,HOU,4,3,75,69,0,35,17.2,23,0,0,0,0,0,0,8.4,8.4
202,Coby Fleener,IND,TE,7,CIN,5,4,80,64,0,26,12.8,16,0,0,0,0,0,0,8.4,8.4
202,Ladarius Green,LAC,TE,3,BUF,6,4,66.7,64,0,26,10.7,16,0,0,0,0,0,0,8.4,8.4
202,Greg Olsen,CAR,TE,13,MIN,9,5,55.6,59,0,19,6.6,11.8,0,0,0,0,0,0,8.4,8.4
202,Jimmy Graham,NO,TE,3,MIN,8,6,75,54,0,15,6.8,9,0,0,0,0,0,0,8.4,8.4
202,Jimmy Graham,NO,TE,17,TB,9,6,66.7,54,0,14,6,9,0,0,0,0,0,0,8.4,8.4
208,Dion Sims,MIA,TE,4,OAK,2,1,50,18,1,18,9,18,0,0,0,0,0,0,8.3,8.3
208,Jace Amaro,NYJ,TE,4,DET,5,5,100,58,0,21,11.6,11.6,0,0,0,0,0,0,8.3,8.3
208,Martellus Bennett,CHI,TE,7,MIA,8,5,62.5,58,0,21,7.2,11.6,0,0,0,0,0,0,8.3,8.3
208,Owen Daniels,BAL,TE,9,PIT,9,6,66.7,53,0,12,5.9,8.8,0,0,0,0,0,0,8.3,8.3
212,Jack Doyle,IND,TE,2,PHI,2,2,100,12,1,10,6,6,0,0,0,0,0,0,8.2,8.2
212,Cory Harkey,LAR,TE,13,OAK,2,2,100,12,1,8,6,6,0,0,0,0,0,0,8.2,8.2
212,CJ Fiedorowicz,HOU,TE,16,BAL,3,2,66.7,12,1,7,4,6,0,0,0,0,0,0,8.2,8.2
215,Logan Paulsen,WAS,TE,13,IND,1,1,100,16,1,16,16,16,0,0,0,0,0,0,8.1,8.1
215,Andrew Quarless,GB,TE,6,MIA,5,2,40,11,1,7,2.2,5.5,0,0,0,0,0,0,8.1,8.1
215,Coby Fleener,IND,TE,6,HOU,4,2,50,11,1,7,2.8,5.5,0,0,0,0,0,0,8.1,8.1
