Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Rob Gronkowski,NE,TE,3,DEN,15,8,53.3,144,1,40,9.6,18,0,0,0,0,0,0,24.4,24.4
2,Rob Gronkowski,NE,TE,2,KC,8,7,87.5,83,2,32,10.4,11.9,0,0,0,0,0,0,23.8,23.8
3,Jordan Reed,WAS,TE,1,GB,17,9,52.9,120,1,24,7.1,13.3,0,0,0,0,0,0,22.5,22.5
4,Travis Kelce,KC,TE,1,HOU,10,8,80,128,0,48,12.8,16,0,0,0,0,0,0,16.8,16.8
5,Greg Olsen,CAR,TE,2,SEA,6,6,100,77,1,27,12.8,12.8,0,0,0,0,0,0,16.7,16.7
6,Owen Daniels,DEN,TE,3,NE,3,2,66.7,33,2,21,11,16.5,0,0,0,0,0,0,16.3,16.3
7,Greg Olsen,CAR,TE,3,ARI,8,6,75,113,0,54,14.1,18.8,0,0,0,0,0,0,14.3,14.3
8,Darren Fells,ARI,TE,3,CAR,4,2,50,36,1,21,9,18,0,0,0,0,0,0,10.6,10.6
9,Tyler Eifert,CIN,TE,1,PIT,9,5,55.6,58,0,18,6.4,11.6,0,0,0,0,0,0,8.3,8.3
10,Luke Willson,SEA,TE,2,CAR,7,4,57.1,54,0,22,7.7,13.5,0,0,0,0,0,0,7.4,7.4
11,Richard Rodgers,GB,TE,2,ARI,8,5,62.5,45,0,15,5.6,9,0,0,0,0,0,0,7,7
12,Greg Olsen,CAR,TE,4,DEN,9,4,44.4,41,0,19,4.6,10.2,0,0,0,0,0,0,6.1,6.1
13,Travis Kelce,KC,TE,2,NE,9,6,66.7,23,0,13,2.6,3.8,0,0,0,0,0,0,5.3,5.3
14,Ryan Griffin,HOU,TE,1,KC,8,3,37.5,29,0,15,3.6,9.7,0,0,0,0,0,0,4.4,4.4
15,MyCole Pruitt,MIN,TE,1,SEA,2,2,100,22,0,18,11,11,0,0,0,0,0,0,3.2,3.2
15,Ed Dickson,CAR,TE,2,SEA,2,2,100,22,0,16,11,11,0,0,0,0,0,0,3.2,3.2
17,Kyle Rudolph,MIN,TE,1,SEA,1,1,100,24,0,24,24,24,0,0,0,0,0,0,2.9,2.9
18,Jesse James,PIT,TE,2,DEN,1,1,100,22,0,22,22,22,0,0,0,0,0,0,2.7,2.7
19,Virgil Green,DEN,TE,2,PIT,2,2,100,14,0,11,7,7,0,0,0,0,0,0,2.4,2.4
19,Darren Fells,ARI,TE,2,GB,2,2,100,14,0,11,7,7,0,0,0,0,0,0,2.4,2.4
21,Owen Daniels,DEN,TE,4,CAR,2,1,50,18,0,18,9,18,0,0,0,0,0,0,2.3,2.3
22,Alex Smith,WAS,TE,1,GB,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.1,2.1
22,Richard Rodgers,GB,TE,1,WAS,4,2,50,11,0,6,2.8,5.5,0,0,0,0,0,0,2.1,2.1
24,Owen Daniels,DEN,TE,2,PIT,3,2,66.7,10,0,6,3.3,5,0,0,0,0,0,0,2,2
25,Heath Miller,PIT,TE,1,CIN,3,2,66.7,9,0,5,3,4.5,0,0,0,0,0,0,1.9,1.9
26,Demetrius Harris,KC,TE,2,NE,1,1,100,10,0,10,10,10,0,0,0,0,0,0,1.5,1.5
27,Heath Miller,PIT,TE,2,DEN,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1,1
28,CJ Fiedorowicz,HOU,TE,1,KC,1,1,100,1,0,1,1,1,0,0,0,0,0,0,0.6,0.6
28,Matt Spaeth,PIT,TE,2,DEN,1,1,100,1,0,1,1,1,0,0,0,0,0,0,0.6,0.6
30,Matt Spaeth,PIT,TE,1,CIN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
30,Chase Coffman,SEA,TE,1,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Andrew Quarless,GB,TE,1,WAS,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
30,Demetrius Harris,KC,TE,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Cooper Helfet,SEA,TE,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Tyler Kroft,CIN,TE,1,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,CJ Uzomah,CIN,TE,1,PIT,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
30,Jesse James,PIT,TE,1,CIN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
30,Brian Parker,KC,TE,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Vernon Davis,DEN,TE,3,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Jermaine Gresham,ARI,TE,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Ed Dickson,CAR,TE,3,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Scott Chandler,NE,TE,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Virgil Green,DEN,TE,3,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Bradley Sowell,ARI,TE,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Michael Williams,NE,TE,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Scott Simonson,CAR,TE,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Troy Niklas,ARI,TE,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Vernon Davis,DEN,TE,4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Ed Dickson,CAR,TE,4,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Virgil Green,DEN,TE,4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Scott Simonson,CAR,TE,4,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Vernon Davis,DEN,TE,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Jermaine Gresham,ARI,TE,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Scott Chandler,NE,TE,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Bradley Sowell,ARI,TE,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Michael Williams,NE,TE,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
