Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
21,Josh Hill,NO,TE,3,LAR,1,1,100,24,0,24,24,24,0,0,0,0,0,0,2.9,2.9
22,Adam Shaheen,CHI,TE,1,PHI,4,3,75,13,0,7,3.2,4.3,0,0,0,0,0,0,2.8,2.8
23,Blake Jarwin,DAL,TE,2,LAR,2,2,100,17,0,13,8.5,8.5,0,0,0,0,0,0,2.7,2.7
24,Dalton Schultz,DAL,TE,2,LAR,2,1,50,20,0,20,10,20,0,0,0,0,0,0,2.5,2.5
24,Ben Braunecker,CHI,TE,1,PHI,2,2,100,15,0,9,7.5,7.5,0,0,0,0,0,0,2.5,2.5
26,Josh Hill,NO,TE,2,PHI,3,3,100,7,0,9,2.3,2.3,0,0,0,0,0,0,2.2,2.2
27,Jordan Akins,HOU,TE,1,IND,3,2,66.7,8,0,7,2.7,4,0,0,0,0,0,0,1.8,1.8
28,Benjamin Watson,NO,TE,2,PHI,1,1,100,12,0,12,12,12,0,0,0,0,0,0,1.7,1.7
29,Maxx Williams,BAL,TE,1,LAC,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.3,1.3
30,Ryan Griffin,HOU,TE,1,IND,5,1,20,6,0,6,1.2,6,0,0,0,0,0,0,1.1,1.1
31,Nick Vannett,SEA,TE,1,DAL,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1,1
32,Demetrius Harris,KC,TE,3,NE,1,1,100,2,0,2,2,2,0,0,0,0,0,0,0.7,0.7
33,Bradley Sowell,CHI,TE,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Ryan Hewitt,IND,TE,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Richard Rodgers,PHI,TE,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Nick Boyle,BAL,TE,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Daniel Brown,CHI,TE,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Rico Gathers,DAL,TE,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Mo Alie-Cox,IND,TE,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Sean Culkin,LAC,TE,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Hayden Hurst,BAL,TE,1,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Dalton Schultz,DAL,TE,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Jordan Thomas,HOU,TE,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Dwayne Allen,NE,TE,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Demetrius Harris,KC,TE,2,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Ryan Hewitt,IND,TE,2,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Richard Rodgers,PHI,TE,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Hunter Henry,LAC,TE,2,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Rico Gathers,DAL,TE,2,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Mo Alie-Cox,IND,TE,2,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Gerald Everett,LAR,TE,2,DAL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Johnny Mundt,LAR,TE,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Dallas Goedert,PHI,TE,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Dwayne Allen,NE,TE,3,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Johnny Mundt,LAR,TE,3,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Dan Arnold,NO,TE,3,LAR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Dwayne Allen,NE,TE,4,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Tyler Higbee,LAR,TE,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Gerald Everett,LAR,TE,4,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Johnny Mundt,LAR,TE,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Virgil Green,LAC,TE,1,BAL,1,1,100,8,0,8,8,8,0,0,0,0,1,1,-0.7,-0.7
