Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
19,Greg Olsen,CAR,TE,6,SEA,11,7,63.6,131,1,32,11.9,18.7,0,0,0,0,0,0,22.6,22.6
20,Jordan Reed,WAS,TE,14,CHI,9,9,100,120,1,32,13.3,13.3,0,0,0,0,0,0,22.5,22.5
21,Rob Gronkowski,NE,TE,7,NYJ,16,11,68.8,108,1,26,6.8,9.8,0,0,0,0,0,0,22.3,22.3
22,Julius Thomas,JAX,TE,12,LAC,10,9,90,116,1,34,11.6,12.9,0,0,0,0,0,0,22.1,22.1
23,Jason Witten,DAL,TE,1,NYG,9,8,88.9,60,2,15,6.7,7.5,0,0,0,0,0,0,22,22
24,Jacob Tamme,ATL,TE,8,TB,12,10,83.3,103,1,19,8.6,10.3,0,0,0,0,0,0,21.3,21.3
25,Rob Gronkowski,NE,TE,2,BUF,13,7,53.8,113,1,36,8.7,16.1,0,0,0,0,0,0,20.8,20.8
26,Rob Gronkowski,NE,TE,8,MIA,9,6,66.7,113,1,47,12.6,18.8,0,0,0,0,0,0,20.3,20.3
27,Rob Gronkowski,NE,TE,10,NYG,7,5,71.4,113,1,76,16.1,22.6,0,0,0,0,0,0,19.8,19.8
27,Martellus Bennett,CHI,TE,4,OAK,13,11,84.6,83,1,24,6.4,7.5,0,0,0,0,1,0,19.8,19.8
29,Zach Ertz,PHI,TE,17,NYG,9,9,100,152,0,60,16.9,16.9,0,0,0,0,0,0,19.7,19.7
30,Kyle Rudolph,MIN,TE,11,GB,9,6,66.7,106,1,47,11.8,17.7,0,0,0,0,0,0,19.6,19.6
31,Gary Barnidge,CLE,TE,3,OAK,10,6,60,105,1,40,10.5,17.5,0,0,0,0,0,0,19.5,19.5
32,Delanie Walker,TEN,TE,15,NE,5,2,40,64,2,57,12.8,32,0,0,0,0,0,0,19.4,19.4
33,Antonio Gates,LAC,TE,12,JAX,6,4,66.7,53,2,27,8.8,13.2,0,0,0,0,0,0,19.3,19.3
34,Owen Daniels,DEN,TE,9,IND,9,6,66.7,102,1,37,11.3,17,0,0,0,0,0,0,19.2,19.2
34,Delanie Walker,TEN,TE,13,JAX,12,8,66.7,92,1,29,7.7,11.5,0,0,0,0,0,0,19.2,19.2
36,Coby Fleener,IND,TE,4,JAX,12,9,75,83,1,28,6.9,9.2,0,0,0,0,0,0,18.8,18.8
37,Coby Fleener,IND,TE,17,TEN,7,7,100,88,1,57,12.6,12.6,0,0,0,0,0,0,18.3,18.3
38,Jimmy Graham,SEA,TE,6,CAR,12,8,66.7,140,0,45,11.7,17.5,0,0,0,0,0,0,18,18
39,Rob Gronkowski,NE,TE,12,DEN,10,6,60,88,1,23,8.8,14.7,0,0,0,0,0,0,17.8,17.8
39,Jimmy Graham,SEA,TE,3,CHI,8,7,87.5,83,1,30,10.4,11.9,0,0,0,0,0,0,17.8,17.8
39,Zach Ertz,PHI,TE,15,ARI,13,8,61.5,78,1,22,6,9.8,0,0,0,0,0,0,17.8,17.8
42,Delanie Walker,TEN,TE,17,IND,14,9,64.3,94,0,29,6.7,10.4,1,36,36,0,0,0,17.5,17.5
43,Gary Barnidge,CLE,TE,6,DEN,9,3,33.3,39,2,14,4.3,13,0,0,0,0,0,0,17.4,17.4
43,Eric Ebron,DET,TE,7,MIN,5,5,100,89,1,55,17.8,17.8,0,0,0,0,0,0,17.4,17.4
45,Julius Thomas,JAX,TE,6,HOU,13,7,53.8,78,1,29,6,11.1,0,0,0,0,0,0,17.3,17.3
46,Zach Miller,CHI,TE,14,WAS,6,5,83.3,85,1,30,14.2,17,0,0,0,0,0,0,17,17
47,Anthony Fasano,TEN,TE,2,CLE,7,5,71.4,84,1,33,12,16.8,0,0,0,0,0,0,16.9,16.9
47,Gary Barnidge,CLE,TE,14,SF,7,5,71.4,84,1,30,12,16.8,0,0,0,0,0,0,16.9,16.9
47,Greg Olsen,CAR,TE,8,IND,12,6,50,79,1,27,6.6,13.2,0,0,0,0,0,0,16.9,16.9
47,Greg Olsen,CAR,TE,15,NYG,8,6,75,79,1,37,9.9,13.2,0,0,0,0,0,0,16.9,16.9
51,Rob Gronkowski,NE,TE,14,HOU,4,4,100,87,1,45,21.8,21.8,0,0,0,0,0,0,16.7,16.7
51,Charles Clay,BUF,TE,3,MIA,7,5,71.4,82,1,25,11.7,16.4,0,0,0,0,0,0,16.7,16.7
51,Zach Ertz,PHI,TE,16,WAS,17,13,76.5,122,0,17,7.2,9.4,0,0,0,0,1,1,16.7,16.7
54,Ladarius Green,LAC,TE,7,OAK,9,4,44.4,45,1,31,5,11.2,0,0,0,0,0,0,16.5,16.5
54,Gary Barnidge,CLE,TE,4,LAC,6,6,100,75,1,27,12.5,12.5,0,0,0,0,0,0,16.5,16.5
56,Jordan Reed,WAS,TE,10,NO,4,3,75,29,2,16,7.2,9.7,0,0,0,0,0,0,16.4,16.4
56,Richard Rodgers,GB,TE,9,CAR,9,5,55.6,19,2,7,2.1,3.8,0,0,0,0,0,0,16.4,16.4
58,Darren Fells,ARI,TE,1,NO,5,4,80,82,1,48,16.4,20.5,0,0,0,0,0,0,16.2,16.2
59,Vance McDonald,SF,TE,12,ARI,7,6,85.7,71,1,20,10.1,11.8,0,0,0,0,1,0,16.1,16.1
60,Ladarius Green,LAC,TE,1,DET,6,5,83.3,74,1,22,12.3,14.8,0,0,0,0,0,0,15.9,15.9
61,Jordan Reed,WAS,TE,1,MIA,11,7,63.6,63,1,25,5.7,9,0,0,0,0,0,0,15.8,15.8
62,Tyler Eifert,CIN,TE,11,ARI,3,3,100,22,2,10,7.3,7.3,0,0,0,0,0,0,15.7,15.7
62,Martellus Bennett,CHI,TE,9,LAC,9,8,88.9,57,1,17,6.3,7.1,0,0,0,0,0,0,15.7,15.7
64,Charles Clay,BUF,TE,4,NYG,13,9,69.2,111,0,27,8.5,12.3,0,0,0,0,0,0,15.6,15.6
65,Gary Barnidge,CLE,TE,10,PIT,8,6,75,65,1,18,8.1,10.8,0,0,0,0,0,0,15.5,15.5
65,Heath Miller,PIT,TE,8,CIN,13,10,76.9,105,0,25,8.1,10.5,0,0,0,0,0,0,15.5,15.5
67,Brent Celek,PHI,TE,10,MIA,4,4,100,134,0,60,33.5,33.5,0,0,0,0,0,0,15.4,15.4
67,Richard Rodgers,GB,TE,17,MIN,8,7,87.5,59,1,18,7.4,8.4,0,0,0,0,0,0,15.4,15.4
67,Greg Olsen,CAR,TE,13,NO,12,9,75,129,0,32,10.8,14.3,0,0,0,0,1,1,15.4,15.4
70,Ryan Griffin,HOU,TE,12,NO,5,4,80,72,1,37,14.4,18,0,0,0,0,0,0,15.2,15.2
70,Will Tye,NYG,TE,17,PHI,8,5,62.5,67,1,18,8.4,13.4,0,0,0,0,0,0,15.2,15.2
72,Travis Kelce,KC,TE,12,BUF,7,4,57.1,69,1,38,9.9,17.2,0,0,0,0,0,0,14.9,14.9
72,Benjamin Watson,NO,TE,17,ATL,10,6,60,59,1,22,5.9,9.8,0,0,0,0,0,0,14.9,14.9
72,Delanie Walker,TEN,TE,11,JAX,10,8,80,109,0,29,10.9,13.6,0,0,0,0,0,0,14.9,14.9
75,Jason Witten,DAL,TE,17,WAS,8,6,75,58,1,22,7.2,9.7,0,0,0,0,0,0,14.8,14.8
75,Gary Barnidge,CLE,TE,8,ARI,11,7,63.6,53,1,17,4.8,7.6,0,0,0,0,0,0,14.8,14.8
77,Greg Olsen,CAR,TE,9,GB,7,4,57.1,66,1,24,9.4,16.5,0,0,0,0,0,0,14.6,14.6
77,Charles Clay,BUF,TE,13,HOU,7,4,57.1,66,1,40,9.4,16.5,0,0,0,0,0,0,14.6,14.6
77,Vance McDonald,SF,TE,16,DET,7,5,71.4,61,1,26,8.7,12.2,0,0,0,0,0,0,14.6,14.6
80,Vance McDonald,SF,TE,11,SEA,4,4,100,65,1,36,16.2,16.2,0,0,0,0,0,0,14.5,14.5
81,Justin Perillo,GB,TE,10,DET,6,5,83.3,58,1,24,9.7,11.6,0,0,0,0,0,0,14.3,14.3
81,Scott Chandler,NE,TE,12,DEN,11,5,45.5,58,1,22,5.3,11.6,0,0,0,0,0,0,14.3,14.3
83,Troy Niklas,ARI,TE,8,CLE,2,2,100,12,2,11,6,6,0,0,0,0,0,0,14.2,14.2
83,Garrett Celek,SF,TE,9,ATL,2,2,100,12,2,11,6,6,0,0,0,0,0,0,14.2,14.2
85,Scott Chandler,NE,TE,13,PHI,7,4,57.1,61,1,30,8.7,15.2,0,0,0,0,0,0,14.1,14.1
85,Jimmy Graham,SEA,TE,1,LAR,8,6,75,51,1,19,6.4,8.5,0,0,0,0,0,0,14.1,14.1
87,Martellus Bennett,CHI,TE,1,GB,7,5,71.4,55,1,24,7.9,11,0,0,0,0,0,0,14,14
87,Antonio Gates,LAC,TE,6,GB,16,9,56.2,95,0,21,5.9,10.6,0,0,0,0,0,0,14,14
89,Rob Gronkowski,NE,TE,15,TEN,11,5,45.5,54,1,15,4.9,10.8,0,0,0,0,0,0,13.9,13.9
89,Julius Thomas,JAX,TE,14,IND,7,5,71.4,54,1,30,7.7,10.8,0,0,0,0,0,0,13.9,13.9
89,Travis Kelce,KC,TE,8,DET,8,6,75,49,1,18,6.1,8.2,0,0,0,0,0,0,13.9,13.9
89,Benjamin Watson,NO,TE,15,DET,12,6,50,49,1,11,4.1,8.2,0,0,0,0,0,0,13.9,13.9
93,Cameron Brate,TB,TE,12,IND,6,5,83.3,53,1,20,8.8,10.6,0,0,0,0,0,0,13.8,13.8
93,Coby Fleener,IND,TE,8,CAR,11,7,63.6,43,1,14,3.9,6.1,0,0,0,0,0,0,13.8,13.8
93,Jordan Reed,WAS,TE,12,NYG,9,8,88.9,98,0,26,10.9,12.2,0,0,0,0,0,0,13.8,13.8
96,Delanie Walker,TEN,TE,6,MIA,10,8,80,97,0,25,9.7,12.1,0,0,0,0,0,0,13.7,13.7
97,Ed Dickson,CAR,TE,4,TB,2,1,50,11,0,11,5.5,11,0,0,0,2,0,0,13.6,13.6
98,Jacob Tamme,ATL,TE,5,WAS,10,8,80,94,0,25,9.4,11.8,0,0,0,0,0,0,13.4,13.4
99,Ladarius Green,LAC,TE,4,CLE,6,4,66.7,53,1,19,8.8,13.2,0,0,0,0,0,0,13.3,13.3
99,Eric Ebron,DET,TE,1,LAC,5,4,80,53,1,18,10.6,13.2,0,0,0,0,0,0,13.3,13.3
99,Travis Kelce,KC,TE,16,CLE,8,6,75,43,1,13,5.4,7.2,0,0,0,0,0,0,13.3,13.3
102,Tyler Eifert,CIN,TE,17,BAL,4,4,100,51,1,22,12.8,12.8,0,0,0,0,0,0,13.1,13.1
102,Gary Barnidge,CLE,TE,7,LAR,7,6,85.7,101,0,28,14.4,16.8,0,0,0,0,0,0,13.1,13.1
104,Austin Seferian-Jenkins,TB,TE,16,CHI,4,2,50,60,1,43,15,30,0,0,0,0,0,0,13,13
104,Richard Rodgers,GB,TE,4,SF,6,5,83.3,45,1,12,7.5,9,0,0,0,0,0,0,13,13
104,Travis Kelce,KC,TE,3,GB,10,6,60,80,0,38,8,13.3,0,0,0,0,0,0,13,13
107,Greg Olsen,CAR,TE,11,WAS,6,3,50,54,1,34,9,18,0,0,0,0,0,0,12.9,12.9
107,Tyler Eifert,CIN,TE,2,LAC,5,4,80,49,1,15,9.8,12.2,0,0,0,0,0,0,12.9,12.9
109,Eric Ebron,DET,TE,2,MIN,10,5,50,43,1,16,4.3,8.6,0,0,0,0,0,0,12.8,12.8
109,Will Tye,NYG,TE,15,CAR,8,5,62.5,43,1,20,5.4,8.6,0,0,0,0,0,0,12.8,12.8
111,Crockett Gillmore,BAL,TE,11,LAR,8,5,62.5,101,0,46,12.6,20.2,0,0,0,0,0,0,12.6,12.6
111,Jordan Reed,WAS,TE,3,NYG,9,6,66.7,96,0,26,10.7,16,0,0,0,0,0,0,12.6,12.6
111,Gary Barnidge,CLE,TE,12,BAL,11,7,63.6,91,0,30,8.3,13,0,0,0,0,0,0,12.6,12.6
114,Rob Gronkowski,NE,TE,6,IND,5,3,60,50,1,25,10,16.7,0,0,0,0,0,0,12.5,12.5
114,Larry Donnell,NYG,TE,5,SF,7,6,85.7,35,1,12,5,5.8,0,0,0,0,0,0,12.5,12.5
116,Mychal Rivera,OAK,TE,14,DEN,4,3,75,49,1,29,12.2,16.3,0,0,0,0,0,0,12.4,12.4
116,Heath Miller,PIT,TE,1,NE,11,8,72.7,84,0,18,7.6,10.5,0,0,0,0,0,0,12.4,12.4
118,Kyle Rudolph,MIN,TE,16,NYG,3,2,66.7,53,1,28,17.7,26.5,0,0,0,0,0,0,12.3,12.3
118,Zach Ertz,PHI,TE,14,BUF,7,5,71.4,98,0,41,14,19.6,0,0,0,0,0,0,12.3,12.3
120,Cameron Brate,TB,TE,11,PHI,4,3,75,47,1,23,11.8,15.7,0,0,0,0,0,0,12.2,12.2
120,Crockett Gillmore,BAL,TE,10,JAX,4,4,100,42,1,25,10.5,10.5,0,0,0,0,0,0,12.2,12.2
122,Rob Gronkowski,NE,TE,3,JAX,7,4,57.1,101,0,43,14.4,25.2,0,0,0,0,0,0,12.1,12.1
122,Delanie Walker,TEN,TE,12,OAK,8,6,75,91,0,36,11.4,15.2,0,0,0,0,0,0,12.1,12.1
124,Maxx Williams,BAL,TE,10,JAX,4,4,100,40,1,21,10,10,0,0,0,0,0,0,12,12
124,Greg Olsen,CAR,TE,10,TEN,8,8,100,80,0,20,10,10,0,0,0,0,0,0,12,12
126,Brent Celek,PHI,TE,5,NO,3,3,100,44,1,23,14.7,14.7,0,0,0,0,0,0,11.9,11.9
127,Cameron Brate,TB,TE,8,ATL,2,2,100,48,1,28,24,24,0,0,0,0,0,0,11.8,11.8
127,Clay Harbor,JAX,TE,3,NE,5,3,60,43,1,26,8.6,14.3,0,0,0,0,0,0,11.8,11.8
127,Richard Rodgers,GB,TE,2,SEA,4,3,75,23,1,9,5.8,7.7,0,0,0,0,0,0,11.8,11.8
127,Delanie Walker,TEN,TE,1,TB,3,3,100,43,1,22,14.3,14.3,0,0,0,0,0,0,11.8,11.8
127,Benjamin Watson,NO,TE,13,CAR,8,4,50,38,1,14,4.8,9.5,0,0,0,0,0,0,11.8,11.8
127,Antonio Gates,LAC,TE,15,MIA,9,6,66.7,88,0,30,9.8,14.7,0,0,0,0,0,0,11.8,11.8
127,Heath Miller,PIT,TE,14,CIN,10,10,100,66,0,13,6.6,6.6,1,2,2,0,0,0,11.8,11.8
134,Tony Moeaki,ATL,TE,17,NO,3,2,66.7,47,1,42,15.7,23.5,0,0,0,0,0,0,11.7,11.7
134,Richard Rodgers,GB,TE,10,DET,5,5,100,32,1,21,6.4,6.4,0,0,0,0,0,0,11.7,11.7
136,Michael Hoomanawanui,NO,TE,7,IND,5,5,100,31,1,16,6.2,6.2,0,0,0,0,0,0,11.6,11.6
137,Tyler Eifert,CIN,TE,12,LAR,4,3,75,40,1,22,10,13.3,0,0,0,0,0,0,11.5,11.5
137,Kyle Rudolph,MIN,TE,2,DET,7,5,71.4,30,1,11,4.3,6,0,0,0,0,0,0,11.5,11.5
137,Will Tye,NYG,TE,14,MIA,5,5,100,30,1,9,6,6,0,0,0,0,0,0,11.5,11.5
140,Brent Celek,PHI,TE,11,TB,10,7,70,79,0,18,7.9,11.3,0,0,0,0,0,0,11.4,11.4
141,Lance Kendricks,LAR,TE,11,BAL,4,2,50,43,1,30,10.8,21.5,0,0,0,0,0,0,11.3,11.3
141,Dion Sims,MIA,TE,6,TEN,4,4,100,33,1,16,8.2,8.2,0,0,0,0,0,0,11.3,11.3
141,Owen Daniels,DEN,TE,3,DET,9,5,55.6,28,1,11,3.1,5.6,0,0,0,0,0,0,11.3,11.3
141,Julius Thomas,JAX,TE,11,TEN,8,5,62.5,28,1,12,3.5,5.6,0,0,0,0,0,0,11.3,11.3
141,Travis Kelce,KC,TE,6,MIN,7,5,71.4,88,0,37,12.6,17.6,0,0,0,0,0,0,11.3,11.3
146,Lance Kendricks,LAR,TE,1,SEA,2,2,100,42,1,37,21,21,0,0,0,0,0,0,11.2,11.2
146,Clive Walford,OAK,TE,7,LAC,2,2,100,42,1,23,21,21,0,0,0,0,0,0,11.2,11.2
146,Jordan Reed,WAS,TE,2,LAR,6,6,100,82,0,29,13.7,13.7,0,0,0,0,0,0,11.2,11.2
149,Luke Willson,SEA,TE,8,DAL,2,2,100,41,1,22,20.5,20.5,0,0,0,0,0,0,11.1,11.1
149,Benjamin Watson,NO,TE,5,PHI,5,3,60,36,1,21,7.2,12,0,0,0,0,0,0,11.1,11.1
151,Ladarius Green,LAC,TE,6,GB,4,3,75,35,1,19,8.8,11.7,0,0,0,0,0,0,11,11
151,Tyler Eifert,CIN,TE,6,BUF,4,4,100,30,1,15,7.5,7.5,0,0,0,0,0,0,11,11
151,Eric Ebron,DET,TE,17,CHI,7,5,71.4,25,1,8,3.6,5,0,0,0,0,0,0,11,11
151,Jared Cook,LAR,TE,1,SEA,6,5,83.3,85,0,30,14.2,17,0,0,0,0,0,0,11,11
151,Jimmy Graham,SEA,TE,8,DAL,10,7,70,75,0,19,7.5,10.7,0,0,0,0,0,0,11,11
156,Antonio Gates,LAC,TE,17,DEN,5,3,60,34,1,13,6.8,11.3,0,0,0,0,0,0,10.9,10.9
156,Chase Coffman,SEA,TE,17,ARI,5,4,80,29,1,8,5.8,7.2,0,0,0,0,0,0,10.9,10.9
156,Julius Thomas,JAX,TE,15,ATL,9,6,66.7,79,0,22,8.8,13.2,0,0,0,0,0,0,10.9,10.9
156,Vernon Davis,DEN,TE,14,OAK,9,7,77.8,74,0,23,8.2,10.6,0,0,0,0,0,0,10.9,10.9
160,Anthony Fasano,TEN,TE,9,NO,3,3,100,33,1,23,11,11,0,0,0,0,0,0,10.8,10.8
160,Larry Donnell,NYG,TE,2,ATL,6,4,66.7,28,1,10,4.7,7,0,0,0,0,0,0,10.8,10.8
162,Charles Clay,BUF,TE,6,CIN,13,9,69.2,62,0,19,4.8,6.9,0,0,0,0,0,0,10.7,10.7
163,Tyler Kroft,CIN,TE,15,SF,3,3,100,31,1,20,10.3,10.3,0,0,0,0,0,0,10.6,10.6
163,Rob Gronkowski,NE,TE,16,NYJ,6,4,66.7,86,0,30,14.3,21.5,0,0,0,0,0,0,10.6,10.6
163,Antonio Gates,LAC,TE,14,KC,8,6,75,76,0,19,9.5,12.7,0,0,0,0,0,0,10.6,10.6
163,Delanie Walker,TEN,TE,14,NYJ,13,7,53.8,71,0,16,5.5,10.1,0,0,0,0,0,0,10.6,10.6
163,Gary Barnidge,CLE,TE,17,PIT,13,8,61.5,66,0,20,5.1,8.2,0,0,0,0,0,0,10.6,10.6
168,Heath Miller,PIT,TE,2,SF,2,2,100,15,1,13,7.5,7.5,0,0,0,0,0,0,10.5,10.5
168,Jordan Cameron,MIA,TE,6,TEN,8,3,37.5,30,1,13,3.8,10,0,0,0,0,0,0,10.5,10.5
168,Benjamin Watson,NO,TE,14,TB,11,7,63.6,70,0,26,6.4,10,0,0,0,0,0,0,10.5,10.5
171,Gary Barnidge,CLE,TE,15,SEA,4,3,75,29,1,12,7.2,9.7,0,0,0,0,0,0,10.4,10.4
171,Austin Seferian-Jenkins,TB,TE,15,LAR,6,3,50,29,1,13,4.8,9.7,0,0,0,0,0,0,10.4,10.4
171,Ryan Griffin,HOU,TE,13,BUF,5,3,60,29,1,14,5.8,9.7,0,0,0,0,0,0,10.4,10.4
171,Will Tye,NYG,TE,12,WAS,8,6,75,74,0,28,9.2,12.3,0,0,0,0,0,0,10.4,10.4
171,Zach Miller,CHI,TE,16,TB,8,7,87.5,69,0,18,8.6,9.9,0,0,0,0,0,0,10.4,10.4
171,Delanie Walker,TEN,TE,16,HOU,15,9,60,59,0,21,3.9,6.6,0,0,0,0,0,0,10.4,10.4
177,Travis Kelce,KC,TE,15,BAL,7,6,85.7,73,0,29,10.4,12.2,0,0,0,0,0,0,10.3,10.3
177,Jason Witten,DAL,TE,7,NYG,8,6,75,73,0,35,9.1,12.2,0,0,0,0,0,0,10.3,10.3
177,Delanie Walker,TEN,TE,3,IND,10,7,70,68,0,19,6.8,9.7,0,0,0,0,0,0,10.3,10.3
177,Zach Ertz,PHI,TE,10,MIA,10,7,70,68,0,27,6.8,9.7,0,0,0,0,0,0,10.3,10.3
181,Garrett Celek,SF,TE,5,NYG,5,3,60,26,1,15,5.2,8.7,0,0,0,0,0,0,10.1,10.1
182,Luke Stocker,TB,TE,15,LAR,3,3,100,25,1,14,8.3,8.3,0,0,0,0,0,0,10,10
182,Greg Olsen,CAR,TE,2,HOU,14,6,42.9,70,0,27,5,11.7,0,0,0,0,0,0,10,10
184,Eric Ebron,DET,TE,15,NO,5,4,80,79,0,45,15.8,19.8,0,0,0,0,0,0,9.9,9.9
184,Antonio Gates,LAC,TE,9,CHI,11,6,54.5,69,0,40,6.3,11.5,0,0,0,0,0,0,9.9,9.9
186,Travis Kelce,KC,TE,7,PIT,6,5,83.3,73,0,26,12.2,14.6,0,0,0,0,0,0,9.8,9.8
186,Vernon Davis,DEN,TE,11,CHI,6,6,100,68,0,18,11.3,11.3,0,0,0,0,0,0,9.8,9.8
188,Derek Carrier,WAS,TE,5,ATL,3,2,66.7,27,1,20,9,13.5,0,0,0,0,0,0,9.7,9.7
188,Jacob Tamme,ATL,TE,2,NYG,6,4,66.7,77,0,41,12.8,19.2,0,0,0,0,0,0,9.7,9.7
188,Kyle Rudolph,MIN,TE,14,ARI,6,6,100,67,0,17,11.2,11.2,0,0,0,0,0,0,9.7,9.7
191,Jermaine Gresham,ARI,TE,10,SEA,3,2,66.7,26,1,14,8.7,13,0,0,0,0,0,0,9.6,9.6
191,Ed Dickson,CAR,TE,10,TEN,3,3,100,21,1,17,7,7,0,0,0,0,0,0,9.6,9.6
193,Darren Fells,ARI,TE,5,DET,2,2,100,25,1,14,12.5,12.5,0,0,0,0,0,0,9.5,9.5
193,Jimmy Graham,SEA,TE,12,PIT,8,4,50,75,0,36,9.4,18.8,0,0,0,0,0,0,9.5,9.5
193,Greg Olsen,CAR,TE,12,DAL,9,5,55.6,70,0,31,7.8,14,0,0,0,0,0,0,9.5,9.5
193,Owen Daniels,DEN,TE,16,CIN,7,5,71.4,70,0,26,10,14,0,0,0,0,0,0,9.5,9.5
193,Jason Witten,DAL,TE,3,ATL,8,6,75,65,0,19,8.1,10.8,0,0,0,0,0,0,9.5,9.5
198,Charles Clay,BUF,TE,2,NE,5,3,60,19,1,9,3.8,6.3,0,0,0,0,0,0,9.4,9.4
198,Jacob Tamme,ATL,TE,12,MIN,6,5,83.3,69,0,22,11.5,13.8,0,0,0,0,0,0,9.4,9.4
200,Zach Miller,CHI,TE,9,LAC,2,2,100,23,1,25,11.5,11.5,0,0,0,0,0,0,9.3,9.3
200,Jordan Reed,WAS,TE,9,NE,7,3,42.9,18,1,9,2.6,6,0,0,0,0,0,0,9.3,9.3
200,Heath Miller,PIT,TE,17,CLE,4,3,75,18,1,11,4.5,6,0,0,0,0,0,0,9.3,9.3
200,Jordan Cameron,MIA,TE,1,WAS,7,4,57.1,73,0,27,10.4,18.2,0,0,0,0,0,0,9.3,9.3
204,Tim Wright,DET,TE,6,CHI,6,3,50,17,1,8,2.8,5.7,0,0,0,0,0,0,9.2,9.2
204,Dwayne Allen,IND,TE,1,BUF,6,3,50,17,1,8,2.8,5.7,0,0,0,0,0,0,9.2,9.2
204,Delanie Walker,TEN,TE,8,HOU,6,6,100,62,0,15,10.3,10.3,0,0,0,0,0,0,9.2,9.2
207,Josh Hill,NO,TE,9,TEN,2,2,100,21,1,11,10.5,10.5,0,0,0,0,0,0,9.1,9.1
207,Jordan Cameron,MIA,TE,11,DAL,5,2,40,21,1,12,4.2,10.5,0,0,0,0,0,0,9.1,9.1
207,Jacob Tamme,ATL,TE,9,SF,10,6,60,61,0,26,6.1,10.2,0,0,0,0,0,0,9.1,9.1
207,Jason Witten,DAL,TE,2,PHI,8,7,87.5,56,0,11,7,8,0,0,0,0,0,0,9.1,9.1
211,Delanie Walker,TEN,TE,7,ATL,9,7,77.8,55,0,12,6.1,7.9,0,0,0,0,0,0,9,9
212,Owen Daniels,DEN,TE,11,CHI,5,4,80,69,0,31,13.8,17.2,0,0,0,0,0,0,8.9,8.9
212,Martellus Bennett,CHI,TE,6,DET,11,6,54.5,59,0,19,5.4,9.8,0,0,0,0,0,0,8.9,8.9
214,Jake Stoneburner,MIA,TE,2,JAX,2,2,100,18,1,13,9,9,0,0,0,0,0,0,8.8,8.8
214,Jack Doyle,IND,TE,9,DEN,2,2,100,18,1,15,9,9,0,0,0,0,0,0,8.8,8.8
214,Rhett Ellison,MIN,TE,10,OAK,2,2,100,18,1,11,9,9,0,0,0,0,0,0,8.8,8.8
214,Clive Walford,OAK,TE,10,MIN,3,2,66.7,18,1,10,6,9,0,0,0,0,0,0,8.8,8.8
