Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
406,George Kittle,SF,TE,4,ARI,18,5,4500,5.1
407,Marcedes Lewis,JAX,TE,16,SF,28,11,4600,5.09
408,Garrett Celek,SF,TE,16,JAX,1,6,5000,5.08
409,David Njoku,CLE,TE,4,CIN,8,8,4900,5.07
410,George Kittle,SF,TE,17,LAR,10,20,4600,5.06
410,CJ Fiedorowicz,HOU,TE,12,BAL,2,24,4500,5.06
410,Jesse James,PIT,TE,13,CIN,10,12,5300,5.06
413,Vance McDonald,PIT,TE,17,CLE,24,29,4500,5.04
414,David Njoku,CLE,TE,5,NYJ,16,8,4500,5.02
415,AJ Derby,DEN,TE,10,NE,31,26,4500,4.99
416,David Njoku,CLE,TE,17,PIT,5,2,4700,4.97
417,OJ Howard,TB,TE,8,CAR,6,11,5200,4.96
417,Tyler Kroft,CIN,TE,17,BAL,3,20,5500,4.96
419,Marcedes Lewis,JAX,TE,7,IND,31,21,4500,4.95
419,Tyler Higbee,LAR,TE,1,IND,26,23,4500,4.95
421,Garrett Celek,SF,TE,10,NYG,32,32,4500,4.94
422,OJ Howard,TB,TE,13,GB,22,1,5300,4.93
423,Tyler Higbee,LAR,TE,9,NYG,27,32,4500,4.92
423,Jesse James,PIT,TE,7,CIN,3,4,4700,4.92
425,Antonio Gates,LAC,TE,7,DEN,7,27,4600,4.91
426,Nick O'Leary,BUF,TE,9,NYJ,25,28,4900,4.89
427,Seth DeValve,CLE,TE,3,IND,29,9,4500,4.85
428,AJ Derby,DEN,TE,7,LAC,18,3,4600,4.84
429,Tyler Higbee,LAR,TE,6,JAX,3,23,4500,4.82
429,AJ Derby,DEN,TE,8,KC,29,15,4500,4.82
431,Virgil Green,DEN,TE,11,CIN,10,14,4500,4.81
432,OJ Howard,TB,TE,9,NO,14,7,5300,4.8
432,AJ Derby,MIA,TE,17,BUF,17,25,4500,4.8
434,Jesse James,PIT,TE,8,DET,16,21,4800,4.79
434,Marcedes Lewis,JAX,TE,5,PIT,1,13,4500,4.79
436,Tyler Higbee,LAR,TE,2,WAS,23,22,4500,4.76
437,Austin Seferian-Jenkins,NYJ,TE,3,MIA,21,32,4500,4.71
437,Tyler Higbee,LAR,TE,13,ARI,19,14,4500,4.71
439,Marcedes Lewis,JAX,TE,2,TEN,19,13,4500,4.69
439,David Njoku,CLE,TE,12,CIN,10,12,4500,4.69
441,Marcedes Lewis,JAX,TE,15,HOU,29,28,4700,4.68
441,Seth DeValve,CLE,TE,5,NYJ,16,8,4500,4.68
443,Marcedes Lewis,JAX,TE,14,SEA,6,20,4800,4.67
444,OJ Howard,TB,TE,3,MIN,27,19,5000,4.66
445,OJ Howard,TB,TE,14,DET,19,24,5100,4.63
445,George Kittle,SF,TE,14,HOU,27,27,5100,4.63
447,OJ Howard,TB,TE,5,NE,32,28,4800,4.62
447,Marcedes Lewis,JAX,TE,11,CLE,21,30,4900,4.62
447,Tyler Higbee,LAR,TE,11,MIN,6,12,4500,4.62
450,Tyler Higbee,LAR,TE,10,HOU,24,27,4500,4.6
451,David Njoku,CLE,TE,7,TEN,25,9,4500,4.57
452,Coby Fleener,NO,TE,11,WAS,23,29,4700,4.54
452,Tyler Kroft,CIN,TE,4,CLE,16,26,4900,4.54
454,George Kittle,SF,TE,12,SEA,7,22,4700,4.53
455,David Njoku,CLE,TE,6,HOU,19,22,4500,4.52
456,Coby Fleener,NO,TE,10,BUF,10,20,4900,4.51
456,Lance Kendricks,GB,TE,17,DET,19,22,4500,4.51
458,OJ Howard,TB,TE,10,NYJ,23,28,5100,4.5
458,Martellus Bennett,NE,TE,11,OAK,24,23,4800,4.5
460,AJ Derby,DEN,TE,6,NYG,26,32,4700,4.48
461,Stephen Anderson,HOU,TE,6,CLE,21,31,4500,4.47
461,Marcedes Lewis,JAX,TE,6,LAR,20,17,4500,4.47
461,Seth DeValve,CLE,TE,7,TEN,25,9,4500,4.47
461,Jermaine Gresham,ARI,TE,10,SEA,6,17,4500,4.47
465,David Njoku,CLE,TE,1,PIT,9,18,4500,4.46
466,Marcedes Lewis,JAX,TE,12,ARI,24,20,5000,4.45
467,Dion Sims,CHI,TE,15,DET,19,26,4500,4.42
468,Garrett Celek,SF,TE,17,LAR,10,20,5300,4.41
468,George Kittle,SF,TE,13,CHI,13,11,4900,4.41
470,Garrett Celek,SF,TE,14,HOU,27,27,4500,4.4
470,Benjamin Watson,BAL,TE,2,CLE,31,32,4800,4.4
472,Dwayne Allen,NE,TE,2,NO,30,15,4900,4.38
473,David Njoku,CLE,TE,16,CHI,8,8,4700,4.37
474,Virgil Green,DEN,TE,13,MIA,28,29,4500,4.29
475,Coby Fleener,NO,TE,12,LAR,8,13,4900,4.25
475,Trey Burton,PHI,TE,14,LAR,9,8,4500,4.25
477,Marcedes Lewis,JAX,TE,10,LAC,13,2,4800,4.22
478,OJ Howard,TB,TE,12,ATL,13,10,5100,4.2
479,David Njoku,CLE,TE,13,LAC,8,2,4500,4.19
480,Ricky Seals-Jones,ARI,TE,17,SEA,8,9,5100,4.18
481,OJ Howard,TB,TE,11,MIA,20,28,4700,4.17
482,OJ Howard,TB,TE,4,NYG,12,29,4800,4.14
483,Tyler Higbee,LAR,TE,15,SEA,8,13,4500,4.13
483,Marcedes Lewis,JAX,TE,9,CIN,7,13,4700,4.13
483,Vernon Davis,WAS,TE,7,PHI,17,9,5000,4.13
486,Ryan Griffin,HOU,TE,1,JAX,13,17,4500,4.12
487,Stephen Anderson,HOU,TE,4,TEN,30,21,4500,4.11
487,Seth DeValve,CLE,TE,6,HOU,19,22,4500,4.11
489,Jesse James,PIT,TE,17,CLE,24,29,5700,4.07
490,Jermaine Gresham,ARI,TE,14,TEN,17,19,4500,4.06
491,Darren Fells,DET,TE,9,GB,18,1,4800,4.05
492,Dion Sims,CHI,TE,12,PHI,6,16,4500,4.03
493,Niles Paul,WAS,TE,13,DAL,27,22,4500,4.01
494,Stephen Anderson,HOU,TE,13,TEN,18,10,4500,3.99
494,Tyler Higbee,LAR,TE,14,PHI,5,17,4500,3.99
496,Jesse James,PIT,TE,10,IND,29,17,4700,3.98
496,Will Tye,NYJ,TE,2,OAK,22,25,4500,3.98
496,Jermaine Gresham,ARI,TE,12,JAX,1,11,4500,3.98
499,Antonio Gates,LAC,TE,11,BUF,14,21,4600,3.97
500,Seth DeValve,CLE,TE,4,CIN,8,8,4700,3.96
501,Gerald Everett,LAR,TE,3,SF,11,3,4500,3.94
501,Darren Fells,DET,TE,8,PIT,1,5,4700,3.94
501,AJ Derby,DEN,TE,9,PHI,15,26,4500,3.94
504,Antonio Gates,LAC,TE,10,JAX,1,19,4600,3.93
505,Troy Niklas,ARI,TE,2,IND,26,23,4500,3.91
506,Virgil Green,DEN,TE,4,OAK,24,16,4600,3.9
507,Antonio Gates,LAC,TE,12,DAL,20,15,4600,3.88
507,Antonio Gates,LAC,TE,8,NE,31,26,4600,3.88
507,Jermaine Gresham,ARI,TE,9,SF,30,3,4500,3.88
510,George Kittle,SF,TE,16,JAX,1,6,4700,3.83
511,David Morgan,MIN,TE,15,CIN,15,16,4500,3.82
511,Rhett Ellison,NYG,TE,17,WAS,21,28,4500,3.82
513,Dion Sims,CHI,TE,8,NO,18,12,4500,3.8
513,Virgil Green,DEN,TE,3,BUF,3,11,4600,3.8
515,Gerald Everett,LAR,TE,13,ARI,19,14,4500,3.76
515,Niles Paul,WAS,TE,12,NYG,32,32,4500,3.76
517,Virgil Green,DEN,TE,12,OAK,29,24,4500,3.73
517,Marcedes Lewis,JAX,TE,3,BAL,2,22,4500,3.73
519,Gerald Everett,LAR,TE,17,SF,30,16,4500,3.71
519,Darren Fells,DET,TE,6,NO,24,19,4900,3.71
521,Vance McDonald,PIT,TE,14,BAL,2,19,4700,3.7
521,Niles Paul,WAS,TE,16,DEN,6,30,4500,3.7
523,Seth DeValve,CLE,TE,14,GB,26,1,4500,3.69
523,Virgil Green,DEN,TE,15,IND,30,19,4500,3.69
523,Tyler Higbee,LAR,TE,12,NO,11,15,4500,3.69
526,Nick Boyle,BAL,TE,2,CLE,31,32,4500,3.68
527,Vernon Davis,WAS,TE,6,SF,27,1,4900,3.65
528,Seth DeValve,CLE,TE,16,CHI,8,8,4500,3.63
529,Darren Fells,DET,TE,10,CLE,21,30,4900,3.61
530,Seth DeValve,CLE,TE,10,DET,15,16,4500,3.6
531,Jermaine Gresham,ARI,TE,16,NYG,32,32,4500,3.59
532,Seth DeValve,CLE,TE,17,PIT,5,2,4500,3.57
533,Luke Willson,SEA,TE,4,IND,29,13,4500,3.56
534,OJ Howard,TB,TE,6,ARI,22,14,4900,3.55
535,Jonnu Smith,TEN,TE,6,IND,31,26,4500,3.54
535,Anthony Fasano,MIA,TE,16,KC,21,14,4500,3.54
535,Vernon Davis,WAS,TE,4,KC,15,9,5100,3.54
538,Richard Rodgers,GB,TE,16,MIN,2,1,5600,3.53
539,Gerald Everett,LAR,TE,4,DAL,15,17,4500,3.52
540,Niles Paul,WAS,TE,17,NYG,32,32,4500,3.48
541,Gerald Everett,LAR,TE,15,SEA,8,13,4500,3.47
542,Jesse James,PIT,TE,1,CLE,31,32,4700,3.46
543,Tyler Higbee,LAR,TE,5,SEA,8,12,4500,3.45
544,Josh Hill,NO,TE,17,TB,28,4,4500,3.42
545,George Kittle,SF,TE,15,TEN,17,18,4900,3.4
546,Dion Sims,CHI,TE,16,CLE,26,31,4500,3.39
546,Virgil Green,DEN,TE,14,NYJ,25,26,4600,3.39
548,Antonio Gates,LAC,TE,15,KC,25,12,4500,3.38
548,Seth DeValve,CLE,TE,15,BAL,5,24,4500,3.38
548,CJ Uzomah,CIN,TE,3,GB,12,2,4500,3.38
548,Benjamin Watson,BAL,TE,1,CIN,12,28,4900,3.38
548,Seth DeValve,CLE,TE,11,JAX,1,16,4500,3.38
553,Dion Sims,CHI,TE,7,CAR,10,16,4500,3.37
554,George Kittle,SF,TE,1,CAR,25,31,4500,3.36
555,Lance Kendricks,GB,TE,11,BAL,4,27,4500,3.34
556,Lance Kendricks,GB,TE,9,DET,17,19,4500,3.33
556,Seth DeValve,CLE,TE,12,CIN,10,12,4700,3.33
558,Dwayne Allen,NE,TE,13,BUF,14,21,4500,3.32
559,Gerald Everett,LAR,TE,14,PHI,5,17,4500,3.31
559,Stephen Anderson,HOU,TE,10,LAR,11,15,4500,3.31
561,Antonio Gates,LAC,TE,13,CLE,20,30,4500,3.28
561,Jermaine Gresham,ARI,TE,13,LAR,9,6,4500,3.28
563,Gerald Everett,LAR,TE,10,HOU,24,27,4500,3.27
563,Will Tye,NYJ,TE,1,BUF,17,7,4500,3.27
563,Stephen Anderson,HOU,TE,5,KC,15,16,4500,3.27
563,Seth DeValve,CLE,TE,8,MIN,4,15,4500,3.27
567,Niles Paul,WAS,TE,14,LAC,7,5,4500,3.25
568,Richard Rodgers,GB,TE,14,CLE,21,30,4800,3.24
569,Seth DeValve,CLE,TE,2,BAL,8,8,4500,3.23
570,Jesse James,PIT,TE,14,BAL,2,19,5400,3.22
571,Virgil Green,DEN,TE,16,WAS,24,29,4500,3.21
571,AJ Derby,MIA,TE,16,KC,21,14,4500,3.21
573,Tyler Higbee,LAR,TE,16,TEN,20,22,4500,3.2
574,AJ Derby,DEN,TE,2,DAL,14,30,4900,3.19
575,Virgil Green,DEN,TE,8,KC,29,15,4500,3.18
575,Richard Rodgers,GB,TE,13,TB,30,4,4700,3.18
577,Vance McDonald,PIT,TE,10,IND,29,17,4600,3.16
578,Stephen Anderson,HOU,TE,11,ARI,25,22,4500,3.14
578,Garrett Celek,SF,TE,13,CHI,13,11,4500,3.14
580,Nick Boyle,BAL,TE,1,CIN,12,28,4500,3.13
581,Marcedes Lewis,JAX,TE,1,HOU,3,3,4500,3.12
582,Vernon Davis,WAS,TE,2,LAR,15,9,4800,3.09
582,Antonio Gates,LAC,TE,14,WAS,22,29,4500,3.09
582,Josh Hill,NO,TE,2,NE,2,6,4500,3.09
585,Jonnu Smith,TEN,TE,7,CLE,21,31,4500,3.07
585,Tyler Higbee,LAR,TE,4,DAL,15,17,4500,3.07
585,Nick Boyle,BAL,TE,6,CHI,18,20,4500,3.07
588,Vernon Davis,WAS,TE,1,PHI,10,2,5000,3.06
588,Virgil Green,DEN,TE,7,LAC,18,3,4600,3.06
588,Jerell Adams,NYG,TE,17,WAS,21,28,4500,3.06
591,Ed Dickson,CAR,TE,14,MIN,3,6,5000,3.05
592,Will Tye,NYJ,TE,3,MIA,21,32,4500,3.04
592,Lance Kendricks,GB,TE,15,CAR,9,7,4500,3.04
592,Josh Hill,NO,TE,1,MIN,5,14,4500,3.04
595,Trey Burton,PHI,TE,15,NYG,32,32,4900,3.02
595,Orson Charles,KC,TE,17,DEN,9,31,4500,3.02
595,Nick Boyle,BAL,TE,7,MIN,6,17,4500,3.02
598,Tyler Higbee,LAR,TE,3,SF,11,3,4500,3.01
598,Josh Hill,NO,TE,16,ATL,14,15,4500,3.01
600,Dion Sims,CHI,TE,3,PIT,5,12,4500,2.99
601,Dwayne Allen,NE,TE,12,MIA,21,27,4500,2.98
601,Evan Baylis,HOU,TE,2,CIN,12,28,null,2.98
601,Gerald Everett,LAR,TE,9,NYG,27,32,4500,2.98
601,Richard Rodgers,GB,TE,4,CHI,12,23,4600,2.98
605,Stephen Anderson,HOU,TE,3,NE,31,28,4500,2.97
606,Niles Paul,WAS,TE,15,ARI,16,17,4500,2.95
607,Dion Sims,CHI,TE,2,TB,18,11,4500,2.92
607,Adam Shaheen,CHI,TE,13,SF,31,18,4900,2.92
607,AJ Derby,DEN,TE,3,BUF,3,11,4800,2.92
607,Lance Kendricks,GB,TE,12,PIT,2,3,4500,2.92
611,Vance McDonald,PIT,TE,1,CLE,31,32,4700,2.91
611,Austin Traylor,DEN,TE,14,NYJ,25,26,4500,2.91
611,Stephen Anderson,HOU,TE,9,IND,32,22,4500,2.91
611,Darrell Daniels,IND,TE,5,SF,23,1,4500,2.91
611,Virgil Green,DEN,TE,2,DAL,14,30,null,2.91
611,Darren Fells,DET,TE,12,MIN,4,6,4800,2.91
617,Stephen Anderson,HOU,TE,12,BAL,2,24,4500,2.89
618,Stephen Anderson,HOU,TE,8,SEA,3,19,4500,2.88
618,Adam Shaheen,CHI,TE,12,PHI,6,16,5200,2.88
620,Trey Burton,PHI,TE,16,OAK,23,25,4900,2.86
620,Jermaine Gresham,ARI,TE,17,SEA,8,9,4500,2.86
622,Lance Kendricks,GB,TE,10,CHI,7,6,4500,2.85
622,Richard Rodgers,GB,TE,11,BAL,4,27,4900,2.85
624,Virgil Green,DEN,TE,1,LAC,16,12,4800,2.82
624,AJ Derby,DEN,TE,4,OAK,24,16,4700,2.82
626,Michael Hoomanawanui,NO,TE,15,NYJ,23,25,4500,2.81
626,Seth DeValve,CLE,TE,13,LAC,8,2,4500,2.81
628,Ed Dickson,CAR,TE,15,GB,24,1,4800,2.8
628,Vance McDonald,PIT,TE,16,HOU,31,28,4500,2.8
628,OJ Howard,TB,TE,7,BUF,4,5,4800,2.8
628,Richard Rodgers,GB,TE,10,CHI,7,6,4800,2.8
628,Nick Boyle,BAL,TE,8,MIA,13,23,4500,2.8
633,Nick Boyle,BAL,TE,5,OAK,17,24,4500,2.79
633,Josh Hill,NO,TE,13,CAR,6,7,4500,2.79
635,Adam Shaheen,CHI,TE,11,DET,14,15,4900,2.77
635,Lance Kendricks,GB,TE,13,TB,30,4,4500,2.77
637,Troy Niklas,ARI,TE,15,WAS,28,31,4500,2.76
637,AJ Derby,DEN,TE,1,LAC,16,12,4800,2.76
637,Richard Rodgers,GB,TE,12,PIT,2,3,4700,2.76
640,Dion Sims,CHI,TE,4,GB,8,1,4500,2.75
640,Gerald Everett,LAR,TE,5,SEA,8,12,4500,2.75
640,Josh Hill,NO,TE,3,CAR,1,4,4500,2.75
640,Dion Sims,CHI,TE,6,BAL,8,28,4500,2.75
640,Nick Boyle,BAL,TE,4,PIT,4,12,4500,2.75
640,Richard Rodgers,GB,TE,15,CAR,9,7,4700,2.75
646,Dion Sims,CHI,TE,17,MIN,2,1,4500,2.74
646,Josh Hill,NO,TE,15,NYJ,23,25,4500,2.74
648,Gerald Everett,LAR,TE,1,IND,26,23,4500,2.72
648,Trey Burton,PHI,TE,9,DEN,6,30,4500,2.72
648,Ricky Seals-Jones,ARI,TE,12,JAX,1,11,5300,2.72
648,Trey Burton,PHI,TE,5,ARI,13,3,4500,2.72
652,Marcedes Lewis,JAX,TE,17,TEN,25,19,4500,2.71
652,Gerald Everett,LAR,TE,12,NO,11,15,4500,2.71
652,Lance Kendricks,GB,TE,16,MIN,2,1,4500,2.71
655,Troy Niklas,ARI,TE,11,HOU,27,25,4500,2.7
656,Austin Traylor,DEN,TE,15,IND,30,19,4500,2.69
656,Richard Rodgers,GB,TE,3,CIN,6,1,4600,2.69
656,James O'Shaughnessy,JAX,TE,17,TEN,25,19,4500,2.69
659,Josh Hill,NO,TE,14,ATL,11,11,4500,2.68
660,Gerald Everett,LAR,TE,11,MIN,6,12,4500,2.67
660,Luke Willson,SEA,TE,7,NYG,24,32,4500,2.67
660,Clive Walford,OAK,TE,2,NYJ,21,24,4600,2.67
660,Darren Fells,DET,TE,13,BAL,2,22,4700,2.67
660,Maxx Williams,BAL,TE,1,CIN,12,28,4500,2.67
665,Luke Willson,SEA,TE,5,LAR,28,14,4500,2.66
665,Dion Sims,CHI,TE,1,ATL,29,27,4500,2.66
665,Virgil Green,DEN,TE,9,PHI,15,26,4500,2.66
668,Michael Hoomanawanui,NO,TE,13,CAR,6,7,4500,2.65
669,Seth DeValve,CLE,TE,1,PIT,9,18,4500,2.64
670,Gerald Everett,LAR,TE,16,TEN,20,22,4500,2.63
670,Tyler Kroft,CIN,TE,3,GB,12,2,4500,2.63
670,Virgil Green,DEN,TE,6,NYG,26,32,4600,2.63
673,Lance Kendricks,GB,TE,14,CLE,21,30,4500,2.62
673,Richard Rodgers,GB,TE,9,DET,17,19,4500,2.62
675,Trey Burton,PHI,TE,4,LAC,19,7,4500,2.61
676,Virgil Green,DEN,TE,17,KC,22,13,4500,2.6
677,Nick O'Leary,BUF,TE,16,NE,23,8,4500,2.59
677,Dwayne Allen,NE,TE,1,KC,11,5,5000,2.59
679,Jonnu Smith,TEN,TE,4,HOU,25,20,4500,2.58
680,Gerald Everett,LAR,TE,7,ARI,26,25,4500,2.57
680,Garrett Celek,SF,TE,12,SEA,7,22,4500,2.57
682,Darren Fells,DET,TE,14,TB,30,2,4800,2.56
682,Dion Sims,CHI,TE,13,SF,31,18,4500,2.56
684,Brandon Williams,IND,TE,12,TEN,22,7,4500,2.55
684,Darren Fells,DET,TE,5,CAR,7,4,4500,2.55
684,Troy Niklas,ARI,TE,10,SEA,6,17,4500,2.55
687,Maxx Williams,BAL,TE,6,CHI,18,20,4500,2.54
688,Jonnu Smith,TEN,TE,12,IND,30,18,4500,2.52
688,Dion Sims,CHI,TE,14,CIN,10,10,4500,2.52
688,Nick Boyle,BAL,TE,12,HOU,28,27,4500,2.52
688,Rhett Ellison,NYG,TE,6,DEN,7,26,4500,2.52
688,Logan Paulsen,SF,TE,10,NYG,32,32,4500,2.52
688,Nick Boyle,BAL,TE,14,PIT,3,2,4500,2.52
694,Nick O'Leary,BUF,TE,15,MIA,19,27,4600,2.51
694,Dion Sims,CHI,TE,5,MIN,13,21,4500,2.51
696,Darren Fells,DET,TE,15,CHI,10,5,4600,2.5
696,Garrett Celek,SF,TE,6,WAS,10,30,4500,2.5
698,Jonnu Smith,TEN,TE,13,HOU,27,27,4500,2.49
698,Rhett Ellison,NYG,TE,9,LAR,11,6,4500,2.49
700,Gerald Everett,LAR,TE,6,JAX,3,23,4500,2.45
701,Adam Shaheen,CHI,TE,14,CIN,10,10,5000,2.44
702,Nick Boyle,BAL,TE,17,CIN,16,18,4500,2.43
703,Rhett Ellison,NYG,TE,7,SEA,5,14,4500,2.42
704,Adam Shaheen,CHI,TE,1,ATL,29,27,4500,2.39
704,Dwayne Allen,NE,TE,16,BUF,13,21,4500,2.39
704,Nick Boyle,BAL,TE,15,CLE,25,30,4500,2.39
707,Darren Fells,DET,TE,11,CHI,9,4,4600,2.38
707,Jonnu Smith,TEN,TE,11,PIT,2,3,4500,2.38
707,Nick Boyle,BAL,TE,13,DET,17,26,4500,2.38
710,Nick O'Leary,BUF,TE,17,MIA,23,30,4500,2.37
710,Austin Traylor,DEN,TE,17,KC,22,13,4500,2.37
710,Brent Celek,PHI,TE,17,DAL,17,17,4500,2.37
710,Clive Walford,OAK,TE,1,TEN,19,13,4700,2.37
710,Nick Boyle,BAL,TE,11,GB,19,1,4500,2.37
715,Nick O'Leary,BUF,TE,14,IND,31,22,4700,2.36
715,Josh Hill,NO,TE,6,DET,12,21,4500,2.36
715,Jeff Heuerman,DEN,TE,7,LAC,18,3,4500,2.36
715,Jonnu Smith,TEN,TE,9,BAL,5,25,4500,2.36
715,Trey Burton,PHI,TE,1,WAS,23,22,4600,2.36
715,Garrett Celek,SF,TE,1,CAR,25,31,4500,2.36
715,Trey Burton,PHI,TE,3,NYG,15,26,4500,2.36
722,Jonnu Smith,TEN,TE,10,CIN,8,9,4500,2.34
722,Troy Niklas,ARI,TE,9,SF,30,3,4500,2.34
724,Maxx Williams,BAL,TE,2,CLE,31,32,4500,2.33
724,Derek Carrier,LAR,TE,17,SF,30,16,4500,2.33
726,Xavier Grimble,PIT,TE,16,HOU,31,28,4500,2.32
726,Tyler Higbee,LAR,TE,17,SF,30,16,4500,2.32
728,Trey Burton,PHI,TE,11,DAL,17,15,4500,2.31
729,Brandon Williams,IND,TE,5,SF,23,1,4500,2.3
729,Trey Burton,PHI,TE,13,SEA,6,20,4500,2.3
731,Gerald Everett,LAR,TE,2,WAS,23,22,4500,2.29
732,Josh Hill,NO,TE,4,MIA,14,25,4500,2.28
732,Brandon Williams,IND,TE,14,BUF,14,23,4500,2.28
734,Trey Burton,PHI,TE,8,SF,29,3,4500,2.27
734,Luke Willson,SEA,TE,8,HOU,14,20,4500,2.27
734,Jonnu Smith,TEN,TE,5,MIA,19,20,4500,2.27
734,Brandon Williams,IND,TE,10,PIT,2,4,4500,2.27
734,Ross Travis,IND,TE,16,BAL,3,20,4500,2.27
734,Nick Boyle,BAL,TE,3,JAX,10,30,4500,2.27
740,Eric Tomlinson,NYJ,TE,10,TB,28,8,4500,2.26
740,Nick O'Leary,BUF,TE,10,NO,9,7,5000,2.26
740,Rhett Ellison,NYG,TE,10,SF,30,5,4500,2.26
740,Demetrius Harris,KC,TE,9,DAL,20,4,4500,2.26
744,Jeff Heuerman,DEN,TE,4,OAK,24,16,4500,2.25
744,Demetrius Harris,KC,TE,7,OAK,18,16,4500,2.25
744,Logan Paulsen,SF,TE,1,CAR,25,31,4500,2.25
744,Trey Burton,PHI,TE,6,CAR,7,9,4500,2.25
748,Jeff Heuerman,DEN,TE,3,BUF,3,11,4500,2.24
748,Jeff Heuerman,DEN,TE,17,KC,22,13,4500,2.24
750,Virgil Green,DEN,TE,10,NE,31,26,4500,2.23
750,Demetrius Harris,KC,TE,6,PIT,1,7,4500,2.23
750,Anthony Fasano,MIA,TE,8,BAL,10,29,4500,2.23
753,Troy Niklas,ARI,TE,7,LAR,20,11,4500,2.22
754,James O'Shaughnessy,JAX,TE,16,SF,28,11,4500,2.21
754,Demetrius Harris,KC,TE,11,NYG,32,32,4500,2.21
754,Demetrius Harris,KC,TE,8,DEN,6,28,4500,2.21
757,Adam Shaheen,CHI,TE,10,GB,22,1,4500,2.2
757,Darren Fells,DET,TE,16,CIN,16,16,4500,2.2
759,Jonnu Smith,TEN,TE,14,ARI,20,16,4500,2.19
759,Eric Tomlinson,NYJ,TE,17,NE,23,8,4500,2.19
759,Demetrius Harris,KC,TE,2,PHI,10,2,4500,2.19
762,Demetrius Harris,KC,TE,4,WAS,5,28,4500,2.18
762,Troy Niklas,ARI,TE,6,TB,28,3,4500,2.18
762,Garrett Celek,SF,TE,9,ARI,29,17,4500,2.18
762,Anthony Fasano,MIA,TE,17,BUF,17,25,4500,2.18
766,Trey Burton,PHI,TE,7,WAS,15,30,4500,2.17
767,Jonnu Smith,TEN,TE,15,SF,27,9,4500,2.16
767,Demetrius Harris,KC,TE,16,MIA,18,27,4500,2.16
767,Jonnu Smith,TEN,TE,16,LAR,9,20,4500,2.16
767,Michael Hoomanawanui,NO,TE,14,ATL,11,11,4500,2.16
771,MarQueis Gray,MIA,TE,16,KC,21,14,4500,2.15
771,Demetrius Harris,KC,TE,13,NYJ,16,25,4500,2.15
773,Dwayne Allen,NE,TE,4,CAR,3,3,4600,2.14
773,Demetrius Harris,KC,TE,14,OAK,23,25,4500,2.14
775,Demetrius Harris,KC,TE,3,LAC,19,15,4500,2.13
775,Demetrius Harris,KC,TE,15,LAC,3,5,4500,2.13
775,Lee Smith,OAK,TE,13,NYG,32,32,4500,2.13
778,Luke Willson,SEA,TE,10,ARI,26,15,4500,2.11
778,Luke Willson,SEA,TE,9,WAS,19,29,4500,2.11
778,Jonnu Smith,TEN,TE,17,JAX,2,10,4500,2.11
781,Dwayne Allen,NE,TE,3,HOU,7,6,5600,2.1
781,Austin Traylor,DEN,TE,16,WAS,24,29,4500,2.1
783,Vance McDonald,PIT,TE,7,CIN,3,4,4600,2.08
784,Jeff Heuerman,DEN,TE,14,NYJ,25,26,4500,2.07
784,MarQueis Gray,MIA,TE,17,BUF,17,25,4500,2.07
784,Jeff Cumberland,LAC,TE,16,NYJ,27,24,4500,2.07
787,Levine Toilolo,ATL,TE,2,GB,28,21,4500,2.06
787,Luke Willson,SEA,TE,3,TEN,18,5,4500,2.06
787,Lance Kendricks,GB,TE,6,MIN,9,25,4500,2.06
787,Eric Tomlinson,NYJ,TE,13,KC,23,9,4500,2.06
787,Nick Boyle,BAL,TE,16,IND,30,22,4500,2.06
792,Vance McDonald,PIT,TE,6,KC,25,16,4600,2.05
792,Nick Vannett,SEA,TE,15,LAR,14,19,4500,2.05
794,Jeff Heuerman,DEN,TE,13,MIA,28,29,4500,2.04
794,Rhett Ellison,NYG,TE,15,PHI,3,13,4500,2.04
796,Jonnu Smith,TEN,TE,3,SEA,9,7,4500,2.03
796,Levine Toilolo,ATL,TE,1,CHI,20,10,4500,2.03
796,Luke Willson,SEA,TE,12,SF,32,8,4500,2.03
796,Lance Kendricks,GB,TE,2,ATL,29,27,4500,2.03
796,Anthony Fasano,MIA,TE,12,NE,28,17,4500,2.03
796,Demetrius Harris,KC,TE,1,NE,2,6,4500,2.03
802,Jeff Heuerman,DEN,TE,2,DAL,14,30,4600,2.02
802,Josh Hill,NO,TE,10,BUF,10,20,4500,2.02
804,Jeff Heuerman,DEN,TE,15,IND,30,19,4500,2.01
804,Dwayne Allen,NE,TE,17,NYJ,26,26,4500,2.01
804,Michael Hoomanawanui,NO,TE,7,GB,14,2,4500,2.01
807,Eric Tomlinson,NYJ,TE,12,CAR,4,13,4500,2
807,Rhett Ellison,NYG,TE,13,OAK,26,23,4500,2
809,Levine Toilolo,ATL,TE,3,DET,8,23,4500,1.99
809,Luke Willson,SEA,TE,1,GB,28,21,4500,1.99
809,Rhett Ellison,NYG,TE,14,DAL,24,18,4500,1.99
812,Luke Willson,SEA,TE,2,SF,32,18,4500,1.98
812,Troy Niklas,ARI,TE,4,SF,26,1,4500,1.98
812,Rhett Ellison,NYG,TE,12,WAS,29,30,4500,1.98
812,Garrett Celek,SF,TE,5,IND,30,22,4500,1.98
816,Rhett Ellison,NYG,TE,11,KC,28,12,4500,1.97
816,Rhett Ellison,NYG,TE,16,ARI,15,12,4500,1.97
818,Luke Willson,SEA,TE,11,ATL,10,3,4500,1.96
