Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
78,Jordan Reed,WAS,TE,13,DAL,9,8,5900,13.5
78,Travis Kelce,KC,TE,17,OAK,23,30,6200,13.5
78,Jordan Reed,WAS,TE,12,NYG,30,31,5800,13.5
83,Gary Barnidge,CLE,TE,16,KC,8,1,6400,13.4
83,Julius Thomas,JAX,TE,15,ATL,11,27,6200,13.4
85,Jordan Cameron,MIA,TE,1,WAS,null,null,5500,13.3
85,Travis Kelce,KC,TE,1,HOU,null,null,6000,13.3
85,Jimmy Graham,SEA,TE,7,SF,31,21,6300,13.3
85,Tyler Eifert,CIN,TE,14,PIT,19,25,6300,13.3
85,Martellus Bennett,CHI,TE,2,ARI,18,5,6100,13.3
90,Greg Olsen,CAR,TE,3,NO,26,20,5900,13.2
90,Antonio Gates,LAC,TE,6,GB,3,14,5500,13.2
90,Gary Barnidge,CLE,TE,8,ARI,6,1,6300,13.2
90,Tyler Eifert,CIN,TE,10,HOU,21,13,6200,13.2
90,Heath Miller,PIT,TE,1,NE,null,null,5500,13.2
90,Kyle Rudolph,MIN,TE,1,SF,null,null,5300,13.2
96,Jordan Cameron,MIA,TE,2,JAX,6,6,5500,13.1
96,Coby Fleener,IND,TE,14,JAX,28,29,4900,13.1
96,Benjamin Watson,NO,TE,15,DET,23,28,5600,13.1
99,Zach Ertz,PHI,TE,1,ATL,null,null,5400,13
99,Greg Olsen,CAR,TE,2,HOU,24,29,6000,13
99,Jimmy Graham,SEA,TE,5,CIN,13,6,6600,13
99,Gary Barnidge,CLE,TE,14,SF,24,9,6200,13
99,Antonio Gates,LAC,TE,12,JAX,21,22,5700,13
104,Jason Witten,DAL,TE,1,NYG,null,null,5800,12.9
104,Jordan Cameron,MIA,TE,3,BUF,31,30,5400,12.9
106,Charles Clay,BUF,TE,5,TEN,10,28,5700,12.8
106,Jordan Cameron,MIA,TE,7,HOU,19,21,5500,12.8
106,Eric Ebron,DET,TE,11,OAK,30,31,5400,12.8
106,Coby Fleener,IND,TE,12,TB,19,18,5100,12.8
110,Delanie Walker,TEN,TE,1,TB,null,null,5400,12.7
110,Larry Donnell,NYG,TE,1,DAL,null,null,5300,12.7
110,Jason Witten,DAL,TE,3,ATL,19,14,6000,12.7
110,Zach Ertz,PHI,TE,3,NYJ,2,5,5200,12.7
110,Travis Kelce,KC,TE,15,BAL,23,3,6000,12.7
110,Julius Thomas,JAX,TE,17,HOU,7,11,6500,12.7
116,Larry Donnell,NYG,TE,2,ATL,19,10,5300,12.6
116,Larry Donnell,NYG,TE,3,WAS,3,12,5400,12.6
116,Julius Thomas,JAX,TE,14,IND,29,20,5900,12.6
116,Heath Miller,PIT,TE,9,OAK,24,32,5800,12.6
116,Larry Donnell,NYG,TE,8,NO,30,29,5100,12.6
121,Heath Miller,PIT,TE,16,BAL,21,2,5300,12.5
121,Travis Kelce,KC,TE,16,CLE,28,11,6100,12.5
121,Zach Ertz,PHI,TE,10,MIA,26,13,5000,12.5
121,Benjamin Watson,NO,TE,12,HOU,14,10,5400,12.5
125,Antonio Gates,LAC,TE,5,PIT,14,28,5500,12.4
125,Jordan Reed,WAS,TE,7,TB,21,5,5400,12.4
125,Ladarius Green,LAC,TE,8,BAL,31,2,5300,12.4
128,Heath Miller,PIT,TE,2,SF,2,12,5400,12.3
128,Kyle Rudolph,MIN,TE,2,DET,32,25,5100,12.3
130,Ladarius Green,LAC,TE,2,CIN,7,3,5600,12.2
130,Zach Ertz,PHI,TE,2,DAL,12,11,5200,12.2
130,Larry Donnell,NYG,TE,5,SF,26,21,5200,12.2
130,Scott Chandler,NE,TE,13,PHI,26,2,5300,12.2
130,Scott Chandler,NE,TE,14,HOU,12,10,5800,12.2
130,Richard Rodgers,GB,TE,14,DAL,8,8,5600,12.2
130,Richard Rodgers,GB,TE,15,OAK,24,31,5500,12.2
130,Richard Rodgers,GB,TE,10,DET,31,21,5400,12.2
138,Ladarius Green,LAC,TE,3,MIN,8,22,5600,12.1
138,Charles Clay,BUF,TE,14,PHI,26,3,5100,12.1
138,Julius Thomas,JAX,TE,6,HOU,19,16,5200,12.1
138,Will Tye,NYG,TE,16,MIN,12,14,5100,12.1
138,Heath Miller,PIT,TE,17,CLE,27,15,5100,12.1
138,Julius Thomas,JAX,TE,12,LAC,22,23,5300,12.1
144,Kyle Rudolph,MIN,TE,3,LAC,14,24,5300,12
144,Julius Thomas,JAX,TE,11,TEN,12,26,5200,12
146,Austin Seferian-Jenkins,TB,TE,14,NO,32,32,5500,11.9
146,Zach Ertz,PHI,TE,16,WAS,19,7,5000,11.9
146,Tyler Eifert,CIN,TE,1,OAK,null,null,5000,11.9
146,Jordan Reed,WAS,TE,1,MIA,null,null,5000,11.9
146,Benjamin Watson,NO,TE,9,TEN,9,19,5700,11.9
146,Richard Rodgers,GB,TE,9,CAR,6,13,4800,11.9
152,Tyler Eifert,CIN,TE,9,CLE,26,14,5800,11.8
152,Jimmy Graham,SEA,TE,6,CAR,4,1,6300,11.8
154,Tyler Eifert,CIN,TE,17,BAL,19,2,6200,11.6
155,Will Tye,NYG,TE,13,NYJ,9,3,4900,11.5
156,Richard Rodgers,GB,TE,16,ARI,5,17,5300,11.3
157,Richard Rodgers,GB,TE,11,MIN,7,20,5400,11.2
157,Richard Rodgers,GB,TE,13,DET,23,22,5100,11.2
159,Richard Rodgers,GB,TE,6,LAC,15,21,5100,11.1
159,Richard Rodgers,GB,TE,12,CHI,15,9,5200,11.1
161,Richard Rodgers,GB,TE,1,CHI,null,null,4900,11
162,Austin Seferian-Jenkins,TB,TE,4,CAR,3,6,5200,10.9
162,Eric Ebron,DET,TE,17,CHI,15,12,4800,10.9
164,Owen Daniels,DEN,TE,1,BAL,null,null,5500,10.8
164,Austin Seferian-Jenkins,TB,TE,1,TEN,null,null,4700,10.8
164,Will Tye,NYG,TE,17,PHI,30,6,5200,10.8
167,Charles Clay,BUF,TE,1,IND,null,null,5000,10.7
167,Coby Fleener,IND,TE,2,NYJ,2,10,4900,10.7
167,Richard Rodgers,GB,TE,5,LAR,9,12,5100,10.7
167,Owen Daniels,DEN,TE,3,DET,29,27,4700,10.7
171,Ladarius Green,LAC,TE,1,DET,null,null,5700,10.6
171,Charles Clay,BUF,TE,2,NE,26,17,4800,10.6
173,Eric Ebron,DET,TE,1,LAC,null,null,5000,10.5
173,Clive Walford,OAK,TE,15,GB,9,23,4700,10.5
175,Coby Fleener,IND,TE,1,BUF,null,null,5100,10.4
176,Ladarius Green,LAC,TE,11,KC,16,2,5200,9.9
176,Maxx Williams,BAL,TE,1,DEN,null,null,4800,9.9
178,Delanie Walker,TEN,TE,15,NE,7,4,6300,9.5
179,Owen Daniels,DEN,TE,12,NE,12,4,5200,9.4
180,Owen Daniels,DEN,TE,11,CHI,13,6,5000,9.2
180,Owen Daniels,DEN,TE,9,IND,27,21,4700,9.2
180,Martellus Bennett,CHI,TE,10,LAR,3,8,5400,9.2
183,Luke Willson,SEA,TE,15,CLE,28,17,4800,9.1
184,Greg Olsen,CAR,TE,4,TB,18,7,6300,8.3
184,Antonio Gates,LAC,TE,17,DEN,2,19,6000,8.3
186,Travis Kelce,KC,TE,4,CIN,9,9,6400,8.2
186,Greg Olsen,CAR,TE,6,SEA,5,28,6300,8.2
186,Delanie Walker,TEN,TE,16,HOU,9,10,6600,8.2
189,Delanie Walker,TEN,TE,7,ATL,14,26,5500,8.1
189,Travis Kelce,KC,TE,7,PIT,16,31,6000,8.1
189,Jason Witten,DAL,TE,15,NYJ,7,5,5600,8.1
189,Delanie Walker,TEN,TE,9,NO,32,27,5500,8.1
189,Jordan Reed,WAS,TE,9,NE,13,6,5700,8.1
189,Delanie Walker,TEN,TE,10,CAR,10,18,5900,8.1
195,Martellus Bennett,CHI,TE,11,DEN,1,12,5200,8
195,Martellus Bennett,CHI,TE,9,LAC,21,20,5400,8
195,Martellus Bennett,CHI,TE,8,MIN,7,27,5700,8
198,Benjamin Watson,NO,TE,13,CAR,2,12,5300,7.9
198,Jacob Tamme,ATL,TE,14,CAR,3,16,5200,7.9
198,Travis Kelce,KC,TE,10,DEN,1,14,5800,7.9
201,Gavin Escobar,DAL,TE,13,WAS,21,7,4500,7.8
201,Jason Witten,DAL,TE,4,NO,30,31,6000,7.8
201,Julius Thomas,JAX,TE,7,BUF,20,24,5600,7.8
201,Delanie Walker,TEN,TE,11,JAX,23,21,5700,7.8
201,Travis Kelce,KC,TE,6,MIN,9,19,6200,7.8
201,Jason Witten,DAL,TE,16,BUF,22,18,5500,7.8
201,Zach Miller,CHI,TE,16,TB,17,16,5600,7.8
208,Martellus Bennett,CHI,TE,4,OAK,31,32,5500,7.7
209,Jordan Reed,WAS,TE,4,PHI,13,2,5600,7.6
209,Zach Miller,CHI,TE,12,GB,16,26,5100,7.6
211,Jacob Tamme,ATL,TE,13,TB,18,17,5200,7.4
212,Heath Miller,PIT,TE,15,DEN,1,22,5600,7.3
213,Jason Witten,DAL,TE,7,NYG,18,28,5600,7.2
214,Zach Ertz,PHI,TE,11,TB,21,17,5200,7.1
214,Jimmy Graham,SEA,TE,8,DAL,15,5,6100,7.1
214,Kyle Rudolph,MIN,TE,4,DEN,1,17,5000,7.1
217,Austin Seferian-Jenkins,TB,TE,2,NO,31,26,4500,7
217,Jimmy Graham,SEA,TE,4,DET,29,28,6600,7
217,Jason Witten,DAL,TE,8,SEA,3,31,5500,7
217,Zach Ertz,PHI,TE,17,NYG,31,31,5700,7
221,Greg Olsen,CAR,TE,1,JAX,null,null,5900,6.9
221,Tyler Eifert,CIN,TE,4,KC,32,8,5700,6.9
221,Delanie Walker,TEN,TE,5,BUF,27,24,5400,6.9
221,Benjamin Watson,NO,TE,14,TB,16,17,5300,6.9
221,Zach Ertz,PHI,TE,9,DAL,13,11,5000,6.9
221,Jason Witten,DAL,TE,10,TB,22,20,5600,6.9
227,Tyler Eifert,CIN,TE,5,SEA,3,23,5600,6.8
227,Coby Fleener,IND,TE,11,ATL,9,27,5000,6.8
227,Martellus Bennett,CHI,TE,13,SF,27,12,5200,6.8
227,Zach Ertz,PHI,TE,13,NE,14,4,5000,6.8
227,Jason Witten,DAL,TE,14,GB,15,23,5500,6.8
227,Heath Miller,PIT,TE,14,CIN,4,10,5400,6.8
227,Jason Witten,DAL,TE,17,WAS,21,8,5100,6.8
234,Martellus Bennett,CHI,TE,3,SEA,23,28,5600,6.7
234,Gary Barnidge,CLE,TE,7,LAR,8,9,5900,6.7
234,Charles Clay,BUF,TE,7,JAX,25,19,5500,6.7
234,Zach Ertz,PHI,TE,15,ARI,5,14,5000,6.7
234,Austin Seferian-Jenkins,TB,TE,15,LAR,9,19,5400,6.7
234,Jason Witten,DAL,TE,9,PHI,8,2,5600,6.7
234,Jordan Cameron,MIA,TE,8,NE,16,8,5500,6.7
234,Heath Miller,PIT,TE,12,SEA,3,29,5300,6.7
242,Zach Ertz,PHI,TE,14,BUF,20,12,5000,6.6
242,Jacob Tamme,ATL,TE,12,MIN,7,16,5100,6.6
244,Jared Cook,LAR,TE,4,ARI,4,5,5400,6.5
244,Jacob Tamme,ATL,TE,11,IND,25,23,5300,6.5
244,Zach Miller,CHI,TE,15,MIN,12,15,5500,6.5
244,Gary Barnidge,CLE,TE,6,DEN,2,13,5700,6.5
244,Eric Ebron,DET,TE,10,GB,16,23,5300,6.5
249,Julius Thomas,JAX,TE,9,NYJ,4,10,5600,6.4
249,Delanie Walker,TEN,TE,6,MIA,25,15,5400,6.4
249,Charles Clay,BUF,TE,6,CIN,13,5,5700,6.4
249,Larry Donnell,NYG,TE,6,PHI,12,2,5300,6.4
253,Jared Cook,LAR,TE,5,GB,6,18,5200,6.3
253,Eric Ebron,DET,TE,7,MIN,5,23,5100,6.3
253,Austin Seferian-Jenkins,TB,TE,13,ATL,7,23,5000,6.3
253,Kyle Rudolph,MIN,TE,14,ARI,5,10,5000,6.3
253,Jacob Tamme,ATL,TE,15,JAX,25,29,5100,6.3
253,Coby Fleener,IND,TE,15,HOU,14,16,4900,6.3
253,Jacob Tamme,ATL,TE,9,SF,26,16,5200,6.3
253,Jordan Cameron,MIA,TE,9,BUF,17,17,5200,6.3
253,Heath Miller,PIT,TE,8,CIN,13,9,5000,6.3
253,Benjamin Watson,NO,TE,10,WAS,17,6,5500,6.3
253,Jordan Cameron,MIA,TE,10,PHI,12,2,4900,6.3
264,Charles Clay,BUF,TE,4,NYG,25,30,5200,6.2
264,Larry Donnell,NYG,TE,4,BUF,27,28,5200,6.2
264,Heath Miller,PIT,TE,3,LAR,12,21,5800,6.2
264,Jordan Reed,WAS,TE,3,NYG,28,30,5300,6.2
264,Charles Clay,BUF,TE,11,NE,14,7,5200,6.2
264,Jason Witten,DAL,TE,13,WAS,21,7,5600,6.2
264,Charles Clay,BUF,TE,9,MIA,22,18,5700,6.2
264,Benjamin Watson,NO,TE,8,NYG,17,28,5400,6.2
264,Charles Clay,BUF,TE,10,NYJ,6,9,5400,6.2
273,Ladarius Green,LAC,TE,4,CLE,22,14,5600,6.1
273,Eric Ebron,DET,TE,4,SEA,3,26,5100,6.1
273,Julius Thomas,JAX,TE,5,TB,14,13,5200,6.1
273,Ladarius Green,LAC,TE,15,MIA,29,12,5000,6.1
273,Coby Fleener,IND,TE,9,DEN,1,11,5000,6.1
273,Kyle Rudolph,MIN,TE,6,KC,32,9,5000,6.1
273,Jacob Tamme,ATL,TE,16,CAR,3,12,5000,6.1
273,Eric Ebron,DET,TE,8,KC,23,4,5500,6.1
281,Owen Daniels,DEN,TE,5,OAK,31,32,4900,6
281,Jared Cook,LAR,TE,3,PIT,30,31,5400,6
281,Benjamin Watson,NO,TE,7,IND,27,14,5300,6
281,Charles Clay,BUF,TE,13,HOU,10,8,5100,6
281,Eric Ebron,DET,TE,13,GB,15,25,4900,6
281,Vance McDonald,SF,TE,15,CIN,4,9,4600,6
281,Brent Celek,PHI,TE,12,DET,27,24,5800,6
288,Kyle Rudolph,MIN,TE,7,DET,30,25,5000,5.9
288,Will Tye,NYG,TE,15,CAR,3,10,4900,5.9
290,Coby Fleener,IND,TE,13,PIT,22,28,4900,5.8
290,Zach Ertz,PHI,TE,6,NYG,19,30,5000,5.8
292,Zach Ertz,PHI,TE,4,WAS,6,12,5200,5.7
292,Vernon Davis,DEN,TE,15,PIT,18,28,5200,5.7
292,Austin Seferian-Jenkins,TB,TE,17,CAR,4,9,5600,5.7
295,Jordan Cameron,MIA,TE,6,TEN,6,23,5400,5.6
295,Vernon Davis,DEN,TE,12,NE,12,4,5200,5.6
297,Jordan Cameron,MIA,TE,4,NYJ,2,3,5300,5.5
297,Zach Ertz,PHI,TE,5,NO,29,30,5000,5.5
297,Zach Ertz,PHI,TE,7,CAR,4,8,5000,5.5
297,Larry Donnell,NYG,TE,7,DAL,22,7,5200,5.5
297,Vernon Davis,SF,TE,9,ATL,27,21,4900,5.5
297,Vernon Davis,SF,TE,8,LAR,5,12,4900,5.5
297,Crockett Gillmore,BAL,TE,7,ARI,6,1,5000,5.5
304,Vernon Davis,SF,TE,3,ARI,16,8,5400,5.4
304,Eric Ebron,DET,TE,15,NO,32,32,4800,5.4
304,Ladarius Green,LAC,TE,16,OAK,23,31,4800,5.4
307,Vance McDonald,SF,TE,13,CHI,13,6,4900,5.3
307,Jordan Cameron,MIA,TE,14,NYG,31,30,5000,5.3
307,Vernon Davis,SF,TE,6,BAL,29,6,4900,5.3
307,Kyle Rudolph,MIN,TE,16,NYG,31,31,5000,5.3
307,Coby Fleener,IND,TE,16,MIA,30,15,4900,5.3
307,Jacob Tamme,ATL,TE,17,NO,32,32,4900,5.3
307,Julius Thomas,JAX,TE,10,BAL,29,4,5400,5.3
307,Eric Ebron,DET,TE,12,PHI,20,2,5100,5.3
315,Ladarius Green,LAC,TE,7,OAK,24,32,5100,5.2
315,Zach Miller,CHI,TE,14,WAS,17,7,4900,5.2
315,Austin Seferian-Jenkins,TB,TE,16,CHI,15,5,5500,5.2
318,Vernon Davis,SF,TE,2,PIT,30,32,5100,5.1
318,Jordan Reed,WAS,TE,2,LAR,15,20,5000,5.1
318,Eric Ebron,DET,TE,3,DEN,1,17,5100,5.1
318,Ladarius Green,LAC,TE,14,KC,11,1,5000,5.1
318,Ryan Griffin,HOU,TE,14,NE,10,5,4900,5.1
318,Kyle Rudolph,MIN,TE,15,CHI,15,8,5000,5.1
318,Ryan Griffin,HOU,TE,15,IND,31,20,4900,5.1
318,Derek Carrier,WAS,TE,6,NYJ,1,4,4900,5.1
318,Vernon Davis,DEN,TE,16,CIN,3,7,5000,5.1
318,Eric Ebron,DET,TE,16,SF,26,12,4800,5.1
318,Blake Bell,SF,TE,16,DET,24,29,4500,5.1
318,Coby Fleener,IND,TE,17,TEN,22,24,4900,5.1
318,Vance McDonald,SF,TE,17,LAR,13,22,4600,5.1
318,Will Tye,NYG,TE,10,NE,8,7,4700,5.1
318,Jared Cook,LAR,TE,12,CIN,8,12,4700,5.1
318,Jordan Cameron,MIA,TE,12,NYJ,5,5,5100,5.1
334,Marcedes Lewis,JAX,TE,1,CAR,null,null,4900,5
334,Maxx Williams,BAL,TE,4,PIT,15,30,4700,5
334,Garrett Celek,SF,TE,5,NYG,19,31,4500,5
334,Marcedes Lewis,JAX,TE,3,NE,29,19,4700,5
334,Vernon Davis,SF,TE,7,SEA,4,31,4800,5
334,Crockett Gillmore,BAL,TE,11,LAR,3,16,5300,5
334,Jordan Cameron,MIA,TE,13,BAL,22,5,5000,5
334,Kyle Rudolph,MIN,TE,13,SEA,3,29,5100,5
334,Crockett Gillmore,BAL,TE,13,MIA,29,15,5600,5
334,Benjamin Watson,NO,TE,6,ATL,16,18,4900,5
334,Jared Cook,LAR,TE,16,SEA,2,26,4700,5
334,Charles Clay,BUF,TE,12,KC,10,1,5300,5
346,Jared Cook,LAR,TE,7,CLE,26,15,5200,4.9
346,Coby Fleener,IND,TE,7,NO,32,29,5100,4.9
346,Jordan Cameron,MIA,TE,11,DAL,14,8,4900,4.9
346,Ryan Griffin,HOU,TE,11,NYJ,5,9,4800,4.9
346,Vernon Davis,DEN,TE,13,LAC,25,27,5200,4.9
346,Crockett Gillmore,BAL,TE,6,SF,31,24,4900,4.9
346,Owen Daniels,DEN,TE,8,GB,9,23,4700,4.9
346,Jared Cook,LAR,TE,8,SF,29,16,5200,4.9
346,Richard Rodgers,GB,TE,8,DEN,1,15,5000,4.9
346,Kyle Rudolph,MIN,TE,17,GB,12,21,5000,4.9
346,Ryan Griffin,HOU,TE,17,JAX,28,28,4800,4.9
346,Kyle Rudolph,MIN,TE,12,ATL,6,26,5000,4.9
346,Vance McDonald,SF,TE,12,ARI,9,6,4600,4.9
359,Jared Cook,LAR,TE,2,WAS,8,15,5200,4.8
359,Owen Daniels,DEN,TE,4,MIN,8,18,4600,4.8
359,Derek Carrier,WAS,TE,5,ATL,20,17,4500,4.8
359,Maxx Williams,BAL,TE,5,CLE,30,25,4800,4.8
359,Charles Clay,BUF,TE,3,MIA,10,12,4900,4.8
359,Jared Cook,LAR,TE,13,ARI,8,14,4700,4.8
359,Jared Cook,LAR,TE,14,DET,23,28,4700,4.8
359,Garrett Celek,SF,TE,9,ATL,11,28,4500,4.8
359,Ladarius Green,LAC,TE,6,GB,3,14,5100,4.8
359,Owen Daniels,DEN,TE,16,CIN,3,7,5000,4.8
359,Coby Fleener,IND,TE,8,CAR,5,8,5000,4.8
359,Clive Walford,OAK,TE,17,KC,8,1,4800,4.8
371,Vernon Davis,SF,TE,1,MIN,null,null,5300,4.7
371,Marcedes Lewis,JAX,TE,2,MIA,9,24,4700,4.7
371,Will Tye,NYG,TE,14,MIA,28,10,4900,4.7
371,Jared Cook,LAR,TE,15,TB,18,18,4700,4.7
371,Jared Cook,LAR,TE,9,MIN,7,23,5200,4.7
371,Ryan Griffin,HOU,TE,16,TEN,23,24,4800,4.7
371,Jared Cook,LAR,TE,17,SF,25,13,4700,4.7
371,Richard Rodgers,GB,TE,17,MIN,11,14,5100,4.7
371,Crockett Gillmore,BAL,TE,10,JAX,24,15,5000,4.7
380,Darren Fells,ARI,TE,2,CHI,25,8,4900,4.6
380,Richard Rodgers,GB,TE,4,SF,29,13,4900,4.6
380,Garrett Graham,HOU,TE,3,TB,20,13,4600,4.6
380,Coby Fleener,IND,TE,3,TEN,7,26,4900,4.6
380,Ladarius Green,LAC,TE,13,DEN,1,19,5000,4.6
380,Eric Ebron,DET,TE,14,LAR,9,19,4900,4.6
380,Chris Gragg,BUF,TE,15,WAS,17,7,4500,4.6
380,Kyle Rudolph,MIN,TE,9,LAR,3,8,4800,4.6
380,Jacob Tamme,ATL,TE,6,NO,31,30,5100,4.6
380,Owen Daniels,DEN,TE,6,CLE,28,20,4900,4.6
380,Heath Miller,PIT,TE,6,ARI,7,2,5500,4.6
380,Coby Fleener,IND,TE,6,NE,11,14,5100,4.6
380,Jacob Tamme,ATL,TE,8,TB,22,20,4800,4.6
393,Owen Daniels,DEN,TE,2,KC,23,8,5000,4.5
393,Heath Miller,PIT,TE,4,BAL,27,1,5500,4.5
393,Dwayne Allen,IND,TE,11,ATL,9,27,4800,4.5
393,Vance McDonald,SF,TE,11,SEA,2,29,4600,4.5
393,Jesse James,PIT,TE,13,IND,23,21,4600,4.5
393,Luke Willson,SEA,TE,14,BAL,21,4,4800,4.5
393,Clive Walford,OAK,TE,16,LAC,16,23,4800,4.5
393,Kyle Rudolph,MIN,TE,8,CHI,20,6,4900,4.5
393,Crockett Gillmore,BAL,TE,8,LAC,19,22,5000,4.5
393,Crockett Gillmore,BAL,TE,12,CLE,31,19,5600,4.5
403,Brent Celek,PHI,TE,1,ATL,null,null,4500,4.4
403,Jared Cook,LAR,TE,1,SEA,null,null,5200,4.4
403,Benjamin Watson,NO,TE,1,ARI,null,null,4600,4.4
403,Mychal Rivera,OAK,TE,1,CIN,null,null,5100,4.4
403,Brent Celek,PHI,TE,2,DAL,12,11,4500,4.4
403,Dwayne Allen,IND,TE,2,NYJ,2,10,5200,4.4
403,Eric Ebron,DET,TE,2,MIN,13,18,4800,4.4
403,Garrett Celek,SF,TE,4,GB,16,20,4500,4.4
403,Luke Willson,SEA,TE,13,MIN,6,16,4800,4.4
