Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
43,Travis Kelce,KC,TE,14,OAK,26,22,6500,10.71
44,Rob Gronkowski,NE,TE,6,CIN,14,17,8400,10.7
44,Greg Olsen,CAR,TE,1,DEN,2,22,7500,10.7
46,Tyler Eifert,CIN,TE,13,PHI,7,2,6800,10.69
47,Delanie Walker,TEN,TE,12,CHI,17,6,6100,10.66
48,Zach Miller,CHI,TE,4,DET,31,32,5000,10.6
48,Jordan Reed,WAS,TE,15,CAR,28,32,6800,10.6
50,Rob Gronkowski,NE,TE,5,CLE,27,27,7200,10.53
51,Greg Olsen,CAR,TE,2,SF,1,7,7600,10.51
52,Gary Barnidge,CLE,TE,6,TEN,7,15,5300,10.48
53,Cameron Brate,TB,TE,16,NO,29,19,5600,10.46
54,Tyler Eifert,CIN,TE,14,CLE,31,29,6700,10.41
55,Greg Olsen,CAR,TE,3,MIN,6,12,7800,10.39
56,Jimmy Graham,SEA,TE,12,TB,27,21,6900,10.38
57,Delanie Walker,TEN,TE,5,MIA,19,24,6400,10.37
58,Antonio Gates,LAC,TE,12,HOU,8,5,6000,10.28
59,Tyler Eifert,CIN,TE,11,BUF,14,17,6300,10.16
60,Rob Gronkowski,NE,TE,4,BUF,17,2,7400,10.15
61,Travis Kelce,KC,TE,11,TB,28,19,6100,10.11
62,Kyle Rudolph,MIN,TE,17,CHI,18,6,5900,10.04
63,Zach Ertz,PHI,TE,17,DAL,11,26,5900,10
64,Kyle Rudolph,MIN,TE,9,DET,24,32,5000,9.98
65,Jordan Reed,WAS,TE,14,PHI,11,4,7500,9.97
66,Gary Barnidge,CLE,TE,1,PHI,30,8,6300,9.94
67,Travis Kelce,KC,TE,6,OAK,32,27,6400,9.93
68,Jimmy Graham,SEA,TE,11,PHI,5,3,6500,9.92
68,Zach Ertz,PHI,TE,16,NYG,6,15,5800,9.92
70,Rob Gronkowski,NE,TE,12,NYJ,18,14,8500,9.89
70,Zach Ertz,PHI,TE,5,DET,30,31,5600,9.89
72,Delanie Walker,TEN,TE,7,IND,26,22,6500,9.88
73,Martellus Bennett,NE,TE,1,ARI,8,19,5100,9.87
73,Zach Miller,CHI,TE,11,NYG,9,10,5500,9.87
75,Martellus Bennett,NE,TE,6,CIN,14,17,6600,9.84
76,Travis Kelce,KC,TE,16,DEN,1,9,6500,9.83
77,Zach Miller,CHI,TE,10,TB,29,23,5400,9.69
78,Eric Ebron,DET,TE,13,NO,26,22,5700,9.67
79,Julius Thomas,JAX,TE,2,LAC,27,28,6400,9.65
79,Kyle Rudolph,MIN,TE,15,IND,29,23,5800,9.65
81,Antonio Gates,LAC,TE,9,TEN,13,25,5500,9.64
82,Jimmy Graham,SEA,TE,17,SF,32,15,6400,9.62
82,Jimmy Graham,SEA,TE,6,ATL,30,30,6900,9.62
84,Jimmy Graham,SEA,TE,15,LAR,14,8,6400,9.61
85,Greg Olsen,CAR,TE,17,TB,20,11,6900,9.6
86,Kyle Rudolph,MIN,TE,12,DET,23,32,5300,9.58
87,Delanie Walker,TEN,TE,16,JAX,10,12,6400,9.56
88,Hunter Henry,LAC,TE,7,ATL,28,29,5800,9.52
88,Cameron Brate,TB,TE,9,ATL,31,28,5400,9.52
88,Travis Kelce,KC,TE,12,DEN,2,8,6300,9.52
91,Delanie Walker,TEN,TE,1,MIN,12,16,6500,9.51
92,Antonio Gates,LAC,TE,6,DEN,5,10,5600,9.49
92,Eric Ebron,DET,TE,11,JAX,17,11,5400,9.49
94,Antonio Gates,LAC,TE,15,OAK,25,24,5300,9.47
95,Travis Kelce,KC,TE,2,HOU,5,5,6300,9.45
96,Travis Kelce,KC,TE,8,IND,25,25,5700,9.43
97,Cameron Brate,TB,TE,5,CAR,21,29,5400,9.36
97,Eric Ebron,DET,TE,9,MIN,1,12,5400,9.36
99,Travis Kelce,KC,TE,7,NO,32,19,6300,9.35
100,Zach Ertz,PHI,TE,14,WAS,25,21,5700,9.33
101,Tyler Eifert,CIN,TE,10,NYG,12,8,6100,9.32
102,Brent Celek,PHI,TE,2,CHI,16,10,4800,9.31
103,Gary Barnidge,CLE,TE,2,BAL,2,14,6000,9.3
103,Travis Kelce,KC,TE,4,PIT,18,17,6500,9.3
105,Cameron Brate,TB,TE,15,DAL,11,26,5700,9.24
106,Jack Doyle,IND,TE,7,TEN,9,15,4700,9.15
107,Kyle Rudolph,MIN,TE,16,GB,19,21,6000,9.14
108,Antonio Gates,LAC,TE,14,CAR,28,32,5200,9.13
109,Delanie Walker,TEN,TE,17,HOU,3,4,6200,9.12
109,Vernon Davis,WAS,TE,7,DET,29,30,4500,9.12
111,Delanie Walker,TEN,TE,14,DEN,1,10,6200,9.11
111,Jason Witten,DAL,TE,5,CIN,13,16,5800,9.11
113,Jack Doyle,IND,TE,9,GB,14,21,5300,9.08
114,Delanie Walker,TEN,TE,15,KC,15,3,6100,9.06
115,Eric Ebron,DET,TE,3,GB,15,30,5600,9.05
115,Zach Miller,CHI,TE,2,PHI,2,1,5200,9.05
117,Eric Ebron,DET,TE,12,MIN,3,22,6000,9.04
118,Antonio Gates,LAC,TE,13,TB,23,19,5300,9.03
118,Gary Barnidge,CLE,TE,8,NYJ,22,21,5000,9.03
120,Cameron Brate,TB,TE,7,SF,24,21,5200,9.02
121,Dennis Pitta,BAL,TE,7,NYJ,25,25,5300,8.99
122,Gary Barnidge,CLE,TE,5,NE,10,17,5700,8.97
123,Ladarius Green,PIT,TE,15,CIN,17,29,5600,8.96
123,Delanie Walker,TEN,TE,4,HOU,4,4,6700,8.96
125,Zach Ertz,PHI,TE,15,BAL,5,4,5900,8.91
126,Delanie Walker,TEN,TE,8,JAX,17,5,6500,8.9
127,Travis Kelce,KC,TE,9,JAX,21,7,6600,8.89
128,Jason Witten,DAL,TE,12,WAS,19,24,5600,8.87
129,Jason Witten,DAL,TE,1,NYG,31,31,5500,8.86
130,Eric Ebron,DET,TE,16,DAL,12,26,5700,8.83
131,Jack Doyle,IND,TE,8,KC,16,8,4900,8.79
131,Gary Barnidge,CLE,TE,4,WAS,28,11,5900,8.79
131,Kyle Rudolph,MIN,TE,13,DAL,15,27,5400,8.79
134,Zach Ertz,PHI,TE,13,CIN,24,29,5300,8.78
135,Jimmy Graham,SEA,TE,16,ARI,8,1,6200,8.77
135,Zach Ertz,PHI,TE,1,CLE,28,14,5700,8.77
137,Ladarius Green,PIT,TE,14,BUF,16,14,5800,8.76
137,Eric Ebron,DET,TE,17,GB,22,18,5800,8.76
139,Delanie Walker,TEN,TE,9,LAC,20,15,6400,8.75
139,Coby Fleener,NO,TE,4,LAC,25,27,5400,8.75
141,Zach Miller,CHI,TE,8,MIN,1,9,5500,8.73
142,CJ Fiedorowicz,HOU,TE,8,DET,28,30,4900,8.68
143,Eric Ebron,DET,TE,1,IND,27,23,5100,8.67
144,Cameron Brate,TB,TE,14,NO,27,19,5600,8.66
145,CJ Fiedorowicz,HOU,TE,12,LAC,24,12,5200,8.6
146,Antonio Gates,LAC,TE,8,DEN,3,14,5300,8.56
146,Travis Kelce,KC,TE,3,NYJ,25,10,6000,8.56
148,Martellus Bennett,NE,TE,15,DEN,1,9,5500,8.55
149,Antonio Gates,LAC,TE,16,CLE,31,32,5400,8.54
149,Zach Ertz,PHI,TE,12,GB,29,27,5000,8.54
151,Cameron Brate,TB,TE,8,OAK,26,27,5200,8.52
151,Gary Barnidge,CLE,TE,7,CIN,21,28,5200,8.52
153,Antonio Gates,LAC,TE,1,KC,7,1,6200,8.51
154,CJ Fiedorowicz,HOU,TE,11,OAK,25,25,5100,8.49
154,Eric Ebron,DET,TE,15,NYG,7,16,5800,8.49
156,Antonio Gates,LAC,TE,17,KC,12,3,5800,8.46
157,Julius Thomas,JAX,TE,8,TEN,12,22,5500,8.39
158,Kyle Rudolph,MIN,TE,14,JAX,10,9,5500,8.37
159,Coby Fleener,NO,TE,10,DEN,3,11,5600,8.35
160,Jason Witten,DAL,TE,10,PIT,15,19,5400,8.34
161,Jimmy Graham,SEA,TE,10,NE,9,12,6600,8.33
162,Cameron Brate,TB,TE,13,LAC,21,16,5500,8.31
162,Lance Kendricks,LAR,TE,10,NYJ,21,20,4500,8.31
164,Vernon Davis,WAS,TE,16,CHI,12,7,4700,8.29
164,Zach Ertz,PHI,TE,6,WAS,21,19,5400,8.29
166,Jason Witten,DAL,TE,15,TB,19,16,5000,8.28
167,Jason Witten,DAL,TE,11,BAL,3,2,5500,8.27
168,Coby Fleener,NO,TE,9,SF,29,18,5800,8.24
169,Antonio Gates,LAC,TE,7,ATL,28,29,5500,8.23
170,Eric Ebron,DET,TE,14,CHI,12,6,6000,8.21
171,Jason Witten,DAL,TE,3,CHI,16,5,6000,8.19
172,Martellus Bennett,NE,TE,13,LAR,10,9,5100,8.14
173,Gary Barnidge,CLE,TE,9,DAL,10,24,5200,8.1
173,Jason Witten,DAL,TE,16,DET,16,30,4900,8.1
175,Martellus Bennett,NE,TE,7,PIT,18,18,5800,8.08
176,Jimmy Graham,SEA,TE,8,NO,30,16,6700,8.06
177,Cameron Brate,TB,TE,10,CHI,14,3,5400,8.05
178,Kyle Rudolph,MIN,TE,4,NYG,13,13,5600,8.04
178,Dennis Pitta,BAL,TE,11,DAL,12,22,4800,8.04
180,CJ Fiedorowicz,HOU,TE,14,IND,29,25,5100,8.03
180,Jacob Tamme,ATL,TE,4,CAR,7,26,5500,8.03
182,Antonio Gates,LAC,TE,5,OAK,31,23,5700,8.02
182,Jermaine Gresham,ARI,TE,15,NO,27,18,4500,8.02
184,Martellus Bennett,NE,TE,17,MIA,24,24,5800,8.01
185,Zach Ertz,PHI,TE,8,DAL,10,26,4800,8
185,Jason Witten,DAL,TE,2,WAS,29,12,5900,8
187,CJ Fiedorowicz,HOU,TE,13,GB,28,26,5000,7.98
188,Coby Fleener,NO,TE,8,SEA,5,7,5700,7.97
188,Martellus Bennett,NE,TE,5,CLE,27,27,6300,7.97
188,Gary Barnidge,CLE,TE,10,BAL,7,2,4900,7.97
191,Julius Thomas,JAX,TE,1,GB,9,18,5800,7.96
191,Jason Witten,DAL,TE,14,NYG,9,17,5100,7.96
193,Gary Barnidge,CLE,TE,3,MIA,20,26,5800,7.95
194,Coby Fleener,NO,TE,7,KC,13,7,5900,7.93
195,Dwayne Allen,IND,TE,1,DET,23,28,5500,7.92
195,Larry Donnell,NYG,TE,2,NO,28,9,5100,7.92
195,Kyle Rudolph,MIN,TE,11,ARI,1,1,4900,7.92
198,Zach Miller,CHI,TE,5,IND,23,15,5400,7.91
198,Cameron Brate,TB,TE,11,KC,10,4,5600,7.91
198,Jacob Tamme,ATL,TE,3,NO,26,7,5500,7.91
201,Zach Miller,CHI,TE,1,HOU,4,11,5300,7.88
202,Antonio Gates,LAC,TE,10,MIA,18,13,5700,7.82
202,Jason Witten,DAL,TE,13,MIN,2,17,5300,7.82
204,Dennis Pitta,BAL,TE,12,CIN,22,29,4900,7.81
205,Jack Doyle,IND,TE,11,TEN,19,24,5000,7.8
206,Dennis Pitta,BAL,TE,10,CLE,32,32,4900,7.79
207,Zach Miller,CHI,TE,6,JAX,19,7,5800,7.76
207,Hunter Henry,LAC,TE,4,NO,29,7,4500,7.76
209,Zach Ertz,PHI,TE,10,ATL,30,28,4600,7.74
210,Tyler Eifert,CIN,TE,7,CLE,31,32,6000,7.7
210,Zach Ertz,PHI,TE,7,MIN,1,13,5100,7.7
212,Martellus Bennett,NE,TE,12,NYJ,18,14,5500,7.69
212,Hunter Henry,LAC,TE,3,IND,27,21,4500,7.69
212,Dennis Pitta,BAL,TE,17,CIN,13,29,4700,7.69
215,Martellus Bennett,NE,TE,16,NYJ,26,25,5600,7.65
216,Dennis Pitta,BAL,TE,6,NYG,15,13,5400,7.64
217,Coby Fleener,NO,TE,6,CAR,20,28,5600,7.63
217,CJ Fiedorowicz,HOU,TE,17,TEN,22,12,4800,7.63
219,Charles Clay,BUF,TE,17,NYJ,26,27,5600,7.62
220,Kyle Rudolph,MIN,TE,10,WAS,16,15,5000,7.61
221,Tyler Eifert,CIN,TE,8,WAS,15,12,5600,7.6
221,Jason Witten,DAL,TE,4,SF,20,29,6000,7.6
223,Dennis Pitta,BAL,TE,16,PIT,8,19,4700,7.59
224,Julius Thomas,JAX,TE,3,BAL,3,9,6100,7.58
224,Coby Fleener,NO,TE,2,NYG,12,25,5600,7.58
226,Dwayne Allen,IND,TE,4,JAX,16,12,5900,7.56
226,Jack Doyle,IND,TE,17,JAX,10,14,4600,7.56
228,Dwayne Allen,IND,TE,3,LAC,24,28,6100,7.54
229,Cameron Brate,TB,TE,12,SEA,6,8,5400,7.52
229,Dennis Pitta,BAL,TE,4,OAK,30,24,5400,7.52
231,Vernon Davis,WAS,TE,6,PHI,1,1,4500,7.51
232,Vernon Davis,WAS,TE,13,ARI,1,1,4600,7.48
233,Jared Cook,GB,TE,1,JAX,29,27,5300,7.45
234,Coby Fleener,NO,TE,14,TB,20,17,5300,7.43
235,Martellus Bennett,NE,TE,2,MIA,8,13,5500,7.42
236,Coby Fleener,NO,TE,3,ATL,32,31,5500,7.41
236,Zach Ertz,PHI,TE,11,SEA,8,6,4700,7.41
238,Jason Witten,DAL,TE,9,CLE,32,30,5200,7.4
239,Charles Clay,BUF,TE,1,BAL,19,4,5000,7.32
240,Martellus Bennett,NE,TE,14,BAL,3,2,5600,7.31
241,Dennis Pitta,BAL,TE,14,NE,8,14,4900,7.28
242,Kyle Rudolph,MIN,TE,7,PHI,5,2,5400,7.27
243,CJ Fiedorowicz,HOU,TE,10,JAX,20,8,5200,7.26
244,Julius Thomas,JAX,TE,11,DET,25,32,5900,7.24
245,Kyle Rudolph,MIN,TE,8,CHI,19,3,5100,7.23
246,Coby Fleener,NO,TE,11,CAR,21,29,5700,7.22
246,Larry Donnell,NYG,TE,3,WAS,28,14,5200,7.22
248,Dwayne Allen,IND,TE,5,CHI,12,5,5600,7.17
248,CJ Fiedorowicz,HOU,TE,16,CIN,17,30,4900,7.17
250,Martellus Bennett,NE,TE,3,HOU,3,4,6100,7.15
251,Jared Cook,GB,TE,17,DET,19,29,4800,7.13
252,Hunter Henry,LAC,TE,16,CLE,31,32,5400,7.11
253,Lance Kendricks,LAR,TE,9,CAR,27,31,4500,7.08
254,Vance McDonald,SF,TE,14,NYJ,26,22,4700,7.06
254,Richard Rodgers,GB,TE,3,DET,29,32,4600,7.06
254,Jimmy Graham,SEA,TE,7,ARI,2,1,6700,7.06
257,Clive Walford,OAK,TE,1,NO,32,32,4700,7.03
258,Vance McDonald,SF,TE,13,CHI,18,6,4900,6.98
259,Jordan Cameron,MIA,TE,1,SEA,1,24,5000,6.97
260,Charles Clay,BUF,TE,11,CIN,24,30,4800,6.93
261,Brent Celek,PHI,TE,3,PIT,13,17,5200,6.9
261,Dennis Pitta,BAL,TE,5,WAS,26,11,5500,6.9
263,Vance McDonald,SF,TE,12,MIA,12,17,4800,6.88
263,Cameron Brate,TB,TE,4,DEN,9,14,5300,6.88
263,Coby Fleener,NO,TE,17,ATL,29,28,4800,6.88
263,Jimmy Graham,SEA,TE,2,LAR,13,26,5500,6.88
267,Dennis Pitta,BAL,TE,9,PIT,18,23,5200,6.85
268,Dennis Pitta,BAL,TE,3,JAX,26,13,5000,6.84
269,Jimmy Graham,SEA,TE,4,NYJ,15,23,6400,6.82
270,Dennis Pitta,BAL,TE,15,PHI,12,2,4800,6.81
271,Jesse James,PIT,TE,3,PHI,1,1,4500,6.8
272,Jimmy Graham,SEA,TE,1,MIA,26,7,6100,6.78
273,Tyler Kroft,CIN,TE,1,NYJ,6,3,4900,6.73
273,Jared Cook,GB,TE,14,SEA,5,7,4800,6.73
275,Eric Ebron,DET,TE,2,TEN,6,20,5500,6.72
275,Jack Doyle,IND,TE,16,OAK,24,24,4500,6.72
277,Gary Barnidge,CLE,TE,14,CIN,19,30,4500,6.66
278,Jordan Reed,WAS,TE,17,NYG,5,13,7000,6.63
279,Jesse James,PIT,TE,6,MIA,24,24,5400,6.62
280,Vance McDonald,SF,TE,3,SEA,2,8,4900,6.61
281,Jared Cook,GB,TE,15,CHI,11,7,4900,6.6
281,Gary Barnidge,CLE,TE,11,PIT,20,16,4700,6.6
283,Gary Barnidge,CLE,TE,12,NYG,9,11,4800,6.56
284,Richard Rodgers,GB,TE,5,NYG,14,19,5000,6.54
285,Gary Barnidge,CLE,TE,17,PIT,8,19,4500,6.53
286,Gary Barnidge,CLE,TE,16,LAC,22,20,4500,6.52
287,Vernon Davis,WAS,TE,10,MIN,2,10,4500,6.51
288,Dennis Pitta,BAL,TE,13,MIA,15,20,4800,6.5
289,Martellus Bennett,NE,TE,10,SEA,6,3,5300,6.49
289,Martellus Bennett,NE,TE,8,BUF,9,2,5400,6.49
289,Ryan Griffin,HOU,TE,15,JAX,10,13,4500,6.49
292,Zach Miller,CHI,TE,3,DAL,19,27,5200,6.48
293,Austin Hooper,ATL,TE,10,PHI,7,5,4500,6.46
294,CJ Fiedorowicz,HOU,TE,7,DEN,4,15,5100,6.45
294,Jack Doyle,IND,TE,12,PIT,15,19,4800,6.45
294,Lance Kendricks,LAR,TE,12,NO,26,19,4800,6.45
297,Austin Hooper,ATL,TE,9,TB,26,13,4500,6.43
298,Dwayne Allen,IND,TE,2,DEN,11,23,6200,6.42
298,Richard Rodgers,GB,TE,6,DAL,12,29,5100,6.42
300,Dwayne Allen,IND,TE,14,HOU,6,5,4800,6.41
301,Jack Doyle,IND,TE,15,MIN,2,10,4500,6.4
302,Larry Donnell,NYG,TE,4,MIN,5,16,5100,6.39
303,Jermaine Gresham,ARI,TE,14,MIA,23,26,4500,6.36
304,Jack Doyle,IND,TE,13,NYJ,18,14,4500,6.33
305,Gary Barnidge,CLE,TE,15,BUF,19,14,4500,6.32
305,Jermaine Gresham,ARI,TE,17,LAR,15,7,4500,6.32
307,Jimmy Graham,SEA,TE,9,BUF,15,9,6700,6.31
307,Jermaine Gresham,ARI,TE,16,SEA,2,5,4500,6.31
309,Ladarius Green,PIT,TE,11,CLE,32,31,4500,6.3
309,Eric Ebron,DET,TE,4,CHI,22,6,5800,6.3
309,Vernon Davis,WAS,TE,8,CIN,19,26,4500,6.3
312,Jacob Tamme,ATL,TE,8,GB,11,22,5300,6.28
313,Kyle Rudolph,MIN,TE,5,HOU,5,3,5500,6.27
314,Lance Kendricks,LAR,TE,14,ATL,30,28,4800,6.26
314,Will Tye,NYG,TE,14,DAL,18,27,4500,6.26
316,Tyler Kroft,CIN,TE,4,MIA,21,23,4600,6.25
317,Austin Hooper,ATL,TE,12,ARI,1,1,4500,6.23
317,Vance McDonald,SF,TE,1,LAR,13,20,4700,6.23
317,Coby Fleener,NO,TE,15,ARI,3,1,5100,6.23
317,Will Tye,NYG,TE,5,GB,23,27,4800,6.23
321,Hunter Henry,LAC,TE,13,TB,23,19,5800,6.22
321,Charles Clay,BUF,TE,16,MIA,23,22,4500,6.22
323,Crockett Gillmore,BAL,TE,1,BUF,15,12,4900,6.21
323,Charles Clay,BUF,TE,12,JAX,15,13,4700,6.21
325,Lance Kendricks,LAR,TE,13,NE,9,15,4900,6.2
326,Hunter Henry,LAC,TE,15,OAK,25,24,5200,6.18
327,Julius Thomas,JAX,TE,10,HOU,5,6,5500,6.17
328,Vernon Davis,WAS,TE,15,CAR,28,32,4900,6.12
328,Dwayne Allen,IND,TE,11,TEN,19,24,5300,6.12
328,Jesse James,PIT,TE,1,WAS,24,15,4500,6.12
331,Kyle Rudolph,MIN,TE,1,TEN,22,26,5300,6.09
331,AJ Derby,DEN,TE,15,NE,8,12,4500,6.09
333,Tyler Kroft,CIN,TE,5,DAL,14,30,4500,6.07
334,Lance Kendricks,LAR,TE,11,MIA,18,23,4900,6.06
335,Vance McDonald,SF,TE,7,TB,23,12,4500,6.04
335,Jared Cook,GB,TE,16,MIN,3,16,5000,6.04
337,Will Tye,NYG,TE,2,NO,28,9,4900,6.03
338,Vance McDonald,SF,TE,2,CAR,7,10,4600,6.02
339,Kyle Rudolph,MIN,TE,2,GB,19,30,5000,6.01
339,Jared Cook,GB,TE,13,HOU,6,5,4700,6.01
341,Zach Ertz,PHI,TE,9,NYG,12,10,4900,6
341,Jared Cook,GB,TE,12,PHI,6,4,4600,6
341,Jack Doyle,IND,TE,14,HOU,6,5,4500,6
341,Will Tye,NYG,TE,13,PIT,12,21,4500,6
345,Dion Sims,MIA,TE,17,NE,2,10,5100,5.98
346,Coby Fleener,NO,TE,16,TB,21,14,4700,5.97
346,Jermaine Gresham,ARI,TE,13,WAS,20,23,4500,5.97
348,Will Tye,NYG,TE,12,CLE,31,31,4600,5.96
349,Hunter Henry,LAC,TE,6,DEN,5,10,5400,5.95
350,Charles Clay,BUF,TE,7,MIA,20,24,5100,5.93
351,Vance McDonald,SF,TE,9,NO,26,13,4500,5.92
352,Vance McDonald,SF,TE,10,ARI,1,1,4800,5.91
353,Hunter Henry,LAC,TE,14,CAR,28,32,5500,5.88
353,Jacob Tamme,ATL,TE,6,SEA,2,3,5300,5.88
355,Tyler Kroft,CIN,TE,2,PIT,10,24,4800,5.85
356,Jesse James,PIT,TE,5,NYJ,22,26,4500,5.83
357,Hunter Henry,LAC,TE,17,KC,12,3,5300,5.82
357,Lance Kendricks,LAR,TE,7,NYG,16,10,4500,5.82
359,Vernon Davis,WAS,TE,17,NYG,5,13,4800,5.8
359,Coby Fleener,NO,TE,12,LAR,4,7,5700,5.8
361,Daniel Brown,CHI,TE,15,GB,16,22,4500,5.78
362,Jacob Tamme,ATL,TE,5,DEN,3,14,5400,5.77
362,Jacob Tamme,ATL,TE,7,LAC,22,17,5200,5.77
364,Josh Hill,NO,TE,13,DET,19,32,4500,5.75
365,Cameron Brate,TB,TE,3,LAR,5,19,4800,5.73
366,Jesse James,PIT,TE,2,CIN,15,1,4500,5.72
367,Will Tye,NYG,TE,15,DET,18,30,4500,5.7
367,Larry Donnell,NYG,TE,7,LAR,15,15,4800,5.7
369,Austin Hooper,ATL,TE,13,KC,16,4,4600,5.69
369,Julius Thomas,JAX,TE,6,CHI,18,9,5700,5.69
369,Jason Witten,DAL,TE,6,GB,16,26,5600,5.69
372,Jack Doyle,IND,TE,4,JAX,16,12,4800,5.67
373,Martellus Bennett,NE,TE,4,BUF,17,2,6300,5.65
374,Virgil Green,DEN,TE,2,IND,31,29,4600,5.62
374,Jesse James,PIT,TE,10,DAL,8,22,4900,5.62
376,Jack Doyle,IND,TE,5,CHI,12,5,4700,5.6
377,Dwayne Allen,IND,TE,6,HOU,5,1,5800,5.57
377,Will Tye,NYG,TE,11,CHI,16,5,4500,5.57
379,Dion Sims,MIA,TE,16,BUF,13,10,5100,5.56
379,Charles Clay,BUF,TE,15,CLE,31,31,4500,5.56
379,Lance Kendricks,LAR,TE,6,DET,28,31,4500,5.56
382,Austin Hooper,ATL,TE,15,SF,32,11,4600,5.52
383,Vance McDonald,SF,TE,11,NE,11,12,4700,5.51
383,Julius Thomas,JAX,TE,7,OAK,30,26,5500,5.51
383,Charles Clay,BUF,TE,14,PIT,9,16,4500,5.51
386,Hunter Henry,LAC,TE,12,HOU,8,5,5600,5.5
387,Daniel Brown,CHI,TE,16,WAS,28,11,4500,5.48
388,Vernon Davis,WAS,TE,11,GB,25,27,4500,5.43
389,Julius Thomas,JAX,TE,9,KC,11,8,5600,5.41
390,Will Tye,NYG,TE,10,CIN,24,30,4500,5.4
391,Jack Doyle,IND,TE,2,DEN,11,23,5200,5.39
392,Jesse James,PIT,TE,16,BAL,5,7,4500,5.38
392,Charles Clay,BUF,TE,6,SF,22,22,5300,5.38
394,Lance Kendricks,LAR,TE,16,SF,32,13,4600,5.37
394,Dwayne Allen,IND,TE,15,MIN,2,10,5300,5.37
396,Richard Rodgers,GB,TE,8,ATL,31,29,4800,5.36
396,Jesse James,PIT,TE,4,KC,5,2,4500,5.36
396,CJ Uzomah,CIN,TE,17,BAL,7,8,4500,5.36
399,Richard Rodgers,GB,TE,7,CHI,14,6,5000,5.35
400,Jacob Tamme,ATL,TE,1,TB,21,13,5000,5.34
401,Charles Clay,BUF,TE,8,NE,8,18,4900,5.33
402,Dwayne Allen,IND,TE,16,OAK,24,24,5200,5.32
402,Virgil Green,DEN,TE,9,OAK,26,26,4500,5.32
402,Clive Walford,OAK,TE,3,TEN,8,16,5000,5.32
405,Virgil Green,DEN,TE,1,CAR,3,9,4600,5.31
406,Charles Clay,BUF,TE,5,LAR,11,21,5200,5.26
407,Ladarius Green,PIT,TE,12,IND,29,24,4500,5.25
408,Dwayne Allen,IND,TE,12,PIT,15,19,5100,5.23
408,CJ Uzomah,CIN,TE,2,PIT,10,24,4500,5.23
410,Jesse James,PIT,TE,9,BAL,7,2,5100,5.22
