Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
28,James O'Shaughnessy,KC,TE,1,HOU,null,null,null,0
28,Brian Parker,KC,TE,1,HOU,null,null,4500,0
28,CJ Uzomah,CIN,TE,1,PIT,null,null,4500,0
28,Jesse James,PIT,TE,1,CIN,null,null,4500,0
28,Tyler Kroft,CIN,TE,1,PIT,null,null,4600,0
28,Ryan Hewitt,CIN,TE,1,PIT,null,null,null,0
28,Rob Blanchflower,PIT,TE,1,CIN,null,null,null,0
28,Matt Spaeth,PIT,TE,1,CIN,null,null,null,0
28,Chase Coffman,SEA,TE,1,MIN,null,null,4500,0
28,Jimmy Graham,SEA,TE,1,MIN,null,null,null,0
28,Anthony McCoy,SEA,TE,1,MIN,null,null,null,0
28,Rhett Ellison,MIN,TE,1,SEA,null,null,4500,0
28,Cooper Helfet,SEA,TE,1,MIN,null,null,4500,0
28,MyCole Pruitt,MIN,TE,1,SEA,null,null,4500,0
28,Kennard Backman,GB,TE,1,WAS,null,null,4500,0
28,Marcel Jensen,WAS,TE,1,GB,null,null,null,0
28,Justin Perillo,GB,TE,1,WAS,null,null,4600,0
28,Derek Carrier,WAS,TE,1,GB,null,null,null,0
28,Niles Paul,WAS,TE,1,GB,null,null,null,0
28,Alex Smith,WAS,TE,1,GB,null,null,null,0
28,Logan Paulsen,WAS,TE,1,GB,null,null,null,0
28,Andrew Quarless,GB,TE,1,WAS,null,null,null,0
28,Michael Williams,NE,TE,2,KC,null,null,null,0
28,Demetrius Harris,KC,TE,2,NE,null,null,4500,0
28,James O'Shaughnessy,KC,TE,2,NE,null,null,null,0
28,AJ Derby,NE,TE,2,KC,null,null,null,0
28,Brian Parker,KC,TE,2,NE,null,null,4500,0
28,Cameron Clear,PIT,TE,2,DEN,null,null,4500,0
28,Jeff Heuerman,DEN,TE,2,PIT,null,null,null,0
28,Jesse James,PIT,TE,2,DEN,null,null,4500,0
28,Rob Blanchflower,PIT,TE,2,DEN,null,null,null,0
28,James Casey,DEN,TE,2,PIT,null,null,4500,0
28,Matt Spaeth,PIT,TE,2,DEN,null,null,null,0
28,Vernon Davis,DEN,TE,2,PIT,null,null,4900,0
28,Andrew Quarless,GB,TE,2,ARI,null,null,null,0
28,Darren Fells,ARI,TE,2,GB,null,null,4700,0
28,Troy Niklas,ARI,TE,2,GB,null,null,null,0
28,Justin Perillo,GB,TE,2,ARI,null,null,4600,0
28,Kennard Backman,GB,TE,2,ARI,null,null,4500,0
28,Gerald Christian,ARI,TE,2,GB,null,null,null,0
28,Mitchell Henry,GB,TE,2,ARI,null,null,4500,0
28,Scott Simonson,CAR,TE,2,SEA,null,null,null,0
28,Cooper Helfet,SEA,TE,2,CAR,null,null,4500,0
28,Jimmy Graham,SEA,TE,2,CAR,null,null,null,0
28,Anthony McCoy,SEA,TE,2,CAR,null,null,null,0
28,Ed Dickson,CAR,TE,2,SEA,null,null,4500,0
28,Chase Coffman,SEA,TE,2,CAR,null,null,4500,0
28,Ed Dickson,CAR,TE,3,ARI,null,null,4500,0
28,Darren Fells,ARI,TE,3,CAR,null,null,4700,0
28,Scott Simonson,CAR,TE,3,ARI,null,null,null,0
28,Troy Niklas,ARI,TE,3,CAR,null,null,null,0
28,Gerald Christian,ARI,TE,3,CAR,null,null,null,0
28,Michael Williams,NE,TE,3,DEN,null,null,null,0
28,AJ Derby,NE,TE,3,DEN,null,null,null,0
28,Jeff Heuerman,DEN,TE,3,NE,null,null,null,0
28,James Casey,DEN,TE,3,NE,null,null,4500,0
28,Vernon Davis,DEN,TE,3,NE,null,null,4900,0
28,Vernon Davis,DEN,TE,4,CAR,null,null,null,0
28,Ed Dickson,CAR,TE,4,DEN,null,null,null,0
28,Scott Simonson,CAR,TE,4,DEN,null,null,null,0
