Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
51,DeMarco Murray,PHI,RB,1,ATL,16,76,4.8,1,4,3,23,0,0,0,17.4,17.4
51,Doug Martin,TB,RB,12,IND,18,77,4.3,1,4,3,22,0,0,0,17.4,17.4
51,Devonta Freeman,ATL,RB,15,JAX,16,60,3.8,1,5,4,34,0,0,0,17.4,17.4
56,Marshawn Lynch,SEA,RB,1,LAR,17,80,4.7,1,3,2,23,0,0,0,17.3,17.3
56,Adrian Peterson,MIN,RB,1,SF,19,86,4.5,1,3,2,17,0,0,0,17.3,17.3
56,DeMarco Murray,PHI,RB,2,DAL,18,80,4.4,1,4,3,18,0,0,0,17.3,17.3
56,Justin Forsett,BAL,RB,5,CLE,17,80,4.7,1,4,3,18,0,0,0,17.3,17.3
56,David Johnson,ARI,RB,17,SEA,15,68,4.5,1,4,3,30,0,0,0,17.3,17.3
61,Adrian Peterson,MIN,RB,17,GB,21,98,4.7,1,1,1,9,0,0,0,17.2,17.2
61,Adrian Peterson,MIN,RB,12,ATL,21,88,4.2,1,3,2,14,0,0,0,17.2,17.2
61,Darren McFadden,DAL,RB,10,TB,18,77,4.3,1,4,3,20,0,0,0,17.2,17.2
64,Adrian Peterson,MIN,RB,7,DET,20,89,4.4,1,3,2,12,0,0,0,17.1,17.1
64,Matt Forte,CHI,RB,14,WAS,16,70,4.4,1,4,3,26,0,0,0,17.1,17.1
64,Justin Forsett,BAL,RB,10,JAX,18,64,3.6,1,5,4,27,0,0,0,17.1,17.1
67,Adrian Peterson,MIN,RB,13,SEA,21,88,4.2,1,3,2,12,0,0,0,17,17
67,David Johnson,ARI,RB,14,MIN,18,78,4.3,1,3,2,22,0,0,0,17,17
67,Thomas Rawls,SEA,RB,14,BAL,20,85,4.2,1,3,2,15,0,0,0,17,17
67,Devonta Freeman,ATL,RB,5,WAS,16,71,4.4,1,4,3,24,0,0,0,17,17
71,Marshawn Lynch,SEA,RB,2,GB,17,80,4.7,1,3,2,19,0,0,0,16.9,16.9
71,Adrian Peterson,MIN,RB,9,LAR,20,85,4.2,1,3,2,14,0,0,0,16.9,16.9
73,Doug Martin,TB,RB,16,CHI,19,92,4.8,1,1,1,11,0,0,0,16.8,16.8
73,DeAngelo Williams,PIT,RB,13,IND,18,79,4.4,1,3,2,19,0,0,0,16.8,16.8
73,Lamar Miller,MIA,RB,8,NE,15,71,4.7,1,4,3,22,0,0,0,16.8,16.8
73,Lamar Miller,MIA,RB,9,BUF,15,71,4.7,1,4,3,22,0,0,0,16.8,16.8
73,DeMarco Murray,PHI,RB,9,DAL,16,73,4.6,1,4,3,20,0,0,0,16.8,16.8
73,TJ Yeldon,JAX,RB,12,LAC,16,71,4.4,1,4,3,22,0,0,0,16.8,16.8
73,Arian Foster,HOU,RB,5,IND,17,71,4.2,1,4,3,22,0,0,0,16.8,16.8
73,Mark Ingram,NO,RB,13,CAR,14,58,4.1,1,5,4,30,0,0,0,16.8,16.8
81,Todd Gurley,LAR,RB,7,CLE,20,92,4.6,1,1,1,10,0,0,0,16.7,16.7
81,Jeremy Hill,CIN,RB,2,LAC,18,84,4.7,1,3,2,13,0,0,0,16.7,16.7
81,Eddie Lacy,GB,RB,6,LAC,17,80,4.7,1,3,2,17,0,0,0,16.7,16.7
81,Thomas Rawls,SEA,RB,13,MIN,18,83,4.6,1,3,2,14,0,0,0,16.7,16.7
81,Adrian Peterson,MIN,RB,14,ARI,19,82,4.3,1,3,2,15,0,0,0,16.7,16.7
81,Lamar Miller,MIA,RB,1,WAS,15,72,4.8,1,4,3,20,0,0,0,16.7,16.7
81,Doug Martin,TB,RB,10,DAL,18,71,3.9,1,4,3,21,0,0,0,16.7,16.7
81,LeSean McCoy,BUF,RB,12,KC,16,70,4.4,1,4,3,22,0,0,0,16.7,16.7
89,Adrian Peterson,MIN,RB,4,DEN,19,83,4.4,1,3,2,13,0,0,0,16.6,16.6
89,LeSean McCoy,BUF,RB,7,JAX,18,70,3.9,1,4,3,21,0,0,0,16.6,16.6
91,Doug Martin,TB,RB,9,NYG,19,76,4,1,3,2,19,0,0,0,16.5,16.5
91,Chris Ivory,NYJ,RB,11,HOU,18,80,4.4,1,3,2,15,0,0,0,16.5,16.5
91,Eddie Lacy,GB,RB,5,LAR,17,78,4.6,1,3,2,17,0,0,0,16.5,16.5
91,Mark Ingram,NO,RB,2,TB,15,65,4.3,1,4,3,25,0,0,0,16.5,16.5
91,Latavius Murray,OAK,RB,7,LAC,16,69,4.3,1,4,3,21,0,0,0,16.5,16.5
91,Mark Ingram,NO,RB,8,NYG,15,68,4.5,1,4,3,22,0,0,0,16.5,16.5
97,Eddie Lacy,GB,RB,2,SEA,17,74,4.4,1,3,2,20,0,0,0,16.4,16.4
97,Thomas Rawls,SEA,RB,12,PIT,18,79,4.4,1,3,2,15,0,0,0,16.4,16.4
97,Eddie Lacy,GB,RB,4,SF,17,76,4.5,1,3,2,18,0,0,0,16.4,16.4
97,Denard Robinson,JAX,RB,16,NO,14,65,4.6,1,4,3,24,0,0,0,16.4,16.4
97,Matt Forte,CHI,RB,16,TB,14,54,3.9,1,6,4,30,0,0,0,16.4,16.4
102,Chris Ivory,NYJ,RB,7,NE,17,81,4.8,1,3,2,12,0,0,0,16.3,16.3
102,Marshawn Lynch,SEA,RB,8,DAL,19,82,4.3,1,3,2,11,0,0,0,16.3,16.3
102,Mark Ingram,NO,RB,9,TEN,17,75,4.4,1,3,2,18,0,0,0,16.3,16.3
102,LeSean McCoy,BUF,RB,9,MIA,17,77,4.5,1,3,2,16,0,0,0,16.3,16.3
102,Adrian Peterson,MIN,RB,16,NYG,20,79,4,1,3,2,14,0,0,0,16.3,16.3
102,Latavius Murray,OAK,RB,11,DET,17,71,4.2,1,4,3,17,0,0,0,16.3,16.3
102,Javorius Allen,BAL,RB,13,MIA,15,65,4.3,1,4,3,23,0,0,0,16.3,16.3
109,Doug Martin,TB,RB,8,ATL,16,72,4.5,1,3,2,20,0,0,0,16.2,16.2
109,Tim Hightower,NO,RB,17,ATL,17,72,4.2,1,3,2,20,0,0,0,16.2,16.2
109,CJ Anderson,DEN,RB,1,BAL,16,61,3.8,1,4,3,26,0,0,0,16.2,16.2
109,Mark Ingram,NO,RB,7,IND,14,65,4.6,1,4,3,22,0,0,0,16.2,16.2
109,James Starks,GB,RB,10,DET,14,65,4.6,1,4,3,22,0,0,0,16.2,16.2
109,Jeremy Langford,CHI,RB,11,DEN,15,57,3.8,1,4,3,30,0,0,0,16.2,16.2
109,Mark Ingram,NO,RB,12,HOU,15,64,4.3,1,4,3,23,0,0,0,16.2,16.2
116,Jonathan Stewart,CAR,RB,13,NO,19,88,4.6,1,1,1,8,0,0,0,16.1,16.1
116,Doug Martin,TB,RB,13,ATL,19,75,3.9,1,3,2,16,0,0,0,16.1,16.1
116,Lamar Miller,MIA,RB,7,HOU,15,66,4.4,1,4,3,20,0,0,0,16.1,16.1
116,Lamar Miller,MIA,RB,10,PHI,13,62,4.8,1,4,3,24,0,0,0,16.1,16.1
116,LeSean McCoy,BUF,RB,11,NE,15,64,4.3,1,4,3,22,0,0,0,16.1,16.1
116,David Johnson,ARI,RB,13,LAR,16,61,3.8,1,4,3,25,0,0,0,16.1,16.1
116,DeAngelo Williams,PIT,RB,15,DEN,18,62,3.4,1,4,3,24,0,0,0,16.1,16.1
123,Chris Ivory,NYJ,RB,9,JAX,18,76,4.2,1,3,2,14,0,0,0,16,16
123,Jonathan Stewart,CAR,RB,14,ATL,19,77,4.1,1,3,2,13,0,0,0,16,16
123,DeMarco Murray,PHI,RB,6,NYG,15,55,3.7,1,5,4,25,0,0,0,16,16
126,Jeremy Hill,CIN,RB,1,OAK,17,73,4.3,1,3,2,16,0,0,0,15.9,15.9
126,Frank Gore,IND,RB,7,NO,16,77,4.8,1,3,2,12,0,0,0,15.9,15.9
126,DeAngelo Williams,PIT,RB,12,SEA,18,72,4,1,3,2,17,0,0,0,15.9,15.9
126,Lamar Miller,MIA,RB,15,LAC,14,71,5.1,1,3,2,18,0,0,0,15.9,15.9
126,CJ Anderson,DEN,RB,2,KC,14,60,4.3,1,4,3,24,0,0,0,15.9,15.9
126,Charcandrick West,KC,RB,13,OAK,14,59,4.2,1,4,3,25,0,0,0,15.9,15.9
132,Jonathan Stewart,CAR,RB,11,WAS,19,85,4.5,1,1,1,8,0,0,0,15.8,15.8
132,Marshawn Lynch,SEA,RB,7,SF,18,75,4.2,1,3,2,13,0,0,0,15.8,15.8
132,Darren McFadden,DAL,RB,17,WAS,18,75,4.2,1,3,2,13,0,0,0,15.8,15.8
132,Justin Forsett,BAL,RB,6,SF,16,64,4,1,4,3,19,0,0,0,15.8,15.8
136,Latavius Murray,OAK,RB,16,LAC,18,77,4.3,1,3,2,10,0,0,0,15.7,15.7
136,DeMarco Murray,PHI,RB,7,CAR,16,60,3.8,1,4,3,22,0,0,0,15.7,15.7
138,Chris Johnson,ARI,RB,8,CLE,17,82,4.8,1,1,1,9,0,0,0,15.6,15.6
138,Chris Ivory,NYJ,RB,8,OAK,17,82,4.8,1,1,1,9,0,0,0,15.6,15.6
138,Todd Gurley,LAR,RB,13,ARI,18,69,3.8,1,3,2,17,0,0,0,15.6,15.6
138,Latavius Murray,OAK,RB,12,TEN,15,71,4.7,1,3,2,15,0,0,0,15.6,15.6
138,Doug Martin,TB,RB,15,LAR,18,76,4.2,1,3,2,10,0,0,0,15.6,15.6
138,Ameer Abdullah,DET,RB,2,MIN,12,54,4.5,1,4,3,27,0,0,0,15.6,15.6
138,Frank Gore,IND,RB,12,TB,16,61,3.8,1,4,3,20,0,0,0,15.6,15.6
145,Jonathan Stewart,CAR,RB,9,GB,18,74,4.1,1,3,2,11,0,0,0,15.5,15.5
145,Chris Ivory,NYJ,RB,13,NYG,16,71,4.4,1,3,2,14,0,0,0,15.5,15.5
145,Todd Gurley,LAR,RB,5,GB,15,69,4.6,1,3,2,16,0,0,0,15.5,15.5
145,Eddie Lacy,GB,RB,15,OAK,15,73,4.9,1,3,2,12,0,0,0,15.5,15.5
145,Mark Ingram,NO,RB,6,ATL,13,60,4.6,1,4,3,20,0,0,0,15.5,15.5
145,Ronnie Hillman,DEN,RB,9,IND,15,62,4.1,1,4,3,18,0,0,0,15.5,15.5
145,Danny Woodhead,LAC,RB,11,KC,7,28,4,0,7,5,42,1,0,0,15.5,15.5
152,Latavius Murray,OAK,RB,9,PIT,16,73,4.6,1,3,2,11,0,0,0,15.4,15.4
152,Chris Ivory,NYJ,RB,10,BUF,17,70,4.1,1,3,2,14,0,0,0,15.4,15.4
152,Matt Forte,CHI,RB,13,SF,15,62,4.1,1,3,2,22,0,0,0,15.4,15.4
152,Mark Ingram,NO,RB,5,PHI,14,56,4,1,4,3,23,0,0,0,15.4,15.4
152,Dion Lewis,NE,RB,5,DAL,11,52,4.7,1,4,3,27,0,0,0,15.4,15.4
157,Doug Martin,TB,RB,11,PHI,16,64,4,1,3,2,19,0,0,0,15.3,15.3
157,CJ Anderson,DEN,RB,13,LAC,13,64,4.9,1,3,2,19,0,0,0,15.3,15.3
159,Jonathan Stewart,CAR,RB,12,DAL,18,79,4.4,1,1,1,8,0,0,0,15.2,15.2
159,Chris Ivory,NYJ,RB,15,DAL,17,79,4.6,1,1,1,8,0,0,0,15.2,15.2
159,DeAngelo Williams,PIT,RB,9,OAK,15,66,4.4,1,3,2,16,0,0,0,15.2,15.2
159,Eddie Lacy,GB,RB,13,DET,15,66,4.4,1,3,2,16,0,0,0,15.2,15.2
159,Frank Gore,IND,RB,16,MIA,16,67,4.2,1,3,2,15,0,0,0,15.2,15.2
164,Jonathan Stewart,CAR,RB,10,TEN,18,78,4.3,1,1,1,8,0,0,0,15.1,15.1
164,Joseph Randle,DAL,RB,4,NO,16,76,4.8,1,1,1,10,0,0,0,15.1,15.1
164,Marshawn Lynch,SEA,RB,6,CAR,14,66,4.7,1,3,2,15,0,0,0,15.1,15.1
164,Lamar Miller,MIA,RB,16,IND,13,62,4.8,1,3,2,19,0,0,0,15.1,15.1
168,Jonathan Stewart,CAR,RB,8,IND,17,77,4.5,1,1,1,8,0,0,0,15,15
168,Chris Johnson,ARI,RB,12,SF,17,81,4.8,1,1,1,4,0,0,0,15,15
168,Frank Gore,IND,RB,6,NE,15,66,4.4,1,3,2,14,0,0,0,15,15
168,Charcandrick West,KC,RB,8,DET,15,63,4.2,1,3,2,17,0,0,0,15,15
168,Frank Gore,IND,RB,8,CAR,14,64,4.6,1,3,2,16,0,0,0,15,15
168,Eddie Lacy,GB,RB,9,CAR,14,69,4.9,1,3,2,11,0,0,0,15,15
168,Latavius Murray,OAK,RB,10,MIN,15,70,4.7,1,3,2,10,0,0,0,15,15
168,Charcandrick West,KC,RB,16,CLE,14,62,4.4,1,3,2,18,0,0,0,15,15
168,Matt Forte,CHI,RB,15,MIN,14,60,4.3,1,3,2,20,0,0,0,15,15
168,Denard Robinson,JAX,RB,15,ATL,15,62,4.1,1,3,2,18,0,0,0,15,15
168,James Starks,GB,RB,11,MIN,12,53,4.4,1,4,3,22,0,0,0,15,15
179,LeGarrette Blount,NE,RB,10,NYG,16,79,4.9,1,1,1,5,0,0,0,14.9,14.9
179,Chris Ivory,NYJ,RB,12,MIA,16,75,4.7,1,1,1,9,0,0,0,14.9,14.9
179,Carlos Hyde,SF,RB,6,BAL,17,66,3.9,1,3,2,13,0,0,0,14.9,14.9
179,Ronnie Hillman,DEN,RB,8,GB,12,61,5.1,1,3,2,18,0,0,0,14.9,14.9
179,Giovani Bernard,CIN,RB,10,HOU,11,48,4.4,1,4,3,26,0,0,0,14.9,14.9
179,Matt Forte,CHI,RB,2,ARI,18,77,4.3,0,9,6,42,0,0,0,14.9,14.9
185,Jeremy Hill,CIN,RB,9,CLE,15,75,5,1,1,1,8,0,0,0,14.8,14.8
185,Todd Gurley,LAR,RB,15,TB,17,72,4.2,1,1,1,11,0,0,0,14.8,14.8
185,Todd Gurley,LAR,RB,14,DET,17,71,4.2,1,1,1,12,0,0,0,14.8,14.8
185,Latavius Murray,OAK,RB,15,GB,16,64,4,1,3,2,14,0,0,0,14.8,14.8
189,LeGarrette Blount,NE,RB,11,BUF,16,72,4.5,1,1,1,10,0,0,0,14.7,14.7
189,Latavius Murray,OAK,RB,8,NYJ,15,61,4.1,1,3,2,16,0,0,0,14.7,14.7
189,Tevin Coleman,ATL,RB,12,MIN,16,61,3.8,1,3,2,16,0,0,0,14.7,14.7
189,Frank Gore,IND,RB,5,HOU,15,59,3.9,1,3,2,18,0,0,0,14.7,14.7
189,TJ Yeldon,JAX,RB,5,TB,16,63,3.9,1,3,2,14,0,0,0,14.7,14.7
189,Charcandrick West,KC,RB,15,BAL,14,56,4,1,3,2,21,0,0,0,14.7,14.7
189,Chris Ivory,NYJ,RB,17,BUF,16,67,4.2,1,3,2,10,0,0,0,14.7,14.7
196,Tim Hightower,NO,RB,16,JAX,16,60,3.8,1,3,2,16,0,0,0,14.6,14.6
196,Tim Hightower,NO,RB,15,DET,16,60,3.8,1,3,2,16,0,0,0,14.6,14.6
196,Frank Gore,IND,RB,4,JAX,16,63,3.9,1,3,2,13,0,0,0,14.6,14.6
196,Charcandrick West,KC,RB,14,LAC,13,58,4.5,1,3,2,18,0,0,0,14.6,14.6
200,Chris Ivory,NYJ,RB,6,WAS,17,73,4.3,1,1,1,7,0,0,0,14.5,14.5
200,Ronnie Hillman,DEN,RB,12,NE,14,63,4.5,1,3,2,12,0,0,0,14.5,14.5
200,DeMarco Murray,PHI,RB,5,NO,13,60,4.6,1,3,2,15,0,0,0,14.5,14.5
203,Marshawn Lynch,SEA,RB,10,ARI,16,68,4.2,1,1,1,11,0,0,0,14.4,14.4
203,Eddie Lacy,GB,RB,12,CHI,14,69,4.9,1,1,1,10,0,0,0,14.4,14.4
203,Charcandrick West,KC,RB,17,OAK,14,57,4.1,1,3,2,17,0,0,0,14.4,14.4
206,Chris Ivory,NYJ,RB,14,TEN,16,68,4.2,1,1,1,10,0,0,0,14.3,14.3
206,Antonio Andrews,TEN,RB,9,NO,13,57,4.4,1,3,2,16,0,0,0,14.3,14.3
206,Todd Gurley,LAR,RB,16,SEA,15,62,4.1,1,3,2,11,0,0,0,14.3,14.3
206,Doug Martin,TB,RB,5,JAX,16,59,3.7,1,3,2,14,0,0,0,14.3,14.3
206,Latavius Murray,OAK,RB,5,DEN,16,56,3.5,1,3,2,17,0,0,0,14.3,14.3
206,Giovani Bernard,CIN,RB,11,ARI,10,45,4.5,1,4,3,23,0,0,0,14.3,14.3
212,Carlos Hyde,SF,RB,2,PIT,14,66,4.7,1,1,1,11,0,0,0,14.2,14.2
212,LeGarrette Blount,NE,RB,13,PHI,15,70,4.7,1,1,1,7,0,0,0,14.2,14.2
212,Chris Johnson,ARI,RB,5,DET,14,58,4.1,1,3,2,14,0,0,0,14.2,14.2
212,Ronnie Hillman,DEN,RB,5,OAK,12,59,4.9,1,3,2,13,0,0,0,14.2,14.2
212,Lamar Miller,MIA,RB,17,NE,12,55,4.6,1,3,2,17,0,0,0,14.2,14.2
212,Ronnie Hillman,DEN,RB,14,OAK,14,60,4.3,1,3,2,12,0,0,0,14.2,14.2
218,LeGarrette Blount,NE,RB,12,DEN,16,67,4.2,1,1,1,8,0,0,0,14,14
218,Karlos Williams,BUF,RB,16,DAL,13,65,5,1,1,1,10,0,0,0,14,14
218,Thomas Rawls,SEA,RB,5,CIN,13,55,4.2,1,3,2,15,0,0,0,14,14
218,Karlos Williams,BUF,RB,17,NYJ,13,54,4.2,1,3,2,16,0,0,0,14,14
222,Jeremy Hill,CIN,RB,15,SF,16,66,4.1,1,1,1,8,0,0,0,13.9,13.9
223,Jeremy Hill,CIN,RB,17,BAL,15,64,4.3,1,1,1,9,0,0,0,13.8,13.8
223,Spencer Ware,KC,RB,12,BUF,12,54,4.5,1,3,2,14,0,0,0,13.8,13.8
225,Matt Forte,CHI,RB,1,GB,16,71,4.4,0,7,5,41,0,0,0,13.7,13.7
226,Eddie Lacy,GB,RB,17,MIN,13,60,4.6,1,1,1,11,0,0,0,13.6,13.6
226,Eddie Lacy,GB,RB,14,DAL,13,60,4.6,1,1,1,11,0,0,0,13.6,13.6
226,Eddie Lacy,GB,RB,8,DEN,13,52,4,1,3,2,14,0,0,0,13.6,13.6
226,Joseph Randle,DAL,RB,5,NE,14,52,3.7,1,3,2,14,0,0,0,13.6,13.6
226,Le'Veon Bell,PIT,RB,3,LAR,17,73,4.3,0,7,5,38,0,0,0,13.6,13.6
231,Jonathan Stewart,CAR,RB,7,PHI,16,62,3.9,1,1,1,8,0,0,0,13.5,13.5
231,Jeremy Hill,CIN,RB,4,KC,14,62,4.4,1,1,1,8,0,0,0,13.5,13.5
233,Jeremy Hill,CIN,RB,10,HOU,14,60,4.3,1,1,1,9,0,0,0,13.4,13.4
233,Tre Mason,LAR,RB,17,SF,14,59,4.2,1,1,1,10,0,0,0,13.4,13.4
235,Ronnie Hillman,DEN,RB,11,CHI,12,52,4.3,1,3,2,11,0,0,0,13.3,13.3
236,Alfred Morris,WAS,RB,7,TB,14,60,4.3,1,1,1,7,0,0,0,13.2,13.2
236,Jeremy Hill,CIN,RB,14,PIT,13,58,4.5,1,1,1,9,0,0,0,13.2,13.2
236,LeGarrette Blount,NE,RB,2,BUF,12,51,4.2,1,3,2,11,0,0,0,13.2,13.2
236,Jeremy Langford,CHI,RB,13,SF,11,44,4,1,3,2,18,0,0,0,13.2,13.2
240,Jeremy Hill,CIN,RB,13,CLE,14,57,4.1,1,1,1,9,0,0,0,13.1,13.1
240,James White,NE,RB,17,MIA,3,11,3.7,0,6,4,40,1,0,0,13.1,13.1
242,Ronnie Hillman,DEN,RB,13,LAC,12,56,4.7,1,1,1,8,0,0,0,12.9,12.9
243,Chris Johnson,ARI,RB,7,BAL,15,54,3.6,1,1,1,9,0,0,0,12.8,12.8
243,Brandon Bolden,NE,RB,15,TEN,14,51,3.6,1,1,1,12,0,0,0,12.8,12.8
243,Tevin Coleman,ATL,RB,1,PHI,11,44,4,1,3,2,14,0,0,0,12.8,12.8
243,Antonio Andrews,TEN,RB,8,HOU,10,42,4.2,1,3,2,16,0,0,0,12.8,12.8
243,Matt Jones,WAS,RB,10,NO,11,46,4.2,1,3,2,12,0,0,0,12.8,12.8
248,LeGarrette Blount,NE,RB,9,WAS,13,63,4.8,1,0,0,4,0,0,0,12.7,12.7
248,LeGarrette Blount,NE,RB,14,HOU,14,63,4.5,1,0,0,4,0,0,0,12.7,12.7
248,Matt Forte,CHI,RB,4,OAK,18,73,4.1,0,6,4,34,0,0,0,12.7,12.7
251,LeGarrette Blount,NE,RB,8,MIA,12,57,4.8,1,1,1,4,0,0,0,12.6,12.6
252,Le'Veon Bell,PIT,RB,4,BAL,18,69,3.8,0,6,4,35,0,0,0,12.4,12.4
252,Jamaal Charles,KC,RB,4,CIN,16,70,4.4,0,6,4,34,0,0,0,12.4,12.4
254,Matt Forte,CHI,RB,3,SEA,15,58,3.9,0,7,5,40,0,0,0,12.3,12.3
255,LeGarrette Blount,NE,RB,6,IND,12,59,4.9,1,0,0,3,0,0,0,12.2,12.2
255,Jeremy Hill,CIN,RB,8,PIT,12,47,3.9,1,1,1,10,0,0,0,12.2,12.2
255,Matt Forte,CHI,RB,5,KC,18,70,3.9,0,6,4,32,0,0,0,12.2,12.2
258,Jeremy Hill,CIN,RB,12,LAR,12,48,4,1,1,1,8,0,0,0,12.1,12.1
258,Ryan Mathews,PHI,RB,17,NYG,9,38,4.2,1,3,2,13,0,0,0,12.1,12.1
260,Jeremy Hill,CIN,RB,16,DEN,14,48,3.4,1,1,1,7,0,0,0,12,12
260,Jamaal Charles,KC,RB,3,GB,15,68,4.5,0,6,4,32,0,0,0,12,12
262,LeGarrette Blount,NE,RB,3,JAX,14,56,4,1,0,0,3,0,0,0,11.9,11.9
