Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
18,Todd Gurley,LAR,RB,9,NYG,21,86.5,4.1,0.7,5.03,3.7,29.1,0.1,0.1,0.1,18,18.01
19,LeSean McCoy,BUF,RB,8,OAK,19.3,81.3,4.3,0.5,6.12,4.5,35.2,0.2,0.1,0.1,17.9,17.9
20,Ezekiel Elliott,DAL,RB,7,SF,22.1,88.9,4,0.8,3.85,2.9,23.4,0.1,0.1,0.1,17.9,17.88
21,Kareem Hunt,KC,RB,4,WAS,16.7,80.8,4.8,0.8,4.23,3,26.7,0.2,0.2,0.2,17.8,17.85
22,Le'Veon Bell,PIT,RB,11,TEN,20.7,84.7,4,0.5,6.46,4.4,31.7,0.2,0.1,0.1,17.8,17.84
23,Le'Veon Bell,PIT,RB,12,GB,22.8,89.3,3.9,0.6,5.58,3.8,29.4,0.1,0.1,0.1,17.8,17.77
24,Todd Gurley,LAR,RB,10,HOU,20.1,80,4,0.8,4.35,3.2,28.8,0.1,0.1,0.1,17.7,17.68
25,Todd Gurley,LAR,RB,16,TEN,18.2,76.1,4.2,0.7,5.03,3.7,33.9,0.1,0,0,17.6,17.65
26,LeSean McCoy,BUF,RB,10,NO,18.3,84.2,4.7,0.4,6.25,4.6,34.9,0.2,0.1,0.1,17.6,17.61
27,Le'Veon Bell,PIT,RB,2,MIN,17.1,75.5,4.5,0.5,7.64,5.2,41.6,0.1,0.2,0.2,17.5,17.51
28,Kareem Hunt,KC,RB,11,NYG,18.4,81.2,4.5,0.7,4.37,3.1,26.2,0.2,0.1,0.1,17.5,17.49
29,Alvin Kamara,NO,RB,16,ATL,9.4,51.9,5.8,0.5,7.46,5.7,52.1,0.2,0,0,17.4,17.45
30,Ezekiel Elliott,DAL,RB,16,SEA,20.6,90.5,4.3,0.8,3.05,2.3,18.4,0.1,0,0,17.4,17.44
31,Ezekiel Elliott,DAL,RB,1,NYG,20,90.4,4.5,0.7,3.59,2.7,22.9,0.1,0.1,0.1,17.3,17.28
32,Todd Gurley,LAR,RB,12,NO,18.1,82.2,4.6,0.6,5.03,3.7,31.8,0.1,0.1,0.1,17.2,17.25
33,Mark Ingram,NO,RB,16,ATL,15.4,74,4.9,0.8,4.89,3.6,26.1,0.1,0,0,17.2,17.21
34,Leonard Fournette,JAX,RB,10,LAC,21.6,96.5,4.4,0.7,3.23,2.2,17.6,0.1,0.1,0.1,17.1,17.11
35,Alvin Kamara,NO,RB,14,ATL,9.6,49.3,4.9,0.4,7.59,5.8,50.5,0.3,0,0,17.1,17.08
36,LeSean McCoy,BUF,RB,12,KC,17.7,82.4,4.6,0.4,5.98,4.4,32.2,0.2,0.1,0.1,17.1,17.06
37,LeSean McCoy,BUF,RB,7,TB,17.9,75.6,4.2,0.4,6.12,4.5,38.2,0.2,0.1,0.1,17,17.03
38,Ezekiel Elliott,DAL,RB,3,ARI,20,88.6,4.4,0.6,4.25,3.2,25.3,0.1,0.1,0.1,17,16.99
39,Mark Ingram,NO,RB,17,TB,15.7,77.1,4.8,0.8,4.35,3.2,24.4,0.1,0.1,0.1,17,16.95
40,Alvin Kamara,NO,RB,15,NYJ,9.3,48.6,5.4,0.5,6.68,5.1,46.8,0.3,0,0,16.9,16.89
41,Kareem Hunt,KC,RB,6,PIT,17.5,84,4.7,0.7,4.08,2.9,24.3,0.1,0.1,0.1,16.9,16.88
42,Kareem Hunt,KC,RB,7,OAK,17.6,80.3,4.4,0.7,4.51,3.2,28.4,0.1,0.2,0.2,16.9,16.87
43,LeSean McCoy,BUF,RB,4,ATL,15.6,74.6,4.7,0.5,6.12,4.5,35.5,0.1,0,0,16.9,16.86
44,Todd Gurley,LAR,RB,5,SEA,19.6,72.7,3.6,0.6,5.16,3.8,31.6,0.2,0.2,0.2,16.7,16.73
44,Todd Gurley,LAR,RB,15,SEA,17,71.9,4.2,0.6,5.3,3.9,33.9,0.1,0,0,16.7,16.73
46,Mark Ingram,NO,RB,15,NYJ,15.7,76.2,4.8,0.8,4.08,3,21.9,0.1,0,0,16.7,16.71
47,Ezekiel Elliott,DAL,RB,8,WAS,20,87.3,4.4,0.7,3.32,2.5,21.1,0.1,0.1,0.1,16.7,16.69
48,Todd Gurley,LAR,RB,13,ARI,19,75.1,3.9,0.6,5.16,3.8,32.3,0.1,0.1,0.1,16.6,16.64
49,Mark Ingram,NO,RB,11,WAS,16.2,77.1,4.8,0.7,4.76,3.5,25.3,0.1,0.1,0.1,16.6,16.59
49,Todd Gurley,LAR,RB,7,ARI,19.6,76.9,3.8,0.6,5.16,3.8,30,0.1,0.1,0.1,16.6,16.59
51,LeSean McCoy,BUF,RB,11,LAC,18.9,84.2,4.4,0.4,6.12,4.5,30.3,0.1,0.1,0.1,16.5,16.5
52,LeSean McCoy,BUF,RB,17,MIA,18.4,84.7,4.7,0.5,5.03,3.7,27.4,0.1,0.1,0.1,16.5,16.46
53,Alvin Kamara,NO,RB,17,TB,9.4,48.2,5.3,0.4,7.33,5.6,51.5,0.2,0,0,16.4,16.37
54,LeSean McCoy,BUF,RB,1,NYJ,17.6,82.5,4.6,0.6,4.21,3.1,25.6,0.1,0.1,0.1,16.4,16.36
55,Kareem Hunt,KC,RB,5,HOU,16.9,76.7,4.5,0.6,4.37,3.1,27.2,0.2,0.2,0.2,16.3,16.34
56,Devonta Freeman,ATL,RB,4,BUF,15.9,73.3,4.6,0.8,3.64,2.7,23.8,0.1,0.1,0.1,16.3,16.26
57,Todd Gurley,LAR,RB,1,IND,19,78.5,4.1,0.7,3.94,2.9,23,0.1,0.1,0.1,16.2,16.2
58,Ezekiel Elliott,DAL,RB,17,PHI,19.8,80.4,4,0.8,3.19,2.4,16.7,0.1,0.1,0.1,16.1,16.11
58,LeSean McCoy,BUF,RB,15,MIA,18.1,82.8,4.6,0.5,4.62,3.4,25.3,0.1,0,0,16.1,16.11
60,Ty Montgomery,GB,RB,4,CHI,15.1,66.9,4.5,0.6,4.95,3.7,29.6,0.2,0.1,0.1,16.1,16.1
61,Mark Ingram,NO,RB,9,TB,17.1,71.3,4.2,0.7,5.16,3.8,26.6,0.1,0.2,0.2,16.1,16.09
62,Mark Ingram,NO,RB,14,ATL,15.2,73.4,4.9,0.7,4.48,3.3,22.8,0.1,0,0,16.1,16.07
63,Kareem Hunt,KC,RB,12,BUF,16.4,80.8,5.1,0.6,4.37,3.1,24,0.1,0.1,0.1,16,16.03
64,Todd Gurley,LAR,RB,14,PHI,16.6,68.4,4,0.6,4.89,3.6,31.7,0.1,0,0,16,16.01
65,Kareem Hunt,KC,RB,3,LAC,17,76.1,4.5,0.6,4.23,3,24.8,0.2,0.2,0.2,16,15.99
66,Leonard Fournette,JAX,RB,6,LAR,20.1,85.2,4.2,0.6,3.96,2.7,20.9,0.1,0.1,0.1,16,15.96
67,LeSean McCoy,BUF,RB,5,CIN,17.4,77.5,4.6,0.4,5.84,4.3,32.4,0.1,0.1,0.1,15.9,15.94
68,Leonard Fournette,JAX,RB,16,SF,19.7,81,4,0.7,3.67,2.5,17.7,0.1,0,0,15.9,15.92
68,Kareem Hunt,KC,RB,9,DAL,16.7,81.4,4.8,0.6,4.08,2.9,25.3,0.1,0.2,0.2,15.9,15.92
70,Devonta Freeman,ATL,RB,6,MIA,16.5,75.6,4.8,0.7,3.64,2.7,23.7,0.1,0.1,0.1,15.9,15.88
71,Melvin Gordon,LAC,RB,16,NYJ,19.4,76.5,4,0.5,5.18,3.5,28.6,0.1,0,0,15.9,15.86
72,Todd Gurley,LAR,RB,6,JAX,18.1,77.5,4.3,0.5,5.16,3.8,27.8,0.1,0.1,0.1,15.8,15.83
73,LeSean McCoy,BUF,RB,13,NE,16.2,72.2,4.5,0.4,5.57,4.1,31.4,0.2,0.1,0.1,15.8,15.81
74,Leonard Fournette,JAX,RB,13,IND,20.3,85.3,4.2,0.7,3.08,2.1,16.1,0.1,0.1,0.1,15.8,15.79
75,LeSean McCoy,BUF,RB,14,IND,17.9,78.9,4.4,0.5,4.76,3.5,25.2,0.1,0,0,15.8,15.76
76,Jay Ajayi,MIA,RB,3,NYJ,20.3,87.3,4.4,0.7,2.62,1.9,13.8,0.1,0.1,0.1,15.7,15.66
77,Leonard Fournette,JAX,RB,12,ARI,20.9,85.1,4,0.7,2.79,1.9,15,0.1,0.1,0.1,15.6,15.56
77,Mark Ingram,NO,RB,12,LAR,15.1,78.2,5.2,0.6,4.35,3.2,21.4,0.1,0.1,0.1,15.6,15.56
79,Devonta Freeman,ATL,RB,15,TB,16.3,75.5,4.8,0.6,3.64,2.7,24.2,0.1,0,0,15.5,15.52
80,Devonta Freeman,ATL,RB,3,DET,14,62.7,4.5,0.6,4.59,3.4,28.7,0.2,0.1,0.1,15.4,15.44
81,Kenyan Drake,MIA,RB,17,BUF,18.4,77.6,4.3,0.3,5.47,3.7,28,0.2,0,0,15.4,15.41
82,Ezekiel Elliott,DAL,RB,2,DEN,17.8,82.1,4.6,0.5,4.12,3.1,24.4,0.1,0.2,0.2,15.4,15.4
82,LeSean McCoy,BUF,RB,3,DEN,16.7,76.7,4.5,0.5,4.76,3.5,25.8,0.1,0.1,0.1,15.4,15.4
84,Melvin Gordon,LAC,RB,12,DAL,16.9,72.7,4.3,0.5,4.88,3.3,24.7,0.2,0.1,0.1,15.4,15.39
85,Mark Ingram,NO,RB,8,CHI,17.7,72.9,4.1,0.5,4.35,3.2,23.1,0.2,0.1,0.1,15.2,15.2
86,Todd Gurley,LAR,RB,3,SF,18.8,70.8,3.7,0.6,4.21,3.1,25.5,0.1,0.1,0.1,15.2,15.18
87,Melvin Gordon,LAC,RB,14,WAS,17.9,75,4.2,0.5,4.58,3.1,24.6,0.1,0,0,15.1,15.11
87,Devonta Freeman,ATL,RB,1,CHI,14.3,64.3,4.6,0.6,4.59,3.4,29.8,0.1,0.1,0.1,15.1,15.11
89,Jordan Howard,CHI,RB,1,ATL,17.2,81,4.8,0.6,3.01,2.2,19,0.1,0.1,0.1,15.1,15.1
90,Melvin Gordon,LAC,RB,8,NE,14.6,62.2,4.1,0.4,6.21,4.2,33.1,0.2,0.1,0.1,15,15.03
91,Melvin Gordon,LAC,RB,11,BUF,17.6,72.9,4.1,0.5,5.03,3.4,26.3,0.1,0.1,0.1,15,15.02
91,Devonta Freeman,ATL,RB,2,GB,12.6,55.6,4.3,0.6,4.72,3.5,31.1,0.2,0.1,0.1,15,15.02
93,Kareem Hunt,KC,RB,16,MIA,15.6,75.9,4.8,0.5,3.94,2.8,24.2,0.1,0,0,15,15.01
94,LeSean McCoy,BUF,RB,16,NE,15.8,74.1,4.6,0.4,5.16,3.8,26.9,0.1,0,0,15,15
95,Mark Ingram,NO,RB,7,GB,15.9,67.8,4.2,0.5,4.62,3.4,25,0.2,0.1,0.1,15,14.98
96,Mark Ingram,NO,RB,13,CAR,15.8,69,4.3,0.7,3.8,2.8,20.4,0.1,0.1,0.1,14.9,14.94
96,Todd Gurley,LAR,RB,11,MIN,18,71.4,3.9,0.5,4.35,3.2,28,0.1,0.1,0.1,14.9,14.94
98,Leonard Fournette,JAX,RB,4,NYJ,18.2,76.5,4.2,0.6,3.67,2.5,20,0.1,0.1,0.1,14.9,14.9
99,Todd Gurley,LAR,RB,4,DAL,17.2,66.3,3.9,0.6,4.62,3.4,27.5,0.1,0.2,0.2,14.9,14.88
100,Todd Gurley,LAR,RB,2,WAS,17.3,65,3.8,0.7,3.94,2.9,22.8,0.1,0.1,0.1,14.8,14.83
101,Melvin Gordon,LAC,RB,13,CLE,20.4,73,3.6,0.6,3.99,2.7,21.5,0.1,0.1,0.1,14.8,14.8
102,Dion Lewis,NE,RB,17,NYJ,17.6,78.3,4.3,0.5,3.74,2.6,20.4,0.1,0,0,14.8,14.77
102,Kareem Hunt,KC,RB,8,DEN,18.4,69.9,3.9,0.6,4.08,2.9,23.3,0.1,0.1,0.1,14.8,14.77
104,Ty Montgomery,GB,RB,3,CIN,16.2,72.7,4.6,0.5,4.15,3.1,24.8,0.1,0.1,0.1,14.7,14.7
105,Mark Ingram,NO,RB,10,BUF,15.5,62.7,3.9,0.5,4.89,3.6,25.6,0.2,0.1,0.1,14.6,14.63
106,Melvin Gordon,LAC,RB,2,MIA,16.7,72.6,4.3,0.4,4.58,3.1,26.1,0.2,0.2,0.2,14.6,14.62
107,Tevin Coleman,ATL,RB,12,TB,17.4,73.1,4.3,0.6,2.94,2.2,21.5,0.1,0.1,0.1,14.6,14.56
108,Carlos Hyde,SF,RB,10,NYG,17,64.9,3.8,0.5,5.46,3.9,27.1,0.1,0.1,0.1,14.6,14.55
109,Carlos Hyde,SF,RB,5,IND,15.5,73.1,4.6,0.5,4.48,3.2,23.5,0.1,0.2,0.2,14.5,14.46
110,Dalvin Cook,MIN,RB,4,DET,16.9,71.9,4.2,0.5,4.29,2.9,23.7,0.1,0.1,0.1,14.4,14.41
111,Jordan Howard,CHI,RB,13,SF,21.1,88.3,4.2,0.6,1.64,1.2,9.5,0.1,0.1,0.1,14.4,14.38
112,Melvin Gordon,LAC,RB,6,OAK,16.3,67.8,4.2,0.4,5.47,3.7,29.2,0.1,0.1,0.1,14.4,14.35
113,DeMarco Murray,TEN,RB,1,OAK,16,73.7,4.6,0.5,3.64,2.8,21.4,0.1,0.1,0.1,14.3,14.31
114,Alvin Kamara,NO,RB,11,WAS,8.6,44.8,5,0.4,5.76,4.4,42.2,0.2,0.1,0.1,14.3,14.3
115,Melvin Gordon,LAC,RB,3,KC,17.1,69.8,4.1,0.4,5.18,3.5,29.1,0.1,0.2,0.2,14.2,14.24
116,LeSean McCoy,BUF,RB,2,CAR,14.3,67,4.8,0.4,4.89,3.6,28.1,0.1,0.1,0.1,14.1,14.11
117,Kenyan Drake,MIA,RB,16,KC,16.6,66.3,3.9,0.3,6.06,4.1,29.9,0.1,0,0,14.1,14.07
118,CJ Anderson,DEN,RB,3,BUF,17.2,74.8,4.4,0.5,3.38,2.4,19.8,0.1,0.1,0.1,14.1,14.06
119,Alvin Kamara,NO,RB,13,CAR,8.9,43.4,4.8,0.3,6.41,4.9,44.5,0.2,0.1,0.1,14,14.04
120,Lamar Miller,HOU,RB,9,IND,18.5,71.8,4,0.5,3.75,2.7,20.1,0.1,0.1,0.1,13.9,13.94
120,Carlos Hyde,SF,RB,3,LAR,16.8,73.5,4.4,0.5,3.92,2.8,19.9,0.1,0.2,0.2,13.9,13.94
122,Lamar Miller,HOU,RB,6,CLE,17.8,69.2,3.8,0.6,3.19,2.3,18.4,0.1,0.1,0.1,13.9,13.91
123,Carlos Hyde,SF,RB,14,HOU,14.2,59,4.2,0.5,5.04,3.6,26,0.1,0,0,13.9,13.9
124,Melvin Gordon,LAC,RB,7,DEN,17.2,64.4,3.8,0.4,5.47,3.7,27.9,0.1,0.1,0.1,13.9,13.88
125,Devonta Freeman,ATL,RB,8,NYJ,16,69.1,4.3,0.6,3.1,2.3,18.1,0.1,0.1,0.1,13.9,13.87
126,Devonta Freeman,ATL,RB,7,NE,13.7,66.5,4.7,0.5,3.78,2.8,24.1,0.1,0.1,0.1,13.9,13.86
127,Jay Ajayi,MIA,RB,5,TEN,18.6,76.3,4,0.6,2.34,1.7,11.6,0.1,0,0,13.8,13.84
128,Jordan Howard,CHI,RB,10,GB,20.5,89.1,4.4,0.5,1.5,1.1,9.4,0.1,0.1,0.1,13.8,13.8
129,Christian McCaffrey,CAR,RB,16,TB,8.6,36.2,4,0.2,7.7,5.5,44,0.3,0,0,13.8,13.77
130,Mark Ingram,NO,RB,6,DET,14.2,59.1,4.2,0.4,4.89,3.6,26.5,0.2,0.1,0.1,13.8,13.76
131,Melvin Gordon,LAC,RB,4,PHI,16.9,66.1,3.9,0.4,5.03,3.4,28.4,0.1,0.2,0.2,13.8,13.75
132,Devonta Freeman,ATL,RB,16,NO,14.3,65.9,4.7,0.5,3.51,2.6,22.4,0.1,0,0,13.7,13.73
133,Melvin Gordon,LAC,RB,1,DEN,18.3,71.8,4,0.4,4.73,3.2,23.4,0.1,0.2,0.2,13.7,13.72
134,CJ Anderson,DEN,RB,6,NYG,19.5,75.5,3.8,0.5,2.96,2.1,17.1,0.1,0.1,0.1,13.7,13.71
135,Jay Ajayi,MIA,RB,4,NO,18.2,81.3,4.5,0.6,2.48,1.8,12.7,0,0.1,0.1,13.7,13.7
136,Melvin Gordon,LAC,RB,15,KC,17.4,70.5,4.1,0.4,4.29,2.9,21.9,0.1,0,0,13.7,13.69
137,Alvin Kamara,NO,RB,12,LAR,8,47,5.9,0.3,5.89,4.5,39.2,0.2,0.1,0.1,13.7,13.67
138,DeMarco Murray,TEN,RB,6,IND,15.1,69.5,4.7,0.6,2.73,2.1,16.5,0.1,0.1,0.1,13.6,13.65
139,Leonard Fournette,JAX,RB,5,PIT,16.8,71.3,4.2,0.4,4.11,2.8,23,0.1,0.1,0.1,13.6,13.63
140,Derrick Henry,TEN,RB,17,JAX,16.1,71.1,4.4,0.5,3.72,2.5,18.6,0.1,0.1,0.1,13.6,13.62
141,Leonard Fournette,JAX,RB,11,CLE,18.8,72,3.8,0.6,2.79,1.9,14.6,0.1,0.1,0.1,13.6,13.61
142,Dion Lewis,NE,RB,16,BUF,14.8,69.5,4.7,0.4,4.17,2.9,22,0.1,0,0,13.6,13.6
142,Carlos Hyde,SF,RB,13,CHI,16.6,68.1,4,0.3,5.32,3.8,26.9,0.1,0.1,0.1,13.6,13.6
144,Jamaal Williams,GB,RB,17,DET,15.6,61.3,3.8,0.6,3.19,2.4,20.4,0.1,0,0,13.6,13.57
144,Christian McCaffrey,CAR,RB,10,MIA,8.9,36.5,4,0.2,7.14,5.1,45.7,0.3,0.1,0.1,13.6,13.57
146,Kenyan Drake,MIA,RB,15,BUF,16.4,66.2,4.1,0.3,5.47,3.7,26.9,0.1,0,0,13.6,13.56
147,Christian McCaffrey,CAR,RB,13,NO,7.9,35.5,4.5,0.2,7.42,5.3,45.5,0.3,0.1,0.1,13.6,13.55
148,Christian McCaffrey,CAR,RB,15,GB,8.1,30.5,3.8,0.3,7.42,5.3,42.4,0.3,0,0,13.5,13.54
149,Jay Ajayi,MIA,RB,7,NYJ,21.3,89.6,4.3,0.4,2.07,1.5,10.2,0.1,0.1,0.1,13.5,13.53
150,Melvin Gordon,LAC,RB,10,JAX,15.5,63.1,3.9,0.3,5.92,4,29.7,0.1,0.1,0.1,13.5,13.48
151,Jay Ajayi,MIA,RB,8,BAL,20.5,82.7,4.2,0.4,2.76,2,13.7,0.1,0.1,0.1,13.4,13.44
152,Leonard Fournette,JAX,RB,14,SEA,18,71.6,4,0.5,3.08,2.1,15.9,0.1,0,0,13.4,13.4
152,Melvin Gordon,LAC,RB,17,OAK,17.5,67.7,3.8,0.4,4.29,2.9,23.8,0.1,0.1,0.1,13.4,13.4
154,Alvin Kamara,NO,RB,10,BUF,8.2,39.5,5,0.3,6.55,5,41.4,0.2,0.1,0.1,13.4,13.39
155,Carlos Hyde,SF,RB,17,LAR,15,62.2,4.1,0.5,4.48,3.2,21.3,0.1,0.1,0.1,13.4,13.35
156,Lamar Miller,HOU,RB,14,SF,17.7,69,3.8,0.4,3.89,2.8,20,0.1,0,0,13.3,13.3
157,Lamar Miller,HOU,RB,1,JAX,18.2,69.9,3.9,0.5,3.19,2.3,17.4,0.1,0.1,0.1,13.3,13.28
157,Devonta Freeman,ATL,RB,10,DAL,13.7,59.1,4.2,0.5,4.05,3,24.7,0.1,0.1,0.1,13.3,13.28
159,Devonta Freeman,ATL,RB,14,NO,13.5,62.2,4.4,0.5,3.37,2.5,21.9,0.1,0,0,13.3,13.26
160,Chris Ivory,JAX,RB,7,IND,16.5,69.4,4.3,0.5,3.14,2.2,17.8,0.1,0.1,0.1,13.2,13.22
161,Tevin Coleman,ATL,RB,11,SEA,14,63.3,4.5,0.4,4.15,3.1,25,0.1,0.1,0.1,13.2,13.18
162,Jay Ajayi,MIA,RB,2,LAC,15.6,70.5,4.4,0.5,3.03,2.2,16.1,0.1,0.1,0.1,13.2,13.16
163,Jordan Howard,CHI,RB,16,CLE,18.8,78,4.1,0.6,1.78,1.3,10.8,0,0,0,13.1,13.13
164,Kareem Hunt,KC,RB,2,PHI,13.7,60.3,4.3,0.5,3.94,2.8,24.8,0.1,0.2,0.2,13.1,13.11
164,Bilal Powell,NYJ,RB,5,CLE,14.3,63.7,4.6,0.4,4.64,3.2,23.4,0.1,0.1,0.1,13.1,13.11
166,Carlos Hyde,SF,RB,9,ARI,15.8,59.9,3.8,0.4,5.32,3.8,24.1,0.1,0.1,0.1,13.1,13.1
167,Kareem Hunt,KC,RB,15,LAC,14.8,69.9,4.7,0.3,3.8,2.7,23.3,0.1,0,0,13.1,13.07
168,Dalvin Cook,MIN,RB,3,TB,15.7,63.3,3.9,0.5,3.7,2.5,20.3,0.1,0.1,0.1,13,13.01
169,CJ Anderson,DEN,RB,4,OAK,16.7,72.7,4.3,0.4,3.1,2.2,18.3,0.1,0.1,0.1,13,13
170,Devonta Freeman,ATL,RB,17,CAR,13.8,61.1,4.4,0.5,3.24,2.4,22.1,0.1,0.1,0.1,12.9,12.92
171,Leonard Fournette,JAX,RB,3,BAL,16.9,69,4.1,0.4,3.67,2.5,19.2,0.1,0.1,0.1,12.9,12.87
172,Melvin Gordon,LAC,RB,5,NYG,17.2,65,3.8,0.3,5.03,3.4,26.4,0.1,0.2,0.2,12.8,12.84
173,Kareem Hunt,KC,RB,13,NYJ,15.1,63.3,4.2,0.4,4.08,2.9,22.5,0.1,0.1,0.1,12.8,12.83
174,Marshawn Lynch,OAK,RB,3,WAS,15,64.9,4.3,0.6,2.5,1.8,14.3,0.1,0.1,0.1,12.8,12.82
175,Christian McCaffrey,CAR,RB,14,MIN,8.4,27.8,3.5,0.2,7.84,5.6,42.3,0.3,0,0,12.8,12.81
176,Christian McCaffrey,CAR,RB,12,NYJ,8.7,35.1,3.9,0.2,7.42,5.3,38.2,0.3,0.1,0.1,12.8,12.78
177,Leonard Fournette,JAX,RB,2,TEN,15.4,63.5,4.3,0.5,3.38,2.3,18.7,0.1,0.1,0.1,12.8,12.77
178,Giovani Bernard,CIN,RB,14,CHI,15.7,62.2,3.9,0.3,4.02,3,25.8,0.1,0,0,12.7,12.7
179,Jordan Howard,CHI,RB,15,DET,17.7,79.7,4.4,0.5,1.78,1.3,10.7,0,0,0,12.7,12.69
179,DeMarco Murray,TEN,RB,5,MIA,14.6,65.6,4.4,0.5,2.99,2.3,15.8,0.1,0.1,0.1,12.7,12.69
179,Jamaal Williams,GB,RB,13,TB,15.6,59.6,3.8,0.5,3.32,2.5,20.8,0.1,0.1,0.1,12.7,12.69
182,Carlos Hyde,SF,RB,15,TEN,13.7,56.9,4.1,0.4,4.62,3.3,23.4,0.1,0,0,12.7,12.68
183,Jordan Howard,CHI,RB,11,DET,20.5,83.2,4.2,0.4,1.64,1.2,9.5,0.1,0.1,0.1,12.7,12.67
183,Carlos Hyde,SF,RB,7,DAL,13.1,62.9,4.8,0.4,4.2,3,20.8,0.1,0.1,0.1,12.7,12.67
185,Chris Carson,SEA,RB,4,IND,15.1,65.8,4.4,0.5,2.98,2,16.7,0.1,0.1,0.1,12.6,12.65
186,Carlos Hyde,SF,RB,12,SEA,14.5,61.1,4.4,0.3,5.04,3.6,25.3,0.1,0.1,0.1,12.6,12.64
187,Christian McCaffrey,CAR,RB,17,ATL,8.3,34.4,4.2,0.2,7.7,5.5,42.4,0.2,0.1,0.1,12.6,12.63
188,Alex Collins,BAL,RB,16,IND,15.6,72.6,4.6,0.5,2.46,1.8,14.2,0,0,0,12.6,12.58
189,Carlos Hyde,SF,RB,4,ARI,15.3,63.3,4.2,0.4,4.2,3,21.4,0.1,0.2,0.2,12.6,12.57
190,Marshawn Lynch,OAK,RB,2,NYJ,14.2,59.4,4.2,0.6,2.64,1.9,16.7,0.1,0.1,0.1,12.6,12.56
191,Jordan Howard,CHI,RB,8,NO,17.4,79.7,4.7,0.4,1.78,1.3,9.8,0.1,0.1,0.1,12.4,12.4
191,Christian McCaffrey,CAR,RB,4,NE,8.4,35.3,4.4,0.2,6.72,4.8,44.7,0.2,0.2,0.2,12.4,12.4
193,Lamar Miller,HOU,RB,5,KC,15.2,62.8,4.2,0.4,3.47,2.5,20.6,0.1,0.1,0.1,12.4,12.39
193,Bilal Powell,NYJ,RB,10,TB,13.7,55.5,4,0.4,4.64,3.2,24.4,0.1,0.1,0.1,12.4,12.39
195,CJ Anderson,DEN,RB,1,LAC,14.3,60,4.3,0.5,3.24,2.3,17.9,0.1,0.1,0.1,12.3,12.34
195,Christian McCaffrey,CAR,RB,3,NO,10.3,43.5,4.4,0.3,5.18,3.7,35.4,0.2,0.2,0.2,12.3,12.34
197,Alvin Kamara,NO,RB,9,TB,9,38.7,4.3,0.3,5.37,4.1,35.9,0.2,0.1,0.1,12.3,12.31
