Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
49,Kenyan Drake,MIA,RB,1,PIT,3,14,4.7,0,1.48,1,3,0,0,0,2.2,2.2
50,DeAngelo Williams,PIT,RB,3,NE,2,10,5,0,1.44,1,5,0,0,0,2,2
51,Jonathan Grimes,HOU,RB,1,OAK,2,8,4,0,1.36,1,6,0,0,0,1.9,1.9
51,Marcel Reece,SEA,FB,1,DET,1,2,2,0,1.41,1,12,0,0,0,1.9,1.9
51,Lance Dunbar,DAL,RB,2,GB,1,4,4,0,1.41,1,10,0,0,0,1.9,1.9
54,DeAngelo Williams,PIT,RB,1,MIA,3,14,4.7,0,0,0,3,0,0,0,1.7,1.7
54,Marcel Reece,SEA,FB,2,ATL,1,3,3,0,1.41,1,9,0,0,0,1.7,1.7
54,Jonathan Grimes,HOU,RB,2,NE,2,7,3.5,0,1.36,1,5,0,0,0,1.7,1.7
54,Alfred Morris,DAL,RB,2,GB,2,8,4,0,1.34,1,4,0,0,0,1.7,1.7
58,James Starks,GB,RB,1,NYG,2,6,3,0,1.33,1,5,0,0,0,1.6,1.6
58,Alex Collins,SEA,RB,2,ATL,2,6,3,0,1.37,1,5,0,0,0,1.6,1.6
60,Jamize Olawale,OAK,FB,1,HOU,1,3,3,0,1.47,1,7,0,0,0,1.5,1.5
61,Bobby Rainey,NYG,RB,1,GB,1,3,3,0,1.37,1,6,0,0,0,1.4,1.4
62,Terron Ward,ATL,RB,3,GB,1,5,5,0,1.39,1,2,0,0,0,1.2,1.2
63,Fitzgerald Toussaint,PIT,RB,3,NE,1,4,4,0,1.44,1,2,0,0,0,1.1,1.1
63,Terron Ward,ATL,RB,2,SEA,1,4,4,0,1.39,1,2,0,0,0,1.1,1.1
63,Terron Ward,ATL,RB,4,NE,1,4,4,0,1.39,1,2,0,0,0,1.1,1.1
66,Akeem Hunt,HOU,RB,1,OAK,1,6,6,0,0,0,3,0,0,0,0.9,0.9
66,James Starks,GB,RB,3,ATL,1,2,2,0,1.33,1,2,0,0,0,0.9,0.9
68,Patrick DiMarco,ATL,FB,3,GB,1,1,1,0,1.36,1,2,0,0,0,0.8,0.8
68,Patrick DiMarco,ATL,FB,4,NE,1,1,1,0,1.36,1,2,0,0,0,0.8,0.8
70,David Johnson,PIT,RB,3,NE,0,0,0,0,1.56,1,2,0,0,0,0.7,0.7
71,Fitzgerald Toussaint,PIT,RB,1,MIA,1,3,3,0,0,0,2,0,0,0,0.5,0.5
72,Joique Bell,DET,RB,1,SEA,1,3,3,0,0,0,1,0,0,0,0.4,0.4
73,Fitzgerald Toussaint,PIT,RB,2,KC,1,3,3,0,0,0,0,0,0,0,0.3,0.3
74,Akeem Hunt,HOU,RB,2,NE,1,2,2,0,0,0,0,0,0,0,0.2,0.2
75,Brandon Bolden,NE,RB,3,PIT,1,1,1,0,0,0,0,0,0,0,0.1,0.1
75,Patrick DiMarco,ATL,FB,2,SEA,1,1,1,0,0,0,0,0,0,0,0.1,0.1
75,Jay Prosch,HOU,FB,2,NE,1,1,1,0,0,0,0,0,0,0,0.1,0.1
75,James Develin,NE,RB,2,HOU,1,1,1,0,0,0,0,0,0,0,0.1,0.1
75,Brandon Bolden,NE,RB,2,HOU,1,1,1,0,0,0,0,0,0,0,0.1,0.1
75,Anthony Sherman,KC,FB,2,PIT,1,1,1,0,0,0,0,0,0,0,0.1,0.1
75,Knile Davis,KC,RB,2,PIT,1,1,1,0,0,0,0,0,0,0,0.1,0.1
75,Roosevelt Nix,PIT,RB,2,KC,1,1,1,0,0,0,0,0,0,0,0.1,0.1
75,Keith Smith,DAL,FB,2,GB,1,1,1,0,0,0,0,0,0,0,0.1,0.1
75,Brandon Bolden,NE,RB,4,ATL,1,1,1,0,0,0,0,0,0,0,0.1,0.1
85,Taiwan Jones,OAK,RB,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0
85,Jay Prosch,HOU,FB,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0
85,Kenny Hilliard,HOU,RB,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0
85,Tyler Ervin,HOU,RB,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0
85,Troymaine Pope,SEA,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
85,Tre Madden,SEA,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
85,JD McKissic,SEA,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
85,Kelvin Taylor,SEA,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
85,CJ Prosise,SEA,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
85,Brandon Cottom,SEA,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
85,Michael Burton,DET,FB,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
85,Terrence Magee,SEA,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
85,Malcolm Johnson,SEA,FB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
85,Ameer Abdullah,DET,RB,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
85,Theo Riddick,DET,RB,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
85,Mike James,DET,RB,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
85,Will Tukuafu,SEA,FB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
85,David Johnson,PIT,RB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
85,Arian Foster,MIA,RB,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,Storm Johnson,MIA,RB,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,Roosevelt Nix,PIT,RB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
85,Senorise Perry,MIA,RB,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,Karlos Williams,PIT,RB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
85,Dreamius Smith,PIT,RB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
85,Brandon Brown-Dukes,PIT,RB,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
85,Joe Kerridge,GB,FB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
85,Don Jackson,GB,RB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
85,John Crockett,GB,RB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
85,Nikita Whitlock,NYG,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
85,Orleans Darkwa,NYG,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
85,Eddie Lacy,GB,RB,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
85,George Winn,NYG,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
85,Will Johnson,NYG,FB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
85,Shane Vereen,NYG,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
85,Eddie Lacy,GB,RB,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,John Crockett,GB,RB,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Jhurell Pressley,ATL,RB,3,GB,0,0,0,0,0,0,0,0,0,0,0,0
85,Joe Kerridge,GB,FB,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Don Jackson,GB,RB,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Brandon Brown-Dukes,PIT,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
85,Glenn Gronkowski,NE,FB,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,DJ Foster,NE,RB,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,Dreamius Smith,PIT,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
85,Gus Johnson,PIT,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
85,Karlos Williams,PIT,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
85,Roosevelt Nix,PIT,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
85,Tyler Gaffney,NE,RB,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,James Develin,NE,RB,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,Will Tukuafu,SEA,FB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Malcolm Johnson,SEA,FB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Terrence Magee,SEA,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Brandon Cottom,SEA,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Kelvin Taylor,SEA,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Jhurell Pressley,ATL,RB,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0
85,Tre Madden,SEA,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,JD McKissic,SEA,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Troymaine Pope,SEA,RB,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Glenn Gronkowski,NE,FB,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0
85,DJ Foster,NE,RB,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0
85,Tyler Ervin,HOU,RB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
85,Kenny Hilliard,HOU,RB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
85,Tyler Gaffney,NE,RB,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0
85,Alfred Blue,HOU,RB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
85,Jamaal Charles,KC,RB,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,David Johnson,PIT,RB,2,KC,0,0,0,0,0,0,0,0,0,0,0,0
85,Darrin Reaves,KC,RB,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,Trey Millard,KC,RB,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,Karlos Williams,PIT,RB,2,KC,0,0,0,0,0,0,0,0,0,0,0,0
85,Dreamius Smith,PIT,RB,2,KC,0,0,0,0,0,0,0,0,0,0,0,0
85,Gus Johnson,PIT,RB,2,KC,0,0,0,0,0,0,0,0,0,0,0,0
85,Will Ratelle,KC,FB,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0
85,Brandon Brown-Dukes,PIT,RB,2,KC,0,0,0,0,0,0,0,0,0,0,0,0
85,Joe Kerridge,GB,FB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
85,Don Jackson,GB,RB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
85,Rod Smith,DAL,RB,2,GB,0,0,0,0,0,0,0,0,0,0,0,0
85,John Crockett,GB,RB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
85,Eddie Lacy,GB,RB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
85,James Starks,GB,RB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
85,James Develin,NE,RB,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Tyler Gaffney,NE,RB,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Jhurell Pressley,ATL,RB,4,NE,0,0,0,0,0,0,0,0,0,0,0,0
85,DJ Foster,NE,RB,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,Glenn Gronkowski,NE,FB,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0
