Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
197,Rashad Jennings,OAK,RB,11,HOU,16,80,5,0,4,3,32,0,0,0,12.7,12.7
197,Rashad Jennings,OAK,RB,10,NYG,13,59,4.5,0,5,5,43,0,0,0,12.7,12.7
197,Lamar Miller,MIA,RB,13,NYJ,17,67,3.9,0,5,5,35,0,0,0,12.7,12.7
202,Isaac Redman,PIT,RB,2,CIN,14,67,4.8,0,3,3,44,0,0,0,12.6,12.6
202,Lamar Miller,MIA,RB,2,IND,22,78,3.5,0,4,4,28,0,0,0,12.6,12.6
202,Darren McFadden,OAK,RB,1,IND,24,85,3.5,0,5,4,21,0,0,0,12.6,12.6
202,Maurice Jones-Drew,JAX,RB,10,TEN,23,80,3.5,0,4,4,26,0,0,0,12.6,12.6
206,Stevan Ridley,NE,RB,12,DEN,12,57,4.8,1,1,1,3,0,0,0,12.5,12.5
206,Maurice Jones-Drew,JAX,RB,2,OAK,21,97,4.6,0,2,2,18,0,0,0,12.5,12.5
206,Mike James,TB,RB,8,CAR,23,81,3.5,0,6,6,14,0,0,0,12.5,12.5
206,Shane Vereen,NE,RB,13,HOU,7,38,5.4,0,8,6,57,0,0,0,12.5,12.5
206,Pierre Thomas,NO,RB,15,LAR,13,57,4.4,0,6,6,38,0,0,0,12.5,12.5
206,Danny Woodhead,LAC,RB,6,IND,7,28,4,0,9,8,57,0,0,0,12.5,12.5
212,Marshawn Lynch,SEA,RB,6,TEN,22,93,4.2,0,2,2,21,0,0,0,12.4,12.4
212,Ryan Mathews,LAC,RB,7,JAX,25,100,4,0,2,2,14,0,0,0,12.4,12.4
212,Pierre Thomas,NO,RB,6,NE,11,38,3.5,0,8,8,46,0,0,0,12.4,12.4
215,Brandon Jacobs,NYG,RB,7,MIN,16,54,3.4,1,2,1,4,0,0,0,0,12.3
215,Marshawn Lynch,SEA,RB,1,CAR,17,96,5.6,0,2,2,17,0,0,0,12.3,12.3
215,Matt Forte,CHI,RB,2,MIN,17,76,4.5,0,4,3,32,0,0,0,12.3,12.3
215,Ryan Mathews,LAC,RB,1,HOU,22,76,3.5,0,5,4,27,0,0,0,12.3,12.3
215,Andre Ellington,ARI,RB,11,JAX,11,78,7.1,0,5,4,25,0,0,0,12.3,12.3
215,Andre Brown,NYG,RB,16,DET,20,82,4.1,0,5,4,21,0,0,0,12.3,12.3
215,Knowshon Moreno,DEN,RB,12,NE,16,55,3.4,0,6,5,43,0,0,0,12.3,12.3
215,Chris Ogbonnaya,CLE,RB,12,PIT,7,40,5.7,0,10,7,48,0,0,0,12.3,12.3
223,Frank Gore,SF,RB,7,TEN,21,109,5.2,0,2,1,8,0,0,0,12.2,12.2
223,Maurice Jones-Drew,JAX,RB,1,KC,18,89,4.9,0,3,3,18,0,0,0,12.2,12.2
223,Zac Stacy,LAR,RB,10,IND,20,90,4.5,0,3,3,17,0,0,0,12.2,12.2
223,Eddie Lacy,GB,RB,13,DET,22,88,4,0,3,3,19,0,0,0,12.2,12.2
223,DeMarco Murray,DAL,RB,1,NYG,19,73,3.8,0,5,4,29,0,0,0,12.2,12.2
223,Le'Veon Bell,PIT,RB,11,DET,19,65,3.4,0,5,4,37,0,0,0,12.2,12.2
223,Jacquizz Rodgers,ATL,RB,5,NYJ,18,62,3.4,0,5,5,35,0,0,0,12.2,12.2
223,Pierre Thomas,NO,RB,13,SEA,11,57,5.2,0,5,5,40,0,0,0,12.2,12.2
223,Knowshon Moreno,DEN,RB,11,KC,14,50,3.6,0,6,5,47,0,0,0,12.2,12.2
223,Steven Jackson,ATL,RB,10,SEA,14,56,4,0,7,6,36,0,0,0,12.2,12.2
223,Pierre Thomas,NO,RB,4,MIA,11,39,3.5,0,7,7,48,0,0,0,12.2,12.2
234,Marshawn Lynch,SEA,RB,2,SF,21,93,4.4,0,2,2,18,0,0,0,12.1,12.1
234,Zac Stacy,LAR,RB,9,TEN,22,100,4.5,0,2,2,11,0,0,0,12.1,12.1
234,Matt Forte,CHI,RB,1,CIN,17,77,4.5,0,3,3,29,0,0,0,12.1,12.1
234,Eddie Lacy,GB,RB,12,MIN,23,90,3.9,0,3,3,16,0,0,0,12.1,12.1
234,Lamar Miller,MIA,RB,11,LAC,19,86,4.5,0,3,3,20,0,0,0,12.1,12.1
234,Matt Forte,CHI,RB,9,GB,15,74,4.9,0,4,4,27,0,0,0,12.1,12.1
234,Ray Rice,BAL,RB,16,NE,20,77,3.8,0,5,4,24,0,0,0,12.1,12.1
234,Ray Rice,BAL,RB,15,DET,20,68,3.4,0,5,5,28,0,0,0,12.1,12.1
234,Steven Jackson,ATL,RB,11,TB,17,58,3.4,0,7,6,33,0,0,0,12.1,12.1
243,Maurice Jones-Drew,JAX,RB,14,HOU,18,63,3.5,0,6,5,32,0,0,0,12,12.04
244,Bilal Powell,NYJ,RB,5,ATL,18,78,4.3,0,5,3,27,0,0,0,12,12
244,Lamar Miller,MIA,RB,10,TB,17,89,5.2,0,3,3,16,0,0,0,12,12
244,Danny Woodhead,LAC,RB,10,DEN,8,27,3.4,0,8,7,58,0,0,0,12,12
247,Eddie Lacy,GB,RB,7,CLE,23,102,4.4,0,1,1,12,0,0,0,11.9,11.9
247,Chris Johnson,TEN,RB,1,PIT,25,88,3.5,0,3,3,16,0,0,0,11.9,11.9
247,Knowshon Moreno,DEN,RB,13,KC,19,78,4.1,0,3,3,26,0,0,0,11.9,11.9
247,Marshawn Lynch,SEA,RB,14,SF,20,91,4.6,0,3,3,13,0,0,0,11.9,11.9
247,Darren McFadden,OAK,RB,2,JAX,22,77,3.5,0,5,4,22,0,0,0,11.9,11.9
247,Jacquizz Rodgers,ATL,RB,4,NE,21,81,3.9,0,4,4,18,0,0,0,11.9,11.9
247,Lamar Miller,MIA,RB,16,BUF,19,67,3.5,0,4,4,32,0,0,0,11.9,11.9
247,Giovani Bernard,CIN,RB,8,NYJ,13,48,3.7,0,5,5,46,0,0,0,11.9,11.9
247,Maurice Jones-Drew,JAX,RB,13,CLE,16,57,3.6,0,5,5,37,0,0,0,11.9,11.9
256,Eddie Lacy,GB,RB,16,PIT,18,73,4.1,0,4,3,30,0,0,0,11.8,11.8
256,Arian Foster,HOU,RB,3,BAL,17,73,4.3,0,5,4,25,0,0,0,11.8,11.8
256,Chris Johnson,TEN,RB,11,IND,13,54,4.2,0,5,4,44,0,0,0,11.8,11.8
256,Steven Jackson,ATL,RB,8,ARI,12,59,4.9,0,6,5,34,0,0,0,11.8,11.8
260,Alfred Morris,WAS,RB,12,SF,24,117,4.9,0,0,0,0,0,0,0,11.7,11.7
260,Chris Johnson,TEN,RB,3,LAC,29,106,3.7,0,1,1,6,0,0,0,11.7,11.7
