Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
36,David Johnson,ARI,RB,4,LAR,18.9,77.1,4.1,0.7,4.29,3.3,31.8,0.2,0.2,0.2,17.5,17.54
37,DeMarco Murray,TEN,RB,11,IND,18.9,88.9,4.7,0.7,4.29,3.3,25.1,0.1,0.2,0.2,17.4,17.45
38,Le'Veon Bell,PIT,RB,7,NE,17.4,72.1,4.2,0.4,7.64,5.2,43.8,0.2,0.2,0.2,17.4,17.39
39,Ezekiel Elliott,DAL,RB,14,NYG,20.5,90.3,4.5,0.7,3.85,2.9,24.7,0.1,0.2,0.2,17.4,17.35
40,LeSean McCoy,BUF,RB,6,SF,19.6,88.9,4.4,0.7,4.21,3.1,22.5,0.1,0.1,0.1,17.3,17.29
41,Le'Veon Bell,PIT,RB,4,KC,17.8,78.5,4.3,0.5,6.32,4.3,34.3,0.2,0.2,0.2,17.2,17.23
42,Devonta Freeman,ATL,RB,15,SF,16.5,74.6,4.7,0.9,3.91,2.9,25.1,0.1,0.1,0.1,17.2,17.22
43,Lamar Miller,HOU,RB,4,TEN,23.6,99,4.1,0.6,3.89,2.8,20.6,0.1,0.2,0.2,17.2,17.16
44,Ezekiel Elliott,DAL,RB,8,PHI,20.7,101.5,4.9,0.6,3.19,2.4,19.8,0.1,0.2,0.2,17.1,17.13
45,DeMarco Murray,TEN,RB,14,DEN,21,90.6,4.3,0.7,3.9,3,21.6,0.1,0.2,0.2,17.1,17.12
45,David Johnson,ARI,RB,3,BUF,16.3,71,4.4,0.6,4.81,3.7,35.7,0.2,0.1,0.1,17.1,17.12
47,Ezekiel Elliott,DAL,RB,10,PIT,20.6,94.9,4.5,0.6,3.85,2.9,23.2,0.1,0.2,0.2,17.1,17.06
48,Ezekiel Elliott,DAL,RB,11,BAL,21.5,90.5,4.1,0.7,3.45,2.6,22.8,0.1,0.2,0.2,17,17.03
48,LeSean McCoy,BUF,RB,12,JAX,18.2,81.5,4.6,0.9,3.53,2.6,17.8,0.1,0.1,0.1,17,17.03
50,Spencer Ware,KC,RB,8,IND,16.5,80.4,5,0.8,3.75,2.7,28,0.1,0.3,0.3,17,16.99
51,Todd Gurley,LAR,RB,6,DET,20.3,88.3,4.4,0.7,3.8,2.8,23.2,0.1,0.2,0.2,17,16.95
51,David Johnson,ARI,RB,5,SF,20.1,86,4.3,0.6,3.9,3,28.5,0.1,0.1,0.1,17,16.95
53,Devonta Freeman,ATL,RB,8,GB,17.2,66.6,3.9,0.6,5.8,4.3,37.3,0.2,0.2,0.2,16.9,16.94
54,DeMarco Murray,TEN,RB,12,CHI,19.7,86.7,4.4,0.7,4.03,3.1,23,0.1,0.2,0.2,16.9,16.92
55,LeSean McCoy,BUF,RB,13,OAK,17.5,83.3,4.6,0.8,3.67,2.7,19.1,0.1,0.1,0.1,16.8,16.79
56,David Johnson,ARI,RB,7,SEA,17.2,66.7,3.9,0.6,5.07,3.9,37.4,0.2,0.2,0.2,16.8,16.76
57,David Johnson,ARI,RB,2,TB,17.1,69.3,4.1,0.6,4.68,3.6,33.9,0.2,0.1,0.1,16.7,16.72
58,Spencer Ware,KC,RB,11,TB,18.3,86.1,4.8,0.7,3.61,2.6,25.8,0.1,0.3,0.3,16.7,16.69
59,LeSean McCoy,BUF,RB,11,CIN,17,82.8,4.9,0.7,4.21,3.1,21.9,0.1,0.1,0.1,16.6,16.62
59,LeSean McCoy,BUF,RB,17,NYJ,17,80.1,4.7,0.7,4.35,3.2,24.1,0.1,0.1,0.1,16.6,16.62
61,DeMarco Murray,TEN,RB,16,JAX,19.7,84.4,4.2,0.7,3.9,3,22,0.1,0.2,0.2,16.5,16.54
62,Todd Gurley,LAR,RB,1,SF,20.2,90.7,4.6,0.7,2.99,2.2,17.5,0.1,0.1,0.1,16.5,16.52
63,LeSean McCoy,BUF,RB,14,PIT,17.8,83.8,4.7,0.7,3.94,2.9,20.2,0.1,0.1,0.1,16.4,16.45
64,Devonta Freeman,ATL,RB,9,TB,16.2,66.4,4.1,0.6,5.13,3.8,32.6,0.2,0.1,0.1,16.4,16.4
65,Melvin Gordon,LAC,RB,14,CAR,20.3,78,3.9,0.5,6.06,4.1,33.2,0.1,0.2,0.2,16.4,16.37
66,Devonta Freeman,ATL,RB,17,NO,14.8,65.5,4.4,0.8,4.18,3.1,26.2,0.2,0.2,0.2,16.3,16.32
67,Melvin Gordon,LAC,RB,4,NO,18,80,4.4,0.6,5.18,3.5,27.5,0.1,0.2,0.2,16.3,16.3
68,Charcandrick West,KC,RB,9,JAX,18.4,73.7,4.1,0.8,4.44,3,21.3,0.1,0.1,0.1,16.2,16.2
69,Todd Gurley,LAR,RB,16,SF,20.8,84.8,4,0.7,3.4,2.5,18.5,0.1,0.1,0.1,16.2,16.18
70,DeMarco Murray,TEN,RB,5,MIA,17.9,77.5,4.3,0.6,4.55,3.5,28.7,0.1,0.2,0.2,16.2,16.17
71,DeMarco Murray,TEN,RB,10,GB,20.2,82.4,4.1,0.6,4.29,3.3,24.2,0.1,0.2,0.2,16.1,16.11
72,Melvin Gordon,LAC,RB,5,OAK,17.9,73.6,4.1,0.6,5.77,3.9,29.6,0.1,0.2,0.2,16.1,16.07
73,Jordan Howard,CHI,RB,13,SF,18.6,88.2,4.6,0.6,3.28,2.4,20.4,0.1,0.1,0.1,16.1,16.06
74,Ezekiel Elliott,DAL,RB,4,SF,21.1,85.6,4.1,0.7,2.92,2.2,17.7,0.1,0.1,0.1,16,16.03
75,Jordan Howard,CHI,RB,16,WAS,19.3,85.8,4.5,0.6,3.69,2.7,22.3,0.1,0.2,0.2,16,15.96
76,Lamar Miller,HOU,RB,6,IND,21.2,91.2,4.3,0.5,3.75,2.7,21.8,0.1,0.2,0.2,15.8,15.85
77,Devontae Booker,DEN,RB,9,OAK,17.6,79.4,4.4,0.6,4.46,3.1,25.3,0.1,0.2,0.2,15.8,15.82
78,DeMarco Murray,TEN,RB,15,KC,20,88.4,4.4,0.5,3.77,2.9,21.5,0.1,0.2,0.2,15.6,15.64
79,David Johnson,ARI,RB,1,NE,15,73,4.9,0.5,4.16,3.2,28.7,0.2,0.2,0.2,15.6,15.57
80,Matt Forte,NYJ,RB,14,SF,19.4,82.3,4.3,0.6,3.62,2.5,20.8,0.1,0.1,0.1,15.6,15.56
81,CJ Anderson,DEN,RB,5,ATL,18.6,84,4.4,0.6,3.52,2.5,18.8,0.1,0.1,0.1,15.5,15.53
82,Lamar Miller,HOU,RB,1,CHI,17.8,84.4,4.7,0.6,3.33,2.4,18.8,0.1,0.1,0.1,15.5,15.52
83,Matt Forte,NYJ,RB,8,CLE,18.3,76.1,4.2,0.6,3.91,2.7,24.7,0.1,0.1,0.1,15.4,15.43
84,Todd Gurley,LAR,RB,9,CAR,19.4,71.7,3.8,0.6,4.21,3.1,26.9,0.1,0.1,0.1,15.4,15.41
85,LeGarrette Blount,NE,RB,11,SF,20.2,94.2,4.7,0.9,0.83,0.6,4.5,0,0.1,0.1,15.4,15.37
86,Matt Forte,NYJ,RB,9,MIA,20.4,81,4,0.6,3.77,2.6,21.2,0.1,0.2,0.2,15.3,15.32
86,Jordan Howard,CHI,RB,6,JAX,18.1,76.8,4.3,0.6,4.11,3,21.4,0.1,0.1,0.1,15.3,15.32
88,DeAngelo Williams,PIT,RB,2,CIN,17.3,81.3,4.8,0.5,4.75,3.3,23.1,0.1,0.2,0.2,15.3,15.29
89,Melvin Gordon,LAC,RB,9,TEN,20.1,74,3.7,0.6,4.73,3.2,24.3,0.1,0.2,0.2,15.2,15.23
90,Jeremy Hill,CIN,RB,14,CLE,18.1,78,4.3,0.7,2.73,2.1,17.1,0.1,0.1,0.1,15.2,15.16
91,DeMarco Murray,TEN,RB,9,LAC,17.7,76.5,4.2,0.5,3.9,3,21.5,0.2,0.2,0.2,15.1,15.1
92,Devonta Freeman,ATL,RB,7,LAC,15.5,63.8,4,0.6,4.32,3.2,25,0.2,0.1,0.1,15.1,15.08
93,Christine Michael,SEA,RB,8,NO,18.4,83.6,4.7,0.6,3.21,2.2,17.9,0.1,0.2,0.2,15,15.05
93,Todd Gurley,LAR,RB,5,BUF,19.5,77.3,3.8,0.6,3.53,2.6,20.2,0.1,0.1,0.1,15,15.05
95,Ezekiel Elliott,DAL,RB,6,GB,19.3,76.2,4,0.5,4.12,3.1,25.7,0.1,0.2,0.2,14.9,14.94
96,Ezekiel Elliott,DAL,RB,5,CIN,20.7,86.2,4.1,0.6,2.66,2,15,0.1,0.2,0.2,14.9,14.92
97,CJ Anderson,DEN,RB,2,IND,17.4,81.6,4.8,0.6,3.1,2.2,18.3,0.1,0.2,0.2,14.9,14.89
97,Todd Gurley,LAR,RB,3,TB,18.6,73.2,3.8,0.7,3.26,2.4,19.7,0.1,0.2,0.2,14.9,14.89
99,Frank Gore,IND,RB,5,CHI,17.6,71.3,3.9,0.6,3.61,2.7,23.2,0.1,0.1,0.1,14.8,14.8
99,CJ Anderson,DEN,RB,6,LAC,16.7,71.2,4.2,0.6,3.94,2.8,22.8,0.1,0.1,0.1,14.8,14.8
101,Bilal Powell,NYJ,RB,16,NE,15.1,62,4.1,0.4,7.25,5,34.9,0.1,0.2,0.2,14.8,14.79
102,Spencer Ware,KC,RB,14,OAK,16.7,77.8,4.6,0.6,3.05,2.2,20.6,0.1,0.2,0.2,14.7,14.74
103,Adrian Peterson,MIN,RB,1,TEN,20.3,84.5,4.2,0.6,2.47,1.9,15.1,0.1,0.2,0.2,14.7,14.71
103,Devontae Booker,DEN,RB,8,LAC,16.8,70.3,4.1,0.5,4.75,3.3,26.3,0.1,0.1,0.1,14.7,14.71
105,Devonta Freeman,ATL,RB,14,LAR,15.7,67,4.2,0.6,4.18,3.1,24.5,0.1,0.1,0.1,14.7,14.7
105,Devonta Freeman,ATL,RB,10,PHI,14.8,63.8,4.3,0.5,4.86,3.6,27.2,0.2,0.2,0.2,14.7,14.7
107,DeAngelo Williams,PIT,RB,1,WAS,16.1,78,4.9,0.6,4.17,2.9,21.9,0,0.2,0.2,14.6,14.64
108,Matt Forte,NYJ,RB,3,KC,17.7,71.8,4,0.4,5.36,3.7,29.6,0.1,0.2,0.2,14.6,14.59
109,Spencer Ware,KC,RB,12,DEN,17.5,79.6,4.4,0.5,3.47,2.5,21.4,0.1,0.2,0.2,14.6,14.55
110,Jay Ajayi,MIA,RB,11,LAR,19.3,86.1,4.5,0.7,2.34,1.7,12.8,0,0.2,0.2,14.5,14.54
110,Jordan Howard,CHI,RB,5,IND,16.1,70.3,4.4,0.5,4.38,3.2,25.1,0.1,0.1,0.1,14.5,14.54
112,Jay Ajayi,MIA,RB,10,LAC,18.3,79.9,4.4,0.7,2.34,1.7,12.8,0.1,0.2,0.2,14.5,14.52
113,CJ Anderson,DEN,RB,3,CIN,17.4,77.4,4.5,0.5,3.94,2.8,19.4,0.1,0.1,0.1,14.5,14.48
114,Lamar Miller,HOU,RB,2,KC,17.6,78.6,4.4,0.4,4.3,3.1,22.1,0.1,0.1,0.1,14.4,14.42
114,Mark Ingram,NO,RB,4,LAC,15.1,70.9,4.7,0.5,4.21,3.1,23.8,0.1,0.1,0.1,14.4,14.42
114,Melvin Gordon,LAC,RB,3,IND,16.8,69.1,4.1,0.5,5.18,3.5,25.6,0.1,0.2,0.2,14.4,14.42
117,Spencer Ware,KC,RB,7,NO,13.6,67.2,4.8,0.7,3.19,2.3,23.4,0.1,0.3,0.3,14.4,14.41
117,LeSean McCoy,BUF,RB,1,BAL,16.7,80.8,4.8,0.4,3.8,2.8,21.3,0.1,0.1,0.1,14.4,14.41
119,Matt Forte,NYJ,RB,2,BUF,16.3,70.1,4.4,0.4,5.22,3.6,29.4,0.1,0.2,0.2,14.4,14.35
120,Matt Forte,NYJ,RB,13,IND,17.5,72.4,4,0.6,3.33,2.3,19.2,0.1,0.1,0.1,14.3,14.31
121,Thomas Rawls,SEA,RB,12,TB,16.3,70.1,4.4,0.6,3.4,2.6,19.9,0.1,0.1,0.1,14.3,14.3
122,Jordan Howard,CHI,RB,14,DET,17.1,73.8,4.4,0.5,3.56,2.6,21.7,0.1,0.1,0.1,14.2,14.25
123,Ezekiel Elliott,DAL,RB,1,NYG,17.3,70.2,4.1,0.5,3.85,2.9,23.7,0.1,0.1,0.1,14.2,14.24
124,Todd Gurley,LAR,RB,7,NYG,19.5,72.6,3.6,0.5,4.08,3,22.3,0.1,0.2,0.2,14.2,14.19
125,LeGarrette Blount,NE,RB,5,CLE,19.8,89,4.4,0.8,0.83,0.6,3.7,0,0.1,0.1,14.2,14.17
126,Devonta Freeman,ATL,RB,13,KC,15,64.8,4.3,0.6,3.78,2.8,22.8,0.1,0.1,0.1,14.2,14.16
126,LeSean McCoy,BUF,RB,3,ARI,17,70.3,4.1,0.5,4.35,3.2,23.3,0.1,0.2,0.2,14.2,14.16
126,Bilal Powell,NYJ,RB,17,BUF,15.2,69.3,4.6,0.4,5.22,3.6,26.3,0.1,0.1,0.1,14.2,14.16
129,LeGarrette Blount,NE,RB,4,BUF,21.6,90.6,4.1,0.8,0.55,0.4,2.9,0,0.1,0.1,14.2,14.15
130,Devonta Freeman,ATL,RB,1,TB,14.8,56.4,3.7,0.4,5.4,4,32.8,0.2,0.2,0.2,14.1,14.12
131,Adrian Peterson,MIN,RB,2,GB,18.8,84.3,4.4,0.6,2.6,2,14.5,0,0.2,0.2,14.1,14.08
131,Spencer Ware,KC,RB,10,CAR,14.6,61.1,4.1,0.6,3.75,2.7,28.2,0.1,0.2,0.2,14.1,14.08
133,Lamar Miller,HOU,RB,15,JAX,20,81.8,4.1,0.5,2.78,2,14.6,0.1,0.1,0.1,14,14.04
134,Ezekiel Elliott,DAL,RB,3,CHI,18.3,75.7,4.2,0.6,2.52,1.9,14.9,0.1,0.1,0.1,14,14.01
134,Melvin Gordon,LAC,RB,7,ATL,18.2,66.5,3.7,0.6,4.44,3,20.6,0.1,0.2,0.2,14,14.01
134,Rashad Jennings,NYG,RB,12,CLE,16.3,66.5,4.1,0.5,3.99,3,24.6,0.1,0.1,0.1,14,14.01
137,CJ Anderson,DEN,RB,4,TB,18.7,73.6,3.9,0.5,3.66,2.6,21.4,0.1,0.2,0.2,14,14
138,Spencer Ware,KC,RB,13,ATL,15.7,71.5,4.5,0.5,3.47,2.5,23.5,0.1,0.2,0.2,14,13.95
138,Mark Ingram,NO,RB,1,OAK,15.3,65.5,4.4,0.5,4.35,3.2,24,0.1,0.1,0.1,14,13.95
140,Lamar Miller,HOU,RB,10,JAX,19.7,80.3,4,0.4,3.61,2.6,18.1,0.1,0.1,0.1,13.9,13.94
141,Spencer Ware,KC,RB,16,DEN,17.7,75.7,4.2,0.5,3.19,2.3,19.5,0.1,0.2,0.2,13.9,13.87
141,Jordan Howard,CHI,RB,15,GB,17.6,78.4,4.3,0.4,3.28,2.4,20.3,0.1,0.1,0.1,13.9,13.87
143,Jeremy Hill,CIN,RB,15,PIT,17,65.6,3.9,0.6,3.38,2.6,19.7,0.1,0.1,0.1,13.8,13.83
144,Matt Forte,NYJ,RB,10,LAR,19,75.8,4,0.5,3.48,2.4,18.3,0.1,0.2,0.2,13.8,13.81
145,Mark Ingram,NO,RB,3,ATL,15.2,67.1,4.5,0.5,4.08,3,21.9,0.1,0.1,0.1,13.8,13.8
146,Jay Ajayi,MIA,RB,14,ARI,18.3,79.3,4.4,0.6,2.34,1.7,12,0.1,0.2,0.2,13.8,13.78
146,Mark Ingram,NO,RB,2,NYG,14.4,64.7,4.6,0.5,4.35,3.2,23.1,0.1,0.1,0.1,13.8,13.78
146,LeSean McCoy,BUF,RB,4,NE,16.4,71.8,4.5,0.4,4.48,3.3,23.5,0.1,0.2,0.2,13.8,13.78
149,Devonta Freeman,ATL,RB,16,CAR,14,57.8,4.1,0.6,4.05,3,24.6,0.1,0.1,0.1,13.7,13.74
150,Lamar Miller,HOU,RB,3,NE,18.4,75.7,4.2,0.4,4.03,2.9,21.1,0.1,0.2,0.2,13.7,13.73
151,Latavius Murray,OAK,RB,15,LAC,15.6,63.6,4,0.6,3.59,2.7,20,0.1,0.1,0.1,13.7,13.71
152,Latavius Murray,OAK,RB,16,IND,15.2,64.7,4.3,0.6,3.45,2.6,19.3,0.1,0.1,0.1,13.7,13.7
153,Mark Ingram,NO,RB,9,SF,14.4,68.1,4.9,0.6,3.12,2.3,17.2,0.1,0.1,0.1,13.7,13.68
154,Christine Michael,SEA,RB,6,ATL,17.4,78.5,4.6,0.4,3.5,2.4,18.2,0.1,0.1,0.1,13.7,13.67
155,CJ Anderson,DEN,RB,7,HOU,17,73.6,4.4,0.5,3.24,2.3,17.4,0.1,0.1,0.1,13.6,13.65
156,Jeremy Langford,CHI,RB,2,PHI,16.9,67.9,4,0.5,3.47,2.5,22,0.1,0.1,0.1,13.6,13.64
157,LeSean McCoy,BUF,RB,5,LAR,17.4,73.2,4.3,0.4,4.21,3.1,21.6,0.1,0.2,0.2,13.6,13.63
158,DeMarco Murray,TEN,RB,17,HOU,17.7,76.5,4.2,0.4,3.51,2.7,20,0.1,0.2,0.2,13.6,13.6
158,TJ Yeldon,JAX,RB,2,LAC,15.5,65.8,4.1,0.4,4.73,3.2,26.2,0.1,0.1,0.1,13.6,13.6
160,Christine Michael,SEA,RB,9,BUF,16.9,71.9,4.2,0.6,2.77,1.9,14.2,0.1,0.1,0.1,13.6,13.56
161,Theo Riddick,DET,RB,13,NO,9.3,37.4,4.1,0.2,7.69,5.2,44.1,0.3,0.1,0.1,13.6,13.55
162,LeSean McCoy,BUF,RB,2,NYJ,17.5,70.7,3.9,0.5,3.67,2.7,19.1,0.1,0.2,0.2,13.5,13.53
163,DeMarco Murray,TEN,RB,3,OAK,14.7,63.2,4.2,0.5,4.03,3.1,24.5,0.1,0.2,0.2,13.5,13.52
164,Jordan Howard,CHI,RB,17,MIN,17.1,78.6,4.6,0.3,3.69,2.7,21,0.1,0.1,0.1,13.5,13.51
165,Todd Gurley,LAR,RB,11,MIA,19.2,76.7,4.1,0.4,3.53,2.6,19.3,0.1,0.2,0.2,13.5,13.5
166,Jeremy Hill,CIN,RB,13,PHI,16.3,67.5,4.2,0.5,3.38,2.6,20.4,0.1,0.1,0.1,13.5,13.49
167,Jay Ajayi,MIA,RB,16,BUF,18,79.5,4.4,0.6,2.34,1.7,12.5,0,0.1,0.1,13.4,13.45
168,Theo Riddick,DET,RB,5,PHI,11.3,44.2,4,0.3,7.1,4.8,38.1,0.2,0.1,0.1,13.4,13.43
169,Carlos Hyde,SF,RB,6,BUF,17.7,68.5,3.8,0.6,2.94,2.1,15,0.1,0.1,0.1,13.4,13.4
169,Jacquizz Rodgers,TB,RB,17,CAR,18.1,72.7,4.1,0.4,3.75,2.7,19.8,0.1,0.1,0.1,13.4,13.4
171,Lamar Miller,HOU,RB,8,DET,17.2,77.7,4.6,0.4,3.05,2.2,17.1,0.1,0.1,0.1,13.4,13.38
172,Melvin Gordon,LAC,RB,6,DEN,18.6,65.8,3.5,0.5,4.88,3.3,21,0.1,0.3,0.3,13.3,13.33
172,Mark Ingram,NO,RB,6,CAR,14.3,58.5,4.1,0.5,4.62,3.4,25.8,0.1,0.2,0.2,13.3,13.33
174,Lamar Miller,HOU,RB,7,DEN,20.1,79.4,4,0.4,3.33,2.4,15.6,0.1,0.2,0.2,13.3,13.3
175,Rashad Jennings,NYG,RB,2,NO,15.9,74.7,4.7,0.5,2.52,1.9,16.7,0.1,0.2,0.2,13.3,13.29
176,Todd Gurley,LAR,RB,4,ARI,18.4,76,4.2,0.6,2.72,2,14.7,0,0.2,0.2,13.3,13.27
177,Jay Ajayi,MIA,RB,15,NYJ,17.5,76.4,4.2,0.6,2.76,2,14.2,0,0.2,0.2,13.3,13.26
178,Lamar Miller,HOU,RB,12,LAC,18.4,75.8,4.2,0.4,3.33,2.4,16.7,0.1,0.1,0.1,13.2,13.25
179,Frank Gore,IND,RB,12,PIT,16.2,66.2,4.1,0.5,3.35,2.5,19.6,0.1,0.1,0.1,13.2,13.23
179,Latavius Murray,OAK,RB,13,BUF,14.9,61.1,4.1,0.6,3.32,2.5,18.7,0.1,0.1,0.1,13.2,13.23
181,Jordan Howard,CHI,RB,4,DET,15.3,65.4,4.3,0.5,3.56,2.6,19.8,0.1,0.1,0.1,13.2,13.22
181,Charles Sims,TB,RB,3,LAR,16.2,62.9,3.9,0.4,4.43,3.1,27.8,0.1,0.2,0.2,13.2,13.22
183,Eddie Lacy,GB,RB,6,DAL,16.8,76.5,4.5,0.4,2.81,2.1,17,0.1,0.1,0.1,13.2,13.2
183,Jacquizz Rodgers,TB,RB,7,SF,15.8,67.6,4.2,0.4,4.3,3.1,20.9,0.1,0.1,0.1,13.2,13.2
185,Spencer Ware,KC,RB,15,TEN,15.5,68.1,4.2,0.5,2.78,2,19.7,0.1,0.1,0.1,13.2,13.18
185,Latavius Murray,OAK,RB,14,KC,14.9,62.7,4.2,0.5,3.85,2.9,20.6,0.1,0.1,0.1,13.2,13.18
185,Theo Riddick,DET,RB,11,JAX,12,46.9,3.9,0.3,6.51,4.4,34.9,0.2,0.1,0.1,13.2,13.18
188,Lamar Miller,HOU,RB,13,GB,18.3,74.8,4.2,0.4,3.19,2.3,17.4,0.1,0.1,0.1,13.2,13.17
189,Spencer Ware,KC,RB,2,HOU,14.7,64.7,4.3,0.5,3.89,2.8,18.8,0.1,0.1,0.1,13.2,13.15
189,Matt Forte,NYJ,RB,5,PIT,16.5,66.2,4.1,0.4,4.06,2.8,23.3,0.1,0.1,0.1,13.2,13.15
189,Todd Gurley,LAR,RB,10,NYJ,17.6,63,3.5,0.4,4.35,3.2,26.5,0.1,0.2,0.2,13.2,13.15
192,Ezekiel Elliott,DAL,RB,2,WAS,16.4,71.8,4.5,0.5,2.66,2,15.6,0.1,0.1,0.1,13.1,13.14
193,Frank Gore,IND,RB,14,HOU,16.8,68.8,4.1,0.5,2.94,2.2,17.5,0.1,0.1,0.1,13.1,13.13
194,Frank Gore,IND,RB,17,JAX,17.9,70.6,3.9,0.5,2.81,2.1,16.1,0.1,0.1,0.1,13.1,13.12
195,Melvin Gordon,LAC,RB,8,DEN,20.2,70.3,3.5,0.5,3.7,2.5,16.3,0.1,0.2,0.2,13.1,13.11
195,DeMarco Murray,TEN,RB,4,HOU,14.1,63.6,4.6,0.3,5.07,3.9,28,0.1,0.2,0.2,13.1,13.11
