Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
94,Christian McCaffrey,CAR,RB,3,CIN,11.6,46.2,3.8,0.3,8.68,6.2,50,0.3,0.1,0.1,16.1,16.12
95,Alvin Kamara,NO,RB,8,MIN,11.2,50.1,4.5,0.5,6.41,4.9,46.2,0.2,0.1,0.1,16.1,16.08
96,Joe Mixon,CIN,RB,15,OAK,16.4,73.9,4.6,0.6,4.82,3.4,29.7,0.1,0.1,0.1,16.1,16.06
97,Nick Chubb,CLE,RB,16,CIN,18.6,88.2,4.6,0.7,2.73,1.9,16.8,0.1,0.1,0.1,16,16.05
97,David Johnson,ARI,RB,12,LAC,17.2,68.3,4,0.5,5.33,4.1,37.7,0.1,0.1,0.1,16,16.05
99,Aaron Jones,GB,RB,13,ARI,14.8,77.2,5.1,0.7,3.8,2.8,23.1,0.1,0.1,0.1,16,16.03
100,Melvin Gordon,LAC,RB,16,BAL,15.8,64.7,4.1,0.6,5.32,3.6,30.6,0.2,0.1,0.1,15.9,15.93
101,Joe Mixon,CIN,RB,8,TB,16.4,72.7,4.6,0.6,4.97,3.5,28.2,0.1,0.1,0.1,15.8,15.84
101,Saquon Barkley,NYG,RB,2,DAL,17,72,4.2,0.5,6.1,4.1,31.9,0.1,0.1,0.1,15.8,15.84
103,Melvin Gordon,LAC,RB,3,LAR,15.8,66.1,4.1,0.5,6.06,4.1,31.7,0.2,0.1,0.1,15.8,15.83
104,Aaron Jones,GB,RB,14,ATL,13.8,73.9,5.3,0.6,4.62,3.4,24.9,0.1,0.1,0.1,15.6,15.58
105,James Conner,PIT,RB,4,BAL,17.4,69.5,4.1,0.6,5.32,3.6,28.2,0.1,0.1,0.1,15.6,15.57
106,Melvin Gordon,LAC,RB,17,DEN,14.8,67.5,4.5,0.6,5.18,3.5,30.3,0.1,0.1,0.1,15.5,15.53
107,James White,NE,RB,8,BUF,9.2,40.6,4.6,0.3,8.12,5.6,46.5,0.4,0.1,0.1,15.5,15.51
108,James Conner,PIT,RB,3,TB,17.8,70.3,3.9,0.6,5.32,3.6,30.3,0.1,0.3,0.3,15.5,15.46
109,Leonard Fournette,JAX,RB,1,NYG,19.7,81,4,0.6,3.67,2.5,20.6,0.1,0.1,0.1,15.4,15.41
110,Saquon Barkley,NYG,RB,3,HOU,16.4,65.6,4.1,0.4,7.15,4.8,36.4,0.1,0.1,0.1,15.4,15.4
111,Leonard Fournette,JAX,RB,15,WAS,19,77.5,4.1,0.6,3.82,2.6,23.3,0.1,0.1,0.1,15.4,15.38
111,Leonard Fournette,JAX,RB,14,TEN,18.3,73.7,4.1,0.6,4.26,2.9,25.6,0.1,0.1,0.1,15.4,15.38
113,Nick Chubb,CLE,RB,15,DEN,16.5,75.4,4.7,0.6,3.74,2.6,25,0.1,0.1,0.1,15.3,15.34
114,Christian McCaffrey,CAR,RB,2,ATL,11.4,48.6,4.5,0.3,7.28,5.2,46.5,0.3,0.2,0.2,15.3,15.31
115,Christian McCaffrey,CAR,RB,7,PHI,12.6,49.9,3.8,0.3,8.12,5.8,45.7,0.2,0.1,0.1,15.3,15.26
116,David Johnson,ARI,RB,7,DEN,18.1,68.9,3.8,0.6,4.42,3.4,28.6,0.1,0.2,0.2,15.2,15.25
117,Nick Chubb,CLE,RB,12,CIN,17,86.5,5.1,0.7,2.16,1.5,12.2,0.1,0.1,0.1,15.2,15.22
118,Joe Mixon,CIN,RB,16,CLE,17.7,78.1,4.3,0.5,4.54,3.2,23.8,0.1,0.1,0.1,15.2,15.19
119,Ezekiel Elliott,DAL,RB,10,PHI,17.7,77.8,4.3,0.4,4.65,3.5,28.5,0.1,0.1,0.1,15.2,15.18
120,Alvin Kamara,NO,RB,7,BAL,10.1,44.7,4.5,0.4,6.81,5.2,46.6,0.2,0.1,0.1,15.1,15.13
121,Kareem Hunt,KC,RB,1,LAC,15.3,75.9,5.1,0.5,4.51,3.2,25.3,0.1,0.1,0.1,15.1,15.12
122,Leonard Fournette,JAX,RB,12,BUF,18.7,73.7,3.9,0.6,3.96,2.7,23.9,0.1,0.1,0.1,15.1,15.11
123,Joe Mixon,CIN,RB,6,PIT,17,72.3,4.2,0.5,4.82,3.4,27.4,0.1,0.1,0.1,15.1,15.07
124,Christian McCaffrey,CAR,RB,1,DAL,12,49.5,4.2,0.3,6.72,4.8,41.9,0.3,0.1,0.1,14.9,14.94
125,Nick Chubb,CLE,RB,14,CAR,17,75.1,4.4,0.7,2.73,1.9,18.7,0.1,0.1,0.1,14.9,14.93
126,David Johnson,ARI,RB,8,SF,17.9,62.4,3.4,0.6,4.55,3.5,31.3,0.1,0.2,0.2,14.9,14.92
127,TJ Yeldon,JAX,RB,5,KC,14.2,65.7,4.7,0.4,5.62,3.8,32.4,0.2,0.2,0.2,14.9,14.91
128,David Johnson,ARI,RB,10,KC,16.9,63.7,3.8,0.5,4.81,3.7,34.4,0.1,0.2,0.2,14.9,14.86
129,Phillip Lindsay,DEN,RB,16,OAK,15.7,72.3,4.5,0.6,3.82,2.9,21.6,0.1,0.1,0.1,14.8,14.84
130,Kareem Hunt,KC,RB,6,NE,16.6,75.4,4.4,0.6,3.38,2.4,20.8,0.1,0.1,0.1,14.8,14.82
131,Joe Mixon,CIN,RB,10,NO,15.4,65,4.3,0.6,4.68,3.3,26.2,0.1,0.1,0.1,14.8,14.77
132,Joe Mixon,CIN,RB,12,CLE,15,66.7,4.5,0.6,4.26,3,25.5,0.1,0.1,0.1,14.7,14.72
133,David Johnson,ARI,RB,14,DET,18.1,70.5,3.9,0.5,4.03,3.1,28.7,0.1,0.2,0.2,14.7,14.67
134,Jamaal Williams,GB,RB,17,DET,16.2,68.2,4.2,0.5,4.65,3.5,26.7,0.1,0.1,0.1,14.6,14.64
135,TJ Yeldon,JAX,RB,6,DAL,14.9,61.2,4.1,0.4,5.92,4,32.7,0.2,0.2,0.2,14.6,14.59
136,David Johnson,ARI,RB,4,SEA,15,55.9,3.7,0.4,5.2,4,35.3,0.2,0.1,0.1,14.5,14.52
137,David Johnson,ARI,RB,13,GB,16.9,60,3.5,0.4,4.81,3.7,34.2,0.2,0.2,0.2,14.5,14.47
138,David Johnson,ARI,RB,15,ATL,17.3,66.3,3.9,0.4,5.07,3.9,32.7,0.1,0.2,0.2,14.4,14.45
139,Tevin Coleman,ATL,RB,4,CIN,15.7,65.4,4.1,0.5,3.48,2.6,23.8,0.2,0,0,14.4,14.42
140,Kareem Hunt,KC,RB,3,SF,16.3,70.3,4.4,0.6,3.66,2.6,20.5,0.1,0.1,0.1,14.4,14.38
140,Kareem Hunt,KC,RB,2,PIT,15.9,71,4.4,0.5,4.08,2.9,22.3,0.1,0,0,14.4,14.38
142,Saquon Barkley,NYG,RB,1,JAX,16.8,70.8,4.2,0.4,5.21,3.5,27.1,0.1,0.1,0.1,14.3,14.34
143,Spencer Ware,KC,RB,13,OAK,14.1,66.7,4.8,0.5,3.89,2.8,28.6,0.1,0.1,0.1,14.3,14.33
143,Dalvin Cook,MIN,RB,2,GB,16.6,67.1,3.9,0.5,5.18,3.5,26.7,0.1,0.2,0.2,14.3,14.33
145,Leonard Fournette,JAX,RB,11,PIT,17.8,67.7,3.8,0.5,4.7,3.2,25.5,0.1,0.1,0.1,14.3,14.32
146,Tevin Coleman,ATL,RB,3,NO,16,67.7,4.2,0.5,3.75,2.8,25.4,0.1,0,0,14.3,14.31
147,Chris Carson,SEA,RB,16,KC,17,78.5,4.6,0.6,2.83,1.9,16.4,0.1,0.2,0.2,14.2,14.24
148,Nick Chubb,CLE,RB,13,HOU,17.4,77.4,4.5,0.6,2.59,1.8,15.8,0.1,0.1,0.1,14.2,14.22
148,Phillip Lindsay,DEN,RB,13,CIN,13.6,72.9,5.2,0.5,3.56,2.7,19.8,0.1,0,0,14.2,14.22
150,Sony Michel,NE,RB,6,KC,16.2,75.2,4.7,0.7,2.19,1.6,12.8,0.1,0.1,0.1,14.2,14.2
151,Phillip Lindsay,DEN,RB,15,CLE,14.8,74.2,4.9,0.5,3.3,2.5,21,0.1,0.1,0.1,14.2,14.17
152,Dalvin Cook,MIN,RB,16,DET,15.3,69.5,4.7,0.5,4.58,3.1,24.4,0.1,0.2,0.2,14.1,14.14
153,Christian McCaffrey,CAR,RB,17,NO,10.5,52.4,5.2,0.3,6.44,4.6,37.8,0.2,0.1,0.1,14.1,14.12
154,David Johnson,ARI,RB,3,CHI,15.1,56.1,3.7,0.4,5.46,4.2,37.3,0.1,0.2,0.2,14,14.04
155,Adrian Peterson,WAS,RB,9,ATL,18.4,79.8,4.4,0.6,2.08,1.6,16.3,0.1,0.3,0.3,14,14.01
155,Phillip Lindsay,DEN,RB,14,SF,15.4,75,5,0.5,3.16,2.4,19.1,0.1,0.1,0.1,14,14.01
157,Chris Carson,SEA,RB,17,ARI,15.9,77.7,4.9,0.7,2.08,1.4,11.3,0.1,0.2,0.2,14,14
158,Tevin Coleman,ATL,RB,6,TB,14.7,60,4,0.5,3.48,2.6,26.5,0.2,0.1,0.1,14,13.95
158,Giovani Bernard,CIN,RB,4,ATL,13.3,61,4.7,0.4,5.36,4,30.5,0.1,0.1,0.1,14,13.95
160,James Conner,PIT,RB,17,CIN,13,62.5,4.8,0.6,4.14,2.8,22.5,0.1,0.1,0.1,13.9,13.9
161,Kareem Hunt,KC,RB,5,JAX,15.5,65.6,4.1,0.6,3.52,2.5,20.6,0.1,0.1,0.1,13.9,13.87
161,Dalvin Cook,MIN,RB,1,SF,16.6,67.7,4,0.5,4.29,2.9,22.5,0.1,0.1,0.1,13.9,13.87
163,TJ Yeldon,JAX,RB,2,NE,13.8,58.5,4.1,0.4,6.06,4.1,33.5,0.1,0.2,0.2,13.8,13.85
164,Aaron Jones,GB,RB,11,SEA,14.4,74,5.3,0.5,3.26,2.4,18.3,0.1,0.1,0.1,13.8,13.83
165,David Johnson,ARI,RB,6,MIN,15.6,55.1,3.4,0.5,4.68,3.6,33.1,0.1,0.2,0.2,13.8,13.82
166,Aaron Jones,GB,RB,12,MIN,13.9,65.1,4.6,0.5,4.08,3,23.8,0.1,0.1,0.1,13.8,13.79
167,Tevin Coleman,ATL,RB,2,CAR,16.2,64.4,4,0.4,4.28,3.2,29.2,0.1,0.1,0.1,13.8,13.76
168,Derrick Henry,TEN,RB,16,WAS,18.1,83.8,4.7,0.7,1.63,1.1,8.1,0,0.1,0.1,13.7,13.74
168,Marlon Mack,IND,RB,12,MIA,13.6,68.7,4.9,0.6,3.04,2.1,18.2,0.1,0.1,0.1,13.7,13.74
170,Joe Mixon,CIN,RB,13,DEN,15.5,62.3,3.9,0.4,4.97,3.5,29,0.1,0.1,0.1,13.7,13.68
171,Justin Jackson,LAC,RB,15,KC,13.8,62.2,4.4,0.5,4.14,2.9,26,0.1,0.1,0.1,13.7,13.67
171,Christian McCaffrey,CAR,RB,8,BAL,13,48.3,3.7,0.2,7.28,5.2,40.4,0.2,0.1,0.1,13.7,13.67
173,James White,NE,RB,10,TEN,6.7,26.7,3.9,0.2,8.41,5.8,51.9,0.3,0.1,0.1,13.6,13.56
174,Austin Ekeler,LAC,RB,13,PIT,12.7,54.7,4.2,0.3,5.38,3.9,35.2,0.2,0.2,0.2,13.5,13.54
175,Nick Chubb,CLE,RB,10,ATL,16.2,76,4.8,0.7,2.3,1.6,11.3,0,0.1,0.1,13.5,13.53
176,Matt Breida,SF,RB,12,TB,14.5,67.9,4.9,0.5,3.33,2.4,21.2,0.1,0.1,0.1,13.5,13.51
177,Joe Mixon,CIN,RB,11,BAL,15.3,62.7,4.2,0.5,4.4,3.1,22.6,0.1,0.1,0.1,13.5,13.48
178,Phillip Lindsay,DEN,RB,8,KC,14.1,72.6,5.2,0.4,3.56,2.7,20.6,0.1,0.1,0.1,13.5,13.47
179,Mark Ingram,NO,RB,12,ATL,12.4,61.8,5.2,0.6,3.4,2.5,22.3,0.1,0.2,0.2,13.5,13.46
180,Austin Ekeler,LAC,RB,7,TEN,13.4,54.8,4.2,0.4,4.55,3.3,30.8,0.2,0.2,0.2,13.4,13.41
181,Kareem Hunt,KC,RB,4,DEN,15.6,63.2,3.9,0.6,3.1,2.2,17.8,0.1,0,0,13.4,13.4
182,Joe Mixon,CIN,RB,5,MIA,13.9,61.2,4.4,0.5,4.11,2.9,24,0.1,0.1,0.1,13.4,13.37
183,Jordan Howard,CHI,RB,4,TB,18.3,75.2,4.2,0.5,3.28,2.4,18.4,0,0.1,0.1,13.4,13.36
184,Aaron Jones,GB,RB,15,CHI,14.2,61.3,4.4,0.5,3.94,2.9,23.3,0.1,0.1,0.1,13.3,13.31
185,Jordan Howard,CHI,RB,2,SEA,17.1,72.2,4.2,0.5,2.87,2.1,16.2,0.1,0.1,0.1,13.3,13.29
186,James White,NE,RB,14,MIA,5.3,21.5,4.4,0.2,7.97,5.5,49.7,0.4,0.1,0.1,13.3,13.27
187,Joe Mixon,CIN,RB,17,PIT,17,67.1,3.9,0.4,4.26,3,22.3,0.1,0.1,0.1,13.2,13.24
188,Damien Williams,KC,RB,16,SEA,12.6,54,4.2,0.5,4.89,3.4,26.8,0.1,0.1,0.1,13.2,13.18
189,David Johnson,ARI,RB,16,LAR,16.6,60.8,3.6,0.4,4.29,3.3,28.2,0.1,0.2,0.2,13.2,13.15
190,Jordan Howard,CHI,RB,3,ARI,18.4,71.5,4,0.5,3.56,2.6,18.8,0,0.1,0.1,13.1,13.13
190,Tevin Coleman,ATL,RB,10,CLE,12.9,59.1,4.5,0.4,3.61,2.7,24.7,0.2,0.1,0.1,13.1,13.13
192,Sony Michel,NE,RB,5,IND,16.4,67.7,4.2,0.6,2.46,1.8,14.5,0.1,0.1,0.1,13.1,13.12
193,Marlon Mack,IND,RB,16,NYG,16,72,4.5,0.6,2.17,1.5,11.5,0.1,0.1,0.1,13.1,13.1
194,James White,NE,RB,12,NYJ,5.1,19.9,4,0.2,7.83,5.4,50,0.4,0.1,0.1,13.1,13.09
195,Phillip Lindsay,DEN,RB,9,HOU,14.3,63.5,4.6,0.5,3.43,2.6,20.1,0.1,0.1,0.1,13.1,13.06
196,Joe Mixon,CIN,RB,14,LAC,15.6,63.4,3.9,0.4,4.26,3,24.1,0.1,0.1,0.1,13,13.05
197,Latavius Murray,MIN,RB,3,BUF,18.1,74.8,4.2,0.6,2.39,1.8,12.6,0,0.1,0.1,13,13.04
