Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
52,Austin Ekeler,LAC,RB,10,JAX,10,42,4.2,0,5,5,77,2,1,1,24.4,24.4
54,Theo Riddick,DET,RB,14,TB,10,29,2.9,2,10,6,64,0,0,0,24.3,24.3
55,Chris Thompson,WAS,RB,2,LAR,3,77,25.7,2,7,3,29,0,0,0,24.1,24.1
56,Joe Mixon,CIN,RB,12,CLE,23,114,5,1,3,3,51,0,0,0,24,24
57,Latavius Murray,MIN,RB,17,CHI,20,111,5.6,2,1,1,3,0,0,0,23.9,23.9
58,Rex Burkhead,NE,RB,13,BUF,12,78,6.5,2,4,3,25,0,0,0,23.8,23.8
59,Alex Collins,BAL,RB,14,PIT,18,120,6.7,1,2,2,46,0,1,0,23.6,23.6
59,LeSean McCoy,BUF,RB,15,MIA,20,50,2.5,1,5,4,46,1,0,0,23.6,23.6
59,Matt Forte,NYJ,RB,9,BUF,14,77,5.5,2,4,4,19,0,0,0,23.6,23.6
59,Jerick McKinnon,MIN,RB,5,CHI,16,95,5.9,1,6,6,51,0,1,0,23.6,23.6
63,Todd Gurley,LAR,RB,9,NYG,16,59,3.7,2,3,2,45,0,0,0,23.4,23.4
63,Todd Gurley,LAR,RB,7,ARI,22,106,4.8,1,8,4,48,0,0,0,23.4,23.4
65,Jerick McKinnon,MIN,RB,8,CLE,14,50,3.6,1,10,6,72,0,0,0,23.2,23.2
66,Devonta Freeman,ATL,RB,2,GB,19,84,4.4,2,2,2,16,0,0,0,23,23
66,Mark Ingram,NO,RB,11,WAS,11,134,12.2,1,4,3,21,0,0,0,23,23
68,Carlos Hyde,SF,RB,3,LAR,25,84,3.4,2,4,3,10,0,0,0,22.9,22.9
69,Alex Collins,BAL,RB,13,DET,15,75,5,2,2,2,23,0,0,0,22.8,22.8
70,Alvin Kamara,NO,RB,11,WAS,8,42,5.2,0,9,6,74,1,0,0,22.6,22.6
70,Christian McCaffrey,CAR,RB,15,GB,12,63,5.2,0,7,6,73,1,0,0,22.6,22.6
72,Mike Gillislee,NE,RB,1,KC,15,45,3,3,0,0,0,0,0,0,22.5,22.5
72,Leonard Fournette,JAX,RB,4,NYJ,24,86,3.6,0,5,4,59,1,0,0,22.5,22.5
74,Jerick McKinnon,MIN,RB,6,GB,15,69,4.6,1,6,5,30,1,1,1,22.4,22.4
75,Alvin Kamara,NO,RB,10,BUF,12,106,8.8,1,5,5,32,0,0,0,22.3,22.3
75,Le'Veon Bell,PIT,RB,12,GB,20,95,4.8,0,14,12,88,0,1,1,22.3,22.3
77,Latavius Murray,MIN,RB,11,LAR,15,95,6.3,2,2,1,1,0,0,0,22.1,22.1
78,Carlos Hyde,SF,RB,6,WAS,13,28,2.2,2,6,5,47,0,0,0,22,22
79,Kenyan Drake,MIA,RB,14,NE,25,114,4.6,0,6,5,79,0,0,0,21.8,21.8
80,Tevin Coleman,ATL,RB,12,TB,19,97,5.1,2,0,0,0,0,0,0,21.7,21.7
81,LeSean McCoy,BUF,RB,14,IND,32,156,4.9,1,0,0,0,0,0,0,21.6,21.6
81,Kenyan Drake,MIA,RB,13,DEN,23,120,5.2,1,5,3,21,0,0,0,21.6,21.6
83,D'Onta Foreman,HOU,RB,11,ARI,10,65,6.5,2,3,3,15,0,1,0,21.5,21.5
84,Orleans Darkwa,NYG,RB,17,WAS,20,154,7.7,1,1,0,0,0,0,0,21.4,21.4
85,Aaron Jones,GB,RB,7,NO,17,131,7.7,1,5,3,7,0,0,0,21.3,21.3
85,Kareem Hunt,KC,RB,14,OAK,25,116,4.6,1,3,3,22,0,0,0,21.3,21.3
85,Devonta Freeman,ATL,RB,3,DET,21,106,5,1,3,3,32,0,0,0,21.3,21.3
85,Tarik Cohen,CHI,RB,1,ATL,5,66,13.2,0,12,8,47,1,0,0,21.3,21.3
85,Devonta Freeman,ATL,RB,17,CAR,11,23,2.1,0,11,9,85,1,0,0,21.3,21.3
90,Mark Ingram,NO,RB,13,CAR,14,85,6.1,1,7,6,37,0,0,0,21.2,21.2
91,Derrick Henry,TEN,RB,6,IND,19,131,6.9,1,1,1,14,0,0,0,21,21
92,Leonard Fournette,JAX,RB,6,LAR,21,130,6.2,1,2,2,8,0,0,0,20.8,20.8
92,Carlos Hyde,SF,RB,17,LAR,15,88,5.9,2,4,2,10,0,1,1,20.8,20.8
92,Lamar Miller,HOU,RB,8,SEA,21,54,2.6,1,3,3,19,1,0,0,20.8,20.8
95,TJ Yeldon,JAX,RB,7,IND,9,122,13.6,1,2,2,15,0,0,0,20.7,20.7
95,Le'Veon Bell,PIT,RB,7,CIN,35,134,3.8,0,3,3,58,0,0,0,20.7,20.7
97,Alvin Kamara,NO,RB,4,MIA,5,25,5,0,10,10,71,1,0,0,20.6,20.6
98,Bilal Powell,NYJ,RB,16,LAC,19,145,7.6,1,1,0,0,0,0,0,20.5,20.5
99,Melvin Gordon,LAC,RB,8,NE,14,132,9.4,1,2,1,7,0,0,0,20.4,20.4
100,Melvin Gordon,LAC,RB,16,NYJ,19,81,4.3,1,3,3,47,0,0,0,20.3,20.3
100,Kenyan Drake,MIA,RB,15,BUF,16,78,4.9,1,11,6,35,0,0,0,20.3,20.3
102,Elijah McGuire,NYJ,RB,4,JAX,10,93,9.3,1,2,2,38,0,0,0,20.1,20.1
103,Aaron Jones,GB,RB,5,DAL,19,125,6.6,1,1,1,9,0,0,0,19.9,19.9
103,Leonard Fournette,JAX,RB,1,HOU,26,100,3.8,1,3,3,24,0,1,0,19.9,19.9
103,Leonard Fournette,JAX,RB,14,SEA,24,101,4.2,1,6,4,18,0,0,0,19.9,19.9
106,Duke Johnson,CLE,RB,3,IND,2,23,11.5,1,7,6,81,0,0,0,19.4,19.4
107,Marshawn Lynch,OAK,RB,9,MIA,14,57,4.1,2,2,2,6,0,0,0,19.3,19.3
107,Jamaal Williams,GB,RB,13,TB,21,113,5.4,1,3,2,10,0,0,0,19.3,19.3
109,Samaje Perine,WAS,RB,11,NO,23,117,5.1,1,2,1,9,0,0,0,19.1,19.1
109,Marshawn Lynch,OAK,RB,13,NYG,17,101,5.9,1,3,2,20,0,0,0,19.1,19.1
111,JD McKissic,SEA,RB,4,IND,4,38,9.5,1,1,1,27,1,0,0,19,19
111,Mark Ingram,NO,RB,7,GB,22,105,4.8,1,5,4,5,0,0,0,19,19
113,Todd Gurley,LAR,RB,13,ARI,19,74,3.9,0,7,6,84,0,0,0,18.8,18.8
113,Le'Veon Bell,PIT,RB,3,CHI,15,61,4.1,1,7,6,37,0,0,0,18.8,18.8
115,Alfred Morris,DAL,RB,13,WAS,27,127,4.7,1,1,0,0,0,0,0,18.7,18.7
115,Javorius Allen,BAL,RB,14,PIT,6,25,4.2,2,2,2,32,0,0,0,18.7,18.7
117,Kareem Hunt,KC,RB,16,MIA,29,91,3.1,1,4,4,15,0,0,0,18.6,18.6
117,Javorius Allen,BAL,RB,2,CLE,14,66,4.7,0,6,5,35,1,0,0,18.6,18.6
119,Jordan Howard,CHI,RB,11,DET,15,125,8.3,1,0,0,0,0,0,0,18.5,18.5
119,DeMarco Murray,TEN,RB,3,SEA,14,115,8.2,1,2,1,5,0,0,0,18.5,18.5
119,Christian McCaffrey,CAR,RB,10,MIA,5,23,4.6,1,7,3,27,1,0,0,18.5,18.5
119,Marshawn Lynch,OAK,RB,12,DEN,26,67,2.6,1,3,3,43,0,0,0,18.5,18.5
123,Ameer Abdullah,DET,RB,4,MIN,20,94,4.7,1,4,3,15,0,0,0,18.4,18.4
123,LeSean McCoy,BUF,RB,1,NYJ,22,110,5,0,6,5,49,0,0,0,18.4,18.4
125,Rex Burkhead,NE,RB,12,MIA,13,50,3.8,1,2,2,3,1,0,0,18.3,18.3
126,Derrick Henry,TEN,RB,17,JAX,28,51,1.8,0,2,1,66,1,0,0,18.2,18.2
126,Le'Veon Bell,PIT,RB,16,HOU,14,69,4.9,1,8,5,28,0,0,0,18.2,18.2
126,Chris Ivory,JAX,RB,6,LAR,2,3,1.5,0,10,9,74,1,0,0,18.2,18.2
129,Jordan Howard,CHI,RB,6,BAL,36,167,4.6,0,1,1,9,0,0,0,18.1,18.1
129,Todd Gurley,LAR,RB,1,IND,19,40,2.1,1,6,5,56,0,1,0,18.1,18.1
131,Jalen Richard,OAK,RB,2,NYJ,6,58,9.7,1,2,2,51,0,0,0,17.9,17.9
131,Christian McCaffrey,CAR,RB,9,ATL,15,66,4.4,1,6,5,28,0,0,0,17.9,17.9
131,Alvin Kamara,NO,RB,15,NYJ,12,44,3.7,0,7,6,45,1,0,0,17.9,17.9
134,Isaiah Crowell,CLE,RB,8,MIN,11,64,5.8,1,6,4,54,0,1,1,17.8,17.8
135,Dion Lewis,NE,RB,10,DEN,14,55,3.9,1,0,0,0,0,0,0,17.5,17.5
136,Christian McCaffrey,CAR,RB,6,PHI,4,8,2,0,14,10,56,1,1,0,17.4,17.4
137,Latavius Murray,MIN,RB,7,BAL,18,113,6.3,1,0,0,0,0,0,0,17.3,17.3
137,Ty Montgomery,GB,RB,1,SEA,19,54,2.8,1,4,4,39,0,0,0,17.3,17.3
137,Melvin Gordon,LAC,RB,2,MIA,9,13,1.4,1,8,7,65,0,0,0,17.3,17.3
137,Jerick McKinnon,MIN,RB,15,CIN,9,24,2.7,0,8,7,114,0,0,0,17.3,17.3
141,LeSean McCoy,BUF,RB,16,NE,17,71,4.2,0,7,5,76,0,0,0,17.2,17.2
141,TJ Yeldon,JAX,RB,16,SF,5,13,2.6,1,10,7,64,0,0,0,17.2,17.2
143,Carlos Hyde,SF,RB,9,ARI,12,41,3.4,0,11,9,84,0,0,0,17,17
144,Derrick Henry,TEN,RB,13,HOU,11,109,9.9,1,0,0,0,0,1,0,16.9,16.9
144,Latavius Murray,MIN,RB,15,CIN,20,76,3.8,1,1,1,28,0,0,0,16.9,16.9
144,Ezekiel Elliott,DAL,RB,3,ARI,22,80,3.6,1,4,3,14,0,0,0,16.9,16.9
147,Dion Lewis,NE,RB,11,OAK,10,60,6,0,4,4,28,1,0,0,16.8,16.8
147,Deandre Washington,OAK,RB,8,BUF,6,26,4.3,0,10,8,62,1,1,1,16.8,16.8
149,DeMarco Murray,TEN,RB,6,IND,12,40,3.3,1,4,4,47,0,0,0,16.7,16.7
150,Alex Collins,BAL,RB,17,CIN,20,78,3.9,1,6,2,18,0,0,0,16.6,16.6
150,Matt Forte,NYJ,RB,13,KC,15,58,3.9,0,3,3,33,1,0,0,16.6,16.6
150,Todd Gurley,LAR,RB,10,HOU,11,68,6.2,0,7,6,68,0,0,0,16.6,16.6
153,Javorius Allen,BAL,RB,5,OAK,21,73,3.5,1,5,4,12,0,0,0,16.5,16.5
153,Ezekiel Elliott,DAL,RB,1,NYG,24,104,4.3,0,5,5,36,0,0,0,16.5,16.5
153,Duke Johnson,CLE,RB,17,PIT,6,20,3.3,1,6,6,75,0,1,1,16.5,16.5
153,Duke Johnson,CLE,RB,4,CIN,4,13,3.2,1,10,9,47,0,0,0,16.5,16.5
157,Jordan Howard,CHI,RB,16,CLE,22,44,2,2,0,0,0,0,0,0,16.4,16.4
157,Melvin Gordon,LAC,RB,1,DEN,18,54,3,0,6,5,25,1,0,0,16.4,16.4
159,Lamar Miller,HOU,RB,11,ARI,22,61,2.8,0,5,4,22,1,1,0,16.3,16.3
159,Peyton Barber,TB,RB,13,GB,23,102,4.4,0,4,4,41,0,0,0,16.3,16.3
161,Kenyan Drake,MIA,RB,10,CAR,7,82,11.7,1,2,2,10,0,0,0,16.2,16.2
161,Tevin Coleman,ATL,RB,4,BUF,9,77,8.6,0,6,4,65,0,1,0,16.2,16.2
161,Christian McCaffrey,CAR,RB,3,NO,4,16,4,0,11,9,101,0,0,0,16.2,16.2
164,LeGarrette Blount,PHI,RB,4,LAC,16,136,8.5,0,1,1,20,0,0,0,16.1,16.1
165,Isaiah Crowell,CLE,RB,10,DET,16,90,5.6,1,2,1,5,0,0,0,16,16
165,Orleans Darkwa,NYG,RB,11,KC,20,74,3.7,1,4,2,16,0,0,0,16,16
165,Giovani Bernard,CIN,RB,14,CHI,11,62,5.6,0,8,6,68,0,0,0,16,16
165,Javorius Allen,BAL,RB,9,TEN,7,21,3,0,8,7,44,1,0,0,16,16
169,Peyton Barber,TB,RB,17,NO,17,71,4.2,1,4,2,18,0,1,0,15.9,15.9
169,Wendell Smallwood,PHI,RB,4,LAC,10,34,3.4,1,6,4,45,0,0,0,15.9,15.9
171,CJ Anderson,DEN,RB,15,IND,30,158,5.3,0,1,0,0,0,0,0,15.8,15.8
171,Marlon Mack,IND,RB,5,SF,9,91,10.1,1,1,1,2,0,0,0,15.8,15.8
171,Carlos Hyde,SF,RB,2,SEA,15,124,8.3,0,6,3,19,0,0,0,15.8,15.8
171,Duke Johnson,CLE,RB,5,NYJ,6,20,3.3,0,3,3,63,1,0,0,15.8,15.8
171,Chris Thompson,WAS,RB,6,SF,16,33,2.1,0,5,4,105,0,1,0,15.8,15.8
176,Adrian Peterson,ARI,RB,9,SF,37,159,4.3,0,4,2,8,0,1,1,15.7,15.7
177,Frank Gore,IND,RB,16,BAL,17,68,4,0,2,2,18,1,0,0,15.6,15.6
177,Ezekiel Elliott,DAL,RB,17,PHI,27,103,3.8,0,5,3,38,0,0,0,15.6,15.6
177,Leonard Fournette,JAX,RB,17,TEN,19,69,3.6,0,5,4,67,0,1,0,15.6,15.6
180,Leonard Fournette,JAX,RB,3,BAL,17,59,3.5,1,4,3,21,0,0,0,15.5,15.5
180,Alfred Blue,HOU,RB,17,IND,18,39,2.2,1,5,4,36,0,0,0,15.5,15.5
182,Giovani Bernard,CIN,RB,4,CLE,3,12,4,0,4,3,67,1,0,0,15.4,15.4
182,Leonard Fournette,JAX,RB,13,IND,20,57,2.8,1,4,3,22,0,0,0,15.4,15.4
182,Melvin Gordon,LAC,RB,17,OAK,17,93,5.5,0,7,6,31,0,1,0,15.4,15.4
185,Ezekiel Elliott,DAL,RB,9,KC,27,93,3.4,1,0,0,0,0,0,0,15.3,15.3
185,Tevin Coleman,ATL,RB,10,DAL,20,83,4.2,1,1,1,5,0,0,0,15.3,15.3
185,Alex Collins,BAL,RB,8,MIA,18,113,6.3,0,2,2,30,0,0,0,15.3,15.3
188,Derrick Henry,TEN,RB,2,JAX,14,92,6.6,1,0,0,0,0,0,0,15.2,15.2
188,Jonathan Stewart,CAR,RB,1,SF,18,65,3.6,0,2,2,17,1,0,0,15.2,15.2
188,Dalvin Cook,MIN,RB,1,NO,22,127,5.8,0,5,3,10,0,0,0,15.2,15.2
191,Devonta Freeman,ATL,RB,14,NO,24,91,3.8,1,0,0,0,0,1,0,15.1,15.1
191,Alvin Kamara,NO,RB,8,CHI,8,28,3.5,1,3,3,48,0,0,0,15.1,15.1
191,Alex Collins,BAL,RB,11,GB,20,49,2.4,1,7,4,22,0,0,0,15.1,15.1
191,Damien Williams,MIA,RB,9,OAK,7,14,2,0,6,6,47,1,0,0,15.1,15.1
195,Doug Martin,TB,RB,6,ARI,14,53,3.8,1,2,1,11,0,0,0,14.9,14.9
195,Frank Gore,IND,RB,12,TEN,17,62,3.6,1,5,2,17,0,0,0,14.9,14.9
195,Chris Thompson,WAS,RB,7,PHI,7,38,5.4,0,5,5,26,1,0,0,14.9,14.9
195,Mark Ingram,NO,RB,8,CHI,18,75,4.2,1,6,6,24,0,2,2,14.9,14.9
195,Andre Ellington,ARI,RB,4,SF,5,18,3.6,0,14,9,86,0,0,0,14.9,14.9
200,Melvin Gordon,LAC,RB,14,WAS,22,78,3.5,1,3,1,5,0,0,0,14.8,14.8
200,Devonta Freeman,ATL,RB,4,BUF,18,58,3.2,1,2,2,20,0,0,0,14.8,14.8
200,Carlos Hyde,SF,RB,16,JAX,21,54,2.6,1,3,3,19,0,0,0,14.8,14.8
200,Todd Gurley,LAR,RB,12,NO,17,74,4.4,0,7,4,54,0,0,0,14.8,14.8
200,Le'Veon Bell,PIT,RB,11,TEN,12,46,3.8,0,11,9,57,0,0,0,14.8,14.8
205,Matt Breida,SF,RB,16,JAX,11,74,6.7,1,1,1,8,0,0,0,14.7,14.7
205,Doug Martin,TB,RB,5,NE,13,74,5.7,1,3,1,8,0,0,0,14.7,14.7
205,Elijah McGuire,NYJ,RB,15,NO,4,24,6,0,3,3,48,1,0,0,14.7,14.7
205,Theo Riddick,DET,RB,13,BAL,9,21,2.3,1,5,5,41,0,0,0,14.7,14.7
209,Isaiah Crowell,CLE,RB,14,GB,19,121,6.4,0,3,3,10,0,0,0,14.6,14.6
209,Duke Johnson,CLE,RB,11,JAX,2,10,5,0,6,4,56,1,1,0,14.6,14.6
211,Dion Lewis,NE,RB,15,PIT,13,67,5.2,1,2,1,13,0,0,0,14.5,14.5
211,Frank Gore,IND,RB,14,BUF,36,130,3.6,0,1,1,10,0,0,0,14.5,14.5
211,Samaje Perine,WAS,RB,12,NYG,24,100,4.2,0,4,3,30,0,0,0,14.5,14.5
211,Leonard Fournette,JAX,RB,16,SF,18,48,2.7,1,3,3,22,0,0,0,14.5,14.5
215,Latavius Murray,MIN,RB,12,DET,20,84,4.2,1,1,0,0,0,0,0,14.4,14.4
216,Charcandrick West,KC,RB,5,HOU,1,1,1,0,2,2,12,2,0,0,14.3,14.3
216,Le'Veon Bell,PIT,RB,5,JAX,15,47,3.1,0,10,10,46,0,0,0,14.3,14.3
218,Jordan Howard,CHI,RB,1,ATL,13,52,4,1,5,3,14,0,0,0,14.1,14.1
218,Mark Ingram,NO,RB,16,ATL,13,44,3.4,1,3,3,22,0,0,0,14.1,14.1
218,Kareem Hunt,KC,RB,4,WAS,21,101,4.8,0,4,4,20,0,0,0,14.1,14.1
221,Terrance West,BAL,RB,1,CIN,19,80,4.2,1,1,0,0,0,0,0,14,14
221,Melvin Gordon,LAC,RB,11,BUF,20,80,4,1,2,0,0,0,0,0,14,14
221,Stevan Ridley,PIT,RB,17,CLE,17,80,4.7,1,0,0,0,0,0,0,14,14
221,Kapri Bibbs,WAS,RB,17,NYG,12,47,3.9,0,9,8,53,0,0,0,14,14
225,Melvin Gordon,LAC,RB,3,KC,17,79,4.6,1,2,0,0,0,0,0,13.9,13.9
225,Tarik Cohen,CHI,RB,11,DET,9,44,4.9,1,6,4,15,0,0,0,13.9,13.9
227,Rob Kelley,WAS,RB,9,SEA,14,18,1.3,2,0,0,0,0,0,0,13.8,13.8
227,Carlos Hyde,SF,RB,14,HOU,14,78,5.6,1,1,0,0,0,0,0,13.8,13.8
227,Ty Montgomery,GB,RB,10,CHI,6,54,9,1,2,2,14,0,0,0,13.8,13.8
227,Rex Burkhead,NE,RB,10,DEN,10,36,3.6,0,3,3,27,1,0,0,13.8,13.8
227,Marlon Mack,IND,RB,8,CIN,11,27,2.5,0,5,3,36,1,0,0,13.8,13.8
227,Ezekiel Elliott,DAL,RB,16,SEA,24,97,4,0,7,4,21,0,0,0,13.8,13.8
227,Rex Burkhead,NE,RB,14,MIA,5,8,1.6,1,5,5,45,0,0,0,13.8,13.8
234,Jay Ajayi,PHI,RB,9,DEN,8,77,9.6,1,0,0,0,0,0,0,13.7,13.7
234,Orleans Darkwa,NYG,RB,5,LAC,8,69,8.6,1,4,1,3,0,0,0,13.7,13.7
234,Ezekiel Elliott,DAL,RB,5,GB,29,116,4,0,2,1,16,0,0,0,13.7,13.7
234,Kareem Hunt,KC,RB,7,OAK,18,87,4.8,0,4,4,30,0,0,0,13.7,13.7
234,Le'Veon Bell,PIT,RB,10,IND,26,80,3.1,0,6,5,32,0,0,0,13.7,13.7
234,Jerick McKinnon,MIN,RB,13,ATL,9,24,2.7,0,5,5,28,1,0,0,13.7,13.7
240,Jay Ajayi,MIA,RB,2,LAC,28,122,4.4,0,2,2,4,0,0,0,13.6,13.6
240,Jordan Howard,CHI,RB,8,NO,23,102,4.4,0,5,3,19,0,0,0,13.6,13.6
240,Anthony Sherman,KC,FB,17,DEN,14,40,2.9,1,4,3,21,0,0,0,13.6,13.6
240,Chris Thompson,WAS,RB,1,PHI,3,4,1.3,0,5,4,52,1,0,0,13.6,13.6
240,Matt Breida,SF,RB,8,PHI,5,17,3.4,0,6,4,39,1,0,0,13.6,13.6
240,Duke Johnson,CLE,RB,16,CHI,4,20,5,0,7,7,81,0,0,0,13.6,13.6
240,James White,NE,RB,2,NO,2,11,5.5,0,8,8,85,0,0,0,13.6,13.6
247,Orleans Darkwa,NYG,RB,6,DEN,21,117,5.6,0,1,1,13,0,0,0,13.5,13.5
247,Kareem Hunt,KC,RB,6,PIT,9,21,2.3,0,6,5,89,0,0,0,13.5,13.5
249,DeMarco Murray,TEN,RB,16,LAR,15,48,3.2,1,4,3,11,0,0,0,13.4,13.4
249,Christian McCaffrey,CAR,RB,13,NO,6,16,2.7,0,6,5,33,1,0,0,13.4,13.4
249,Kenyan Drake,MIA,RB,9,OAK,9,69,7.7,0,6,6,35,0,1,1,13.4,13.4
249,Wayne Gallman,NYG,RB,14,DAL,12,59,4.9,0,9,7,40,0,0,0,13.4,13.4
253,Jordan Howard,CHI,RB,4,GB,18,53,2.9,1,4,2,10,0,0,0,13.3,13.3
253,Kapri Bibbs,WAS,RB,15,ARI,2,6,3,0,4,4,47,1,0,0,13.3,13.3
255,CJ Anderson,DEN,RB,4,OAK,20,95,4.8,0,4,4,17,0,0,0,13.2,13.2
255,Tevin Coleman,ATL,RB,16,NO,6,12,2,0,4,4,40,1,0,0,13.2,13.2
255,Alvin Kamara,NO,RB,7,GB,9,57,6.3,0,7,5,50,0,0,0,13.2,13.2
255,James White,NE,RB,7,ATL,4,19,4.8,0,5,5,28,1,0,0,13.2,13.2
259,Leonard Fournette,JAX,RB,2,TEN,14,40,2.9,1,5,2,21,0,0,0,13.1,13.1
259,Le'Veon Bell,PIT,RB,8,DET,25,76,3,1,3,2,5,0,1,1,13.1,13.1
