Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
19,Devonta Freeman,ATL,RB,5,WAS,27,153,5.7,1,8,7,44,0,1,0,29.2,29.2
21,Javorius Allen,BAL,RB,13,MIA,17,63,3.7,0,13,12,107,1,0,0,29,29
22,Jamaal Charles,KC,RB,3,GB,11,49,4.5,3,7,5,33,0,0,0,28.7,28.7
23,Adrian Peterson,MIN,RB,10,OAK,26,203,7.8,1,3,2,13,0,0,0,28.6,28.6
24,DeAngelo Williams,PIT,RB,16,BAL,17,100,5.9,2,6,6,53,0,1,1,28.3,28.3
25,Isaiah Crowell,CLE,RB,14,SF,20,145,7.2,2,1,1,9,0,0,0,27.9,27.9
26,LeGarrette Blount,NE,RB,3,JAX,18,78,4.3,3,1,1,14,0,0,0,27.7,27.7
27,Danny Woodhead,LAC,RB,7,OAK,5,26,5.2,0,12,11,75,2,0,0,27.6,27.6
28,Chris Johnson,ARI,RB,3,SF,22,110,5,2,2,1,40,0,0,0,27.5,27.5
29,Todd Gurley,LAR,RB,14,DET,16,140,8.8,2,2,1,7,0,0,0,27.2,27.2
30,Chris Ivory,NYJ,RB,6,WAS,20,146,7.3,1,3,3,50,0,0,0,27.1,27.1
31,Arian Foster,HOU,RB,7,MIA,18,59,3.3,1,7,5,66,1,0,0,27,27
32,Matt Jones,WAS,RB,10,NO,11,56,5.1,0,3,3,131,1,0,0,26.2,26.2
33,Matt Jones,WAS,RB,2,LAR,19,123,6.5,2,3,3,23,0,1,1,26.1,26.1
34,Matt Forte,CHI,RB,1,GB,24,141,5.9,1,8,5,25,0,0,0,25.1,25.1
34,DeMarco Murray,PHI,RB,9,DAL,18,83,4.6,1,7,6,78,0,0,0,25.1,25.1
36,Justin Forsett,BAL,RB,5,CLE,21,121,5.8,1,5,4,49,0,0,0,25,25
37,Adrian Peterson,MIN,RB,3,LAC,20,126,6.3,2,0,0,0,0,0,0,24.6,24.6
37,Rashad Jennings,NYG,RB,17,PHI,27,170,6.3,1,5,2,6,0,0,0,24.6,24.6
39,Le'Veon Bell,PIT,RB,4,BAL,22,129,5.9,1,7,7,21,0,0,0,24.5,24.5
40,James Starks,GB,RB,14,DAL,11,71,6.5,1,4,4,32,1,0,0,24.3,24.3
41,James Starks,GB,RB,6,LAC,10,112,11.2,1,2,1,5,1,0,0,24.2,24.2
42,Jeremy Hill,CIN,RB,4,KC,9,40,4.4,3,0,0,0,0,0,0,24,24
43,Jeremy Langford,CHI,RB,9,LAC,18,72,4,1,4,3,70,0,0,0,23.7,23.7
44,Doug Martin,TB,RB,11,PHI,27,235,8.7,0,1,0,0,0,0,0,23.5,23.5
45,Darren McFadden,DAL,RB,7,NYG,29,152,5.2,1,2,2,10,0,0,0,23.2,23.2
46,Karlos Williams,BUF,RB,9,MIA,9,110,12.2,2,0,0,0,0,0,0,23,23
47,Thomas Rawls,SEA,RB,5,CIN,23,169,7.3,1,0,0,0,0,0,0,22.9,22.9
47,LeGarrette Blount,NE,RB,6,IND,16,93,5.8,1,1,1,11,1,0,0,22.9,22.9
47,James White,NE,RB,13,PHI,2,4,2,0,13,10,115,1,0,0,22.9,22.9
50,Doug Martin,TB,RB,4,CAR,20,106,5.3,1,5,5,37,0,0,0,22.8,22.8
51,Jerick McKinnon,MIN,RB,16,NYG,7,89,12.7,2,3,2,8,0,0,0,22.7,22.7
51,Le'Veon Bell,PIT,RB,3,LAR,19,62,3.3,1,8,7,70,0,0,0,22.7,22.7
53,Chris Ivory,NYJ,RB,4,MIA,29,166,5.7,1,2,0,0,0,0,0,22.6,22.6
53,Spencer Ware,KC,RB,11,LAC,11,96,8.7,2,1,1,5,0,0,0,22.6,22.6
55,Chris Ivory,NYJ,RB,1,CLE,20,91,4.6,2,1,1,9,0,0,0,22.5,22.5
55,Frank Gore,IND,RB,16,MIA,15,85,5.7,2,4,2,10,0,0,0,22.5,22.5
57,DeAngelo Williams,PIT,RB,14,CIN,23,76,3.3,2,2,2,15,0,0,0,22.1,22.1
57,Todd Gurley,LAR,RB,8,SF,20,133,6.6,1,3,3,13,0,0,0,22.1,22.1
57,Duke Johnson,CLE,RB,4,LAC,8,31,3.9,0,10,9,85,1,0,0,22.1,22.1
60,Frank Gore,IND,RB,3,TEN,14,86,6.1,2,2,1,8,0,0,0,21.9,21.9
61,Mark Ingram,NO,RB,7,IND,14,143,10.2,1,2,2,5,0,1,0,21.8,21.8
62,Bishop Sankey,TEN,RB,1,TB,12,74,6.2,1,3,2,12,1,1,0,21.6,21.6
62,TJ Yeldon,JAX,RB,13,TEN,15,57,3.8,1,4,4,79,0,0,0,21.6,21.6
64,DeMarco Murray,PHI,RB,5,NO,20,83,4.2,1,8,7,37,0,0,0,21.5,21.5
65,Latavius Murray,OAK,RB,3,CLE,26,139,5.3,1,1,1,10,0,0,0,21.4,21.4
66,Eddie Lacy,GB,RB,14,DAL,24,124,5.2,1,1,1,24,0,0,0,21.3,21.3
66,Adrian Peterson,MIN,RB,9,LAR,29,125,4.3,1,2,2,18,0,2,0,21.3,21.3
66,LeSean McCoy,BUF,RB,11,NE,20,82,4.1,1,10,6,41,0,0,0,21.3,21.3
69,James Starks,GB,RB,9,CAR,10,39,3.9,0,8,6,83,1,0,0,21.2,21.2
69,DeAngelo Williams,PIT,RB,12,SEA,8,29,3.6,1,7,7,88,0,0,0,21.2,21.2
71,Jonathan Stewart,CAR,RB,6,SEA,20,78,3.9,2,1,1,8,0,0,0,21.1,21.1
72,Shane Vereen,NYG,RB,5,SF,5,24,4.8,0,8,8,86,1,0,0,21,21
73,Lamar Miller,MIA,RB,14,NYG,12,89,7.4,2,0,0,0,0,0,0,20.9,20.9
74,Matt Forte,CHI,RB,13,SF,21,84,4,1,5,5,39,0,0,0,20.8,20.8
74,Dion Lewis,NE,RB,2,BUF,7,40,5.7,1,9,6,98,0,1,1,20.8,20.8
74,Bilal Powell,NYJ,RB,13,NYG,6,17,2.8,0,13,8,91,1,0,0,20.8,20.8
77,Le'Veon Bell,PIT,RB,5,LAC,21,111,5.3,1,5,4,16,0,0,0,20.7,20.7
78,David Johnson,ARI,RB,16,GB,9,39,4.3,1,6,3,88,0,0,0,20.2,20.2
78,Charcandrick West,KC,RB,8,DET,20,97,4.8,1,6,4,25,0,0,0,20.2,20.2
78,Latavius Murray,OAK,RB,16,LAC,19,79,4.2,1,5,5,38,0,0,0,20.2,20.2
78,Dion Lewis,NE,RB,8,MIA,5,19,3.8,0,9,6,93,1,0,0,20.2,20.2
82,DeMarco Murray,PHI,RB,6,NYG,21,112,5.3,1,4,3,14,0,1,0,20.1,20.1
82,Danny Woodhead,LAC,RB,9,CHI,6,33,5.5,0,10,6,78,1,0,0,20.1,20.1
84,Alfred Blue,HOU,RB,3,TB,31,139,4.5,1,0,0,0,0,1,0,19.9,19.9
84,Charcandrick West,KC,RB,7,PIT,22,110,5,1,5,2,19,0,0,0,19.9,19.9
84,Eddie Lacy,GB,RB,12,CHI,17,105,6.2,0,5,4,34,1,1,1,19.9,19.9
87,Ronnie Hillman,DEN,RB,17,LAC,15,117,7.8,1,3,2,10,0,0,0,19.7,19.7
87,Danny Woodhead,LAC,RB,1,DET,13,43,3.3,2,6,3,19,0,0,0,19.7,19.7
87,Javorius Allen,BAL,RB,16,PIT,17,77,4.5,1,5,5,35,0,0,0,19.7,19.7
87,Arian Foster,HOU,RB,6,JAX,18,53,2.9,0,6,5,59,1,1,0,19.7,19.7
91,Ryan Mathews,PHI,RB,7,CAR,6,97,16.2,1,3,3,24,0,0,0,19.6,19.6
91,Devonta Freeman,ATL,RB,15,JAX,25,56,2.2,1,10,7,45,0,0,0,19.6,19.6
93,Jonathan Grimes,HOU,RB,17,JAX,4,26,6.5,1,5,4,28,1,0,0,19.4,19.4
93,Matt Forte,CHI,RB,5,KC,18,71,3.9,0,7,5,38,1,0,0,19.4,19.4
93,CJ Spiller,NO,RB,4,DAL,2,10,5,0,5,5,99,1,0,0,19.4,19.4
93,Matt Forte,CHI,RB,15,MIN,8,47,5.9,0,7,6,57,1,0,0,19.4,19.4
97,Dion Lewis,NE,RB,5,DAL,6,34,5.7,0,11,8,59,1,0,0,19.3,19.3
97,DuJuan Harris,SF,RB,17,LAR,16,67,4.2,0,12,8,86,0,0,0,19.3,19.3
99,Charles Sims,TB,RB,16,CHI,4,45,11.2,0,5,3,72,1,0,0,19.2,19.2
99,Ahmad Bradshaw,IND,RB,11,ATL,9,32,3.6,0,4,4,20,2,0,0,19.2,19.2
99,Tim Hightower,NO,RB,17,ATL,16,66,4.1,1,5,5,41,0,0,0,19.2,19.2
102,Mark Ingram,NO,RB,6,ATL,20,46,2.3,2,3,3,10,0,0,0,19.1,19.1
103,David Johnson,ARI,RB,13,LAR,22,99,4.5,0,3,2,21,1,1,0,19,19
103,Spencer Ware,KC,RB,12,BUF,19,114,6,1,3,3,1,0,0,0,19,19
105,LeGarrette Blount,NE,RB,9,WAS,29,129,4.4,1,0,0,0,0,1,0,18.9,18.9
105,TJ Yeldon,JAX,RB,7,BUF,20,115,5.8,1,3,1,9,0,0,0,18.9,18.9
105,LeSean McCoy,BUF,RB,9,MIA,16,112,7,1,2,2,7,0,0,0,18.9,18.9
108,Lamar Miller,MIA,RB,6,TEN,19,113,5.9,1,3,2,5,0,0,0,18.8,18.8
108,Jamaal Charles,KC,RB,1,HOU,16,57,3.6,0,8,5,46,1,1,0,18.8,18.8
110,Doug Martin,TB,RB,7,WAS,19,136,7.2,0,3,3,35,0,0,0,18.6,18.6
110,Chris Thompson,WAS,RB,3,NYG,2,29,14.5,0,11,8,57,1,1,0,18.6,18.6
110,Giovani Bernard,CIN,RB,11,ARI,6,18,3,0,10,8,128,0,1,0,18.6,18.6
113,Jeremy Hill,CIN,RB,17,BAL,16,96,6,1,3,2,19,0,0,0,18.5,18.5
113,Matt Forte,CHI,RB,17,DET,17,76,4.5,0,3,3,34,1,0,0,18.5,18.5
115,Adrian Peterson,MIN,RB,16,NYG,22,104,4.7,1,2,1,15,0,0,0,18.4,18.4
115,Todd Gurley,LAR,RB,9,MIN,24,89,3.7,1,5,3,20,0,0,0,18.4,18.4
115,Matt Forte,CHI,RB,6,DET,24,69,2.9,1,5,3,20,0,1,0,18.4,18.4
115,Mark Ingram,NO,RB,3,CAR,14,50,3.6,1,5,5,49,0,0,0,18.4,18.4
115,LeSean McCoy,BUF,RB,10,NYJ,19,112,5.9,0,5,5,47,0,0,0,18.4,18.4
120,Jeremy Hill,CIN,RB,1,OAK,19,63,3.3,2,0,0,0,0,0,0,18.3,18.3
120,Chris Ivory,NYJ,RB,9,JAX,23,26,1.1,2,3,3,22,0,1,0,18.3,18.3
120,Lamar Miller,MIA,RB,10,PHI,16,43,2.7,0,8,6,50,1,0,0,18.3,18.3
123,Marshawn Lynch,SEA,RB,7,SF,27,122,4.5,1,0,0,0,0,0,0,18.2,18.2
123,Chris Johnson,ARI,RB,7,BAL,18,122,6.8,1,0,0,0,0,0,0,18.2,18.2
123,Adrian Peterson,MIN,RB,2,DET,29,134,4.6,0,2,2,58,0,2,1,18.2,18.2
126,Ronnie Hillman,DEN,RB,8,GB,19,60,3.2,2,2,1,-5,0,0,0,18,18
126,Darren Sproles,PHI,RB,13,NE,15,66,4.4,0,6,4,34,0,0,0,18,18
128,Jonathan Stewart,CAR,RB,11,WAS,21,102,4.9,0,1,1,12,1,0,0,17.9,17.9
128,Mike Gillislee,BUF,RB,16,DAL,9,93,10.3,1,2,2,16,0,0,0,17.9,17.9
128,Mark Ingram,NO,RB,13,CAR,12,56,4.7,1,6,4,23,0,1,0,17.9,17.9
128,Devonta Freeman,ATL,RB,9,SF,12,12,1,0,10,8,67,1,0,0,17.9,17.9
132,Ryan Mathews,PHI,RB,3,NYJ,24,108,4.5,0,4,2,20,1,1,1,17.8,17.8
132,Thomas Rawls,SEA,RB,13,MIN,19,101,5.3,1,3,3,22,0,1,1,17.8,17.8
134,Latavius Murray,OAK,RB,13,KC,20,86,4.3,1,6,4,11,0,2,0,17.7,17.7
135,James White,NE,RB,11,BUF,2,14,7,1,3,2,32,1,0,0,17.6,17.6
135,Darren Sproles,PHI,RB,3,NYJ,11,17,1.5,1,6,4,19,0,0,0,17.6,17.6
137,Brandon Bolden,NE,RB,12,DEN,4,11,2.8,0,4,4,84,1,0,0,17.5,17.5
137,Jamaal Charles,KC,RB,4,CIN,11,75,6.8,0,6,6,70,0,0,0,17.5,17.5
139,Ameer Abdullah,DET,RB,1,LAC,7,50,7.1,1,4,4,44,0,1,0,17.4,17.4
139,Adrian Peterson,MIN,RB,4,DEN,16,81,5.1,1,6,4,13,0,0,0,17.4,17.4
139,Bilal Powell,NYJ,RB,15,DAL,6,25,4.2,1,7,7,54,0,0,0,17.4,17.4
142,Ronnie Hillman,DEN,RB,4,MIN,11,103,9.4,1,1,1,5,0,0,0,17.3,17.3
143,Chris Ivory,NYJ,RB,12,MIA,21,87,4.1,1,2,2,15,0,0,0,17.2,17.2
143,James White,NE,RB,15,TEN,1,6,6,0,8,7,71,1,0,0,17.2,17.2
143,Shane Vereen,NYG,RB,15,CAR,4,29,7.2,0,10,8,43,1,0,0,17.2,17.2
146,CJ Anderson,DEN,RB,8,GB,14,101,7.2,1,1,1,5,0,0,0,17.1,17.1
146,Joique Bell,DET,RB,15,NO,8,71,8.9,1,3,2,30,0,1,0,17.1,17.1
146,Todd Gurley,LAR,RB,4,ARI,19,146,7.7,0,2,2,15,0,1,0,17.1,17.1
146,Ryan Mathews,PHI,RB,5,NO,8,73,9.1,1,3,3,23,0,0,0,17.1,17.1
146,Shaun Draughn,SF,RB,13,CHI,13,36,2.8,1,6,5,50,0,0,0,17.1,17.1
151,Karlos Williams,BUF,RB,3,MIA,12,110,9.2,1,0,0,0,0,0,0,17,17
151,DeAngelo Williams,PIT,RB,13,IND,26,134,5.2,0,6,5,31,0,2,1,17,17
151,David Johnson,ARI,RB,2,CHI,5,42,8.4,1,2,1,3,0,0,0,17,17
154,Eddie Lacy,GB,RB,1,CHI,19,85,4.5,1,3,2,14,0,0,0,16.9,16.9
154,Frank Gore,IND,RB,13,PIT,13,45,3.5,0,5,3,49,1,0,0,16.9,16.9
156,Jonathan Stewart,CAR,RB,13,NO,21,82,3.9,1,3,3,31,0,1,1,16.8,16.8
157,Frank Gore,IND,RB,9,DEN,28,83,3,1,3,1,19,0,0,0,16.7,16.7
157,Alfred Blue,HOU,RB,11,NYJ,21,58,2.8,0,3,3,34,1,0,0,16.7,16.7
157,Jamaal Charles,KC,RB,2,DEN,21,125,6,1,5,4,2,0,2,2,16.7,16.7
157,Bilal Powell,NYJ,RB,14,TEN,3,36,12,0,5,5,46,1,0,0,16.7,16.7
161,Jerick McKinnon,MIN,RB,15,CHI,7,10,1.4,0,4,4,76,1,0,0,16.6,16.6
162,Jeremy Hill,CIN,RB,11,ARI,13,45,3.5,2,0,0,0,0,0,0,16.5,16.5
162,Devonta Freeman,ATL,RB,16,CAR,22,73,3.3,1,5,3,17,0,0,0,16.5,16.5
164,LeSean McCoy,BUF,RB,6,CIN,17,90,5.3,1,4,2,4,0,0,0,16.4,16.4
164,Darren McFadden,DAL,RB,11,MIA,29,129,4.4,0,3,3,20,0,0,0,16.4,16.4
164,Todd Gurley,LAR,RB,10,CHI,12,45,3.8,1,3,3,44,0,0,0,16.4,16.4
164,Javorius Allen,BAL,RB,12,CLE,12,55,4.6,0,5,4,29,1,0,0,16.4,16.4
168,Andre Ellington,ARI,RB,10,SEA,5,61,12.2,1,4,3,27,0,0,0,16.3,16.3
168,Shane Vereen,NYG,RB,8,NO,2,3,1.5,0,9,8,60,1,0,0,16.3,16.3
168,Arian Foster,HOU,RB,5,IND,19,41,2.2,0,10,9,77,0,0,0,16.3,16.3
168,Theo Riddick,DET,RB,5,ARI,0,0,0,0,13,10,53,1,0,0,16.3,16.3
172,Carlos Hyde,SF,RB,5,NYG,21,93,4.4,1,5,1,4,0,0,0,16.2,16.2
172,Rashad Jennings,NYG,RB,4,BUF,9,38,4.2,0,2,2,54,1,0,0,16.2,16.2
172,Latavius Murray,OAK,RB,2,BAL,15,65,4.3,1,3,3,22,0,0,0,16.2,16.2
172,Mark Ingram,NO,RB,1,ARI,9,24,2.7,0,9,8,98,0,0,0,16.2,16.2
176,Marcel Reece,OAK,FB,1,CIN,0,0,0,0,4,3,26,2,0,0,16.1,16.1
176,Devonta Freeman,ATL,RB,8,TB,21,88,4.2,0,8,6,43,0,0,0,16.1,16.1
176,Darren Sproles,PHI,RB,1,ATL,5,50,10,0,9,7,76,0,1,0,16.1,16.1
179,Tim Hightower,NO,RB,14,TB,28,85,3,1,1,1,10,0,0,0,16,16
179,DeMarco Murray,PHI,RB,1,ATL,8,9,1.1,1,5,4,11,1,0,0,16,16
181,Todd Gurley,LAR,RB,5,GB,30,159,5.3,0,0,0,0,0,0,0,15.9,15.9
182,Frank Gore,IND,RB,5,HOU,22,98,4.5,1,0,0,0,0,0,0,15.8,15.8
182,Jeremy Hill,CIN,RB,13,CLE,22,98,4.5,1,1,0,0,0,0,0,15.8,15.8
182,Danny Woodhead,LAC,RB,4,CLE,8,54,6.8,0,4,4,84,0,0,0,15.8,15.8
182,Mark Ingram,NO,RB,4,DAL,17,77,4.5,0,7,6,51,0,0,0,15.8,15.8
186,Isaiah Crowell,CLE,RB,5,BAL,13,49,3.8,0,2,2,38,1,0,0,15.7,15.7
186,Le'Veon Bell,PIT,RB,7,KC,17,121,7.1,0,4,4,16,0,0,0,15.7,15.7
188,Khiry Robinson,NO,RB,7,IND,14,28,2,2,1,1,3,0,0,0,15.6,15.6
188,Patrick DiMarco,ATL,FB,11,IND,0,0,0,0,4,3,21,2,0,0,15.6,15.6
188,LeSean McCoy,BUF,RB,12,KC,19,70,3.7,0,5,3,31,1,1,1,15.6,15.6
188,Charles Sims,TB,RB,5,JAX,12,51,4.2,0,4,4,85,0,0,0,15.6,15.6
192,Todd Gurley,LAR,RB,16,SEA,19,83,4.4,1,1,1,7,0,1,0,15.5,15.5
192,Terron Ward,ATL,RB,4,HOU,19,72,3.8,1,1,1,18,0,0,0,15.5,15.5
192,Charcandrick West,KC,RB,15,BAL,16,76,4.8,1,2,2,9,0,0,0,15.5,15.5
192,Matt Forte,CHI,RB,4,OAK,25,91,3.6,0,4,4,64,0,1,1,15.5,15.5
192,Lance Dunbar,DAL,RB,3,ATL,1,5,5,0,10,10,100,0,0,0,15.5,15.5
197,Jonathan Stewart,CAR,RB,14,ATL,10,75,7.5,1,1,1,14,0,0,0,15.4,15.4
197,Giovani Bernard,CIN,RB,2,LAC,20,123,6.2,0,3,3,16,0,0,0,15.4,15.4
199,Eddie Lacy,GB,RB,16,ARI,12,60,5,0,2,1,28,1,0,0,15.3,15.3
199,Mike Gillislee,BUF,RB,15,WAS,4,81,20.2,1,2,2,2,0,0,0,15.3,15.3
199,Theo Riddick,DET,RB,12,PHI,2,6,3,0,5,5,62,1,0,0,15.3,15.3
199,Devonta Freeman,ATL,RB,13,TB,14,47,3.4,0,11,10,56,0,0,0,15.3,15.3
203,Rashad Jennings,NYG,RB,15,CAR,16,107,6.7,1,3,1,0,0,1,1,15.2,15.2
203,Denard Robinson,JAX,RB,14,IND,14,75,5.4,1,2,1,12,0,0,0,15.2,15.2
203,Joique Bell,DET,RB,12,PHI,7,25,3.6,1,3,2,57,0,0,0,15.2,15.2
203,Dion Lewis,NE,RB,3,JAX,8,37,4.6,1,5,5,30,0,0,0,15.2,15.2
203,Lamar Miller,MIA,RB,16,IND,15,31,2.1,1,6,5,36,0,0,0,15.2,15.2
208,Jonathan Stewart,CAR,RB,10,TEN,22,91,4.1,1,0,0,0,0,0,0,15.1,15.1
208,Latavius Murray,OAK,RB,7,LAC,15,85,5.7,1,1,1,1,0,0,0,15.1,15.1
208,Doug Martin,TB,RB,14,NO,11,81,7.4,1,3,1,5,0,0,0,15.1,15.1
211,Justin Forsett,BAL,RB,4,PIT,27,150,5.6,0,1,0,0,0,0,0,15,15
211,Travaris Cadet,NO,RB,16,JAX,1,6,6,0,5,3,69,1,0,0,15,15
211,Darren McFadden,DAL,RB,17,WAS,12,92,7.7,0,8,5,53,0,1,1,15,15
211,Marcel Reece,OAK,FB,5,DEN,1,6,6,0,8,7,49,1,0,0,15,15
215,Todd Gurley,LAR,RB,15,TB,21,48,2.3,1,2,2,31,0,0,0,14.9,14.9
215,Marshawn Lynch,SEA,RB,1,LAR,18,73,4.1,0,7,5,31,0,0,0,14.9,14.9
215,DeMarco Murray,PHI,RB,10,MIA,22,61,2.8,0,8,6,58,0,0,0,14.9,14.9
218,Isaiah Crowell,CLE,RB,16,KC,16,88,5.5,1,0,0,0,0,0,0,14.8,14.8
218,TJ Yeldon,JAX,RB,5,TB,11,32,2.9,0,6,5,31,1,0,0,14.8,14.8
218,David Johnson,ARI,RB,14,MIN,19,92,4.8,0,7,5,31,0,0,0,14.8,14.8
218,Danny Woodhead,LAC,RB,16,OAK,11,55,5,0,10,8,53,0,0,0,14.8,14.8
222,Karlos Williams,BUF,RB,16,DAL,17,76,4.5,1,2,2,21,0,1,1,14.7,14.7
222,LeGarrette Blount,NE,RB,10,NYG,19,66,3.5,1,2,2,11,0,0,0,14.7,14.7
224,Alfred Blue,HOU,RB,12,NO,16,77,4.8,1,1,1,4,0,0,0,14.6,14.6
224,Rashad Jennings,NYG,RB,16,MIN,14,74,5.3,0,3,2,62,0,0,0,14.6,14.6
226,Doug Martin,TB,RB,13,ATL,25,95,3.8,1,2,1,5,0,1,1,14.5,14.5
226,Karlos Williams,BUF,RB,4,NYG,18,40,2.2,0,4,3,30,1,0,0,14.5,14.5
228,Devonta Freeman,ATL,RB,17,NO,25,76,3,0,4,2,18,1,1,1,14.4,14.4
228,Charles Sims,TB,RB,11,PHI,10,43,4.3,0,4,3,26,1,0,0,14.4,14.4
228,Dexter McCluster,TEN,RB,2,CLE,10,98,9.8,0,4,4,26,0,0,0,14.4,14.4
231,Mike Tolbert,CAR,FB,7,PHI,3,16,5.3,1,1,1,2,1,0,0,14.3,14.3
231,Darren McFadden,DAL,RB,8,SEA,20,64,3.2,0,8,6,49,0,1,0,14.3,14.3
231,Doug Martin,TB,RB,17,CAR,15,48,3.2,0,7,7,60,0,0,0,14.3,14.3
234,Ka'Deem Carey,CHI,RB,16,TB,7,16,2.3,1,1,1,1,1,0,0,14.2,14.2
234,Benjamin Cunningham,LAR,RB,1,SEA,16,45,2.8,0,7,4,77,0,0,0,14.2,14.2
236,Thomas Rawls,SEA,RB,12,PIT,21,81,3.9,1,1,0,0,0,0,0,14.1,14.1
236,David Johnson,ARI,RB,4,LAR,3,18,6,0,10,4,63,1,1,1,14.1,14.1
236,DeAngelo Williams,PIT,RB,15,DEN,14,26,1.9,1,6,5,30,0,0,0,14.1,14.1
239,Devonta Freeman,ATL,RB,7,TEN,25,116,4.6,0,3,2,14,0,0,0,14,14
239,Isaiah Crowell,CLE,RB,4,LAC,12,63,5.2,0,3,3,62,0,0,0,14,14
239,Dion Lewis,NE,RB,1,PIT,15,69,4.6,0,5,4,51,0,1,0,14,14
239,Javorius Allen,BAL,RB,11,LAR,22,67,3,0,6,5,48,0,0,0,14,14
243,Ameer Abdullah,DET,RB,15,NO,9,77,8.6,1,2,2,12,0,1,1,13.9,13.9
243,Ty Montgomery,GB,RB,5,LAR,0,0,0,0,5,4,59,1,0,0,13.9,13.9
243,Mark Ingram,NO,RB,8,NYG,16,80,5,0,5,4,39,0,0,0,13.9,13.9
243,Devonta Freeman,ATL,RB,2,NYG,12,25,2.1,1,8,4,34,0,0,0,13.9,13.9
247,Giovani Bernard,CIN,RB,6,BUF,8,50,6.2,1,2,1,23,0,0,0,13.8,13.8
248,DeAngelo Williams,PIT,RB,1,NE,21,127,6,0,1,1,5,0,0,0,13.7,13.7
248,Chris Polk,HOU,RB,13,BUF,12,61,5.1,0,1,1,11,1,0,0,13.7,13.7
250,Spencer Ware,KC,RB,17,OAK,16,76,4.8,1,0,0,0,0,0,0,13.6,13.6
250,Justin Forsett,BAL,RB,6,SF,17,62,3.6,0,8,7,39,0,0,0,13.6,13.6
252,CJ Anderson,DEN,RB,17,LAC,15,95,6.3,1,3,1,-5,0,1,1,13.5,13.5
252,Shane Vereen,NYG,RB,2,ATL,6,19,3.2,0,8,8,76,0,0,0,13.5,13.5
254,Jeremy Hill,CIN,RB,6,BUF,16,56,3.5,0,1,1,13,1,0,0,13.4,13.4
254,Darren Sproles,PHI,RB,11,TB,6,21,3.5,0,7,3,38,1,0,0,13.4,13.4
254,Danny Woodhead,LAC,RB,2,CIN,7,36,5.1,0,6,6,68,0,0,0,13.4,13.4
254,Charles Sims,TB,RB,17,CAR,4,15,3.8,0,11,9,74,0,0,0,13.4,13.4
258,David Cobb,TEN,RB,17,IND,19,73,3.8,1,0,0,0,0,0,0,13.3,13.3
258,Antonio Andrews,TEN,RB,13,JAX,13,58,4.5,1,1,1,10,0,0,0,13.3,13.3
258,Adrian Peterson,MIN,RB,17,GB,19,67,3.5,1,1,1,1,0,0,0,13.3,13.3
261,Isaiah Crowell,CLE,RB,2,TEN,15,72,4.8,1,0,0,0,0,0,0,13.2,13.2
262,Jeremy Hill,CIN,RB,15,SF,19,31,1.6,2,1,0,0,0,1,1,13.1,13.1
