Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
31,Chris Wells,ARI,RB,15,DET,17,67,3.9,3,0,0,0,0,0,0,24.7,24.7
31,Knowshon Moreno,DEN,RB,14,OAK,32,119,3.7,1,5,4,48,0,0,0,24.7,24.7
33,Michael Turner,ATL,RB,4,CAR,13,103,7.9,0,5,3,68,1,0,0,24.6,24.6
34,CJ Spiller,BUF,RB,1,NYJ,14,169,12.1,1,3,2,25,0,1,1,24.4,24.4
35,Doug Martin,TB,RB,17,ATL,28,142,5.1,1,5,4,18,0,0,0,24,24
36,Ryan Grant,GB,RB,16,TEN,20,80,4,2,2,1,34,0,0,0,23.9,23.9
37,Ben Tate,HOU,RB,2,JAX,12,74,6.2,2,4,4,23,0,0,0,23.7,23.7
37,Arian Foster,HOU,RB,2,JAX,28,110,3.9,1,7,6,37,0,0,0,23.7,23.7
39,Fred Jackson,BUF,RB,10,NE,16,80,5,2,5,4,35,0,2,1,23.5,23.5
39,Marshawn Lynch,SEA,RB,4,LAR,20,118,5.9,1,4,4,37,0,0,0,23.5,23.5
39,Ray Rice,BAL,RB,3,NE,20,101,5,1,5,5,49,0,0,0,23.5,23.5
42,Arian Foster,HOU,RB,5,NYJ,29,152,5.2,1,4,1,16,0,0,0,23.3,23.3
43,Mike Tolbert,CAR,FB,17,NO,10,25,2.5,3,3,1,22,0,0,0,23.2,23.2
44,Ray Rice,BAL,RB,6,DAL,16,63,3.9,2,4,1,43,0,0,0,23.1,23.1
44,Kevin Smith,DET,RB,1,LAR,13,62,4.8,1,6,4,29,1,0,0,23.1,23.1
46,Adrian Peterson,MIN,RB,7,ARI,23,153,6.7,1,4,2,6,0,0,0,22.9,22.9
46,LaRod Stephens-Howling,ARI,RB,7,MIN,20,104,5.2,1,5,4,45,0,0,0,22.9,22.9
46,Danny Woodhead,NE,RB,15,SF,12,61,5.1,2,10,5,23,0,0,0,22.9,22.9
46,Ryan Mathews,LAC,RB,5,NO,12,80,6.7,1,8,6,59,0,0,0,22.9,22.9
50,Arian Foster,HOU,RB,7,BAL,19,98,5.2,2,5,1,5,0,0,0,22.8,22.8
50,Ray Rice,BAL,RB,1,CIN,10,68,6.8,2,4,3,25,0,0,0,22.8,22.8
52,Stevan Ridley,NE,RB,4,BUF,22,106,4.8,2,0,0,0,0,1,0,22.6,22.6
53,Jamaal Charles,KC,RB,14,CLE,18,165,9.2,1,1,0,0,0,0,0,22.5,22.5
53,Willis McGahee,DEN,RB,4,OAK,19,112,5.9,1,6,6,23,0,0,0,22.5,22.5
55,Darren Sproles,NO,RB,14,NYG,5,56,11.2,1,7,4,28,1,0,0,22.4,22.4
56,Alfred Morris,WAS,RB,15,CLE,27,87,3.2,2,2,2,6,0,0,0,22.3,22.3
57,Stevan Ridley,NE,RB,1,TEN,21,125,6,1,3,2,27,0,0,0,22.2,22.2
58,Isaac Redman,PIT,RB,9,NYG,26,147,5.7,1,2,2,4,0,0,0,22.1,22.1
58,Jackie Battle,LAC,FB,4,KC,15,39,2.6,1,4,4,42,1,0,0,22.1,22.1
60,Marshawn Lynch,SEA,RB,9,MIN,26,124,4.8,1,2,2,26,0,0,0,22,22
60,Fred Jackson,BUF,RB,7,TEN,9,71,7.9,0,11,8,49,1,0,0,22,22
62,Matt Forte,CHI,RB,9,TEN,12,103,8.6,1,2,2,45,0,0,0,21.8,21.8
63,Alfred Morris,WAS,RB,1,NO,28,96,3.4,2,0,0,0,0,0,0,21.6,21.6
64,Mikel Leshoure,DET,RB,3,TEN,26,100,3.8,1,4,4,34,0,0,0,21.4,21.4
65,Ahmad Bradshaw,NYG,RB,17,PHI,16,107,6.7,1,2,1,41,0,0,0,21.3,21.3
65,Brandon Bolden,NE,RB,4,BUF,16,137,8.6,1,1,1,11,0,0,0,21.3,21.3
65,Marcel Reece,OAK,FB,11,NO,19,103,5.4,0,5,4,90,0,0,0,21.3,21.3
65,Trent Richardson,CLE,RB,5,NYG,17,81,4.8,1,7,5,47,0,0,0,21.3,21.3
69,Adrian Peterson,MIN,RB,1,JAX,17,84,4.9,2,1,1,3,0,0,0,21.2,21.2
70,Ray Rice,BAL,RB,14,WAS,20,121,6,1,4,3,15,0,0,0,21.1,21.1
71,Shonn Greene,NYJ,RB,16,LAC,14,38,2.7,2,3,2,42,0,0,0,21,21
72,Doug Martin,TB,RB,14,PHI,28,128,4.6,1,5,3,4,0,0,0,20.7,20.7
72,Frank Gore,SF,RB,7,SEA,16,131,8.2,0,6,5,51,0,0,0,20.7,20.7
74,Jamaal Charles,KC,RB,4,LAC,17,88,5.2,1,4,3,23,1,2,2,20.6,20.6
75,Willis McGahee,DEN,RB,8,NO,23,122,5.3,1,2,2,33,0,1,1,20.5,20.5
76,Ray Rice,BAL,RB,12,LAC,22,97,4.4,0,9,8,67,0,0,0,20.4,20.4
77,BenJarvus Green-Ellis,CIN,RB,12,OAK,19,129,6.8,1,1,1,9,0,0,0,20.3,20.3
77,Shane Vereen,NE,RB,12,NYJ,10,42,4.2,0,2,2,91,1,0,0,20.3,20.3
77,LaRod Stephens-Howling,ARI,RB,11,ATL,22,127,5.8,1,4,2,6,0,0,0,20.3,20.3
80,LeSean McCoy,PHI,RB,8,ATL,16,45,2.8,1,3,3,22,1,0,0,20.2,20.2
80,Arian Foster,HOU,RB,10,CHI,29,102,3.5,0,5,5,15,1,0,0,20.2,20.2
82,Danny Woodhead,NE,RB,10,BUF,1,15,15,1,6,4,46,1,0,0,20.1,20.1
83,Arian Foster,HOU,RB,1,MIA,26,79,3,2,3,1,-4,0,0,0,20,20
84,Chris Johnson,TEN,RB,10,MIA,23,126,5.5,1,2,1,8,0,0,0,19.9,19.9
84,Trent Richardson,CLE,RB,8,LAC,24,122,5.1,1,1,1,12,0,0,0,19.9,19.9
86,Steven Jackson,LAR,RB,10,SF,29,101,3.5,1,3,2,26,0,0,0,19.7,19.7
86,Doug Martin,TB,RB,7,NO,16,85,5.3,1,3,3,37,0,0,0,19.7,19.7
86,Rashad Jennings,JAX,RB,7,OAK,21,44,2.1,1,9,7,58,0,0,0,19.7,19.7
89,Marshawn Lynch,SEA,RB,10,NYJ,27,124,4.6,1,1,1,27,0,1,1,19.6,19.6
90,Matt Forte,CHI,RB,1,IND,16,80,5,1,6,3,40,0,0,0,19.5,19.5
90,Marcel Reece,OAK,FB,9,TB,0,0,0,0,9,8,95,1,1,0,19.5,19.5
92,Stevan Ridley,NE,RB,17,MIA,20,74,3.7,2,0,0,0,0,0,0,19.4,19.4
92,Matt Forte,CHI,RB,17,DET,24,103,4.3,1,2,2,21,0,1,0,19.4,19.4
92,Mike Tolbert,CAR,FB,15,LAC,9,40,4.4,2,4,2,24,0,0,0,19.4,19.4
92,DeAngelo Williams,CAR,RB,15,LAC,22,93,4.2,0,2,2,51,1,1,1,19.4,19.4
96,Doug Martin,TB,RB,12,ATL,21,50,2.4,2,2,2,13,0,0,0,19.3,19.3
96,Knowshon Moreno,DEN,RB,15,BAL,21,115,5.5,1,3,2,8,0,0,0,19.3,19.3
96,CJ Spiller,BUF,RB,16,MIA,22,138,6.3,0,5,4,35,0,0,0,19.3,19.3
96,Darren Sproles,NO,RB,2,CAR,0,0,0,0,14,13,128,0,0,0,19.3,19.3
100,Marshawn Lynch,SEA,RB,15,BUF,10,113,11.3,1,1,1,14,0,0,0,19.2,19.2
100,Trent Richardson,CLE,RB,12,PIT,29,85,2.9,1,4,4,27,0,0,0,19.2,19.2
102,Stevan Ridley,NE,RB,5,DEN,28,151,5.4,1,0,0,0,0,1,1,19.1,19.1
102,Chris Johnson,TEN,RB,9,CHI,16,141,8.8,1,6,4,10,0,2,2,19.1,19.1
104,Bilal Powell,NYJ,RB,11,LAR,11,42,3.8,2,2,2,18,0,0,0,19,19
104,Frank Gore,SF,RB,10,LAR,21,97,4.6,1,4,3,18,0,0,0,19,19
104,CJ Spiller,BUF,RB,6,ARI,12,88,7.3,1,5,4,22,0,0,0,19,19
107,Jackie Battle,LAC,FB,2,TEN,14,69,4.9,2,0,0,0,0,0,0,18.9,18.9
107,Ahmad Bradshaw,NYG,RB,12,GB,10,58,5.8,1,3,2,61,0,0,0,18.9,18.9
107,Arian Foster,HOU,RB,17,IND,16,96,6,1,3,2,23,0,0,0,18.9,18.9
110,Stevan Ridley,NE,RB,8,LAR,15,127,8.5,1,0,0,0,0,0,0,18.7,18.7
110,Frank Gore,SF,RB,15,NE,21,83,4,1,2,2,34,0,0,0,18.7,18.7
110,Darren Sproles,NO,RB,16,DAL,9,48,5.3,0,10,7,104,0,0,0,18.7,18.7
113,Steven Jackson,LAR,RB,15,MIN,13,73,5.6,0,10,8,73,0,0,0,18.6,18.6
114,Ahmad Bradshaw,NYG,RB,6,SF,27,116,4.3,1,1,1,4,0,0,0,18.5,18.5
114,Darren McFadden,OAK,RB,3,PIT,18,113,6.3,1,2,2,2,0,0,0,18.5,18.5
116,Michael Bush,CHI,RB,12,MIN,21,60,2.9,2,1,1,-1,0,0,0,18.4,18.4
116,Joique Bell,DET,RB,9,JAX,13,73,5.6,1,4,3,36,0,0,0,18.4,18.4
116,Trent Richardson,CLE,RB,4,BAL,14,47,3.4,1,6,4,57,0,0,0,18.4,18.4
119,Darren McFadden,OAK,RB,1,LAC,15,32,2.1,0,18,13,86,0,0,0,18.3,18.3
120,Marshawn Lynch,SEA,RB,2,DAL,26,122,4.7,1,0,0,0,0,0,0,18.2,18.2
120,Chris Johnson,TEN,RB,15,NYJ,21,122,5.8,1,0,0,0,0,0,0,18.2,18.2
120,DeAngelo Williams,CAR,RB,14,ATL,17,56,3.3,0,3,2,56,1,0,0,18.2,18.2
120,DeMarco Murray,DAL,RB,13,PHI,23,83,3.6,1,4,4,19,0,0,0,18.2,18.2
120,Ray Rice,BAL,RB,2,PHI,16,99,6.2,0,10,6,53,0,0,0,18.2,18.2
125,CJ Spiller,BUF,RB,17,NYJ,24,59,2.5,0,7,2,72,1,1,1,18.1,18.1
126,Andre Brown,NYG,RB,2,TB,13,71,5.5,1,2,2,19,0,0,0,18,18
126,Darren Sproles,NO,RB,17,CAR,3,1,0.3,0,9,8,79,1,0,0,18,18
128,Arian Foster,HOU,RB,15,IND,27,165,6.1,0,2,2,4,0,0,0,17.9,17.9
128,Andre Brown,NYG,RB,10,CIN,7,65,9.3,1,6,5,29,0,0,0,17.9,17.9
128,Matt Forte,CHI,RB,8,CAR,15,70,4.7,1,5,5,24,0,0,0,17.9,17.9
131,Frank Gore,SF,RB,1,GB,16,112,7,1,1,1,1,0,0,0,17.8,17.8
131,Shonn Greene,NYJ,RB,7,NE,16,54,3.4,1,9,6,34,0,1,0,17.8,17.8
133,Trent Richardson,CLE,RB,14,KC,18,42,2.3,2,2,1,9,0,0,0,17.6,17.6
133,Rashard Mendenhall,PIT,RB,5,PHI,13,68,5.2,0,4,3,33,1,1,0,17.6,17.6
133,CJ Spiller,BUF,RB,15,SEA,17,103,6.1,1,5,3,-2,0,0,0,17.6,17.6
136,Frank Gore,SF,RB,2,DET,17,89,5.2,1,4,2,16,0,0,0,17.5,17.5
137,Alfred Morris,WAS,RB,4,TB,21,113,5.4,1,2,1,-4,0,0,0,17.4,17.4
137,Ray Rice,BAL,RB,9,CLE,25,98,3.9,1,2,2,6,0,0,0,17.4,17.4
137,Trent Richardson,CLE,RB,11,DAL,28,95,3.4,0,8,6,49,0,1,0,17.4,17.4
140,Alfred Morris,WAS,RB,12,DAL,24,113,4.7,1,0,0,0,0,0,0,17.3,17.3
140,Alfred Morris,WAS,RB,16,PHI,22,91,4.1,1,1,1,17,0,0,0,17.3,17.3
140,BenJarvus Green-Ellis,CIN,RB,11,KC,25,101,4,1,1,1,7,0,0,0,17.3,17.3
140,Arian Foster,HOU,RB,3,DEN,25,105,4.2,0,1,1,3,1,0,0,17.3,17.3
144,Adrian Peterson,MIN,RB,8,TB,15,123,8.2,1,1,1,4,0,1,1,17.2,17.2
144,DeMarco Murray,DAL,RB,15,PIT,14,81,5.8,1,4,4,31,0,1,1,17.2,17.2
144,Pierre Thomas,NO,RB,16,DAL,7,16,2.3,0,9,7,61,1,0,0,17.2,17.2
147,Arian Foster,HOU,RB,9,BUF,24,111,4.6,1,1,0,0,0,0,0,17.1,17.1
147,Marshawn Lynch,SEA,RB,8,DET,12,105,8.8,1,3,1,1,0,0,0,17.1,17.1
147,Frank Gore,SF,RB,12,NO,19,83,4.4,0,3,2,18,1,0,0,17.1,17.1
147,Jamaal Charles,KC,RB,5,BAL,31,140,4.5,0,2,2,21,0,1,0,17.1,17.1
147,Matt Forte,CHI,RB,13,SEA,21,66,3.1,0,3,3,30,1,0,0,17.1,17.1
152,Felix Jones,DAL,RB,6,BAL,18,92,5.1,1,1,1,13,0,0,0,17,17
152,Trent Richardson,CLE,RB,13,OAK,20,72,3.6,1,5,3,23,0,0,0,17,17
154,Alfred Morris,WAS,RB,14,BAL,23,129,5.6,1,1,0,0,0,1,1,16.9,16.9
155,Chris Wells,ARI,RB,12,LAR,17,48,2.8,2,0,0,0,0,0,0,16.8,16.8
155,Felix Jones,DAL,RB,10,PHI,16,71,4.4,0,3,3,22,1,0,0,16.8,16.8
157,Montell Owens,JAX,FB,14,NYJ,14,91,6.5,1,1,1,11,0,0,0,16.7,16.7
157,Chris Johnson,TEN,RB,4,HOU,25,141,5.6,0,2,2,16,0,0,0,16.7,16.7
157,Trent Richardson,CLE,RB,15,WAS,11,28,2.5,2,4,3,4,0,0,0,16.7,16.7
157,LeSean McCoy,PHI,RB,16,WAS,13,45,3.5,0,11,9,77,0,0,0,16.7,16.7
161,Frank Gore,SF,RB,5,BUF,14,106,7.6,1,0,0,0,0,0,0,16.6,16.6
161,BenJarvus Green-Ellis,CIN,RB,15,PHI,25,106,4.2,1,0,0,0,0,0,0,16.6,16.6
161,Arian Foster,HOU,RB,6,GB,17,29,1.7,2,3,1,12,0,0,0,16.6,16.6
161,Trent Richardson,CLE,RB,9,BAL,25,105,4.2,0,9,6,31,0,1,0,16.6,16.6
165,Arian Foster,HOU,RB,14,NE,15,46,3.1,1,6,4,39,0,0,0,16.5,16.5
166,Frank Gore,SF,RB,17,ARI,20,68,3.4,1,3,3,21,0,0,0,16.4,16.4
166,Adrian Peterson,MIN,RB,6,WAS,17,79,4.6,0,8,7,50,0,0,0,16.4,16.4
168,Ahmad Bradshaw,NYG,RB,1,DAL,17,78,4.6,1,2,2,15,0,0,0,16.3,16.3
168,Pierre Thomas,NO,RB,2,CAR,9,110,12.2,0,6,4,33,0,0,0,16.3,16.3
170,Michael Bush,CHI,RB,1,IND,12,42,3.5,2,0,0,0,0,0,0,16.2,16.2
170,Michael Turner,ATL,RB,9,DAL,20,102,5.1,1,1,0,0,0,0,0,16.2,16.2
172,Doug Martin,TB,RB,11,CAR,24,138,5.8,0,5,4,23,0,1,1,16.1,16.1
173,Jamaal Charles,KC,RB,10,PIT,23,100,4.3,1,0,0,0,0,0,0,16,16
173,BenJarvus Green-Ellis,CIN,RB,1,BAL,18,91,5.1,1,2,1,4,0,0,0,16,16
173,Matt Forte,CHI,RB,16,ARI,12,88,7.3,1,1,1,7,0,0,0,16,16
173,LeSean McCoy,PHI,RB,5,PIT,16,53,3.3,0,5,4,27,1,0,0,16,16
177,Arian Foster,HOU,RB,4,TEN,24,86,3.6,1,2,1,8,0,0,0,15.9,15.9
177,Dexter McCluster,KC,RB,8,OAK,2,15,7.5,0,8,6,54,1,0,0,15.9,15.9
179,Stevan Ridley,NE,RB,10,BUF,22,98,4.5,1,1,0,0,0,0,0,15.8,15.8
179,Jamaal Charles,KC,RB,13,CAR,27,127,4.7,0,4,4,11,0,0,0,15.8,15.8
179,Matt Forte,CHI,RB,15,GB,20,69,3.4,0,8,5,64,0,0,0,15.8,15.8
182,Stevan Ridley,NE,RB,12,NYJ,21,97,4.6,1,0,0,0,0,0,0,15.7,15.7
182,Vick Ballard,IND,RB,17,HOU,27,78,2.9,1,3,2,9,0,0,0,15.7,15.7
182,Darren McFadden,OAK,RB,8,KC,29,114,3.9,0,6,4,23,0,0,0,15.7,15.7
185,David Wilson,NYG,RB,17,PHI,15,75,5,0,1,1,15,1,0,0,15.5,15.5
185,Frank Gore,SF,RB,14,MIA,12,63,5.2,1,2,2,22,0,0,0,15.5,15.5
185,LeSean McCoy,PHI,RB,4,NYG,23,123,5.3,0,4,3,17,0,1,0,15.5,15.5
185,DeMarco Murray,DAL,RB,14,CIN,21,53,2.5,1,6,4,22,0,0,0,15.5,15.5
189,Shonn Greene,NYJ,RB,1,BUF,27,94,3.5,1,1,0,0,0,2,0,15.4,15.4
189,Doug Martin,TB,RB,16,LAR,18,62,3.4,0,8,7,57,0,0,0,15.4,15.4
191,Darren McFadden,OAK,RB,6,ATL,27,70,2.6,1,4,3,28,0,1,1,15.3,15.3
192,James Starks,GB,RB,13,MIN,15,66,4.4,1,2,2,16,0,0,0,15.2,15.2
192,Mike Goodson,OAK,RB,2,MIA,1,-6,-6,0,3,3,83,1,0,0,15.2,15.2
192,BenJarvus Green-Ellis,CIN,RB,13,LAC,25,118,4.7,0,4,4,14,0,0,0,15.2,15.2
192,Knowshon Moreno,DEN,RB,16,CLE,22,78,3.5,0,7,5,49,0,0,0,15.2,15.2
192,Jacquizz Rodgers,ATL,RB,3,LAC,10,32,3.2,0,5,5,35,1,0,0,15.2,15.2
197,Michael Turner,ATL,RB,3,LAC,14,80,5.7,1,2,2,1,0,0,0,15.1,15.1
197,CJ Spiller,BUF,RB,10,NE,9,70,7.8,0,4,4,61,0,0,0,15.1,15.1
199,Mark Ingram,NO,RB,15,TB,14,90,6.4,1,0,0,0,0,0,0,15,15
199,Chris Ivory,NO,RB,10,ATL,7,72,10.3,1,1,1,13,0,0,0,15,15
199,DeMarco Murray,DAL,RB,1,NYG,20,131,6.6,0,2,2,9,0,0,0,15,15
199,Darren Sproles,NO,RB,8,DEN,4,-1,-0.2,0,9,7,56,1,0,0,15,15
203,CJ Spiller,BUF,RB,13,JAX,14,77,5.5,1,1,1,7,0,0,0,14.9,14.9
203,Jacquizz Rodgers,ATL,RB,12,TB,10,49,4.9,1,2,2,30,0,0,0,14.9,14.9
203,Darren McFadden,OAK,RB,15,KC,30,110,3.7,0,4,4,39,0,1,1,14.9,14.9
203,Darren Sproles,NO,RB,4,GB,5,20,4,0,7,5,44,1,0,0,14.9,14.9
203,Matt Forte,CHI,RB,14,MIN,13,85,6.5,0,7,6,34,0,0,0,14.9,14.9
208,Ray Rice,BAL,RB,13,PIT,12,78,6.5,1,2,1,5,0,0,0,14.8,14.8
208,Marshawn Lynch,SEA,RB,13,CHI,19,87,4.6,1,3,2,11,0,2,1,14.8,14.8
208,Ray Rice,BAL,RB,10,OAK,13,35,2.7,1,5,4,33,0,0,0,14.8,14.8
208,Fred Jackson,BUF,RB,6,ARI,16,53,3.3,1,6,5,30,0,1,1,14.8,14.8
208,Adrian Peterson,MIN,RB,12,CHI,18,108,6,0,7,6,30,0,1,1,14.8,14.8
213,Justin Forsett,HOU,RB,12,DET,5,87,17.4,1,1,0,0,0,0,0,14.7,14.7
213,Reggie Bush,MIA,RB,12,SEA,14,87,6.2,1,3,1,-5,0,0,0,14.7,14.7
213,Mikel Leshoure,DET,RB,11,GB,19,84,4.4,1,1,1,-2,0,0,0,14.7,14.7
213,Frank Gore,SF,RB,4,NYJ,20,64,3.2,1,2,2,13,0,0,0,14.7,14.7
217,LeSean McCoy,PHI,RB,1,CLE,20,110,5.5,0,9,6,26,0,1,1,14.6,14.6
218,CJ Spiller,BUF,RB,11,MIA,22,91,4.1,0,4,3,39,0,0,0,14.5,14.5
218,Ahmad Bradshaw,NYG,RB,7,WAS,12,43,3.6,1,5,4,22,0,0,0,14.5,14.5
218,Reggie Bush,MIA,RB,1,HOU,14,69,4.9,0,6,6,46,0,1,0,14.5,14.5
221,Cedric Benson,GB,RB,3,SEA,17,45,2.6,1,5,4,19,0,1,0,14.4,14.4
222,Daniel Thomas,MIA,RB,12,SEA,9,60,6.7,1,1,1,18,0,0,0,14.3,14.3
222,LeSean McCoy,PHI,RB,9,NO,19,119,6.3,0,3,2,14,0,0,0,14.3,14.3
222,Mikel Leshoure,DET,RB,13,IND,21,57,2.7,1,3,2,16,0,0,0,14.3,14.3
222,Michael Bush,CHI,RB,3,LAR,18,55,3.1,1,2,2,18,0,0,0,14.3,14.3
222,LeSean McCoy,PHI,RB,6,DET,14,22,1.6,0,8,7,26,1,0,0,14.3,14.3
227,Steven Jackson,LAR,RB,16,TB,19,81,4.3,1,2,1,-4,0,0,0,14.2,14.2
227,Reggie Bush,MIA,RB,5,CIN,19,48,2.5,1,2,2,24,0,0,0,14.2,14.2
227,Maurice Jones-Drew,JAX,RB,2,HOU,12,60,5,0,3,3,7,1,0,0,14.2,14.2
227,Adrian Peterson,MIN,RB,4,DET,21,102,4.9,0,4,4,20,0,0,0,14.2,14.2
227,Steven Jackson,LAR,RB,13,SF,21,48,2.3,0,7,5,69,0,0,0,14.2,14.2
232,Doug Martin,TB,RB,6,KC,13,76,5.8,0,4,2,55,0,0,0,14.1,14.1
232,Trent Richardson,CLE,RB,3,BUF,12,27,2.2,1,7,6,24,0,0,0,14.1,14.1
234,Alfred Morris,WAS,RB,5,ATL,18,115,6.4,0,1,1,20,0,0,0,14,14
234,Darren Sproles,NO,RB,1,WAS,0,0,0,0,8,5,35,1,0,0,14,14
236,Steven Jackson,LAR,RB,12,ARI,24,139,5.8,0,1,0,0,0,0,0,13.9,13.9
236,LeSean McCoy,PHI,RB,2,BAL,25,81,3.2,1,3,2,8,0,1,1,13.9,13.9
236,Darren Sproles,NO,RB,7,TB,5,27,5.4,0,4,4,32,1,0,0,13.9,13.9
236,Montell Owens,JAX,FB,16,NE,10,42,4.2,0,4,4,77,0,0,0,13.9,13.9
236,Isaac Redman,PIT,RB,6,TEN,5,14,2.8,0,5,4,105,0,0,0,13.9,13.9
236,Marcel Reece,OAK,FB,10,BAL,13,48,3.7,0,9,7,56,0,0,0,13.9,13.9
242,Bilal Powell,NYJ,RB,14,JAX,19,78,4.1,1,0,0,0,0,0,0,13.8,13.8
242,Alfred Morris,WAS,RB,3,CIN,17,78,4.6,1,1,0,0,0,0,0,13.8,13.8
242,Steven Jackson,LAR,RB,14,BUF,19,64,3.4,1,4,1,9,0,0,0,13.8,13.8
242,Jonathan Stewart,CAR,RB,11,TB,15,43,2.9,1,1,1,30,0,0,0,13.8,13.8
242,Doug Martin,TB,RB,1,CAR,24,95,4,0,4,4,23,0,0,0,13.8,13.8
242,Jamaal Charles,KC,RB,11,CIN,17,87,5.1,0,6,4,31,0,0,0,13.8,13.8
242,Arian Foster,HOU,RB,13,TEN,14,38,2.7,1,5,5,15,0,1,0,13.8,13.8
249,Shonn Greene,NYJ,RB,14,JAX,20,77,3.8,1,0,0,0,0,0,0,13.7,13.7
249,Matt Forte,CHI,RB,5,JAX,22,107,4.9,0,4,2,20,0,0,0,13.7,13.7
249,Vick Ballard,IND,RB,13,DET,9,41,4.6,1,4,3,21,0,0,0,13.7,13.7
249,Ronnie Brown,LAC,RB,8,CLE,4,17,4.2,0,8,7,85,0,0,0,13.7,13.7
253,Vick Ballard,IND,RB,8,TEN,12,55,4.6,0,1,1,16,1,0,0,13.6,13.6
253,Michael Turner,ATL,RB,5,WAS,17,64,3.8,1,5,2,2,0,0,0,13.6,13.6
253,Reggie Bush,MIA,RB,9,IND,10,41,4.1,1,3,2,25,0,0,0,13.6,13.6
253,Felix Jones,DAL,RB,12,WAS,6,14,2.3,0,4,3,47,1,0,0,13.6,13.6
253,Cedric Benson,GB,RB,2,CHI,20,81,4,0,4,4,35,0,0,0,13.6,13.6
253,Ray Rice,BAL,RB,4,CLE,18,49,2.7,0,11,8,47,0,0,0,13.6,13.6
259,Michael Turner,ATL,RB,13,NO,12,83,6.9,1,1,1,7,0,1,1,13.5,13.5
260,Darren McFadden,OAK,RB,14,DEN,11,52,4.7,0,4,2,12,1,0,0,13.4,13.4
260,Doug Martin,TB,RB,10,LAC,19,68,3.6,0,3,3,51,0,0,0,13.4,13.4
260,Chris Johnson,TEN,RB,6,PIT,19,91,4.8,0,4,4,23,0,0,0,13.4,13.4
