Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
21,Mike Tolbert,CAR,FB,1,ARI,2,7,3.5,0,2,1,1,1,0,0,7.3,7.3
23,Dan Herron,IND,RB,3,NE,10,51,5.1,0,4,2,11,0,0,0,7.2,7.2
23,Rex Burkhead,CIN,RB,1,IND,1,23,23,0,3,3,34,0,0,0,7.2,7.2
25,Tyler Clutts,DAL,FB,2,GB,0,0,0,0,1,1,1,1,0,0,6.6,6.6
25,James Develin,NE,RB,3,IND,0,0,0,0,1,1,1,1,0,0,6.6,6.6
27,Bernard Pierce,BAL,RB,1,PIT,1,5,5,1,0,0,0,0,0,0,6.5,6.5
27,Shane Vereen,NE,RB,2,BAL,1,6,6,0,5,4,39,0,0,0,6.5,6.5
29,Marion Grice,ARI,RB,1,CAR,1,1,1,1,0,0,0,0,0,0,6.1,6.1
30,Theo Riddick,DET,RB,1,DAL,0,0,0,0,7,4,39,0,0,0,5.9,5.9
31,Shane Vereen,NE,RB,3,IND,1,2,2,0,4,3,41,0,0,0,5.8,5.8
32,Zurlon Tipton,IND,RB,1,CIN,11,40,3.6,0,1,1,6,0,0,0,5.1,5.1
33,James Starks,GB,RB,3,SEA,5,44,8.8,0,3,1,0,0,0,0,4.9,4.9
33,Kyle Juszczyk,BAL,FB,2,NE,0,0,0,0,5,4,29,0,1,0,4.9,4.9
35,Josh Harris,PIT,RB,1,BAL,9,25,2.8,0,2,2,6,0,0,0,4.1,4.1
36,LeGarrette Blount,NE,RB,4,SEA,14,40,2.9,0,0,0,0,0,0,0,4,4
37,Ben Tate,PIT,RB,1,BAL,5,19,3.8,0,3,2,9,0,1,0,3.8,3.8
37,Kerwynn Williams,ARI,RB,1,CAR,10,23,2.3,0,3,3,0,0,0,0,3.8,3.8
39,Justin Forsett,BAL,RB,1,PIT,16,40,2.5,0,2,1,7,0,1,1,3.2,3.2
40,Zurlon Tipton,IND,RB,2,DEN,2,14,7,0,2,1,12,0,0,0,3.1,3.1
41,Mike Tolbert,CAR,FB,2,SEA,2,10,5,0,2,1,14,0,0,0,2.9,2.9
41,Dri Archer,PIT,RB,1,BAL,1,-1,-1,0,4,3,15,0,0,0,2.9,2.9
43,DeAngelo Williams,CAR,RB,2,SEA,2,14,7,0,2,2,2,0,0,0,2.6,2.6
43,Kyle Juszczyk,BAL,FB,1,PIT,0,0,0,0,4,2,16,0,0,0,2.6,2.6
45,Brandon Bolden,NE,RB,2,BAL,3,7,2.3,0,1,1,11,0,0,0,2.3,2.3
46,Robert Turbin,SEA,RB,4,NE,2,21,10.5,0,0,0,0,0,0,0,2.1,2.1
47,Robert Turbin,SEA,RB,2,CAR,7,19,2.7,0,1,0,0,0,0,0,1.9,1.9
48,James Starks,GB,RB,2,DAL,5,16,3.2,0,0,0,0,0,0,0,1.6,1.6
48,DeAngelo Williams,CAR,RB,1,ARI,4,16,4,0,0,0,0,0,0,0,1.6,1.6
48,John Kuhn,GB,FB,2,DAL,1,4,4,0,2,1,7,0,0,0,1.6,1.6
51,Joseph Randle,DAL,RB,2,GB,2,15,7.5,0,0,0,0,0,0,0,1.5,1.5
52,Will Tukuafu,SEA,FB,3,GB,0,0,0,0,1,1,8,0,0,0,1.3,1.3
53,John Kuhn,GB,FB,3,SEA,2,3,1.5,0,1,1,3,0,0,0,1.1,1.1
53,Robert Turbin,SEA,RB,3,GB,2,8,4,0,1,1,-2,0,0,0,1.1,1.1
53,James Develin,NE,RB,4,SEA,0,0,0,0,1,1,6,0,0,0,1.1,1.1
53,Robert Hughes,ARI,FB,1,CAR,1,0,0,0,1,1,6,0,0,0,1.1,1.1
57,Ronnie Hillman,DEN,RB,2,IND,2,8,4,0,0,0,0,0,0,0,0.8,0.8
58,Stepfan Taylor,ARI,RB,1,CAR,3,3,1,0,0,0,2,0,0,0,0.5,0.5
59,Jonas Gray,NE,RB,3,IND,4,4,1,0,0,0,0,0,0,0,0.4,0.4
60,Will Johnson,PIT,FB,1,BAL,1,3,3,0,0,0,0,0,0,0,0.3,0.3
60,Fitzgerald Toussaint,BAL,RB,2,NE,2,5,2.5,0,1,1,-7,0,0,0,0.3,0.3
62,Bernard Pierce,BAL,RB,2,NE,1,2,2,0,0,0,0,0,0,0,0.2,0.2
63,LeGarrette Blount,NE,RB,2,BAL,3,1,0.3,0,0,0,0,0,0,0,0.1,0.1
63,Fozzy Whittaker,CAR,RB,2,SEA,1,1,1,0,0,0,0,0,0,0,0.1,0.1
63,Jed Collins,DET,FB,1,DAL,1,1,1,0,0,0,0,0,0,0,0.1,0.1
66,Will Tukuafu,SEA,FB,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0
66,Lance Dunbar,DAL,RB,2,GB,0,0,0,0,0,0,0,0,0,0,0,0
66,Jeremy Stewart,DEN,RB,2,IND,0,0,0,0,0,0,0,0,0,0,0,0
66,James Develin,NE,RB,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0
66,Michael Hill,IND,RB,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0
66,Brandon Bolden,NE,RB,3,IND,0,0,0,0,0,0,0,0,0,0,0,0
66,Michael Hill,IND,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
66,Will Tukuafu,SEA,FB,4,NE,0,0,0,0,0,0,0,0,0,0,0,0
66,Brandon Bolden,NE,RB,4,SEA,0,0,0,0,0,0,0,0,0,0,0,0
66,Cedric Peerman,CIN,RB,1,IND,0,0,0,0,0,0,0,0,0,0,0,0
66,Tyler Clutts,DAL,FB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
66,Trent Richardson,IND,RB,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0
66,Lance Dunbar,DAL,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
66,Joseph Randle,DAL,RB,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
66,George Winn,DET,RB,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0
66,Fitzgerald Toussaint,BAL,RB,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0
