Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
33,Darren Sproles,PHI,RB,1,CHI,13,21,1.6,0,3,2,14,0,0,0,4.5,4.5
34,Wendell Smallwood,PHI,RB,2,NO,10,33,3.3,0,1,1,6,0,0,0,4.4,4.4
34,CJ Anderson,LAR,RB,4,NE,7,22,3.1,0,3,2,12,0,1,0,4.4,4.4
36,Tarik Cohen,CHI,RB,1,PHI,1,0,0,0,5,3,27,0,0,0,4.2,4.2
37,Justin Jackson,LAC,RB,2,NE,1,4,4,0,4,3,22,0,0,0,4.1,4.1
38,Darren Sproles,PHI,RB,2,NO,3,4,1.3,0,4,3,21,0,0,0,4,4
39,Todd Gurley,LAR,RB,4,NE,10,35,3.5,0,2,1,-1,0,0,0,3.9,3.9
40,Jordan Howard,CHI,RB,1,PHI,10,35,3.5,0,1,0,0,0,0,0,3.5,3.5
41,Austin Ekeler,LAC,RB,2,NE,0,0,0,0,5,3,19,0,0,0,3.4,3.4
42,Rashaad Penny,SEA,RB,1,DAL,4,29,7.2,0,0,0,0,0,0,0,2.9,2.9
42,Alfred Blue,HOU,RB,1,IND,2,8,4,0,2,2,11,0,0,0,2.9,2.9
44,Spencer Ware,KC,RB,3,NE,0,0,0,0,1,1,21,0,0,0,2.6,2.6
45,Nyheim Hines,IND,RB,2,KC,3,24,8,0,0,0,0,0,0,0,2.4,2.4
46,Gus Edwards,BAL,RB,1,LAC,8,23,2.9,0,0,0,0,0,0,0,2.3,2.3
47,James White,NE,RB,4,LAR,2,4,2,0,4,1,5,0,0,0,1.4,1.4
47,James Develin,NE,RB,3,KC,0,0,0,0,1,1,9,0,0,0,1.4,1.4
49,Jordan Wilkins,IND,RB,1,HOU,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
50,Derek Watt,LAC,FB,1,BAL,0,0,0,0,1,1,1,0,0,0,0.6,0.6
51,Justin Jackson,LAC,RB,1,BAL,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
51,James Develin,NE,RB,2,LAC,2,5,2.5,0,0,0,0,0,0,0,0.5,0.5
53,Zach Line,NO,FB,3,LAR,1,4,4,0,0,0,0,0,0,0,0.4,0.4
54,D'Onta Foreman,HOU,RB,1,IND,1,3,3,0,1,0,0,0,0,0,0.3,0.3
55,Benjamin Cunningham,CHI,RB,1,PHI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
55,Josh Adams,PHI,RB,1,CHI,1,2,2,0,0,0,0,0,0,0,0.2,0.2
57,Rod Smith,DAL,RB,1,SEA,1,1,1,0,0,0,0,0,0,0,0.1,0.1
58,James Develin,NE,RB,4,LAR,0,0,0,0,0,0,0,0,0,0,0,0
58,John Kelly,LAR,RB,4,NE,0,0,0,0,0,0,0,0,0,0,0,0
58,Jamize Olawale,DAL,FB,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
58,Detrez Newsome,LAC,RB,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
58,Javorius Allen,BAL,RB,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0
58,Ty Montgomery,BAL,RB,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0
58,Michael Burton,CHI,FB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
58,Boston Scott,PHI,RB,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0
58,Nyheim Hines,IND,RB,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0
58,Anthony Sherman,KC,FB,2,IND,0,0,0,0,0,0,0,0,0,0,0,0
58,Charcandrick West,KC,RB,2,IND,0,0,0,0,0,0,0,0,0,0,0,0
58,Jordan Wilkins,IND,RB,2,KC,0,0,0,0,1,0,0,0,0,0,0,0
58,Derek Watt,LAC,FB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
58,Jamize Olawale,DAL,FB,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
58,Rod Smith,DAL,RB,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
58,John Kelly,LAR,RB,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0
58,Boston Scott,PHI,RB,2,NO,0,0,0,0,0,0,0,0,0,0,0,0
58,Zach Line,NO,FB,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0
58,Anthony Sherman,KC,FB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
58,Charcandrick West,KC,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
58,Darrel Williams,KC,RB,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
58,John Kelly,LAR,RB,3,NO,0,0,0,0,0,0,0,0,0,0,0,0
80,Taquan Mizzell,CHI,RB,1,PHI,1,-1,-1,0,1,0,0,0,0,0,-0.1,-0.1
