Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
19,Ben Tate,HOU,RB,13,NE,22,102,4.6,3,0,0,0,0,0,0,28.2,28.2
19,Shane Vereen,NE,RB,14,CLE,3,9,3,1,17,12,153,0,0,0,28.2,28.2
21,DeMarco Murray,DAL,RB,3,LAR,26,175,6.7,1,3,3,28,0,1,0,27.8,27.8
22,Darren Sproles,NO,RB,4,MIA,4,28,7,1,8,7,114,1,1,1,27.7,27.7
23,Jamaal Charles,KC,RB,6,OAK,22,78,3.5,2,9,5,50,0,1,0,27.3,27.3
24,Reggie Bush,DET,RB,1,MIN,21,90,4.3,0,8,4,101,1,0,0,27.1,27.1
24,Rashad Jennings,OAK,RB,9,PHI,15,102,6.8,1,10,7,74,0,0,0,27.1,27.1
26,Matt Forte,CHI,RB,14,DAL,20,102,5.1,0,9,7,73,1,0,0,27,27
27,Jamaal Charles,KC,RB,3,PHI,20,92,4.6,1,8,7,80,0,0,0,26.7,26.7
28,Pierre Thomas,NO,RB,10,DAL,17,87,5.1,1,7,7,24,1,0,0,26.6,26.6
29,Matt Forte,CHI,RB,9,GB,24,125,5.2,1,8,5,54,0,0,0,26.4,26.4
29,Joique Bell,DET,RB,16,NYG,20,91,4.6,1,10,10,63,0,0,0,26.4,26.4
31,Matt Asiata,MIN,RB,15,PHI,30,51,1.7,3,5,3,15,0,0,0,26.1,26.1
31,Arian Foster,HOU,RB,4,SEA,27,102,3.8,0,8,6,69,1,0,0,26.1,26.1
33,Adrian Peterson,MIN,RB,4,PIT,23,140,6.1,2,1,0,0,0,0,0,26,26
34,Pierre Thomas,NO,RB,5,CHI,19,36,1.9,0,9,9,55,2,1,0,25.6,25.6
35,LeSean McCoy,PHI,RB,1,WAS,31,184,5.9,1,1,1,5,0,0,0,25.4,25.4
36,Marshawn Lynch,SEA,RB,11,MIN,17,54,3.2,2,2,2,9,1,1,0,25.3,25.3
36,Reggie Bush,DET,RB,4,CHI,18,139,7.7,1,6,4,34,0,1,0,25.3,25.3
38,Adrian Peterson,MIN,RB,9,DAL,25,140,5.6,1,3,3,37,0,0,0,25.2,25.2
39,Eddie Lacy,GB,RB,15,DAL,21,141,6.7,1,5,4,30,0,0,0,25.1,25.1
40,James Starks,GB,RB,2,WAS,20,132,6.6,1,5,4,36,0,0,0,24.8,24.8
40,Eddie Lacy,GB,RB,12,MIN,25,110,4.4,1,6,6,48,0,0,0,24.8,24.8
42,Reggie Bush,DET,RB,13,GB,20,117,5.8,1,5,5,65,0,1,1,24.7,24.7
43,DeMarco Murray,DAL,RB,16,WAS,22,96,4.4,1,3,3,15,1,0,0,24.6,24.6
44,Giovani Bernard,CIN,RB,9,MIA,9,79,8.8,2,4,4,25,0,0,0,24.4,24.4
45,DeAngelo Williams,CAR,RB,15,NYJ,15,81,5.4,0,4,3,87,1,0,0,24.3,24.3
46,Knowshon Moreno,DEN,RB,2,NYG,13,93,7.2,2,3,3,14,0,0,0,24.2,24.2
47,Donald Brown,IND,RB,16,KC,10,79,7.9,1,3,2,31,1,0,0,24,24
48,Brandon Jacobs,NYG,RB,6,CHI,22,106,4.8,2,2,1,8,0,0,0,23.9,23.9
48,Stevan Ridley,NE,RB,9,PIT,26,115,4.4,2,4,3,9,0,1,1,23.9,23.9
50,Rashad Jennings,OAK,RB,15,KC,23,91,4,2,3,3,12,0,0,0,23.8,23.8
51,Joique Bell,DET,RB,1,MIN,6,25,4.2,2,6,5,67,0,0,0,23.7,23.7
52,Marshawn Lynch,SEA,RB,10,ATL,24,145,6,1,3,3,16,0,0,0,23.6,23.6
53,Stevan Ridley,NE,RB,6,NO,20,96,4.8,2,1,1,14,0,0,0,23.5,23.5
53,Knowshon Moreno,DEN,RB,5,DAL,19,93,4.9,1,5,5,57,0,1,0,23.5,23.5
55,Frank Gore,SF,RB,7,TEN,24,70,2.9,2,3,2,34,0,0,0,23.4,23.4
55,Maurice Jones-Drew,JAX,RB,12,HOU,14,84,6,1,6,6,60,0,0,0,23.4,23.4
57,DeMarco Murray,DAL,RB,15,GB,18,134,7.4,1,7,4,19,0,0,0,23.3,23.3
57,Fred Jackson,BUF,RB,5,CLE,17,53,3.1,2,6,4,40,0,0,0,23.3,23.3
59,Andre Ellington,ARI,RB,8,ATL,15,154,10.3,1,2,2,8,0,1,0,23.2,23.2
59,Ray Rice,BAL,RB,5,MIA,27,74,2.7,2,7,6,28,0,1,1,23.2,23.2
61,Roy Helu,WAS,RB,7,CHI,11,41,3.7,3,2,1,5,0,0,0,23.1,23.1
61,Marcel Reece,OAK,FB,14,NYJ,19,123,6.5,1,5,2,38,0,0,0,23.1,23.1
61,Danny Woodhead,LAC,RB,4,DAL,5,32,6.4,0,7,5,54,2,0,0,23.1,23.1
61,Le'Veon Bell,PIT,RB,13,BAL,16,73,4.6,1,9,7,63,0,0,0,23.1,23.1
65,Mark Ingram,NO,RB,10,DAL,14,145,10.4,1,3,2,15,0,0,0,23,23
66,Jamaal Charles,KC,RB,16,IND,13,106,8.2,1,6,5,38,0,0,0,22.9,22.9
67,CJ Spiller,BUF,RB,13,ATL,15,149,9.9,1,4,2,8,0,0,0,22.7,22.7
68,Le'Veon Bell,PIT,RB,4,MIN,16,57,3.6,2,5,4,27,0,0,0,22.4,22.4
69,Ray Rice,BAL,RB,11,CHI,25,131,5.2,1,5,3,17,0,0,0,22.3,22.3
69,Darren Sproles,NO,RB,10,DAL,5,12,2.4,1,7,7,76,1,1,1,22.3,22.3
71,Knowshon Moreno,DEN,RB,8,WAS,13,43,3.3,0,6,6,89,1,0,0,22.2,22.2
71,Jacquizz Rodgers,ATL,RB,7,TB,8,16,2,0,9,8,46,2,0,0,22.2,22.2
73,Adrian Peterson,MIN,RB,13,CHI,35,211,6,0,4,2,0,0,0,0,22.1,22.1
74,Eddie Lacy,GB,RB,16,PIT,15,84,5.6,2,3,2,6,0,0,0,22,22
74,Reggie Bush,DET,RB,6,CLE,17,78,4.6,0,6,5,57,1,0,0,22,22
76,Donald Brown,IND,RB,11,TEN,14,80,5.7,2,1,1,14,0,0,0,21.9,21.9
77,LeSean McCoy,PHI,RB,3,KC,20,158,7.9,1,1,0,0,0,0,0,21.8,21.8
77,Rashad Jennings,OAK,RB,11,HOU,22,150,6.8,1,3,2,-2,0,0,0,21.8,21.8
77,Arian Foster,HOU,RB,6,LAR,20,141,7,0,7,4,57,0,0,0,21.8,21.8
77,Fred Jackson,BUF,RB,13,ATL,11,42,3.8,1,4,4,36,1,0,0,21.8,21.8
81,Mike James,TB,RB,9,SEA,28,158,5.6,0,2,2,8,0,0,0,21.7,21.68
82,Knile Davis,KC,RB,17,LAC,27,81,3,2,4,2,5,0,0,0,21.6,21.6
82,Chris Johnson,TEN,RB,17,HOU,27,127,4.7,1,3,3,14,0,1,0,21.6,21.6
84,Joique Bell,DET,RB,3,WAS,20,63,3.2,1,5,4,69,0,0,0,21.2,21.2
84,Jamaal Charles,KC,RB,4,NYG,18,65,3.6,0,11,5,62,1,0,0,21.2,21.2
86,Eddie Lacy,GB,RB,9,CHI,22,150,6.8,1,0,0,0,0,0,0,21,21
86,Ryan Mathews,LAC,RB,14,NYG,29,103,3.6,1,4,3,32,0,0,0,21,21
86,Danny Woodhead,LAC,RB,12,KC,6,25,4.2,1,4,4,45,1,0,0,21,21
86,Matt Forte,CHI,RB,11,BAL,18,83,4.6,0,6,5,42,1,0,0,21,21
86,Jamaal Charles,KC,RB,5,TEN,22,108,4.9,1,9,5,37,0,1,1,21,21
86,Marshawn Lynch,SEA,RB,15,NYG,16,47,2.9,1,6,6,73,0,0,0,21,21
92,Chris Johnson,TEN,RB,11,IND,17,86,5.1,2,1,1,-2,0,0,0,20.9,20.9
92,Steven Jackson,ATL,RB,13,BUF,23,84,3.7,2,1,1,0,0,0,0,20.9,20.9
94,Zac Stacy,LAR,RB,15,NO,28,133,4.8,1,2,1,10,0,0,0,20.8,20.8
94,Darren McFadden,OAK,RB,8,PIT,24,73,3,2,2,2,5,0,0,0,20.8,20.8
96,Adrian Peterson,MIN,RB,10,WAS,20,75,3.8,2,2,2,2,0,0,0,20.7,20.7
97,Rashard Mendenhall,ARI,RB,15,TEN,21,69,3.3,2,2,1,9,0,0,0,20.3,20.3
97,Joique Bell,DET,RB,13,GB,19,94,4.9,1,4,3,34,0,0,0,20.3,20.3
97,Jamaal Charles,KC,RB,2,DAL,16,55,3.4,0,10,8,48,1,0,0,20.3,20.3
100,Matt Forte,CHI,RB,4,DET,14,95,6.8,1,6,5,22,0,0,0,20.2,20.2
100,Reggie Bush,DET,RB,8,DAL,21,92,4.4,1,9,8,30,0,1,1,20.2,20.2
102,Chris Ivory,NYJ,RB,9,NO,18,139,7.7,1,0,0,0,0,0,0,19.9,19.9
102,LeSean McCoy,PHI,RB,17,DAL,27,131,4.9,0,2,1,3,1,0,0,19.9,19.9
102,Knowshon Moreno,DEN,RB,14,TEN,14,78,5.6,1,7,6,31,0,0,0,19.9,19.9
105,Marshawn Lynch,SEA,RB,4,HOU,17,98,5.8,1,3,3,45,0,1,1,19.8,19.8
105,Bobby Rainey,TB,RB,14,BUF,22,127,5.8,1,4,3,-4,0,0,0,19.8,19.8
105,Jacquizz Rodgers,ATL,RB,5,NYJ,14,43,3.1,2,4,4,15,0,0,0,19.8,19.8
108,LeGarrette Blount,NE,RB,16,BAL,16,76,4.8,2,0,0,0,0,0,0,19.6,19.6
108,Jonathan Grimes,HOU,RB,17,TEN,16,50,3.1,1,6,6,76,0,1,1,19.6,19.6
108,Matt Forte,CHI,RB,2,MIN,19,90,4.7,0,11,11,71,0,1,1,19.6,19.6
111,Giovani Bernard,CIN,RB,10,BAL,14,58,4.1,0,8,8,37,1,0,0,19.5,19.5
112,Ryan Mathews,LAC,RB,16,OAK,25,99,4,1,5,3,20,0,0,0,19.4,19.4
112,Shane Vereen,NE,RB,1,BUF,14,101,7.2,0,10,7,58,0,0,0,19.4,19.4
114,Frank Gore,SF,RB,4,LAR,20,153,7.6,1,2,0,0,0,1,1,19.3,19.3
114,Ryan Mathews,LAC,RB,15,DEN,29,127,4.4,1,1,1,1,0,0,0,19.3,19.3
114,Adrian Peterson,MIN,RB,12,GB,32,146,4.6,1,1,1,2,0,1,1,19.3,19.3
114,Andre Brown,NYG,RB,13,WAS,14,35,2.5,2,5,3,23,0,0,0,19.3,19.3
114,Eddie Lacy,GB,RB,7,CLE,22,82,3.7,1,7,5,26,0,0,0,19.3,19.3
119,Darrel Young,WAS,FB,9,LAC,5,12,2.4,3,0,0,0,0,0,0,19.2,19.2
119,Eddie Lacy,GB,RB,8,MIN,29,94,3.2,1,4,4,18,0,0,0,19.2,19.2
119,Le'Veon Bell,PIT,RB,15,CIN,24,57,2.4,1,5,5,50,0,0,0,19.2,19.2
119,LeSean McCoy,PHI,RB,2,LAC,11,53,4.8,0,6,5,114,0,0,0,19.2,19.2
123,Jason Snelling,ATL,RB,3,MIA,11,53,4.8,0,5,4,58,1,0,0,19.1,19.1
123,Matt Forte,CHI,RB,3,PIT,16,87,5.4,1,4,4,24,0,0,0,19.1,19.1
123,Chris Johnson,TEN,RB,13,IND,18,69,3.8,0,7,6,32,1,0,0,19.1,19.1
126,Giovani Bernard,CIN,RB,2,PIT,8,38,4.8,1,2,1,27,1,0,0,19,19
126,Jamaal Charles,KC,RB,13,DEN,19,93,4.9,1,2,2,27,0,1,0,19,19
126,Chris Johnson,TEN,RB,7,SF,9,39,4.3,0,4,4,71,1,0,0,19,19
126,Giovani Bernard,CIN,RB,6,BUF,15,28,1.9,0,7,6,72,1,0,0,19,19
130,Fred Jackson,BUF,RB,16,MIA,19,111,5.8,1,2,2,7,0,0,0,18.8,18.8
130,Fred Jackson,BUF,RB,17,NE,14,60,4.3,1,6,3,53,0,0,0,18.8,18.8
132,Joique Bell,DET,RB,14,PHI,23,69,3,1,7,4,58,0,2,2,18.7,18.7
133,Ahmad Bradshaw,IND,RB,3,SF,19,95,5,1,4,3,16,0,0,0,18.6,18.6
134,Adrian Peterson,MIN,RB,3,CLE,25,88,3.5,1,6,6,27,0,1,1,18.5,18.5
135,Andre Brown,NYG,RB,10,OAK,30,115,3.8,1,3,1,4,0,0,0,18.4,18.4
136,Steven Jackson,ATL,RB,15,WAS,15,38,2.5,2,6,4,5,0,0,0,18.3,18.3
137,Frank Gore,SF,RB,8,JAX,19,71,3.7,2,1,1,6,0,1,1,18.2,18.2
137,Trent Richardson,IND,RB,15,HOU,19,64,3.4,0,6,4,38,1,1,0,18.2,18.2
137,LeSean McCoy,PHI,RB,5,NYG,20,46,2.3,1,8,6,46,0,0,0,18.2,18.2
140,Alfred Morris,WAS,RB,9,LAC,25,121,4.8,1,0,0,0,0,0,0,18.1,18.1
140,Johnathan Franklin,GB,RB,3,CIN,13,103,7.9,1,3,3,23,0,1,1,18.1,18.1
142,Chris Ogbonnaya,CLE,RB,6,DET,5,24,4.8,0,12,7,61,1,0,0,18,18
143,Giovani Bernard,CIN,RB,3,GB,10,50,5,1,4,4,49,0,0,0,17.9,17.9
144,Jamaal Charles,KC,RB,7,HOU,21,86,4.1,1,4,3,37,0,1,1,17.8,17.8
144,Andre Ellington,ARI,RB,15,TEN,10,71,7.1,0,5,4,87,0,0,0,17.8,17.8
144,Andre Brown,NYG,RB,12,DAL,21,127,6,0,4,4,11,0,0,0,17.8,17.8
147,Mike Tolbert,CAR,FB,6,MIN,8,27,3.4,1,3,2,20,1,0,0,17.7,17.7
147,Andre Ellington,ARI,RB,6,SF,7,56,8,1,5,5,36,0,0,0,17.7,17.7
149,Montee Ball,DEN,RB,11,KC,8,25,3.1,2,4,3,16,0,0,0,17.6,17.6
150,Bryce Brown,PHI,RB,16,CHI,9,115,12.8,1,0,0,0,0,0,0,17.5,17.5
150,Jamaal Charles,KC,RB,1,JAX,16,77,4.8,1,6,3,23,0,0,0,17.5,17.5
152,Le'Veon Bell,PIT,RB,16,GB,26,124,4.8,1,3,1,5,0,1,1,17.4,17.4
152,Daniel Thomas,MIA,RB,14,PIT,16,105,6.6,1,1,1,4,0,0,0,17.4,17.4
152,Danny Woodhead,LAC,RB,14,NYG,7,42,6,0,5,4,52,1,0,0,17.4,17.4
155,Jordan Todman,JAX,RB,15,BUF,25,109,4.4,0,8,4,44,0,0,0,17.3,17.3
156,Joique Bell,DET,RB,11,PIT,9,49,5.4,1,4,3,48,0,0,0,17.2,17.2
157,Reggie Bush,DET,RB,15,BAL,17,86,5.1,1,4,2,15,0,0,0,17.1,17.1
157,Le'Veon Bell,PIT,RB,10,BUF,22,57,2.6,1,3,3,39,0,0,0,17.1,17.1
157,Matt Forte,CHI,RB,1,CIN,19,50,2.6,1,6,4,41,0,0,0,17.1,17.1
157,Ray Rice,BAL,RB,1,DEN,12,36,3,1,11,8,35,0,0,0,17.1,17.1
161,Ryan Mathews,LAC,RB,7,JAX,21,110,5.2,1,0,0,0,0,0,0,17,17
161,Arian Foster,HOU,RB,2,TEN,19,79,4.2,1,4,1,6,0,0,0,17,17
161,Knowshon Moreno,DEN,RB,13,KC,15,18,1.2,0,5,4,72,1,0,0,17,17
164,Benjamin Cunningham,LAR,RB,12,CHI,13,109,8.4,1,0,0,0,0,1,0,16.9,16.9
165,BenJarvus Green-Ellis,CIN,RB,14,IND,17,48,2.8,2,1,0,0,0,0,0,16.8,16.8
165,Frank Gore,SF,RB,16,ATL,21,97,4.6,1,1,1,6,0,0,0,16.8,16.8
165,Rashad Jennings,OAK,RB,13,DAL,17,35,2.1,2,2,1,8,0,0,0,16.8,16.8
165,Bilal Powell,NYJ,RB,3,BUF,27,149,5.5,0,3,2,9,0,0,0,16.8,16.8
165,Giovani Bernard,CIN,RB,14,IND,12,99,8.2,0,4,4,49,0,0,0,16.8,16.8
170,Zac Stacy,LAR,RB,7,CAR,17,53,3.1,0,4,4,34,1,0,0,16.7,16.7
170,Dexter McCluster,KC,RB,8,CLE,1,5,5,0,10,7,67,1,1,0,16.7,16.7
172,Shonn Greene,TEN,RB,14,DEN,9,46,5.1,2,0,0,0,0,0,0,16.6,16.6
172,LeSean McCoy,PHI,RB,10,GB,25,155,6.2,0,1,1,6,0,0,0,16.6,16.6
172,Marshawn Lynch,SEA,RB,17,LAR,23,97,4.2,1,2,1,4,0,0,0,16.6,16.6
172,Chris Johnson,TEN,RB,15,ARI,13,40,3.1,0,3,3,51,1,0,0,16.6,16.6
172,Peyton Hillis,NYG,RB,7,MIN,18,36,2,1,6,5,45,0,1,0,16.6,16.6
177,CJ Spiller,BUF,RB,9,KC,12,116,9.7,0,3,2,39,0,0,0,16.5,16.5
177,Ryan Mathews,LAC,RB,17,KC,24,144,6,0,3,2,11,0,0,0,16.5,16.5
177,DeMarco Murray,DAL,RB,14,CHI,18,146,8.1,0,5,2,9,0,0,0,16.5,16.5
177,Eddie Lacy,GB,RB,14,ATL,20,65,3.2,1,5,3,25,0,0,0,16.5,16.5
177,Fred Jackson,BUF,RB,7,MIA,11,36,3.3,1,5,4,49,0,0,0,16.5,16.5
177,DeMarco Murray,DAL,RB,1,NYG,20,86,4.3,0,10,8,39,0,0,0,16.5,16.5
183,Rashard Mendenhall,ARI,RB,2,DET,15,66,4.4,1,2,2,28,0,0,0,16.4,16.4
183,Edwin Baker,CLE,RB,15,CHI,8,38,4.8,1,4,4,46,0,0,0,16.4,16.4
185,Zac Stacy,LAR,RB,12,CHI,12,87,7.2,1,2,1,10,0,0,0,16.2,16.2
185,Montee Ball,DEN,RB,14,TEN,15,77,5.1,1,4,3,10,0,0,0,16.2,16.2
187,Le'Veon Bell,PIT,RB,17,CLE,20,90,4.5,1,1,1,6,0,0,0,16.1,16.1
187,LeSean McCoy,PHI,RB,6,TB,25,116,4.6,0,2,2,55,0,1,1,16.1,16.1
187,Matt Forte,CHI,RB,13,MIN,23,120,5.2,0,2,2,31,0,0,0,16.1,16.1
187,Marshawn Lynch,SEA,RB,9,TB,21,125,6,0,5,4,16,0,0,0,16.1,16.1
191,DeMarco Murray,DAL,RB,10,NO,16,89,5.6,1,2,1,6,0,0,0,16,16
191,LeSean McCoy,PHI,RB,9,OAK,12,44,3.7,0,4,4,36,1,0,0,16,16
191,Chris Johnson,TEN,RB,5,KC,10,17,1.7,0,5,4,63,1,0,0,16,16
191,Shane Vereen,NE,RB,13,HOU,10,38,3.8,0,6,5,37,1,0,0,16,16
191,Danny Woodhead,LAC,RB,5,OAK,9,17,1.9,0,9,9,58,1,1,1,16,16
196,Marshawn Lynch,SEA,RB,7,ARI,21,91,4.3,1,3,1,3,0,0,0,15.9,15.9
196,Ahmad Bradshaw,IND,RB,2,MIA,15,65,4.3,1,3,3,19,0,0,0,15.9,15.9
196,Le'Veon Bell,PIT,RB,9,NE,16,74,4.6,0,10,4,65,0,0,0,15.9,15.9
199,Chris Ivory,NYJ,RB,11,BUF,15,98,6.5,1,1,0,0,0,0,0,15.8,15.8
199,Adrian Peterson,MIN,RB,8,GB,13,60,4.6,1,3,3,23,0,0,0,15.8,15.8
199,CJ Spiller,BUF,RB,17,NE,19,105,5.5,0,5,5,28,0,0,0,15.8,15.8
202,Antone Smith,ATL,RB,11,TB,2,88,44,1,1,1,4,0,0,0,15.7,15.7
202,Darren McFadden,OAK,RB,2,JAX,19,129,6.8,0,4,4,28,0,1,1,15.7,15.7
204,Knowshon Moreno,DEN,RB,4,PHI,12,78,6.5,1,1,1,13,0,0,0,15.6,15.6
204,Shonn Greene,TEN,RB,16,JAX,19,91,4.8,1,1,1,0,0,0,0,15.6,15.6
204,Danny Woodhead,LAC,RB,7,JAX,9,29,3.2,1,4,4,47,0,0,0,15.6,15.6
204,Rashad Jennings,OAK,RB,4,WAS,14,45,3.2,0,8,8,71,0,0,0,15.6,15.6
208,Pierre Thomas,NO,RB,12,ATL,10,73,7.3,0,6,5,57,0,0,0,15.5,15.5
209,Zac Stacy,LAR,RB,16,TB,33,104,3.2,1,1,1,5,0,1,1,15.4,15.4
209,Roy Helu,WAS,RB,4,OAK,13,41,3.2,1,3,2,43,0,0,0,15.4,15.4
209,Steven Jackson,ATL,RB,12,NO,16,63,3.9,1,4,3,16,0,0,0,15.4,15.4
209,Maurice Jones-Drew,JAX,RB,10,TEN,21,41,2,1,4,4,33,0,0,0,15.4,15.4
209,Knowshon Moreno,DEN,RB,10,LAC,15,65,4.3,0,8,8,49,0,0,0,15.4,15.4
214,Alfred Morris,WAS,RB,8,DEN,17,93,5.5,1,0,0,0,0,1,0,15.3,15.3
214,Ryan Mathews,LAC,RB,11,MIA,19,127,6.7,0,2,2,16,0,0,0,15.3,15.3
216,Maurice Jones-Drew,JAX,RB,8,SF,19,75,3.9,0,8,6,47,0,0,0,15.2,15.2
216,Dexter McCluster,KC,RB,17,LAC,0,0,0,0,6,6,62,1,0,0,15.2,15.2
218,Eddie Lacy,GB,RB,17,CHI,21,66,3.1,1,2,2,15,0,0,0,15.1,15.1
219,Reggie Bush,DET,RB,17,MIN,14,32,2.3,0,6,5,33,1,0,0,15,15
220,CJ Spiller,BUF,RB,2,CAR,16,103,6.4,0,5,4,26,0,0,0,14.9,14.9
220,Knowshon Moreno,DEN,RB,17,OAK,6,23,3.8,0,6,5,41,1,0,0,14.9,14.9
222,Alfred Morris,WAS,RB,16,DAL,24,88,3.7,1,1,0,0,0,0,0,14.8,14.8
222,Donald Brown,IND,RB,10,LAR,2,-1,-0.5,0,5,5,64,1,0,0,14.8,14.8
224,Fred Jackson,BUF,RB,4,BAL,16,87,5.4,1,0,0,0,0,2,0,14.7,14.7
224,Steven Jackson,ATL,RB,1,NO,11,77,7,0,8,5,45,0,0,0,14.7,14.7
226,Edwin Baker,CLE,RB,16,NYJ,17,64,3.8,1,3,2,12,0,0,0,14.6,14.6
227,Lamar Miller,MIA,RB,2,IND,14,69,4.9,1,2,2,6,0,0,0,14.5,14.5
227,Jamaal Charles,KC,RB,8,CLE,18,74,4.1,0,7,5,46,0,0,0,14.5,14.5
229,Doug Martin,TB,RB,2,NO,29,144,5,0,1,0,0,0,0,0,14.4,14.4
229,Maurice Jones-Drew,JAX,RB,6,DEN,20,71,3.6,1,2,2,3,0,0,0,14.4,14.4
229,Mike Tolbert,CAR,FB,8,TB,7,35,5,0,4,4,29,1,0,0,14.4,14.4
232,Ronnie Hillman,DEN,RB,3,OAK,9,66,7.3,1,1,1,12,0,0,0,14.3,14.3
232,Rashard Mendenhall,ARI,RB,12,IND,13,54,4.2,1,2,1,24,0,0,0,14.3,14.3
232,Danny Woodhead,LAC,RB,9,WAS,7,21,3,0,12,9,77,0,0,0,14.3,14.3
235,Bernard Pierce,BAL,RB,3,HOU,24,65,2.7,1,2,2,7,0,0,0,14.2,14.2
235,Rashad Jennings,OAK,RB,12,TEN,16,73,4.6,0,5,4,49,0,0,0,14.2,14.2
235,DeAngelo Williams,CAR,RB,6,MIN,17,64,3.8,0,5,5,53,0,0,0,14.2,14.2
238,Alfred Morris,WAS,RB,6,DAL,16,81,5.1,1,1,0,0,0,0,0,14.1,14.1
238,Frank Gore,SF,RB,5,HOU,17,81,4.8,1,0,0,0,0,0,0,14.1,14.1
238,Willis McGahee,CLE,RB,13,JAX,14,57,4.1,1,2,2,14,0,0,0,14.1,14.1
238,Darren McFadden,OAK,RB,1,IND,17,48,2.8,1,5,3,18,0,0,0,14.1,14.1
238,DeMarco Murray,DAL,RB,12,NYG,14,86,6.1,0,3,3,40,0,0,0,14.1,14.1
238,Matt Forte,CHI,RB,6,NYG,19,67,3.5,0,6,6,44,0,0,0,14.1,14.1
244,BenJarvus Green-Ellis,CIN,RB,13,LAC,20,92,4.6,1,1,1,3,0,1,1,14,14
244,Bilal Powell,NYJ,RB,2,NE,13,48,3.7,1,5,2,22,0,0,0,14,14
244,Jason Snelling,ATL,RB,2,LAR,2,19,9.5,1,4,4,41,0,0,0,14,14
244,LeSean McCoy,PHI,RB,13,ARI,19,79,4.2,0,6,5,36,0,0,0,14,14
244,Darren Sproles,NO,RB,1,ATL,8,22,2.8,0,6,6,88,0,0,0,14,14
249,Alfred Morris,WAS,RB,10,MIN,26,139,5.3,0,0,0,0,0,0,0,13.9,13.9
249,Stevan Ridley,NE,RB,8,MIA,14,79,5.6,1,0,0,0,0,0,0,13.9,13.9
251,Zac Stacy,LAR,RB,10,IND,26,62,2.4,1,3,2,6,0,0,0,13.8,13.8
251,Marcel Reece,OAK,FB,12,TEN,5,14,2.8,0,5,4,44,1,0,0,13.8,13.8
251,Arian Foster,HOU,RB,5,SF,21,98,4.7,0,5,4,20,0,0,0,13.8,13.8
254,Ben Tate,HOU,RB,11,OAK,19,88,4.6,0,6,4,29,0,1,0,13.7,13.7
255,Chris Ivory,NYJ,RB,14,OAK,18,76,4.2,1,0,0,0,0,1,0,13.6,13.6
255,Matt Forte,CHI,RB,15,CLE,24,127,5.3,0,3,1,4,0,0,0,13.6,13.6
255,Le'Veon Bell,PIT,RB,8,OAK,13,24,1.8,1,7,5,27,0,0,0,13.6,13.6
258,Frank Gore,SF,RB,1,GB,21,44,2.1,1,2,2,21,0,0,0,13.5,13.5
258,Ryan Mathews,LAC,RB,12,KC,14,55,3.9,1,2,2,10,0,1,0,13.5,13.5
258,Matt Forte,CHI,RB,5,NO,12,55,4.6,0,6,4,40,0,0,0,13.5,13.5
261,Maurice Jones-Drew,JAX,RB,13,CLE,23,77,3.3,0,8,2,4,0,0,0,13.4,13.42
