Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
41,Ryan Mathews,LAC,RB,2,DEN,5,26,5.2,0,0,0,0,0,0,0,2.6,2.6
42,Robert Turbin,SEA,RB,4,DEN,9,25,2.8,0,1,0,0,0,0,0,2.5,2.5
43,Mike Tolbert,CAR,FB,2,SF,8,20,2.5,0,0,0,0,0,0,0,2,2
43,Robert Turbin,SEA,RB,3,SF,2,6,3,0,1,1,9,0,0,0,2,2
45,Jamaal Charles,KC,RB,1,IND,3,18,6,0,0,0,0,0,0,0,1.8,1.8
46,Stevan Ridley,NE,RB,3,DEN,5,17,3.4,0,0,0,0,0,0,0,1.7,1.7
47,Kendall Hunter,SF,RB,3,SEA,3,16,5.3,0,0,0,0,0,0,0,1.6,1.6
48,Anthony Dixon,SF,RB,1,GB,0,0,0,0,1,1,10,0,0,0,1.5,1.5
49,DeAngelo Williams,CAR,RB,2,SF,5,13,2.6,0,1,0,0,0,0,0,1.3,1.3
49,Montee Ball,DEN,RB,4,SEA,6,1,0.2,0,3,2,2,0,0,0,1.3,1.3
51,Michael Robinson,SEA,RB,4,DEN,0,0,0,0,1,1,7,0,0,0,1.2,1.2
52,Robert Turbin,SEA,RB,2,NO,3,9,3,0,0,0,0,0,0,0,0.9,0.9
52,Stanley Havili,IND,FB,2,NE,0,0,0,0,3,1,4,0,0,0,0.9,0.9
54,Will Tukuafu,SF,FB,2,CAR,0,0,0,0,1,1,2,0,0,0,0.7,0.7
55,LeGarrette Blount,NE,RB,3,DEN,5,6,1.2,0,0,0,0,0,0,0,0.6,0.6
56,Cyrus Gray,KC,RB,1,IND,2,5,2.5,0,1,0,0,0,0,0,0.5,0.5
57,Kendall Hunter,SF,RB,1,GB,2,4,2,0,0,0,0,0,0,0,0.4,0.4
58,Trent Richardson,IND,RB,2,NE,3,1,0.3,0,0,0,0,0,0,0,0.1,0.1
59,Tashard Choice,IND,RB,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
59,LeRon McClain,LAC,RB,1,CIN,1,0,0,0,0,0,0,0,0,0,0,0
59,Kahlil Bell,GB,RB,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
59,Cedric Peerman,CIN,RB,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0
59,Will Tukuafu,SF,FB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
59,Stanley Havili,IND,FB,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
59,Jed Collins,NO,FB,1,PHI,0,0,0,0,1,0,0,0,0,0,0,0
59,Bryce Brown,PHI,RB,1,NO,0,0,0,0,0,0,0,0,0,0,0,0
59,Chris Polk,PHI,RB,1,NO,0,0,0,0,0,0,0,0,0,0,0,0
59,Travaris Cadet,NO,RB,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
59,LaMichael James,SF,RB,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
59,Tashard Choice,IND,RB,2,NE,0,0,0,0,0,0,0,0,0,0,0,0
59,LeRon McClain,LAC,RB,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0
59,Michael Robinson,SEA,RB,2,NO,0,0,0,0,0,0,0,0,0,0,0,0
59,Anthony Dixon,SF,RB,2,CAR,0,0,0,0,1,0,0,0,0,0,0,0
59,Richie Brockel,CAR,FB,2,SF,0,0,0,0,0,0,0,0,0,0,0,0
59,Jed Collins,NO,FB,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0
59,Brandon Bolden,NE,RB,2,IND,0,0,0,0,0,0,0,0,0,0,0,0
59,Travaris Cadet,NO,RB,2,SEA,0,0,0,0,1,0,0,0,0,0,0,0
59,LaMichael James,SF,RB,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0
59,James Develin,NE,RB,2,IND,1,0,0,0,0,0,0,0,0,0,0,0
59,Kenjon Barner,CAR,RB,2,SF,0,0,0,0,0,0,0,0,0,0,0,0
59,Derrick Coleman,SEA,FB,2,NO,0,0,0,0,0,0,0,0,0,0,0,0
59,Derrick Coleman,SEA,FB,4,DEN,0,0,0,0,0,0,0,0,0,0,0,0
59,Michael Robinson,SEA,RB,3,SF,0,0,0,0,0,0,0,0,0,0,0,0
59,Will Tukuafu,SF,FB,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0
59,Brandon Bolden,NE,RB,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0
59,LaMichael James,SF,RB,3,SEA,1,0,0,0,0,0,0,0,1,0,0,0
59,James Develin,NE,RB,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0
59,Derrick Coleman,SEA,FB,3,SF,0,0,0,0,0,0,0,0,0,0,0,0
89,Trent Richardson,IND,RB,1,KC,1,0,0,0,0,0,0,0,1,1,-2,-2
